iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,episodes_per_iter,lr_theta,lr_phi,rho1_asset1,rho2_asset1,rho1_asset2,rho2_asset2
1,0.0,0.9656227415371015,0.9656227415371015,,,0.0,13.857778801942057,-0.9357392328143787,1.8628556513098262,2.82549138674605,0.8801767220389037,1.999235217170713,1.1194889516236604,16,0.0003,0.0001,1.5978743252025933,0.07334771644000249,0.7075526360322211,0.009662690955331668
2,0.0,0.9629343021631549,0.9602458627892084,,,0.0,11.002624501300923,-0.778342474746077,1.848526283506203,2.80317717445098,0.9550852295214953,1.999730049927014,1.115168557550264,16,0.0003,0.0001,1.5979743155677808,0.073446420853699,0.7076518350291315,0.009762603682355759
3,0.0,1.0203997946245886,1.135330779547456,,,0.0,8.770832094699866,-0.4820822144065514,1.8008512323719246,2.7561252376373266,1.0331090209652931,1.999411921289576,1.0624201280925285,16,0.0003,0.0001,1.5980697348399724,0.07354495045086228,0.7077494112919522,0.009862829635159614
4,0.0,0.9591831506976263,0.775533218916739,,,0.0,12.612111847326904,-0.8914910922482058,1.8725890835321293,2.833816860929037,0.8490999385068767,1.9998396221839174,1.1094997875553196,16,0.0003,0.0001,1.5981670175132356,0.07364385376032355,0.7078482082403011,0.009962975307174295
5,0.0,0.9821599037031102,1.0740669157250458,,,0.0,10.805660359746415,-0.8163630977261294,1.8209509474461583,2.7799234535269486,0.9584255526197543,1.9991555201313074,1.037110863033921,16,0.0003,0.0001,1.5982649227934498,0.07374361358449402,0.7079476974147991,0.010063654499096348
6,0.0,0.9518206713989618,0.8001245098782193,,,0.0,11.413500369720708,-0.7966160289718989,1.8630530879295872,2.8305531056645266,0.8837007962740436,1.9997101946504945,1.1493167786659022,16,0.0003,0.0001,1.598363842412505,0.07384396967985281,0.7080478761757324,0.010164014156366932
7,0.0,0.9372923616622365,0.8501225032418851,,,0.0,11.84262231579361,-0.7746708084873197,1.8603594682749605,2.820337703644178,0.9034591477249222,1.9998344133907393,1.0305947217819849,16,0.0003,0.0001,1.5984633308619653,0.07394419003710649,0.7081484086777462,0.010264631124419837
8,0.0,0.9462704254718934,1.009116872139492,,,0.0,12.062715352143655,-0.8990912994762907,1.8427828225449492,2.801162322752263,0.9197396397835464,1.9995002074884358,1.101369235090433,16,0.0003,0.0001,1.5985626262045034,0.07404370599052337,0.708248839612604,0.010366159662043607
9,0.0,0.9688448873996856,1.149440582822022,,,0.0,8.247251810643007,-0.6955622042413634,1.8242678814558564,2.780040440419949,0.9861242539325055,1.9991124918563572,1.1129213789292662,16,0.0003,0.0001,1.5986594425007283,0.07414212329048187,0.7083473082208074,0.010467896865126428
10,0.0019956682151771334,1.0004331784822866,1.2847277982256968,1.0004331784822866,-0.19956682151771332,0.0019956682151771334,8.643048063112168,-0.5506633221444968,1.8065200097195158,2.7687580984956126,1.0316680671294063,1.9992410116916517,1.1388430451579739,16,0.0003,0.0001,1.598754858054638,0.07424072635982937,0.7084439937885253,0.010570218073403023
11,0.0019956682151771334,0.9889442482829887,0.8507334395441214,1.0004331784822866,-0.19956682151771332,0.0,11.397319120145134,-0.5046034853200582,1.857721830270626,2.817951121486613,0.9210323637754274,1.9998747530734446,1.1027263279593253,16,0.0003,0.0001,1.5988502318170021,0.0743385193666952,0.7085412968986636,0.010672214303104407
12,0.0019956682151771334,1.0048449654210172,1.1192530341694944,1.0004331784822866,-0.19956682151771332,0.0,10.309965555346563,-0.758005887060142,1.8218982805831272,2.779682357957621,0.9862843369683943,1.9991566340797235,1.096330795217709,16,0.0003,0.0001,1.5989463780590218,0.07443741418920273,0.7086385581181532,0.010773889933404543
13,0.0019956682151771334,0.9804447323241341,0.8913284485786261,1.0004331784822866,-0.19956682151771332,0.0,11.542246137546243,-0.6629043714636031,1.8713741417242842,2.839896278315549,0.9154528927100429,1.9996871881986515,1.1623363240072457,16,0.0003,0.0001,1.5990432115752524,0.0745359166075811,0.7087360518963151,0.01087430962797881
14,0.0019956682151771334,0.9987006361826939,0.9580922575023372,1.0004331784822866,-0.19956682151771332,0.0,8.6220929754887,-0.5073317323730026,1.8536583574634142,2.81611602450143,0.9513188077859709,1.9998322949324472,1.1381080184755525,16,0.0003,0.0001,1.5991398281177698,0.0746348466233551,0.7088322827009751,0.01097315808155884
