iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,episodes_per_iter,rho1_asset1,rho2_asset1,rho1_asset2,rho2_asset2
1,0.0,0.5187528391309858,0.5187528391309858,,,0.0,9.760650982780184,0.08144954484231937,5.687489305312011,2.253806814855859,1.8268005890516688,7.977675949488555,-6.744884094934864,8,1.0905619913439835,-3.3639513544159363,0.6471165755615983,-1.3298214549015184
2,0.0,0.6516981165707106,0.7835130085730422,,,0.0,8.249884020159916,0.2534046147864282,5.313336611549149,2.014708549461228,2.240782641405528,7.967624675632106,-6.876681689107761,8,1.0904342576338668,-3.363913429757692,0.6469589071346772,-1.3300354724540522
3,0.0,0.6035489398522138,0.35723082063804,,,0.0,26.52398041725219,3.5812302093561508,6.116223972486118,1.824180549420305,1.5842155417236938,7.9693424987385235,-6.802899868920784,8,1.0904630096654608,-3.363689399461378,0.6469219820510925,-1.3300144059729335
4,0.0,0.3574374989715857,0.3349694419605299,,,0.0,2.3849882584989057,-0.3807919445866599,5.703422089668503,2.3993584450808676,1.8685935514289993,7.991370405267276,-6.806388523357338,8,1.0905068844609969,-3.36360587881435,0.6468705478439796,-1.3299977681211597
5,0.0,0.3674227489791574,0.3509174135770608,,,0.0,21.74870765505455,1.918285762948999,6.144933647705518,1.6522395738985816,1.5047913448866361,7.991887290620129,-6.867176618917396,8,1.0904662517349373,-3.3637762776047038,0.6468120289272086,-1.329927262884655
6,0.0,0.6687465537324995,0.7651774534521495,,,0.0,8.032507317660981,0.3069325836652389,5.540845821705172,2.243514055838966,2.1772382962172934,7.9229946823621775,-6.616548595671041,8,1.090474483322784,-3.3639017171906325,0.6467402964360275,-1.3299434344305023
7,0.0,0.49581002065326435,0.5816532834113222,,,0.0,1.7603130480225597,-0.44375465338961523,5.47202302651243,2.8778789076835567,1.9265447461049716,7.975711087513567,-6.4549786370301625,8,1.0905025069207215,-3.3640807606223166,0.6468262943370023,-1.3298594070509402
8,0.0,0.6377245659303158,0.6145377872785125,,,0.0,1.820207943352145,-1.3502465454945125,5.142935055068332,2.5412949627152477,2.280377340136991,7.952960212478363,-6.771242772315757,8,1.0907186434407192,-3.3640824284519413,0.6472105704819937,-1.329552086127724
9,0.0,0.6398753638768377,0.5432121019671534,,,0.0,1.0970676958813712,-1.18935337165685,5.457929895605286,2.2527119061483227,1.9739187610333444,7.993547261029457,-6.910175763493774,8,1.0908931756720457,-3.3641310129479627,0.6475243372444947,-1.3293120884384921
10,0.0007425835855145687,0.45741641448543124,0.44752322068389117,0.45741641448543124,-0.7425835855145687,0.0007425835855145687,4.996594495710122,2.144433328305052,5.988697703845277,1.2505748674652826,1.630213125721074,7.962088184569332,-6.825447302599391,8,1.0908295306687106,-3.3643691374834717,0.6475302376328856,-1.3293772995086135
11,0.0007425835855145687,0.8149622970053466,0.8158019508522381,0.45741641448543124,-0.7425835855145687,0.0,2.3587548665560005,0.03481346942064112,5.4424896656109585,2.2290293141156092,2.0875214800811013,7.962471175027636,-6.594654757193162,8,1.0907666095214847,-3.3645467115608527,0.6472705918648707,-1.3296152668294803
12,0.0007425835855145687,0.5092785277511733,0.4608600513027876,0.45741641448543124,-0.7425835855145687,0.0,12.92287682264192,1.8663691752946237,5.779767981821599,2.1397849005988476,1.8150126589491868,7.966010712504154,-6.56035544876769,8,1.09091021827635,-3.3646235481177,0.6471374095087796,-1.3298056755801861
13,0.0007425835855145687,0.45400943266468047,0.5224526517134557,0.45741641448543124,-0.7425835855145687,0.0,2.4995913987368557,-0.7330117924098172,5.7502264986810125,2.2675709798631685,1.8463324224234294,7.953935988096587,-6.3946721790455205,8,1.0910372739200167,-3.364566319087412,0.6470050506881049,-1.3298985190848391
14,0.0007425835855145687,0.7688639223696168,0.7247066015936293,0.45741641448543124,-0.7425835855145687,0.0,1.4042419196837825,-0.4298939592337888,5.38749078965021,2.2345326006759394,2.024087387014002,7.942867130978733,-6.494704024874476,8,1.0909853909129636,-3.3645345991019253,0.6469616730174227,-1.329845130131685
15,0.0007425835855145687,0.7635619678077864,0.7547669352507345,0.45741641448543124,-0.7425835855145687,0.0,3.0450651075148967,0.15360403546386642,5.423357983643983,1.599772361053486,2.1703302101454898,7.939026747755056,-6.937890214903078,8,1.0908062349863665,-3.3645152612136493,0.6470380398310412,-1.3298517533377756
16,0.0007425835855145687,0.7617834256108444,0.47128331823975755,0.45741641448543124,-0.7425835855145687,0.0,1.1304995026523263,-0.26700065658816347,5.838000995721182,1.3417892984554587,1.7328577318793617,7.998606404473389,-6.952334552933351,8,1.0908424363266855,-3.364429415916159,0.6471080601684669,-1.3298200872658816
17,0.0007425835855145687,0.6011570934212347,0.5831258065586037,0.45741641448543124,-0.7425835855145687,0.0,9.808237122712683,0.993572368451801,5.815097550516278,1.1600175474376946,1.7392174299768488,7.963812315431781,-6.778443446145349,8,1.0909952233177314,-3.3643073743330096,0.6471949611757951,-1.32959277612212
18,0.0007425835855145687,0.46258285496569196,0.42449507344355486,0.45741641448543124,-0.7425835855145687,0.0,19.511023424935296,3.283148064833151,6.026987355502133,1.6099658000750772,1.6161644322243305,7.959774943807057,-6.913472526476781,8,1.0912016519538077,-3.3640658515918336,0.6472921906942909,-1.3294007875028282
19,0.0007425835855145687,0.447460784546991,0.40775420604050483,0.45741641448543124,-0.7425835855145687,0.0,1.0822447305722946,-1.0854203375759275,5.895994369900219,1.0612634871659439,1.6147669661214283,7.997869844388612,-6.910998023557088,8,1.091614164716514,-3.3639283204972683,0.6473330219081711,-1.3293183353050777
20,0.0014671814633516653,0.6372734912601528,0.5974299149789454,0.6372734912601528,-0.5627265087398472,0.0007245978778370966,17.961760707878135,1.7085387346988798,5.868216904137766,1.6030378912374692,1.7652477549387322,7.954297571684441,-6.663336673918163,8,1.0919380996230885,-3.3638518383725216,0.6470662196624121,-1.3292651409192406
21,0.0014671814633516653,0.79375475184182,0.7826887066574124,0.6372734912601528,-0.5627265087398472,0.0,7.834983273555443,0.5104893607523908,5.3849058990704375,1.6656837091553651,2.3520461978448095,7.937112135785519,-6.6283422860963315,8,1.09214273092307,-3.363761437785824,0.6469792717630584,-1.3290649881221124
22,0.0014671814633516653,0.9470164858176728,0.7714669902488003,0.6372734912601528,-0.5627265087398472,0.0,1.315288459526447,-0.6839614226031311,5.447795686055163,2.1416775753112605,2.011817887362811,7.932048502312716,-6.628179076164239,8,1.09262098595959,-3.363534185732246,0.6469203832462402,-1.3289238492916835
23,0.0014671814633516653,0.5962307764806684,0.495734126842834,0.6372734912601528,-0.5627265087398472,0.0,6.071969920103528,-0.3208752024185991,5.769121582832523,1.4336345220753692,1.6806607646510954,7.993475189673447,-6.967868466510371,8,1.0930838674951477,-3.3632744730881363,0.6470562762936418,-1.3287145704876673
24,0.0014671814633516653,0.5774357535393803,0.5765707848768867,0.6372734912601528,-0.5627265087398472,0.0,2.5076611995533766,0.11275254428735634,5.614893929646351,2.735705584264735,2.0033725854436137,7.954854316466289,-6.312116863311278,8,1.0933725300052408,-3.3630723191167573,0.6471039141102614,-1.3285939022297968
25,0.0014671814633516653,0.522804095184095,0.48217316416803235,0.6372734912601528,-0.5627265087398472,0.0,1.6669586975238877,-0.6686974934787047,5.825164274209934,1.3175224674183945,1.780183598633674,7.9810919161150204,-6.934546103260675,8,1.093393333562038,-3.3632649471061673,0.6472934435357859,-1.32833028781451
26,0.0014671814633516653,0.43956794807905775,0.46756350708219835,0.6372734912601528,-0.5627265087398472,0.0,3.6918788621206726,0.609751180886134,5.675159504390727,1.6553480081432146,1.8387417526123992,7.973049826186669,-6.589655111159147,8,1.0934145501341124,-3.3634655112711966,0.6474492671512359,-1.328244886064698
27,0.0014671814633516653,0.4371004823145078,0.51552172482261,0.6372734912601528,-0.5627265087398472,0.0,14.179094902955972,1.5303781368596794,5.819262642523485,1.5146069031584262,1.7573149998346478,7.982701710778471,-6.869789961954375,8,1.0935114506554444,-3.3635936135111693,0.6476121979528718,-1.3283001770068894
28,0.0014671814633516653,0.5971145913667024,0.5712558792851441,0.6372734912601528,-0.5627265087398472,0.0,2.6321738414570657,-0.6938404595836425,5.307879369061282,2.1779380040537406,2.298296330762668,7.946784328442896,-6.798578474288442,8,1.0935504052076819,-3.3637098054058048,0.6477207959620734,-1.3283895054224801
29,0.0014671814633516653,0.4706719460074211,0.4670451213314797,0.6372734912601528,-0.5627265087398472,0.0,9.919971036396838,0.5914367728843335,5.930617114941954,2.010787575625848,1.7649575799690227,7.940876229653085,-6.741816183152803,8,1.093608884889259,-3.3637743231805928,0.6475998606776857,-1.3285626913284645
30,0.002200828414889812,0.3849113851524055,0.43332220761393536,0.3849113851524055,-0.8150886148475944,0.0007336469515381466,14.300667935672614,1.7733918913175801,5.866653062284479,1.7825604054088087,1.723116381087189,7.96578161077318,-6.7721265093756475,8,1.0937884857296525,-3.3635612228414877,0.6475570890980205,-1.3284686398195915
31,0.002200828414889812,0.6872946236605755,0.6611478231135517,0.3849113851524055,-0.8150886148475944,0.0,9.124078424424132,1.326458279131551,5.903883189195556,0.6030819149303815,1.758526544908777,7.968755600726762,-6.968321945957223,8,1.0937996191973993,-3.36347957732013,0.6476010557107902,-1.3284302610803869
32,0.002200828414889812,0.7356704529562272,0.6192702220301182,0.3849113851524055,-0.8150886148475944,0.0,1.275998504196947,-0.8051343813133034,5.367202028371501,1.8864685347982881,2.025962594045204,7.950754423844308,-6.826964571256492,8,1.0938551463349873,-3.3633515953471598,0.6477678727621624,-1.3283866580652568
33,0.002200828414889812,0.6646660040857045,0.6095834770048911,0.3849113851524055,-0.8150886148475944,0.0,14.524677189319378,1.4113007888409965,5.710095836826065,1.475191322987397,1.8784442809592847,7.942992841892375,-6.937905505808663,8,1.0939326956813473,-3.363331767490561,0.6478575368209972,-1.3284251421155264
34,0.002200828414889812,0.4404107484086829,0.464384450776991,0.3849113851524055,-0.8150886148475944,0.0,16.186157476512214,0.6903216603711343,5.794362532372752,1.5079376918253289,1.8681741690115903,7.988343480624183,-6.755440785118948,8,1.0940104058660336,-3.3633925969880387,0.6478514691148921,-1.3283566891523098
35,0.002200828414889812,0.453135776764033,0.47010043093357773,0.3849113851524055,-0.8150886148475944,0.0,1.1816199116512647,-0.3725835399621116,5.855566314459468,2.240450244900554,1.692949853627638,7.995644501032739,-6.404865235607975,8,1.09404196068302,-3.363338476187563,0.647931020639949,-1.3283966722125269
36,0.002200828414889812,0.5347346699957847,0.5603143266756658,0.3849113851524055,-0.8150886148475944,0.0,0.6145144366758247,-0.9981696143152287,5.6450704062803805,2.0916132395800426,1.8178358704656015,7.975183328958812,-6.905165435387435,8,1.094145946284401,-3.3632778801552368,0.647999016542902,-1.328458399311005
