iter,mean_reward,mean_terminal,std_terminal,mean_step_reward,mean_terminal_penalty,mean_terminal_center,mean_terminal_gap,avg_turnover,outside_frac,center_dist,mean_halfwidth,mean_width_scale,mean_threshold,center_resid_l2,width_anchor_l2,actor_loss,critic_loss,loss
11,0.02922044122715985,1.1180689768473384,0.22850264630577338,0.00011595413185380893,0.05892615192358334,1.105378429148527,0.012690547698811505,0.09941832890962182,0.3756200396825397,0.09119533442141914,0.05877261962626919,0.9490044575071747,0.05877261962626919,0.0,0.00613684048708423,-0.008636199301103781,0.0012781378319517889,-0.007410932067845574
12,0.018107394313137803,1.144379214662272,0.2546711793210226,7.185473933784842e-05,0.06795108133834607,1.1375500600530088,0.006829154609263144,0.08114446371505163,0.42596726190476186,0.07867714683045715,0.05319250725433307,0.9507291974469039,0.05319250725433307,0.0,0.005517103233742123,-0.00048148493807708857,0.0010767006274622075,0.0006423439566829756
13,0.026959130708584626,1.1415191178800779,0.2485433599407229,0.00010698067741501835,0.06519381534414796,1.1285977587377256,0.012921359142352262,0.08224228759063101,0.38665674603174605,0.07820874580355835,0.05395052143655899,0.94571606666859,0.05395052143655899,0.0,0.005856389138338227,0.005104399554983646,0.0010635731283407434,0.006221903987087564
14,0.025279438734229234,1.1273313829080136,0.2574321200913266,0.00010031523307233825,0.07155202436477695,1.1165000701921461,0.010831312715867458,0.07946560519059154,0.3751240079365079,0.07770961208523816,0.05607299559086837,0.9440605222644669,0.05607299559086837,0.0,0.006009584439228057,-0.005056172914484159,0.0009481511195082672,-0.003996326290495598
15,0.028862664450476583,1.0258981962336404,0.2653210431383959,0.00011453438273998646,0.10070669400674646,1.0157294705413116,0.01016872569232885,0.1000466375520119,0.3726438492063492,0.09395872100905842,0.06350952163019975,0.9468391114719481,0.06350952163019975,0.0,0.006512470611102139,-0.011929472044615742,0.0011361208160577015,-0.0107752376851806
16,0.02831987750493721,1.1078460624115407,0.25442745378094556,0.00011238046628943338,0.07322567745051284,1.095638260242343,0.012207802169197812,0.1039057229434032,0.3917410714285714,0.09343272083430154,0.05885017129945887,0.9481079562393517,0.05885017129945887,0.0,0.006000718832889591,0.0046357141630646885,0.0012111891866550145,0.005826870957020264
17,0.02074809390831551,1.1334098764967102,0.2342921512746339,8.233370598537902e-05,0.05932705669707933,1.1277874358540503,0.005622440642659932,0.1019211245649293,0.43464781746031744,0.09521866216837187,0.0597020500035802,0.9605863519722614,0.0597020500035802,0.0,0.005629634762663699,-0.011601307572405777,0.0012560607896786669,-0.010388186060008612
18,0.031138763656760438,1.1019739517559717,0.24529780509238533,0.00012356652244746206,0.06978011931748243,1.0884640687091767,0.013509883046795013,0.08358671865953396,0.3742559523809524,0.08121373396121001,0.056934160281868096,0.9459415294619378,0.056934160281868096,0.0,0.0059474486609041016,-0.004398687462582009,0.0010248976215817929,-0.00330092971933505
19,0.019817078703911806,1.0944193633287558,0.24650754835265248,7.863920120599923e-05,0.07191324223474056,1.0871705958050875,0.00724876752366832,0.08963063944055724,0.39112103174603174,0.08681118241308089,0.059559245637520006,0.9546474202236722,0.059559245637520006,0.0,0.005731556355813964,-0.0018961318677403046,0.0012640797470959868,-0.0006790989530413481
20,0.02029524469948764,1.1559712258169572,0.22611003760812728,8.053668531542713e-05,0.0530642820632101,1.1490953038245595,0.006875921992397727,0.08546871048873882,0.3892609126984127,0.08354078836491496,0.05715857517554635,0.9516959788018386,0.05715857517554635,0.0,0.005715212646021928,0.010437311871957806,0.0012036626620795018,0.011624019901438718
21,0.02241690656816854,1.1086935684051373,0.23757434340577338,8.895597844511325e-05,0.06477843309527166,1.101333203356365,0.007360365048772355,0.07533851200488627,0.3444940476190476,0.07795814904162585,0.05816062716495313,0.9464231494437736,0.05816062716495313,0.0,0.005948762334600151,0.017909191467283814,0.0010354954248996359,0.01901194942886336
22,0.03709409646909698,1.027713657743281,0.2760835514789311,0.00014719879551228958,0.10590471112541892,1.0110782146197574,0.016635443123523608,0.11085044269881707,0.41555059523809523,0.09736080352779733,0.05889890843717489,0.9556920622420262,0.05889890843717489,0.0,0.005843136224116157,-0.007078828013098858,0.0013543192620841102,-0.005816863758037567
23,0.025897123094392877,1.0977423482753144,0.2643980825403044,0.00010276636148568604,0.08036297338723669,1.0875115012030743,0.01023084707224009,0.09455041989895357,0.42646329365079366,0.08770681566953281,0.05510365007663329,0.9559016656729722,0.05510365007663329,0.0,0.0053999232595186184,0.003805350518951087,0.0012951499724593396,0.005037186917235385
24,0.016070761100494935,1.1756965673379094,0.2394625150573117,6.377286150990053e-05,0.057932952956733993,1.1708222041976866,0.004874363140222826,0.07326336500723823,0.3841765873015873,0.07324989600379937,0.05246341566344033,0.9484729112008952,0.05246341566344033,0.0,0.005620727406472785,-0.0034760715500779535,0.001118885834965371,-0.0023322464153936956
25,0.022031729250099965,1.1210312835953977,0.2500727958069185,8.742749702420622e-05,0.06877246137327925,1.113845272690649,0.007186010904748796,0.10846078009042304,0.42485119047619047,0.09692556653803283,0.05850657492218239,0.9548006745471942,0.05850657492218239,0.0,0.0057854183044699446,-0.004172395464447533,0.0012423339721137532,-0.002966781569291097
26,0.025082882428119402,1.0960936184777017,0.25529676387932887,9.953524773063255e-05,0.07597297376831522,1.0882891067388165,0.007804511738885189,0.11823466099086055,0.41803075396825395,0.10294021657554925,0.05966187877443677,0.9557000135735013,0.05966187877443677,0.0,0.005897917930953532,-0.0017380895730404122,0.0011421421571631747,-0.0005825590847327913
27,0.026223103113210272,1.0779943938210788,0.28450838675383433,0.00010405993298892967,0.0958303900723554,1.0677194039238778,0.010274989897200992,0.08195383263655341,0.37363591269841273,0.08074023864542998,0.0579501704125559,0.9495999095940749,0.0579501704125559,0.0,0.0057309390664933004,0.006683198296956724,0.001139616256184855,0.007837198856910716
28,0.020194991544748638,1.1302259157341465,0.2805826208060147,8.013885533630413e-05,0.08359502993351024,1.12368385275404,0.006542062980106511,0.08543785300378079,0.3974454365079365,0.08330993251256766,0.056399069008785066,0.9512028122267697,0.056399069008785066,0.0,0.00581015595816994,-0.006392943566105192,0.0009373853034124041,-0.00534007926464576
29,0.012468425856422851,1.1231058061248618,0.25550210846281635,4.9477880382630364e-05,0.07119404448065211,1.120883347059484,0.0022224590653778797,0.07489862432730261,0.4038938492063492,0.07490950099760958,0.05313423300295503,0.9491240549008236,0.05313423300295503,0.0,0.005523666884873462,-0.011599465314168313,0.0008995224875318617,-0.010565918908722457
30,0.019907162710587418,1.1198865323213467,0.2707679298107647,7.899667742296595e-05,0.0797334395175058,1.1136566293471009,0.00622990297424586,0.09094498603389067,0.3733878968253968,0.0845259839250264,0.055206400635491884,0.9500885025869301,0.055206400635491884,0.0,0.005790484393970324,-0.004671634660275276,0.000711960774035568,-0.0037317022930684817
31,0.024532251069614996,1.1044797601868117,0.2480754060110438,9.735020265720236e-05,0.07066552328151325,1.095189194936746,0.009290565250065663,0.10899005226050561,0.43936011904761907,0.09821028929476301,0.059503818906631555,0.9550043513070552,0.059503818906631555,0.0,0.005900097248678352,-0.013776886091590716,0.0007852147179587623,-0.012800317138567628
32,0.02720604530024795,1.0533668280067983,0.2608891043533102,0.00010796049722320615,0.0895644118990602,1.0428742850170563,0.010492542989742004,0.09984058198036108,0.38306051587301587,0.09246977565155476,0.060481888613047624,0.948322787854752,0.060481888613047624,0.0,0.006145905792936633,-0.00535288720396695,0.0005967499504214002,-0.004470404825168293
33,0.02420661385065832,1.1390369422725546,0.23790308340216024,9.605799147086636e-05,0.06031437149973506,1.1284429165331995,0.010594025739355084,0.09198714281135242,0.4131944444444444,0.08453539776778729,0.05337372405747999,0.9564636877902618,0.05337372405747999,0.0,0.00542944658108083,0.011888997259267432,0.0005189372247933421,0.012731756817040195
34,0.020410265901191507,1.1397043023260047,0.2550077689094414,8.099311865552187e-05,0.06866453336216491,1.1335212726692037,0.0061830296568010645,0.09765191850949557,0.4191468253968254,0.08930978196043018,0.05569454518098854,0.953460198878595,0.05569454518098854,0.0,0.005696548029658213,-0.01691588767643734,0.0005423678903289145,-0.016061245683448223
35,0.02595428819486774,1.0628373090943066,0.2990532140549067,0.00010299320712249101,0.10824642861306065,1.0534390627890757,0.009398246305230895,0.1123620614131545,0.41009424603174605,0.09690639714859418,0.05635173697537946,0.9542240931962631,0.05635173697537946,0.0,0.005870243576217011,-0.00135847267893694,0.0005639967297532019,-0.0004929425696891315
36,0.025181802499538282,1.1665570261302514,0.21266510945665995,9.99277876965805e-05,0.046344881281465855,1.1553481857422292,0.011208840388022168,0.07298735625717014,0.38169642857142855,0.07351588376986251,0.05272423831926991,0.9529692649370456,0.05272423831926991,0.0,0.005529824279242878,0.004518432140721279,0.0004827429539083677,0.005342894943749688
37,0.016500761153202523,1.1717671644468957,0.2780435882568265,6.547921092540683e-05,0.07810532997410029,1.1667280518706047,0.005039112576290972,0.07945844116931847,0.4129464285714286,0.0771337599191361,0.05235010040182831,0.9546581980242108,0.05235010040182831,0.0,0.0053643544849721145,0.006526497922289661,0.0004692642966845545,0.007343955927911882
38,0.020264705327025095,1.1252383227835692,0.27565226212279575,8.041549732946466e-05,0.08157347799362828,1.1199251910234482,0.005313131760120937,0.09844753520011429,0.396453373015873,0.08999541557996507,0.05595588570164371,0.951265653135562,0.05595588570164371,0.0,0.005714977409701869,-0.004018600049790417,0.0003862252020127674,-0.0032424109675793706
39,0.020200754501969467,1.1255987433651782,0.2396960620843393,8.016172421416456e-05,0.06298974916758007,1.1194292089697693,0.006169534395408904,0.08158221390060921,0.37065972222222227,0.08079965990581019,0.05713342144316193,0.9495978277468355,0.05713342144316193,0.0,0.005869599991161543,-0.0003949369345754286,0.00038972063358772946,0.0003830544870045487
40,0.03176165294959128,1.0890796481197387,0.27819386086183506,0.00012603830535552095,0.08969514868245503,1.0745336060372295,0.014546042082509203,0.08933253290990699,0.3737599206349206,0.08366023004403869,0.05635257556854493,0.9505400590166232,0.05635257556854493,0.0,0.0058271739999415095,-0.012326929865022318,0.00040075525654625124,-0.011543563556954309
41,0.020789709062719687,1.0797607330611625,0.2961245184880525,8.249884548698288e-05,0.10214721176376995,1.0728335139279457,0.006927219133216811,0.11526203875838634,0.4124503968253968,0.10051408536822853,0.059581095541501754,0.9530807287848555,0.059581095541501754,0.0,0.006265550649072639,-0.008466344748839639,0.00041826241227120283,-0.007673886485260033
42,0.022311302859350738,1.1409821932924007,0.28015973624795715,8.853691610853469e-05,0.08197257932310048,1.1327851144232066,0.008197078869194074,0.0866808126770597,0.3854166666666667,0.08063006008799925,0.05207813108236892,0.9500632293037399,0.05207813108236892,0.0,0.0054329198476144175,-0.0071651185780659075,0.00034516922703508294,-0.00641013953690583
43,0.014377813428899565,1.1597357753802386,0.235608340389809,5.705481519404589e-05,0.05713249784547069,1.1560006207417954,0.0037351546384432055,0.08371040255972118,0.40625,0.0810459221556222,0.054771297484245425,0.9485968321167231,0.054771297484245425,0.0,0.005733639892201133,-0.0005283670830585668,0.00032227286015787003,0.0002153644957074807
44,0.017801735488366933,1.1414649147953204,0.3038633998963079,7.064180749351956e-05,0.09575932199646259,1.13518977396678,0.006275140828540415,0.08124482574878089,0.3959573412698413,0.07681841869362244,0.05149003799492186,0.9532978989080433,0.05149003799492186,0.0,0.005359821630244268,0.014332784109234786,0.00033368157903556803,0.015081746230177715
45,0.027274736690772974,1.0843374245323096,0.320472717868879,0.00010823308210624195,0.11608059426208525,1.074394898844998,0.009942525687311576,0.11043012382053487,0.41728670634920634,0.09554614345349903,0.05660211518280503,0.9579117262107815,0.05660211518280503,0.0,0.005678964443061213,-0.004485088024392372,0.00048462542446518417,-0.0036604348369218267
46,0.012332543686209226,1.218985336860413,0.23389918365176593,4.893866542146519e-05,0.0550692711286659,1.215629369337912,0.003355967522501002,0.06577001815824703,0.4113343253968254,0.06555793981327182,0.045480411323337605,0.9493683871872897,0.045480411323337605,0.0,0.0050567279827921805,0.0038767191574243316,0.000259251374467814,0.004587963084435913
47,0.028171339877550633,1.1189351862939336,0.27998218042996037,0.00011179103126012155,0.08496152537951412,1.1058965976934856,0.013038588600448042,0.08100575410943964,0.3897569444444444,0.0770489519277123,0.051839752581446595,0.9461163976422805,0.051839752581446595,0.0,0.005687991928586902,-0.01148879258377859,0.0002945168122018691,-0.010759384672954198
48,0.02806306895538567,1.1326731213034837,0.26621167211846664,0.00011136138474359392,0.07540156296712541,1.1199319766090792,0.012741144694404571,0.09335494219899915,0.3907490079365079,0.08502442002945562,0.054626293120009176,0.9501445392722259,0.054626293120009176,0.0,0.005790499484506952,0.009666633964877998,0.00030708578293240697,0.01040232886962357
49,0.021836058989402524,1.1203853826557117,0.22047522461678037,8.665102773572429e-05,0.05494781196469717,1.1128926533768853,0.007492729278826493,0.07758766220161846,0.37289186507936506,0.07884980319084547,0.056977425378863154,0.9465550535134917,0.056977425378863154,0.0,0.005925414630066072,-0.0002980847324572551,0.0003187545924694884,0.0004434794932024076
50,0.021433088864917686,1.0550514158457762,0.3076808855591175,8.505193994014955e-05,0.11567761938675686,1.0498616288965978,0.005189786949178377,0.12035282551404443,0.4146825396825397,0.10344622238814329,0.05938430619704036,0.9581240769496764,0.05938430619704036,0.0,0.005921701626755385,0.008166992637046587,0.00035101312179609996,0.008924582415366235
51,0.026367013581118266,1.1168716735377906,0.2749797380761008,0.00010463100627427882,0.08252417501280863,1.1047174686598236,0.012154204877967034,0.065973193719539,0.3494543650793651,0.06857759831280019,0.05285753569730953,0.9422440817404157,0.05285753569730953,0.0,0.005822430223024668,-0.0037291301807537364,0.0002112710390996809,-0.003041610714186039
52,0.022461899953575826,1.1835400455656524,0.2024900444824373,8.91345236253009e-05,0.041273148214480235,1.174300110973272,0.009239934592380372,0.0759177518555045,0.4046378968253968,0.0761731333881312,0.05354656525170744,0.9491605032434735,0.05354656525170744,0.0,0.005574984244686557,-0.011213208730285164,0.0002972244163087207,-0.010483060020091294
53,0.01789867821039903,1.1706578005186392,0.22043828985792044,7.102650083491679e-05,0.049454004305888505,1.1637404346017084,0.006917365916930818,0.07117066757502105,0.3914930555555556,0.07266670734459085,0.05256335904789638,0.9513327249133234,0.05256335904789638,0.0,0.00537448376440673,0.015266184690989898,0.000285316729706826,0.015990079058402527
54,0.022863603104557394,1.2147420340739887,0.18454880710381316,9.072858374824362e-05,0.03427558977207908,1.203936900043889,0.010805134030099639,0.06988155492317812,0.40128968253968256,0.07084035863911728,0.05005889903748342,0.9506927782830779,0.05005889903748342,0.0,0.00526583418309878,0.0072036809570798395,0.0002604875630548199,0.00791495209258515
55,0.025162404152999723,1.1406307471242472,0.27460578530638396,9.985081013095128e-05,0.07893304551076094,1.1299720315567967,0.01065871556745046,0.08442077145990814,0.3856646825396825,0.07841902329370148,0.051740187824965304,0.9510667188941082,0.051740187824965304,0.0,0.005455223319755311,0.004966905929601663,0.00022281927845438674,0.0056594323129434045
56,0.02102368602852769,1.1688491180964906,0.27680857090467215,8.342732551003051e-05,0.07759336236965328,1.1613928315694864,0.007456286527004252,0.07713250317261094,0.40476190476190477,0.0722946729251261,0.04737886062292469,0.9515288825004891,0.04737886062292469,0.0,0.005178307313349844,0.000863415488660394,0.00021498741189844843,0.001551649023717751
57,0.025201585502960804,1.0691421756256392,0.26321885905379294,0.0001000062916784159,0.08640793796157156,1.0601085466471538,0.009033628978485364,0.08119906701560253,0.35466269841269843,0.07911083741937333,0.05600489616296435,0.9455589823237507,0.05600489616296435,0.0,0.005916507830893948,-0.0014095257749690534,0.0001932208418660631,-0.0007315373234103547
58,0.02742454896961113,1.0260146297114172,0.28982057246135107,0.00010882757527623467,0.11426687329628049,1.0165546312808358,0.009459998430581429,0.11809591964853283,0.39893353174603174,0.10469868058536744,0.06437977999611483,0.9513918676154134,0.06437977999611483,0.0,0.006425936922596638,0.011281148829901562,0.00025579989831344226,0.011990836239775642
59,0.0215022715754913,1.1302202781365058,0.2739329591634206,8.532647450591786e-05,0.07990847569937481,1.1230435520740851,0.007176726062420702,0.07470112946539803,0.3514384920634921,0.07484469514025541,0.05550031738003757,0.947535557755314,0.05550031738003757,0.0,0.005737615664246011,-0.0023636014400832852,0.00023647131762727074,-0.001664366640810651
60,0.01780852666096848,1.165669734606586,0.2287262190208265,7.066875659114476e-05,0.05349425038954532,1.1588662913360754,0.006803443270510634,0.07097029475777611,0.40438988095238093,0.07233336306190513,0.052449479540742874,0.9508607860385502,0.052449479540742874,0.0,0.005314196438688853,-0.009117038684120289,0.00019748592201512165,-0.008437820000879295
61,0.021179241090068027,1.142881290766892,0.23644656121838767,8.404460750026995e-05,0.05916952325645706,1.1341726543867012,0.008708636380190704,0.09412672030440344,0.4091021825396825,0.08593595919057173,0.054661297220759256,0.9538722341200845,0.054661297220759256,0.0,0.005642739261373778,-0.008048456287274106,0.0002169207085745016,-0.007359291666930748
62,0.020935544916127827,1.156496200546893,0.2131670672108124,8.307755919098344e-05,0.04733277911011516,1.1486741257170363,0.007822074829856751,0.08106013549963455,0.39322916666666663,0.08007800511342908,0.055313455602166016,0.9537130729286034,0.055313455602166016,0.0,0.005437533575591808,-0.009932202573714119,0.00022051501355154713,-0.00924154600556803
63,0.018277329438397057,1.1570850574770892,0.24084558502300527,7.252908507300418e-05,0.0598482881168184,1.1512151670495963,0.005869890427492974,0.056271612036305055,0.35639880952380953,0.06360299120238422,0.052797817100483535,0.9425426722643206,0.052797817100483535,0.0,0.005678380550893925,0.00846490168829596,0.00019027538399234866,0.009140579289637742
64,0.025946656678169998,1.1626577429355607,0.24056184793785282,0.00010296292332607141,0.05926444684594129,1.1528597075867197,0.009798035348840939,0.09074362333712054,0.42509920634920634,0.08453524120723584,0.05333697817159279,0.9540623243583588,0.05333697817159279,0.0,0.005353824702226529,-0.000683095360178444,0.00021845463259588985,6.247310616431322e-06
65,0.027020979383446057,1.1084530015483156,0.27657362072013775,0.00010722610866446848,0.08487382060375928,1.0965135374381125,0.01193946411020308,0.08613563543927427,0.36693948412698413,0.08019515090513041,0.05470707087425958,0.9466164347775459,0.05470707087425958,0.0,0.005908522448169697,-0.006824657045055931,0.00017789579984926523,-0.006155139091888434
66,0.025493105963322577,1.103670635789912,0.30958814316283695,0.00010116311890207371,0.105124164796133,1.094285316238997,0.009385319550915039,0.10728375576937915,0.4487847222222222,0.0939131452813863,0.05482907818771372,0.958926454095748,0.05482907818771372,0.0,0.005410131360840254,0.004042453188957984,0.00023710176234673517,0.004740975733286876
67,0.020816563011664693,1.131765718597858,0.2647765814474969,8.260540877644718e-05,0.07476255524148967,1.1259008273038074,0.005864891294050656,0.10349223601216001,0.41542658730158727,0.09336913412588885,0.05796843777373469,0.9529015336327142,0.05796843777373469,0.0,0.00576256680296303,0.007210426571866959,0.00021402337024874893,0.00789766235658897
68,0.031094730897875344,1.1058609669508093,0.2507933322937722,0.0001233917892772831,0.07175945306645108,1.0925776250777335,0.013283341873075782,0.0873451096740636,0.3583829365079365,0.08322558348265886,0.05860722031662031,0.9461822893218923,0.05860722031662031,0.0,0.006143536156961192,0.009340856554701737,0.00014068395448123023,0.009991703601893977
69,0.02264171739685754,1.0426603649723605,0.28347995064263437,8.984808490816482e-05,0.10511664316698124,1.0338828369407194,0.008777528031641113,0.0914936337078898,0.38132440476190477,0.08537199785124236,0.05747878324936703,0.9492674606074778,0.05747878324936703,0.0,0.005981140078889807,-0.013939376992302788,0.00015104587139337964,-0.013283611381732554
70,0.026896451050403183,1.0560265324845122,0.31894614247060615,0.00010673194861271104,0.1224550011453134,1.046216716788818,0.00980981569569428,0.11644795603662844,0.4351438492063492,0.09962447759554133,0.05641972222065709,0.9540326856286481,0.05641972222065709,0.0,0.0058881637360655315,-0.010335855785899798,0.00019819613286013775,-0.00965670801993902
71,0.01780781856867564,1.1735670316330262,0.21135360013163812,7.066594670109382e-05,0.04536904610529382,1.1676142419684958,0.005952789664530389,0.10032760429024333,0.42919146825396826,0.09301651712392486,0.058406930802995125,0.956359583898964,0.058406930802995125,0.0,0.005711763791889861,-0.0012352038363288172,0.00021929928159930632,-0.00054578089494264
72,0.020931138454956883,1.146755942981775,0.25258426376734777,8.30600732339559e-05,0.06663373991065313,1.138538664467716,0.008217278514059068,0.06968457807455172,0.36520337301587297,0.070875258183835,0.05282847161510353,0.9448554176544339,0.05282847161510353,0.0,0.005677588703942262,0.003830224018669199,0.00017524945509739465,0.004497487872716463
73,0.025838988203239967,1.075048037193725,0.27955322820021333,0.00010253566747317448,0.09376300040630131,1.063728289400846,0.011319747792879031,0.0823531558850594,0.36235119047619047,0.07910856014536714,0.05606156856239189,0.9440430729526115,0.05606156856239189,0.0,0.006138672283395767,-0.002536975563201692,0.00014096128609967801,-0.001886494709073842
74,0.022662818575109434,1.1381986841202174,0.2801523363866763,8.993181974249775e-05,0.0823047342273861,1.1287418578402668,0.009456826279950592,0.07335278160199682,0.3948412698412698,0.07214018249756446,0.050367854470629844,0.9508952793907889,0.050367854470629844,0.0,0.005346968521457286,0.006189339196518353,0.00015273509361959489,0.006844815251644212
75,0.019445954559047476,1.2202321910263574,0.19457868221934413,7.716648634542648e-05,0.03827020512794351,1.2114418514121261,0.008790339614231257,0.0678594377206026,0.4026537698412698,0.06871536171882589,0.04981489264290092,0.9524660486311467,0.04981489264290092,0.0,0.00522656425194638,-0.0065656989891971235,0.00020408589267276005,-0.005884767937814203
76,0.012895615762439297,1.182927569723693,0.20754964930943753,5.1173078422378156e-05,0.043368324804009865,1.1803079270548866,0.0026196426688063212,0.06805223506661681,0.3621031746031746,0.07056378957538736,0.05326017344812817,0.9449828300504803,0.05326017344812817,0.0,0.005748500657641977,0.0028921149024965934,0.00012740690993009372,0.0035351283999138674
77,0.026863192846547063,1.0421545431342825,0.2717543294640478,0.00010659997161328199,0.09876560383560139,1.0330403291918189,0.00911421394246359,0.113031812860383,0.4182787698412699,0.10077399195830036,0.061754633216228004,0.9525837663502557,0.061754633216228004,0.0,0.0061484707614863415,-0.00024766062151799486,0.0001245184773788984,0.00039420863072751596
78,0.016362971910934734,1.117273397642819,0.24257117986158142,6.493242821799498e-05,0.06568446803700277,1.1155106070545764,0.0017627905882426909,0.11647393422697691,0.40240575396825395,0.10475474741341183,0.06392732914289444,0.958224035359569,0.06392732914289444,0.0,0.006074306904912599,0.005613155019617965,0.00013275160258124523,0.006258966671608066
79,0.018330893050797478,1.1343752415773776,0.2751918756755778,7.274163909046619e-05,0.08003717735587024,1.1293374247502932,0.005037816827084374,0.08475006599702628,0.39570932539682535,0.08278336314429355,0.056692216282979296,0.950062249819035,0.056692216282979296,0.0,0.005751425865633229,-0.000515544233473263,0.00016407210648693903,0.00014550479043039482
80,0.02411423933933802,1.0999770114101926,0.2775747948434075,9.569142594975403e-05,0.08705236497879652,1.0919061106026209,0.008070900807571668,0.11205521885586746,0.42410714285714285,0.0988810002438924,0.05876353790530621,0.9528193754095705,0.05876353790530621,0.0,0.006066235041226182,0.0018846139436872592,0.00013997959600933388,0.002533831522527698
81,0.026490134299044267,1.1549883237336018,0.21924706328500562,0.00010511958055176295,0.05009532575941028,1.14394679611779,0.011041527615811786,0.09539572227007356,0.4166666666666667,0.08907520023051821,0.05795185700277977,0.9553527294368138,0.05795185700277977,0.0,0.005672232020455908,0.0007679171206320685,0.00017649137750784776,0.001434896588200984
82,0.027262226194790167,1.0588514917925653,0.2849706235852821,0.00010818343728091335,0.10113115767576879,1.0480893426898426,0.010762149102722773,0.09035576402107146,0.38256448412698413,0.08736474493939361,0.05976376293295416,0.9493436115176459,0.05976376293295416,0.0,0.006141900400391095,-0.00045998231872597557,0.00012099929070753454,0.00017962077482270835
83,0.028285643063780504,1.1232718459915165,0.259522691023758,0.00011224461533246232,0.07323923677376251,1.1106961121454308,0.01257573384608568,0.10079853694194929,0.4105902777777778,0.09245295843085635,0.058498690702307295,0.9523253453826722,0.058498690702307295,0.0,0.005911898337692219,-0.007737002533407598,0.00015437896375798335,-0.007081039604396398
84,0.028246418954743814,1.1254633692779996,0.2602082390211168,0.00011208896410612626,0.07326403697385847,1.1139624110541662,0.011500958223833457,0.10241446243614255,0.40414186507936506,0.09119562265717007,0.05654027945991358,0.950784817727772,0.05654027945991358,0.0,0.005997786179459733,0.0007590801930366466,0.00011869429529191809,0.001397186676656571
