iter,actor_loss,critic_loss,mean_terminal,std_terminal,mean_utility,avg_turnover,avg_gross_lev,mean_lower_scale,mean_upper_scale,val_terminal,val_utility,val_turnover,val_gross_lev
53,-0.0009179979283864149,0.01788721561223693,1.1730596341520543,0.4007942076499048,0.1014677958151265,0.08405505724676457,1.8238772649626251,0.9859773517825725,0.9928896879946791,,,,
54,-0.0012168761579109805,0.017945669835751896,1.247891177155192,0.5086719264602814,0.14666240863256186,0.08074863186739853,1.8298240251820688,0.9849889273496752,0.9926181965591969,,,,
55,-0.0012699464380149562,0.018270130285322414,1.2379124212440888,0.47021782796263645,0.14446388894827558,0.09108376179517214,1.8083801818086118,0.9846277095200903,0.9866968593674101,,,,
56,-0.0009426620095004263,0.018089570431441764,1.3309484048930473,0.5545263913507598,0.20350836047870766,0.0766743561982679,1.8295545012967969,0.9854608676215828,0.9897381964689055,,,,
57,-0.001528167752449307,0.01764273921269126,1.1808304229948265,0.45299184727458747,0.09931950196515733,0.07945088534251826,1.8343490689752446,0.9882599371545915,0.9941331685464159,,,,
58,-0.001446994796273754,0.018028784434588024,1.1507935217082972,0.4414310723220206,0.06867056932587778,0.09572671148891308,1.8053890865323525,0.9842663452472115,0.988896145265773,,,,
59,-0.0009497762568443278,0.017148022219252494,1.2306440707771333,0.46291054756836264,0.13886749599688067,0.0924690097949104,1.804195790521839,0.9828751218839613,0.9864143379327568,,,,
60,-0.001159514773886521,0.018824831675607046,1.2922027508710192,0.5178340390487324,0.18128612232929892,0.08047222955165217,1.82463701957678,0.9835448414233403,0.9913017975603785,,,,
61,-0.0011465419118839048,0.017783782410389293,1.2035412438350988,0.41590469068530433,0.12904751546132548,0.09014448907318423,1.8173887623919665,0.980964805527723,0.9891835934389008,,,,
62,-0.0012114376578485253,0.01853833881730514,1.214852580357566,0.4026184068286256,0.13899072666788387,0.07499903204946436,1.8391971019008837,0.9835168360672847,0.9916525149366239,,,,
63,-0.0013888406504456033,0.0184079111324019,1.2867731239392375,0.4759162697307389,0.18335189893491594,0.07039002253920765,1.8462428041595806,0.9827076506364258,0.9914525037924825,,,,
64,-0.001328995726548817,0.019266663140861,1.222276232258137,0.4697475651549662,0.12761514268533136,0.08849873954604337,1.814076407856534,0.9852158714194155,0.9858104217115113,,,,
65,-0.0012317460966879549,0.01819970747945825,1.2190735234890555,0.5157606134571541,0.11783291944253879,0.08867021080111591,1.8159647613612593,0.9866961073385803,0.9855440326690381,,,,
66,-0.0012727490269759166,0.01784215915406404,1.2248772879693988,0.4543881839228358,0.1363453003398619,0.08799452554459579,1.817343073442629,0.9878640613961707,0.983945888253083,,,,
67,-0.0011555710292855933,0.01941398955957884,1.2559515055576496,0.44128681371977496,0.16871992094931815,0.08106765164834101,1.8277364760978534,0.989303496851015,0.9822180193721375,,,,
68,-0.0012692194173441077,0.01929384261984678,1.284564666232868,0.5002161345540167,0.18121507124409125,0.07120579414418089,1.843634939234939,0.9886255103101192,0.9813393607567452,,,,
69,-0.001005016293570803,0.0181805146169841,1.2319368232229126,0.46486455053086007,0.1384132760863826,0.08502344732794528,1.819014757106882,0.9888948150427072,0.9784451189056455,,,,
70,-0.0010580923419282395,0.01752396528326057,1.2642978428347504,0.5452164021747175,0.153377461821873,0.08678822838249736,1.8160519463019833,0.9882359756250139,0.9805478538619552,,,,
71,-0.0013406204838079718,0.018673450294722164,1.2497863827426754,0.48656565057559736,0.15022928723256582,0.0898442164968126,1.813898563570227,0.9887629111078944,0.9796495978260569,,,,
72,-0.001058227831448144,0.018293628271616943,1.1711823942614812,0.4323826718512384,0.08895737020813323,0.08660650636675218,1.8222095787034998,0.9917627396610034,0.9842163516798894,,,,
73,-0.0012927262883261367,0.018702299156965838,1.2531744647504448,0.5068560617763974,0.14786024139502424,0.0870754860231028,1.816325415685216,0.9913417090224999,0.9807033836465918,,,,
74,-0.0011219696134691886,0.017785017741788558,1.278076352839312,0.4666800842834995,0.17761975690914583,0.0836186226426265,1.814747242916649,0.9878480206424927,0.9750665300231298,,,,
75,-0.0010207232382680458,0.019423529609880846,1.2811321363576629,0.4929412587464002,0.17513295448561436,0.07812771989226804,1.8340715786512034,0.9898996341132257,0.9831020101006278,1.154894191003399,0.08895521131544191,0.0886195817494555,1.8189162301943609
76,-0.0008597631991654486,0.01729241287972058,1.2700997021559761,0.42106728393921705,0.18561485462305088,0.06776291774490281,1.8468283021641847,0.9905256810949516,0.9786559816960743,,,,
77,-0.0016946798975559147,0.017688053493416785,1.2251546884819633,0.4771884679021901,0.1331946224122415,0.08426366776849253,1.8209563991366013,0.9898005248901179,0.9776689236572838,,,,
78,-0.001144362789534879,0.01757793383395081,1.2337704692611013,0.40507751480895,0.15654642769168492,0.08719625664045605,1.8136425730364039,0.9884431043938424,0.9759192184378368,,,,
79,-0.0010429427062349705,0.017931417562540245,1.256409381228416,0.5016613641597691,0.15660972084020497,0.08623526588516105,1.8171449512812483,0.989897850465301,0.9781087252675071,,,,
80,-0.0015065427640639974,0.016568169112957786,1.3113037310452886,0.4136871995496632,0.2203103321499401,0.07520641202182599,1.8342702241412634,0.9896204133199871,0.9749277391209965,,,,
81,-0.001598183546424158,0.018572073731917466,1.3041399152752045,0.4786825073110863,0.1973010985963881,0.08744857818013313,1.8099136837329404,0.986815702253284,0.9717010233136774,,,,
82,-0.0019157904309677653,0.01886265544779912,1.219086529765728,0.4650095325819791,0.1235881671622141,0.08170880095025458,1.8242462734694704,0.98992833499428,0.9761030260558576,,,,
83,-0.0009411409288214077,0.018878839812352992,1.2403194618220592,0.42006289109152184,0.15389231350468574,0.09379001785032348,1.805961265944556,0.9906470177548831,0.9716913718528635,,,,
84,-0.000974520539765913,0.019021865988594663,1.2501073637936202,0.445931189142924,0.15981095093790149,0.08482057009767167,1.8197628054828803,0.9877611197309524,0.9712588948796497,,,,
85,-0.0012191355426299274,0.01924695120969571,1.2066343340549301,0.5219828743566627,0.10479411922500413,0.09198692677911116,1.8101145798429936,0.9892290773114335,0.9717192552695743,,,,
86,-0.0015042601087048772,0.018153400665286104,1.3254667961539175,0.4802953866088952,0.2192222420033764,0.07122095322381335,1.836145920556557,0.9841262381641029,0.9672864217199002,,,,
87,-0.001382437920134206,0.01712199533910716,1.2326000366189314,0.5138031580799436,0.12529798457308822,0.09121560589938815,1.8119949341508899,0.9849290468169417,0.9700140347677224,,,,
88,-0.001095836351302075,0.01738503956126638,1.1878101390304758,0.4165491637221255,0.11242613787317417,0.09512041589761598,1.7991557198006156,0.9850460571623729,0.9700698045047191,,,,
89,-0.0007855190784460289,0.01832529227944637,1.2266684394128264,0.4632993539159288,0.13658719760638305,0.0833159094887081,1.8244096577182813,0.9857131156915779,0.9700748260592544,,,,
90,-0.0014773927816922028,0.01817202263152624,1.2345581978688285,0.46540182240677425,0.14353461497094921,0.09143590461808092,1.8115749043950413,0.9834762986525523,0.9695293944226033,,,,
91,-0.0009749427241608103,0.017873231536937435,1.2833055605989858,0.41794776670834943,0.1938753081151058,0.07481544107462404,1.8355251060632634,0.9809710407719234,0.9690839799277842,,,,
92,-0.0011598178516774441,0.018068592380156415,1.2330559323808388,0.43781262569248464,0.14826053609693413,0.08413100157447233,1.8213810682430254,0.9810993277356499,0.9709720550031229,,,,
93,-0.0010740032148142998,0.018458986003243798,1.246281204050193,0.4479931856589458,0.15591990467238465,0.08820026442065587,1.813943300286962,0.9827484060746403,0.9713705116235122,,,,
94,-0.0010754031672806333,0.01673257431297444,1.23095687502942,0.41365580500486543,0.1539452272931619,0.07599978273627424,1.8376003973829949,0.9836107712934772,0.9734572163446475,,,,
95,-0.0010630508718341089,0.015900775432749165,1.1752704553030529,0.47999393807031543,0.08599178242163288,0.09175877994916187,1.8121709325826383,0.9835622720525661,0.9723517101839179,,,,
96,-0.0015920101378255511,0.017629724839866936,1.2658788055774877,0.5207202356299261,0.1570258055321294,0.08376951847372116,1.8237958649034187,0.9816252748511911,0.9692324681416757,,,,
97,-0.0009980639533650362,0.01861417782278238,1.2838369128631313,0.5082568632243827,0.17299949239818482,0.07487465014107239,1.8336269945932016,0.9797034656881529,0.9712297286295009,,,,
98,-0.001161587320779349,0.01905158125357529,1.2416925956132219,0.5009981849291881,0.14179386888472906,0.09237856393402671,1.8090153809504228,0.9817225215111288,0.9746365101614934,,,,
99,-0.001720528057009156,0.019130853012946723,1.2682754398278147,0.5290526342269068,0.1603263260003701,0.08600177689742192,1.813358517931139,0.9795575867538344,0.9715986692166038,,,,
100,-0.0016577090922244172,0.01863444940046928,1.289282482187541,0.5455028380720558,0.17383098295333005,0.07477652336527893,1.8375711284988325,0.9781897584390105,0.9802783198049875,1.1827953479028408,0.10393152172265976,0.09877781071290295,1.802087045322537
101,-0.0012143302596830997,0.017923487678701434,1.1774086107173152,0.4533991692095736,0.09556091521021907,0.10409647364945343,1.7939217211572842,0.9824500801620413,0.9787186148318212,,,,
102,-0.0012336527610280765,0.017670866858294058,1.2188572657780454,0.45272834459751377,0.13681624390787658,0.08439814813227436,1.8228833428032136,0.9806024722296811,0.9792994265210595,,,,
103,-0.0012492897274867137,0.01776426032489847,1.2248519548715757,0.46988789462244973,0.1325585502745546,0.0846969639955466,1.8210634652839848,0.9789098676043327,0.9762240699245286,,,,
104,-0.0012711693774316978,0.019291941400064395,1.2379319802923199,0.5289293046280924,0.13096645662867765,0.08976276169236477,1.8139354239719876,0.9779688697259034,0.9742855132049968,,,,
105,-0.0018067778008193276,0.01858432526864957,1.238094564507668,0.48138717844233203,0.139535266804095,0.08249923886614091,1.8253954823203855,0.9774847963151453,0.9791144629847819,,,,
106,-0.001087270108626397,0.018466256066009525,1.2168736835936287,0.424049325964317,0.13535428402731742,0.0926069354407954,1.8067594010674934,0.9773106894252213,0.9780257477365502,,,,
107,-0.001237809586665443,0.01859092152647354,1.2251626043940305,0.44039747051535283,0.14140485053669188,0.08640323777933043,1.8210075477658503,0.9786165336973359,0.9785245809419829,,,,
108,-0.000822529344926108,0.018936502740112778,1.2078112862123696,0.49179476433932007,0.11332213665827834,0.08799017470846737,1.8217331112803983,0.9805167251874538,0.9789174332815318,,,,
109,-0.0012817813020841477,0.018680963185892314,1.2385461817228416,0.44088074327389826,0.15253362377670945,0.07941919328440636,1.8306758682177873,0.9765740932561269,0.9767436384111217,,,,
110,-0.0007213101502039027,0.018440191954611686,1.205518474060128,0.4685960157849858,0.11616664628588252,0.08362629883056465,1.823053750929399,0.9802007124351343,0.9748773979209051,,,,
111,-0.0015083228927947703,0.019499822527000943,1.240161538923221,0.43139488339992144,0.15604769962253365,0.08076606308249198,1.8282426004267092,0.9796014776464224,0.9758639459668484,,,,
112,-0.0010460291414613673,0.01726311405087003,1.2416495554287135,0.3985747615295567,0.1653917471292366,0.07971074026077768,1.8278240667196926,0.9812919313122697,0.9720525627356034,,,,
113,-0.0009359555336169821,0.017323025628708195,1.2370559373878103,0.4239857416232693,0.15273153310617915,0.0880251932320231,1.8130173770442402,0.9809902053935217,0.9729833629259961,,,,
114,-0.001405122426184722,0.01750803250852095,1.211372256654694,0.455182413696932,0.11902472967068467,0.08596651562122157,1.818550813738472,0.9814085295810081,0.9757060773051442,,,,
115,-0.0017713425399345237,0.0183942373744184,1.2271788979584675,0.4631776536401361,0.13924627796974084,0.09465663563836421,1.8016772402385977,0.9835692580487854,0.9740330508174382,,,,
116,-0.001011878454126061,0.01778615032847575,1.2193109441789822,0.5063200183588983,0.11663701403563839,0.09305880796086907,1.8094002523094947,0.9822203525365342,0.9767522669261353,,,,
117,-0.0009103689380808504,0.018007985881728014,1.2643044492530189,0.463747769601182,0.16792289729103121,0.07209193368011865,1.8421978690865566,0.9794518643056492,0.9787010948712067,,,,
118,-0.0007041226057567769,0.017874396369755224,1.2343767165123736,0.46414438242466355,0.14156947040855772,0.09086978247383945,1.8115033640465572,0.9815545168689526,0.9756757057972372,,,,
119,-0.0013523636829851724,0.01750095860173798,1.2601126602851371,0.4225774828209126,0.17586014461791658,0.08145897090118112,1.823815684009114,0.9822391452090834,0.974006979069719,,,,
120,-0.0011181553782103441,0.01748578024627997,1.2097786609735102,0.43266693438562015,0.12692050339603433,0.08194637238743285,1.8277223493908095,0.9833842790282242,0.979077387712447,,,,
121,-0.001234019823945704,0.018567747547146022,1.1524495766250185,0.4087454092789224,0.07713199334241337,0.09928143469781153,1.7949880999738443,0.9841804314528505,0.9738169648575474,,,,
122,-0.0009208101520059488,0.018767070598195008,1.2448722542061543,0.49213291395051784,0.14752582716543877,0.08984088061894094,1.8064606811103823,0.9839416137924749,0.973140957261746,,,,
123,-0.0013026532066465245,0.01893517694109555,1.2391582076054686,0.45783873115715457,0.1487786546576932,0.09177549720623035,1.8095574653170394,0.9834943874419252,0.9740239211079988,,,,
124,-0.0011713642959755904,0.01833967207190529,1.2947343421371516,0.47498218218239086,0.19421954068030983,0.0744590635857337,1.8366917232673394,0.9811393886341924,0.9769796889384244,,,,
125,-0.0013771013471299146,0.017729708754402256,1.2357163353052207,0.4855823952703361,0.135221713004791,0.09755089242973103,1.800425780634856,0.9800582300755192,0.976398865926717,1.1722716957359076,0.08137958556068833,0.10078012254353394,1.8017994301622269
126,-0.0009778178746009485,0.017633563773501636,1.270162849215537,0.49355853185177545,0.16347235885452466,0.07803958991832739,1.8342790137713028,0.9784246231544445,0.9775259360897559,,,,
127,-0.0014957454465492144,0.018157495644482474,1.2206497859027912,0.4914764614795976,0.1294851582087648,0.08511920545415357,1.819940971347748,0.980260037128682,0.9736704023027547,,,,
128,-0.0014150730693481197,0.018524963388507162,1.2240391012183673,0.49727521992466167,0.12313269422905054,0.0872702073674958,1.8148876643537712,0.981814722076818,0.9697096510148224,,,,
129,-0.0009490236335174996,0.017450044911810344,1.2179200618326071,0.4146822591693024,0.13952097360555876,0.08521197219612628,1.8183856289262614,0.9795759463524087,0.9706784475335462,,,,
130,-0.0008723599913903607,0.01881173820478094,1.301099007005115,0.5434281518119045,0.18420734880395728,0.08458531640636302,1.8149729784469653,0.9804545822420054,0.969182624469821,,,,
131,-0.000952922950320869,0.018709590393468943,1.1694108266065795,0.40091788356301183,0.0995257032578941,0.09276132272073095,1.8073808423493598,0.9829835153767853,0.9727023876279718,,,,
132,-0.0015088732391269487,0.018747242857517308,1.2339202996877365,0.46147441446061227,0.14207886618278825,0.08386899949743956,1.822247398058501,0.9798513217826239,0.9745120187657901,,,,
133,-0.001289255670407902,0.019357125270276145,1.2743933413827744,0.5154065882252361,0.16662969078952528,0.09314644874890103,1.8027575921661876,0.9790496038947576,0.9710175636680127,,,,
134,-0.0013020282876788454,0.018694133437276914,1.229836991182467,0.46394465866028645,0.13997995605421346,0.08771582947308557,1.8163518871461997,0.9800275728776902,0.9713959350645978,,,,
135,-0.0009801016321314138,0.018243557609510297,1.2338667139008848,0.4718418359608305,0.1400105529984713,0.08312994962146888,1.8214878506769114,0.9797959664893097,0.970577464974436,,,,
136,-0.001727161355696639,0.017537988972676194,1.239740931680961,0.4885075430098798,0.13942703918544172,0.09389866598011112,1.803726226524235,0.9842564438315877,0.9713506582440753,,,,
137,-0.0011428890751387754,0.018910925653736182,1.3007388437303595,0.5018620187244068,0.1921081407370291,0.0845432828232685,1.8168078540901054,0.9814664259945844,0.9650451986351205,,,,
138,-0.0010929045551044609,0.018847670645029325,1.2540269676460223,0.5113055338317912,0.14668457124847947,0.08527139474718733,1.8190776897207983,0.9829610078453135,0.9686423600246878,,,,
139,-0.0016571847186940057,0.018627084246984962,1.2172919401028937,0.43892104977051,0.1363009850249575,0.08363963339269245,1.8239161336459375,0.9855372972534668,0.9706746257415684,,,,
140,-0.00162160376364909,0.017601703493651776,1.2707434730911777,0.4467808255568041,0.17657822759781777,0.08279186926333452,1.820208278666771,0.9821665802009149,0.9687558270195372,,,,
141,-0.0010788042073295982,0.019919499225590075,1.204793987393236,0.4428942104359177,0.11992282716126312,0.09656640508701245,1.8004853279618618,0.9837077292643337,0.9681695009843572,,,,
142,-0.0010684832495535283,0.01814560807669761,1.2119854228509492,0.39792379555841767,0.13679452423959293,0.09234883344460547,1.8046899609013032,0.9817089018512439,0.9665666768051859,,,,
143,-0.001010858124540068,0.018843630725454773,1.2412519610980257,0.5302764331477694,0.13180053119308552,0.08305233357362468,1.8236654177842302,0.9816188291835862,0.9689094593108453,,,,
144,-0.0009650147216888215,0.018766691655170472,1.3100838799457604,0.5125072321616045,0.1936327012809771,0.08231604245467328,1.819555688902856,0.9830781050528181,0.9682698898886066,,,,
145,-0.0015746146450098294,0.01903399276291701,1.2341811080556095,0.4586867264424345,0.14473126839221268,0.07851316113098356,1.8296471354298427,0.9849037126944189,0.9680618510839806,,,,
146,-0.0013789858266542976,0.01738448360679828,1.2034971715536633,0.4684017252058663,0.11285844709825654,0.08890367178539779,1.8145758392164861,0.982188683757789,0.9682249351124561,,,,
147,-0.0017589344668311041,0.018356136997322334,1.2779534357192182,0.5465744097026208,0.16704953045510929,0.08214168460220655,1.8242654014442996,0.9830187238656927,0.969536515112338,,,,
148,-0.0010472453310303512,0.018273937396447167,1.2667554899012687,0.547671850721873,0.15499507482450697,0.08879720423216972,1.8141031687958513,0.9841906118894335,0.9661796350220171,,,,
149,-0.0015002025355709452,0.019447423193598577,1.3288644094753308,0.5583724363381998,0.2010445367013579,0.08224309537391623,1.8174446140978602,0.9824161192590891,0.9648002657295093,,,,
150,-0.0019185741816539193,0.01874167987909331,1.2035777795025875,0.454672895495503,0.11491316607051366,0.08789782581933112,1.8180163318716942,0.983122278291174,0.9674938830979622,1.1559826567312927,0.08374160925751897,0.08513300796222678,1.828579412858641
151,-0.0010114455178594187,0.019298277083933557,1.1778926615626335,0.4675493410425401,0.08941015723802662,0.09197961686060852,1.807374500311748,0.985862753235879,0.9634710465682952,,,,
152,-0.0015439052015531456,0.020078435419606015,1.2140685746693338,0.4672392605669945,0.11901594918604155,0.0965121991036124,1.8031968100512796,0.9838303777762385,0.9638626360253418,,,,
153,-0.0014310163570620655,0.01933031753770487,1.2805851690681906,0.48664326935025565,0.17467047516751122,0.08519837576025707,1.812334182291083,0.9841350754164435,0.9628091208398598,,,,
154,-0.000823401845831133,0.02052815481245318,1.224142756670488,0.3979520220087286,0.14582122529359215,0.0982606075995378,1.7925082765321805,0.9828284371658917,0.9652056571264508,,,,
