iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,phi1,phi2,phi3
15,-0.014997410216218868,1.011611537846218,1.1020608056397878,1.011611537846218,-0.48838846215378195,-0.004883884621537819,0.01940004326196345,0.02054127134261008,-0.00012830676962702226,-0.00013182683829295405,-2.9999572345389933
16,-0.014997410216218868,0.8361509978465562,0.4143337820532623,1.011611537846218,-0.48838846215378195,0.0,0.15005551403828987,-0.08066607188218806,-0.0001299769303149038,-0.00013266307505966471,-2.999955148958597
17,-0.014997410216218868,0.767164429277859,0.6794952431917931,1.011611537846218,-0.48838846215378195,0.0,0.06540456765370914,-0.05612280410782051,-0.0001268575492303885,-0.0001299843175460113,-2.999947958699873
18,-0.014997410216218868,0.8333651683953078,1.2167286132672839,1.011611537846218,-0.48838846215378195,0.0,0.04530266165865617,0.04491101760076085,-0.00012022206434007635,-0.00012356974662279036,-2.9999404253330253
19,-0.014997410216218868,0.9061560769893419,1.1181619407945818,1.011611537846218,-0.48838846215378195,0.0,0.11491563149868776,0.07903362724818984,-0.00011028909518691425,-0.00011466950637937107,-2.9999304749271847
20,-0.021194674363648358,0.880273585257051,0.972648346978334,0.880273585257051,-0.619726414742949,-0.00619726414742949,0.01623459052193579,0.024889110295811208,-0.00010057042264978139,-0.00010594148998753085,-2.9999206534332026
21,-0.021194674363648358,1.012864022798435,1.0772859697601815,0.880273585257051,-0.619726414742949,0.0,0.007862185659195671,0.020949540366687166,-9.187121665388526e-05,-9.898354538831281e-05,-2.9999097234052385
22,-0.021194674363648358,1.1238493842439392,1.2344220504193144,0.880273585257051,-0.619726414742949,0.0,0.08511944393561455,0.0690334830203594,-8.614974871166383e-05,-9.406949066497859e-05,-2.999898319795934
23,-0.021194674363648358,1.1415249991860836,1.305106687978006,0.880273585257051,-0.619726414742949,0.0,0.030989245868864358,0.027071401142883797,-7.844272234504655e-05,-8.762983836211736e-05,-2.9998874871076184
24,-0.021194674363648358,1.092824898649757,0.8746614381129505,0.880273585257051,-0.619726414742949,0.0,0.017047151017899685,-0.02490490887660268,-6.852196413837815e-05,-7.863887269680909e-05,-2.9998782251148928
25,-0.02442313872815239,1.1771535635495969,1.3942916714775324,1.1771535635495969,-0.3228464364504031,-0.0032284643645040315,0.12726574421523773,0.08726433840661553,-5.6468651335733404e-05,-6.800400908813773e-05,-2.9998641569799305
26,-0.02442313872815239,1.1296841247471705,0.8399387757480496,1.1771535635495969,-0.3228464364504031,0.0,0.05997756220212394,-0.056554202444753766,-5.000450954297159e-05,-6.349167889646725e-05,-2.9998551390259944
27,-0.02442313872815239,1.1695977924108096,1.4339903887375096,1.1771535635495969,-0.3228464364504031,0.0,0.27765557569053956,0.1242558081777432,-4.216244478156332e-05,-5.728505155892917e-05,-2.9998415293551632
28,-0.02442313872815239,1.0673998401304945,0.7941169265764308,1.1771535635495969,-0.3228464364504031,0.0,0.022781860038753887,-0.027553542116884624,-3.572807100845638e-05,-5.24381293684169e-05,-2.999827419083369
29,-0.02442313872815239,1.0863982859910757,0.9696536674158566,1.1771535635495969,-0.3228464364504031,0.0,0.0020162806021032666,-0.004031828363257777,-2.9661620154941908e-05,-4.7589349033188915e-05,-2.9998148311520416
30,-0.029017004189812744,1.0406134538339646,1.1653675106919767,1.0406134538339646,-0.45938654616603536,-0.004593865461660355,0.05735052900904137,0.05811630491976864,-2.8385269078328853e-05,-4.780908308477535e-05,-2.999802286185947
31,-0.029017004189812744,1.0596350039361595,0.9350465262590251,1.0406134538339646,-0.45938654616603536,0.0,0.015899747650573205,-0.01914600859090552,-2.833597359236692e-05,-4.905004136664738e-05,-2.999788463972465
32,-0.029017004189812744,0.9812881102251538,1.0422559201824801,1.0406134538339646,-0.45938654616603536,0.0,0.008327279457626964,0.0006353381551270772,-2.851440519223185e-05,-5.0954066961117166e-05,-2.9997752995416356
33,-0.029017004189812744,1.042399104374804,1.0996718973246822,1.0406134538339646,-0.45938654616603536,0.0,0.012170979589357823,0.010278903161420178,-3.0729454400396674e-05,-5.520477214847795e-05,-2.9997629165121182
34,-0.029017004189812744,1.035639287392034,0.9358545825020048,1.0406134538339646,-0.45938654616603536,0.0,0.004452433976268032,-0.010925345703244249,-3.302500020155403e-05,-5.94367712832838e-05,-2.9997531745626036
35,-0.03382957105241461,1.0187433137398136,1.0808876424308764,1.0187433137398136,-0.48125668626018636,-0.004812566862601866,0.00664147259952451,0.008209031624644527,-3.3821147297500654e-05,-6.152527925760846e-05,-2.9997448584754514
36,-0.03382957105241461,1.0483588067371463,1.083123991245689,1.0187433137398136,-0.48125668626018636,0.0,0.00835737696659827,0.007722009437508815,-3.390463214936496e-05,-6.306155630004451e-05,-2.999736668461005
37,-0.03382957105241461,0.9902897510523043,0.7519106417582705,1.0187433137398136,-0.48125668626018636,0.0,0.1410990869993035,-0.08313389721154127,-3.681842315381744e-05,-6.693674045463975e-05,-2.9997229553246583
38,-0.03382957105241461,0.8488290124018784,0.3923682040725517,1.0187433137398136,-0.48125668626018636,0.0,0.07319446948566137,-0.05341002014173029,-4.7185755745585866e-05,-7.814275717072183e-05,-2.999710769841643
39,-0.03382957105241461,0.8755366411467154,1.0693927262261895,1.0187433137398136,-0.48125668626018636,0.0,0.0158540697951606,0.02858321319223972,-5.498700319879981e-05,-8.671206979323314e-05,-2.9996976323653493
40,-0.0404082553074749,0.8421315744939711,0.9138623091671549,0.8421315744939711,-0.6578684255060289,-0.006578684255060287,0.005018469015126636,0.001999607409431824,-6.168762950206885e-05,-9.388710816523224e-05,-2.999685638139848
41,-0.0404082553074749,0.8526814631611519,1.135873434581593,0.8421315744939711,-0.6578684255060289,0.0,0.014523554909550764,0.008604764890373465,-6.693942362633284e-05,-0.0001001528107659556,-2.999675527781239
42,-0.0404082553074749,0.9014680850464607,0.995843751184815,0.8421315744939711,-0.6578684255060289,0.0,0.013292190297052385,0.02290986610194799,-7.457507991763602e-05,-0.00010904634974938975,-2.999666337505906
43,-0.0404082553074749,1.051485965335712,1.1424576055188074,0.8421315744939711,-0.6578684255060289,0.0,0.040851577891461176,0.04535358359982097,-8.331128445639537e-05,-0.00011893238185336062,-2.999658570116539
44,-0.0404082553074749,1.0721049400901435,1.1724875999983477,0.8421315744939711,-0.6578684255060289,0.0,0.05466370153007395,0.047673463096690384,-8.384307485669498e-05,-0.00012072226460500403,-2.9996498361616957
45,-0.04490745998879267,1.050079531868223,0.8037352680575506,1.050079531868223,-0.449920468131777,-0.004499204681317773,0.0773615856609891,-0.06224603000507833,-7.912489391415282e-05,-0.00011710449532961367,-2.9996409161521265
46,-0.04490745998879267,1.0203464379200644,0.9872079648408018,1.050079531868223,-0.449920468131777,0.0,0.011179115378114193,0.020535816658475613,-7.372281505014421e-05,-0.00011229578518154991,-2.9996312365426556
47,-0.04490745998879267,1.0152495386052185,0.9703592546105855,1.050079531868223,-0.449920468131777,0.0,0.12269090471856439,-0.08261756724559448,-6.534707709220372e-05,-0.00010216668144919447,-2.9996232969515906
48,-0.04490745998879267,0.9592071865675995,0.8622458453307127,1.050079531868223,-0.449920468131777,0.0,0.007829414024986284,-0.017597702663235047,-5.786589978627581e-05,-9.290612389443214e-05,-2.999618125876216
49,-0.04490745998879267,0.9806013454612774,1.2794583944667361,1.050079531868223,-0.449920468131777,0.0,0.17583602280638747,0.1168588916122069,-4.334359541816617e-05,-7.838750925711987e-05,-2.9996020666020446
50,-0.05038161553049289,0.9525844458299776,0.6636507699010522,0.9525844458299776,-0.5474155541700224,-0.005474155541700221,0.06253749666917872,-0.05196034468891219,-3.513859147353859e-05,-7.154259548440963e-05,-2.9995875481057745
51,-0.05038161553049289,0.9480262419308557,0.9644169453451922,0.9525844458299776,-0.5474155541700224,0.0,0.04802854911415715,-0.052007171395596886,-2.3977218547804932e-05,-6.163600334068383e-05,-2.999577324413885
52,-0.05038161553049289,0.9426727854315944,0.9435919721142788,0.9525844458299776,-0.5474155541700224,0.0,0.0036155050450799304,-0.0063006537292917145,-1.2859790744965629e-05,-5.142929066536582e-05,-2.9995668645521203
53,-0.05038161553049289,0.9995292045505438,1.1465279409254596,0.9525844458299776,-0.5474155541700224,0.0,0.04253597049349521,0.049224616778419196,-3.4339301946520963e-06,-4.219799198070022e-05,-2.9995580687198546
54,-0.05038161553049289,0.9098167680862502,0.8308962121452683,0.9525844458299776,-0.5474155541700224,0.0,0.01429104804171667,-0.014230586360530718,5.900197925062402e-06,-3.300737324923668e-05,-2.999550974608066
55,-0.05524217471774673,1.0139440812746165,1.184287335842884,1.0139440812746165,-0.48605591872538345,-0.004860559187253838,0.04133289028066459,0.05192007119666637,1.1950978368554746e-05,-2.7530879931879303e-05,-2.9995396037808275
56,-0.05524217471774673,1.0085067799838954,0.9372304388915856,1.0139440812746165,-0.48605591872538345,0.0,0.0051419139800249515,0.0071740059390155994,1.599089974938332e-05,-2.395416554556545e-05,-2.999529940815807
57,-0.05524217471774673,0.9480082187197514,0.6410991657935587,1.0139440812746165,-0.48605591872538345,0.0,0.06442539919561789,-0.059736670203347254,2.1151106081688438e-05,-1.9055588625438013e-05,-2.9995269853121753
58,-0.05524217471774673,0.9288623744820338,1.0507987197368718,1.0139440812746165,-0.48605591872538345,0.0,0.017891350217448313,-0.027012548149662835,2.9477033439981974e-05,-1.116552347405723e-05,-2.999525002710559
59,-0.05524217471774673,0.9766262410191893,1.0697155448310458,1.0139440812746165,-0.48605591872538345,0.0,0.01671547093741167,0.018304372015895125,3.384638297228004e-05,-7.4614540322968086e-06,-2.9995223057354594
60,-0.06021591861019223,1.0026256107554496,1.314284184524187,1.0026256107554496,-0.49737438924455035,-0.004973743892445502,0.07921304841680277,0.052196656001673766,3.92084947344459e-05,-4.142781375679317e-06,-2.9995232564364924
61,-0.06021591861019223,0.9891986830893449,0.8700958005610613,1.0026256107554496,-0.49737438924455035,0.0,0.04030545275577364,-0.042771199105545187,4.6004456069337544e-05,-6.408437129143365e-08,-2.999525379195783
62,-0.06021591861019223,1.0885452415736014,1.1378319582148417,1.0026256107554496,-0.49737438924455035,0.0,0.015171383057327752,0.016597322529179254,5.1575579384246987e-05,2.9749148947685152e-06,-2.9995280229824193
63,-0.06021591861019223,1.0909481094931457,1.062813059334592,1.0026256107554496,-0.49737438924455035,0.0,0.01570516016586077,0.022973232504510072,5.778268978719866e-05,7.462729970892041e-06,-2.9995307436590912
64,-0.06021591861019223,1.0709939256626266,0.9699446256784522,1.0026256107554496,-0.49737438924455035,0.0,0.006684998241496952,-0.006266741549408413,6.174521280208998e-05,9.729683946525732e-06,-2.9995324911566326
65,-0.06538665152380557,0.9829267086386653,0.8739480994043795,0.9829267086386653,-0.5170732913613347,-0.005170732913613342,0.010621630630836697,-0.01905955736288142,6.652977283317605e-05,1.2482155061244494e-05,-2.9995359397718815
66,-0.06538665152380557,0.9695535205589725,0.8032298601625976,0.9829267086386653,-0.5170732913613347,0.0,0.02859797087219373,-0.024574241010983704,7.384598079246464e-05,1.8629291000371397e-05,-2.99954065458693
67,-0.06538665152380557,0.9976016282098437,1.2780724964691974,0.9829267086386653,-0.5170732913613347,0.0,0.11803348518554019,0.07575027692768165,8.012778297622886e-05,2.274649530439956e-05,-2.9995526448458816
68,-0.06538665152380557,0.945726722279263,0.8034385296816883,0.9829267086386653,-0.5170732913613347,0.0,0.11440607380826667,-0.07374158553984207,8.918040923307414e-05,2.8740339243029534e-05,-2.999558917167145
69,-0.06538665152380557,0.8791340872413663,0.6369814504889691,0.9829267086386653,-0.5170732913613347,0.0,0.06142938280871438,-0.05362582945594423,9.844752201634664e-05,3.561870905403035e-05,-2.9995681917604093
70,-0.07074683811215073,0.9639813411654851,1.2981843690249726,0.9639813411654851,-0.5360186588345149,-0.005360186588345153,0.11621090340754031,0.07487375458456351,9.932380927043628e-05,3.412023568440089e-05,-2.999576460440563
71,-0.07074683811215073,0.9325486540258723,0.6460664244645341,0.9639813411654851,-0.5360186588345149,0.0,0.0234257404561657,-0.018677280445118016,9.696972439954554e-05,2.881379980678214e-05,-2.999584120766562
72,-0.07074683811215073,0.957642733564648,1.403542894163076,0.9639813411654851,-0.5360186588345149,0.0,0.0945050972573416,0.05741784747390359,9.890497084097926e-05,2.869081238217345e-05,-2.999587197618974
73,-0.07074683811215073,0.9557659752230773,0.7940547379738353,0.9639813411654851,-0.5360186588345149,0.0,0.0983253122316455,-0.07290253206297197,9.463784677858606e-05,2.2574142885053294e-05,-2.9995900331429213
74,-0.07074683811215073,0.9932282290306439,0.8242927195268016,0.9639813411654851,-0.5360186588345149,0.0,0.021477991094373088,-0.0004159018684752232,8.995416454498763e-05,1.6254035495802614e-05,-2.999589531752277
75,-0.07612149719521642,0.9625340916934306,1.1447136823389052,0.9625340916934306,-0.5374659083065694,-0.005374659083065697,0.03081079555666928,0.03884973248523546,9.015256486082496e-05,1.5286676006014772e-05,-2.999587899492264
76,-0.07612149719521642,1.085074238359868,1.2587671577967212,0.9625340916934306,-0.5374659083065694,0.0,0.09738962468162397,0.05844656774749488,9.68793547310903e-05,2.1464443806489212e-05,-2.9995862642886006
77,-0.07612149719521642,1.0320045635700823,1.1381945202141486,0.9625340916934306,-0.5374659083065694,0.0,0.02637261292391571,0.02298301653995875,0.00010767647771966845,3.105062174969536e-05,-2.999580213397234
78,-0.07612149719521642,1.081496467238959,1.0415142563182183,0.9625340916934306,-0.5374659083065694,0.0,0.008330366696108494,-0.01186916513493623,0.00012040180631921685,4.276248435353796e-05,-2.9995738333774256
79,-0.07612149719521642,1.2277334561013142,1.5554776638385788,0.9625340916934306,-0.5374659083065694,0.0,0.5154210563760352,0.18337270076280487,0.00013354121116579553,5.558965436241151e-05,-2.999558740026642
80,-0.0793924046710963,1.1729092524120126,0.8705926638923961,1.1729092524120126,-0.3270907475879874,-0.0032709074758798806,0.014567755077620502,-0.023504334944411297,0.00014595566928002747,6.733616606505078e-05,-2.9995436552265553
81,-0.0793924046710963,1.0927781671515189,0.8581117314942525,1.1729092524120126,-0.3270907475879874,0.0,0.023540484865343936,-0.03107816767467357,0.00016101196154578312,8.174428781552785e-05,-2.9995290805158996
82,-0.0793924046710963,1.0366876218270604,0.8577417935918565,1.1729092524120126,-0.3270907475879874,0.0,0.009742704494090312,7.2058177853319346e-06,0.00017628143494181832,9.648611844750957e-05,-2.999514611955671
83,-0.0793924046710963,1.037553533009,1.0458438122279163,1.1729092524120126,-0.3270907475879874,0.0,0.08552965156704453,-0.06840353035616792,0.00018171326659729043,0.00010344086990629045,-2.999503053703108
84,-0.0793924046710963,0.9465077105970121,1.1002485517786382,1.1729092524120126,-0.3270907475879874,0.0,0.09533434784663432,-0.059948217995328616,0.00018252918800096849,0.00010485552146742787,-2.999490780795743
85,-0.08566625042619215,0.872615424490415,0.5011312333594109,0.872615424490415,-0.627384575509585,-0.006273845755095847,0.11245604878440811,-0.0580462678373126,0.0001859446318076739,0.00010850264103310878,-2.9994731397447336
86,-0.08566625042619215,0.8591634739415788,0.7908519787500721,0.872615424490415,-0.627384575509585,0.0,0.021499674660181364,-0.02530660570365113,0.00019184881142223143,0.0001147172476693507,-2.999454510195988
87,-0.08566625042619215,0.8762197049359699,0.943022948563812,0.872615424490415,-0.627384575509585,0.0,0.06571192936840027,-0.060932610922325166,0.00020101737057965464,0.0001243426469096161,-2.999440909230184
88,-0.08566625042619215,0.9105483687989467,1.2174871315428002,0.872615424490415,-0.627384575509585,0.0,0.07855126743052541,0.07184630120276948,0.0002097518604056048,0.0001332538815104689,-2.999425526339847
89,-0.08566625042619215,0.8355280926490838,0.7251471710293236,0.872615424490415,-0.627384575509585,0.0,0.031994618400965846,-0.018048569020168076,0.0002173314303544551,0.00014133901288180373,-2.99940512435543
90,-0.0921290855314121,0.8537164894780055,0.5920732175040191,0.8537164894780055,-0.6462835105219945,-0.006462835105219944,0.0859384565590021,-0.07324203582698792,0.00022430726917894455,0.00014848024862857879,-2.999393564953007
91,-0.0921290855314121,0.9204668582743596,1.124603822731842,0.8537164894780055,-0.6462835105219945,0.0,0.015364710637591285,0.024686310650077627,0.0002311840272799018,0.00015579190408977149,-2.9993792667727788
92,-0.0921290855314121,0.9201212524781583,0.9412949195828068,0.8537164894780055,-0.6462835105219945,0.0,0.015191096193791267,-0.02284704394068887,0.0002414743544181921,0.0001664681204893039,-2.9993638424850775
93,-0.0921290855314121,0.8597309658940013,0.9155356986220151,0.8537164894780055,-0.6462835105219945,0.0,0.0046441503282404215,-0.00948706580203728,0.0002508203647255497,0.00017583049763570134,-2.999349676782431
94,-0.0921290855314121,0.8568705990221401,0.7108453366700173,0.8537164894780055,-0.6462835105219945,0.0,0.06831898498874384,-0.06889112116286332,0.0002622768718585598,0.00018725761778144902,-2.99934134250203
95,-0.0980209918232607,0.9108093708151394,0.861767076469016,0.9108093708151394,-0.5891906291848606,-0.005891906291848603,0.016589458900793722,-0.009530115265483164,0.0002726573227908833,0.0001975392535222942,-2.999332936452924
96,-0.0980209918232607,0.8308101006984527,0.7246074721484086,0.9108093708151394,-0.5891906291848606,0.0,0.0353599852758248,-0.032669732280164746,0.00027528869653560523,0.0002010278580373231,-2.9993292179786617
97,-0.0980209918232607,0.8380620597616331,0.9775547148987082,0.9108093708151394,-0.5891906291848606,0.0,0.031305445920579204,-0.037181081654087254,0.0002842088652189289,0.00021062284431358098,-2.9993283402108424
98,-0.0980209918232607,0.8258785654076064,0.854618226851882,0.9108093708151394,-0.5891906291848606,0.0,0.016990019786604086,-0.028208017059166025,0.00029187027959603264,0.00021910956759678974,-2.9993276878032806
99,-0.0980209918232607,0.8820543529971813,0.9917242746178915,0.9108093708151394,-0.5891906291848606,0.0,0.004390798046009733,-0.007568272643329972,0.00029933037797430344,0.0002274340897610451,-2.99932683586093
100,-0.10489872067687617,0.8122271146384538,0.5126308846753783,0.8122271146384538,-0.6877728853615462,-0.00687772885361547,0.12639829887655016,-0.07775273924506183,0.00030618125350054606,0.00023435674239302096,-2.999323649799731
101,-0.10489872067687617,0.848758284653174,0.9072633222220096,0.8122271146384538,-0.6877728853615462,0.0,0.009575765134969001,0.010642287077435184,0.0003110673659095332,0.00023972568041576007,-2.999319592644021
102,-0.10489872067687617,0.8397867576846416,0.9326970800560462,0.8122271146384538,-0.6877728853615462,0.0,0.00862067197991225,0.004912055483076985,0.0003143956180516868,0.00024318259805756608,-2.9993138272557394
103,-0.10489872067687617,0.8314248667794379,0.8128087723258635,0.8122271146384538,-0.6877728853615462,0.0,0.03239558710426643,-0.02591674268818791,0.0003176064651477189,0.00024619447046055114,-2.999307518378087
104,-0.10489872067687617,0.8422252343501512,1.0457261124714583,0.8122271146384538,-0.6877728853615462,0.0,0.007653874522498653,0.014151984137288878,0.0003228799074035192,0.00025158903290813345,-2.9993014286955377
105,-0.10972763305980765,1.0171087617068513,1.3870485214588795,1.0171087617068513,-0.48289123829314873,-0.004828912382931483,0.1641260096525875,0.10399441741054842,0.0003338037284725186,0.0002631799485963226,-2.9992911417809816
106,-0.10972763305980765,0.9105097346330275,0.3742681868528904,1.0171087617068513,-0.48289123829314873,0.0,0.12288540201121606,-0.07965415928241633,0.0003423634868113041,0.00027116779499390307,-2.999284289372439
107,-0.10972763305980765,0.9598779338187914,1.1795380759848655,1.0171087617068513,-0.48289123829314873,0.0,0.046486374416429777,0.03657137336510564,0.0003440697463695949,0.0002713579046350653,-2.9992761937868413
108,-0.10972763305980765,0.9819136063013787,0.9229871347388001,1.0171087617068513,-0.48289123829314873,0.0,0.020950761578742632,0.005960486693345689,0.0003425551236477236,0.00026802231720051025,-2.999267020708471
109,-0.10972763305980765,0.9149225073647418,0.7107706177882736,1.0171087617068513,-0.48289123829314873,0.0,0.04809472527054654,-0.046965409965829825,0.0003373941599421449,0.0002597297426783263,-2.9992565273822738
110,-0.11630321917384479,0.8424413885962864,1.024642927616602,0.8424413885962864,-0.6575586114037136,-0.006575586114037135,0.00812938298475273,0.008156004956564848,0.00033380306404125925,0.0002533412669622635,-2.999245233234073
111,-0.11630321917384479,1.0260457508842948,1.2922899982929332,0.8424413885962864,-0.6575586114037136,0.0,0.06249789571016601,0.05127367104230526,0.000326513667932644,0.00024321056323551882,-2.9992323775169263
112,-0.11630321917384479,1.0136603800504294,1.117611221815538,0.8424413885962864,-0.6575586114037136,0.0,0.016021478603151458,0.021572825895740253,0.0003196913786822837,0.0002338452588212312,-2.9992185364647668
113,-0.11630321917384479,1.0268438102087374,0.9889042855303397,0.8424413885962864,-0.6575586114037136,0.0,0.02966134578426224,-0.03041949695176195,0.00031441311525978326,0.00022646529866894653,-2.9992026201943265
114,-0.11630321917384479,1.07749007472581,0.964001940373637,0.8424413885962864,-0.6575586114037136,0.0,0.010326236543894533,-0.017858045737396806,0.00030925847737993975,0.0002190714657036443,-2.999188088611456
115,-0.12074483591750858,1.0558383256336206,0.9163841821556552,1.0558383256336206,-0.44416167436637943,-0.004441616743663793,0.006308699623694501,-0.011245583273270611,0.00030315967276524374,0.0002109544081260177,-2.9991728226901917
116,-0.12074483591750858,1.059551547681111,1.3108561085303854,1.0558383256336206,-0.44416167436637943,0.0,0.1669856813525821,0.08303813602265757,0.0003005756353547957,0.00020479556240640418,-2.999163158545277
117,-0.12074483591750858,1.0645532315995794,1.1426196414078795,1.0558383256336206,-0.44416167436637943,0.0,0.07450993344719312,0.05415764719649741,0.0003046407860462695,0.0002059024601726742,-2.9991589536160284
118,-0.12074483591750858,1.0832550175826707,1.0824132154457968,1.0558383256336206,-0.44416167436637943,0.0,0.030232023853225574,-0.01919209102393503,0.00031283711683700334,0.00021130256003199955,-2.9991516640161913
119,-0.12074483591750858,1.087241070603027,0.9839322054754186,1.0558383256336206,-0.44416167436637943,0.0,0.0071201001791447935,-0.01583180948392598,0.0003193181323861036,0.00021520272358534903,-2.9991469294995654
120,-0.1240662256360155,1.1678610281493078,1.31948396988706,1.1678610281493078,-0.3321389718506922,-0.0033213897185069285,0.09556627295854393,0.07098194250148816,0.0003259172616780585,0.00022054547429123912,-2.9991433072966163
121,-0.1240662256360155,1.181720362134245,1.380152778455069,1.1678610281493078,-0.3321389718506922,0.0,0.18612675591147587,0.0903699205869773,0.00033484968287567,0.0002298319824792485,-2.9991450216423954
122,-0.1240662256360155,1.104072514695786,0.7543804042155856,1.1678610281493078,-0.3321389718506922,0.0,0.014020183853253433,-0.00845726617313215,0.00034241534967146425,0.00023764677620376104,-2.999146824267478
123,-0.1240662256360155,1.0731597909609751,0.9278495967717422,1.1678610281493078,-0.3321389718506922,0.0,0.00665683256597874,-0.006105373695006329,0.0003463275361464151,0.0002419248946708236,-2.999148619397925
124,-0.1240662256360155,1.0727025028628556,0.9816457649848217,1.1678610281493078,-0.3321389718506922,0.0,0.018822479824828126,-0.00496627546190037,0.0003522406440199927,0.00024757908705392727,-2.9991500346515614
125,-0.12892368037949442,1.0142545256521074,1.0272440838333192,1.0142545256521074,-0.4857454743478926,-0.0048574547434789145,0.017658328095218126,-0.014855565445793724,0.00035854449445613074,0.00025415568246975486,-2.9991502683088744
126,-0.12892368037949442,0.9349776621651955,0.9837684610205092,1.0142545256521074,-0.4857454743478926,0.0,0.010982970969733793,-0.01981876646544155,0.0003619309045893348,0.00025809137893985145,-2.9991535980906714
127,-0.12892368037949442,0.9558029898197139,0.8585070424881767,1.0142545256521074,-0.4857454743478926,0.0,0.015755688762391987,-0.02622584956952517,0.0003668857470382515,0.0002637342037627512,-2.99915619391063
128,-0.12892368037949442,0.9298343995202387,0.7980066452743668,1.0142545256521074,-0.4857454743478926,0.0,0.04037460674342722,-0.04376821855688478,0.00037569036820508245,0.000273275576086611,-2.9991559154848146
129,-0.12892368037949442,0.8649440076556371,0.6571938056618141,1.0142545256521074,-0.4857454743478926,0.0,0.08546425712254563,-0.05855328480991715,0.0003855203676020408,0.00028417151741716266,-2.9991561940904288
130,-0.1360342930068949,0.7889387372599513,0.6472177318548897,0.7889387372599513,-0.7110612627400487,-0.007110612627400481,0.06608751286419022,-0.0618984309978701,0.00039765980885679157,0.0002962423481310733,-2.9991574239810843
131,-0.1360342930068949,0.7362709170885564,0.720429360163535,0.7889387372599513,-0.7110612627400487,0.0,0.03292314431470756,-0.02883644665300554,0.0004095328249756468,0.0003081161962154427,-2.9991595221583895
132,-0.1360342930068949,0.7073671933048534,0.7139884235696622,0.7889387372599513,-0.7110612627400487,0.0,0.026450270270482107,-0.03409483599681167,0.0004170403566085963,0.0003148821509037844,-2.9991626869366437
133,-0.1360342930068949,0.7044142277916458,0.783241817708328,0.7889387372599513,-0.7110612627400487,0.0,0.011817621436835268,-0.007389905117066578,0.00042439384733323105,0.0003215788093660033,-2.9991662944549686
134,-0.1360342930068949,0.7758926687034499,1.0145860102208344,0.7889387372599513,-0.7110612627400487,0.0,0.025504553050126975,-0.03277271218172063,0.0004314683870565401,0.00032827246381099943,-2.9991683297039424
