iter,loss_critic,loss_actor,mean_xT_batch,std_xT_batch,omega,target_z,lr_theta,lr_phi,cov_mode,signal1_asset1,signal2_asset1,signal1_asset2,signal2_asset2,val_mean_xT,val_std_xT,val_mean_sharpe
15.0,119.5285920854105,-5.3344631011435855,0.9355770280148337,0.1262104669219302,0.0018847408295633752,1.2,0.0002,0.0001,belief_avg_regime,1.017871764077,-3.1440385959615655,0.5119729815969645,-0.9628410766417319,,,
16.0,133.1759495770803,-4.752630703505563,0.887233730133198,0.1580786209819065,0.0018847408295633752,1.2,0.0002,0.0001,belief_avg_regime,1.0177932900374538,-3.1441367779379843,0.5120739994495603,-0.9627432713936924,,,
17.0,127.73263310332352,-4.849020263459939,0.9173304697453615,0.14717058826498544,0.0018847408295633752,1.2,0.0002,0.0001,belief_avg_regime,1.017722483421465,-3.1442353926831172,0.5121749206841338,-0.9626452396913142,,,
18.0,131.4447646970241,-4.837892731266765,0.8802739364238248,0.14215632605431194,0.0018847408295633752,1.2,0.0002,0.0001,belief_avg_regime,1.0176469799468177,-3.144333894088538,0.5122761326836412,-0.9625477143654514,,,
19.0,125.70935709294113,-5.0192726612123355,0.9069874872332393,0.12148643555687984,0.0018847408295633752,1.2,0.0002,0.0001,belief_avg_regime,1.0175711213753131,-3.144431832869292,0.5123776490673521,-0.9624506689485907,,,
20.0,124.55281412882931,-4.873409542895838,0.8994432419976643,0.14745015308725462,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.0174905184818182,-3.144529796464475,0.5124791835378131,-0.9623536282347591,,,
21.0,131.50072879014294,-4.7161203943845535,0.9084443868651816,0.15061341406979106,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.0174085853438364,-3.1446291198002188,0.5125800565587022,-0.9622556834495815,,,
22.0,131.6894063459709,-4.7735503602876985,0.8827077104316794,0.13248697233901402,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.0173256353704017,-3.1447273341388193,0.5126808822478698,-0.9621574634599686,,,
23.0,125.80410145485702,-4.82966664086358,0.9299802571291307,0.17492941417350968,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.01724656241799,-3.144824902338029,0.5127813895809324,-0.9620585976413313,,,
24.0,120.00604007243132,-5.146955548021161,0.8915970874078554,0.1237375679579379,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.0171629427841535,-3.144922736938266,0.5128818700249437,-0.9619596786173908,,,
25.0,125.75393635401241,-4.907102894528653,0.9236596344827224,0.14064116694562068,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.0170762768419574,-3.145021341081096,0.5129825292048913,-0.9618611313157372,,,
26.0,128.5827328339754,-5.108887735940414,0.8872979419228959,0.1485218213746883,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.0169880581056787,-3.145119358552469,0.5130836705200278,-0.9617634216919521,,,
27.0,130.70967026290265,-4.7368157087467395,0.8783807208463793,0.14727253484961944,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.0168963132204758,-3.1452176781744017,0.5131847648625095,-0.9616656344480918,,,
28.0,124.47277664725493,-4.970149590836781,0.9065722673776397,0.1275828832492767,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.016802428409468,-3.145315914273716,0.5132860123483706,-0.9615680841854811,,,
29.0,129.9130170892616,-4.717388226575544,0.8935806249891549,0.1448048433645134,0.0037450615746619418,1.2,0.0002,0.0001,belief_avg_regime,1.0167100052929947,-3.1454143675643826,0.5133870931196003,-0.9614702043110307,,,
30.0,135.4966040117035,-4.502528139628525,0.8626192878851662,0.14375629754327018,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.01661635363277,-3.1455137204942227,0.5134875581509388,-0.9613714506015764,,,
31.0,130.7017654926559,-4.761687900980563,0.8856746510095855,0.1257653434604782,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.0165235088986666,-3.145612915007209,0.513587913036637,-0.9612724299830547,,,
32.0,131.00316485761098,-4.689861222456115,0.8889945655728895,0.14992636845147403,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.0164280330544357,-3.145712310656526,0.5136882727287123,-0.961173413380222,,,
33.0,128.10818258720184,-4.71987749658391,0.8918005041643912,0.12789237348429186,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.0163348997932389,-3.145811834472609,0.5137882495322487,-0.9610737631651489,,,
34.0,129.54557144773167,-4.993850493417513,0.9151800076001524,0.1477485072928492,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.0162397371145833,-3.1459117492394517,0.5138884861862731,-0.96097458670076,,,
35.0,124.46677158980265,-5.1837555977545655,0.8824384447808686,0.1268926251695659,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.0161420537095132,-3.1460104176647032,0.513989273630253,-0.9608763045332503,,,
36.0,122.98841350617306,-5.038353505541302,0.9364569892269765,0.13653136116185097,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.0160423344409695,-3.1461101511338736,0.5140896451275595,-0.9607774612833735,,,
37.0,131.43456157096688,-4.686797890777067,0.8781027198246923,0.12733910406896728,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.0159435285473388,-3.146209487876647,0.5141897189004702,-0.9606780445294504,,,
38.0,129.97246914305111,-4.726540316868116,0.9127738163835268,0.13334394222858822,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.0158420182666554,-3.1463097286342534,0.5142893840627981,-0.9605780965834395,,,
39.0,130.3926919724846,-5.139214215482354,0.8757379817138579,0.12710082522573518,0.005654571378037639,1.2,0.0002,0.0001,belief_avg_regime,1.01574311887686,-3.146409268240112,0.5143891639685058,-0.9604781801093935,,,
40.0,123.71504945099252,-5.113421216705083,0.9170516142478273,0.14776713336117894,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.015643351782323,-3.1465092381414577,0.5144886466199655,-0.9603778228707351,,,
41.0,124.74369899216069,-5.099580053914523,0.8903492278468689,0.12546500280542688,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0155397622784756,-3.146608761494252,0.5145883835506501,-0.9602778488915354,,,
42.0,121.0171868151375,-5.151037962264859,0.8973080090885861,0.1443037455654362,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0154390763843448,-3.1467085661742624,0.5146882469695919,-0.9601780440901656,,,
43.0,123.61659163656466,-4.97756780098456,0.9325075721740805,0.14938533271663146,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0153451847327903,-3.1468087088390506,0.5147878720316181,-0.9600778315749017,,,
44.0,128.54892150580412,-4.895571701805464,0.8900528414371393,0.15031560742512687,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0152527179084436,-3.1469091318926585,0.5148875172796279,-0.9599776299719949,,,
45.0,125.03702073831971,-4.911297739363313,0.8899970825075767,0.12230800831131396,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0151690514195448,-3.1470095447763926,0.514987025388436,-0.9598771453758322,,,
46.0,125.79590186652969,-4.994785109163517,0.9091426502743488,0.15886887359171561,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0150839125901177,-3.14710959286808,0.5150863199952043,-0.9597762733001256,,,
47.0,128.11295731891926,-4.753887899202253,0.900867223181604,0.11759665435108493,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0149946310522535,-3.1472106387678833,0.515185804016339,-0.9596758487561512,,,
48.0,127.13192560437093,-4.798034077871241,0.8998733448352321,0.12653890027309134,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0149065467336016,-3.147312478139857,0.5152848356942082,-0.9595748197955356,,,
49.0,126.8304515197745,-4.7857024364697365,0.8777514031809078,0.12274864853238866,0.0075005353347545375,1.2,0.0002,0.0001,belief_avg_regime,1.0148187897679841,-3.147415631193637,0.5153832347833238,-0.9594730456530187,,,
50.0,130.0059439738657,-4.850409932257371,0.8940801146170522,0.15739287717782177,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.014736414957603,-3.1475173388626745,0.5154823988332099,-0.9593723547701895,,,
51.0,125.88049978835214,-5.036060977597943,0.9083300636269614,0.15868386352307037,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.014659437934252,-3.147617818498817,0.5155822392699673,-0.9592726346984419,,,
52.0,131.00377180467416,-5.118831043388056,0.9101607923299508,0.13488967053731973,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.0145876255834332,-3.147715099603416,0.5156835365687259,-0.9591757574658979,,,
53.0,124.43935649479165,-4.788003431803142,0.9349825473303706,0.17658379999582507,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.0145144039955638,-3.1478134089172154,0.5157844647909378,-0.9590782679608998,,,
54.0,120.55722516453716,-5.159708067468264,0.942004441187239,0.15238778573448716,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.014439424099013,-3.1479121093706612,0.5158856246305821,-0.9589811219854019,,,
55.0,131.65540217691608,-4.98148694504898,0.8975330407671465,0.1338347683189904,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.0143752068162468,-3.148008350967876,0.5159874598571416,-0.9588849116464538,,,
56.0,125.5289926883022,-5.414313213639908,0.8734671387838291,0.11989229966816153,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.014311210284544,-3.1481045001141728,0.5160898533234163,-0.9587896998433295,,,
57.0,124.79325338790684,-4.789171004264601,0.8984120872236078,0.1362520143730763,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.014246592856536,-3.1482003960232325,0.5161920978623356,-0.9586940706652326,,,
58.0,132.63829866490713,-4.602751261360455,0.8868174746292737,0.16953972330909617,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.0141818982546293,-3.14829712641679,0.5162939432265131,-0.9585977446649769,,,
59.0,125.03552744888557,-5.221117436665676,0.8959140796502809,0.14917042998926697,0.009343365898145672,1.2,0.0002,0.0001,belief_avg_regime,1.0141221083303753,-3.1483930780254608,0.5163959745877023,-0.9585015564298689,,,
60.0,125.88861136904545,-4.844896753622605,0.9002618475817077,0.13557378640799056,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.0140508891868818,-3.1484909330763697,0.5164973943509332,-0.9584046178134413,,,
61.0,132.55956146702243,-4.794641221913666,0.896988645156199,0.15399403789037583,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.0139851262767912,-3.148587428396091,0.5165992521112646,-0.9583082445824129,,,
62.0,133.65281237014167,-4.815774471399284,0.8906339329579471,0.14564406473128355,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.013915894005187,-3.1486825547239046,0.5167014065865334,-0.9582122155911779,,,
63.0,131.76570510765615,-4.663998013190686,0.8916633705441478,0.1445736309098093,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.0138397315170438,-3.1487784294643038,0.5168031760110384,-0.9581155804837227,,,
64.0,130.4476232985556,-4.723976396959728,0.873243119128561,0.13236573355972583,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.013762752396752,-3.1488757968369865,0.5169042654854641,-0.958017939999524,,,
65.0,127.56795638732017,-4.780059968215902,0.8974814075253555,0.14879698540092118,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.0136977994095528,-3.148972520642087,0.5170047950805158,-0.9579192439265782,,,
66.0,134.38973232610482,-4.796968286667916,0.8652408210694069,0.14510553736787632,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.0136381507725487,-3.149068092267673,0.5171058762339275,-0.9578213427781337,,,
67.0,123.98018912913336,-4.802878207839447,0.935335814793167,0.14128871516594294,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.0135706740342556,-3.149165799568334,0.5172065708002239,-0.9577230353083569,,,
68.0,123.96123350362653,-4.831671140625442,0.9090733894015619,0.1560131928387691,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.0135038984351465,-3.149264094448434,0.5173071493150562,-0.9576244975122283,,,
69.0,123.80075673358024,-4.882170075753251,0.8949252448599403,0.14669565887145347,0.011172875966872393,1.2,0.0002,0.0001,belief_avg_regime,1.013427967324709,-3.149362801360039,0.517407562564048,-0.9575257345229525,,,
70.0,125.88878205571086,-5.3300675444367425,0.9017034167346605,0.14538966610475945,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0133546538086922,-3.149460661169541,0.517508802687372,-0.9574284295845518,,,
71.0,134.38552273886654,-4.649259843421147,0.9180445700867765,0.1342716688281513,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0132766570493419,-3.149558704815436,0.517610096156799,-0.9573311849933761,,,
72.0,125.47960016871221,-4.8633489743359455,0.9018054557820295,0.1481112487868866,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0132031402845667,-3.1496572761782526,0.5177115343589574,-0.9572341614180865,,,
73.0,130.0282011039484,-4.908149595470848,0.9076393175058002,0.14501305788275157,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0131251056274826,-3.149755400284798,0.5178134610651134,-0.9571380133262125,,,
74.0,125.82860083636434,-4.958238379581656,0.874344915524917,0.13594215585288025,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0130519304580738,-3.1498540827188797,0.5179155122760929,-0.957042069706369,,,
75.0,131.86223659636875,-4.279945144897778,0.8731630201098605,0.12580445950035743,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0129892757670793,-3.1499544544523177,0.5180158175103371,-0.9569437730255649,,,
76.0,126.0856301693656,-5.167391741429176,0.9125992340047712,0.12902576321899847,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.012930259835033,-3.150054076007178,0.5181166058459913,-0.9568461377299227,,,
77.0,125.20734297373912,-4.738708964034565,0.9191941570511581,0.12249481722488391,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0128740822970395,-3.1501536845290232,0.5182174314088928,-0.9567484255725319,,,
78.0,131.61295666891638,-4.8984373649807935,0.8803309648745107,0.13689231518695286,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0128152600566291,-3.1502517362924083,0.5183190787054267,-0.9566521184450075,,,
79.0,127.92772459686427,-5.245220862549775,0.896103713349259,0.1385742071240985,0.012990466864858708,1.2,0.0002,0.0001,belief_avg_regime,1.0127672678256505,-3.1503483411823012,0.5184214195959118,-0.9565569594078724,,,
80.0,128.25923467619415,-4.870981688054492,0.912709434286362,0.131525811836863,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0127168133851276,-3.1504448794306557,0.5185235749219557,-0.9564613349206921,,,
81.0,125.11333494645461,-4.883032496032485,0.9091493416963163,0.14228813978207244,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0126706330175588,-3.150540858432604,0.5186258518385987,-0.9563657490068284,,,
82.0,121.44345703583382,-4.8986545894351545,0.9126851664291176,0.16355387705863703,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0126180625007126,-3.150636578547934,0.5187282390615242,-0.9562702793158403,,,
83.0,127.63383611915972,-4.967882405553874,0.8962240598967071,0.11795215200411815,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0125537517794196,-3.150733416541838,0.5188303200782842,-0.956174408443023,,,
84.0,135.0410681157996,-4.6167235481815325,0.8954623590357675,0.12839601859472155,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0124906417388486,-3.150830124796205,0.5189320979100827,-0.9560778819802599,,,
85.0,126.72882826978639,-4.720517174666416,0.9314377172825982,0.14139326053278037,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.012426702458407,-3.1509266574010018,0.519033735976936,-0.9559809965076775,,,
86.0,128.41714578070625,-4.7106651535196615,0.9362370281842178,0.16522787689891325,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0123586435987062,-3.151022240744134,0.5191357778208461,-0.9558847488023772,,,
87.0,125.51681228930104,-4.5797678721180475,0.9123805597667264,0.14011374431153506,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0122792701777592,-3.1511196860510178,0.519237311103276,-0.9557878981885594,,,
88.0,132.68257472048168,-4.783520267907727,0.8910156640132686,0.14094451726433022,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0122011657721903,-3.1512160601949133,0.5193388245015453,-0.9556907999083366,,,
89.0,127.2266358395674,-4.888327631002062,0.8936107815743836,0.13250241659790682,0.014779903511733677,1.2,0.0002,0.0001,belief_avg_regime,1.0121242987383305,-3.1513111332091746,0.5194406192922639,-0.9555940125175868,,,
90.0,136.240405278667,-4.385814823734096,0.881046685829101,0.1352859628910867,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.012040578024268,-3.1514071486653434,0.5195418624551462,-0.9554963902226435,,,
91.0,124.01751520039645,-4.605579952750771,0.9340101660767551,0.13693878859637534,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.011954698421488,-3.1515029208001244,0.5196434025482958,-0.9553992522515661,,,
92.0,126.54783227807214,-4.420272934507295,0.9435788089093895,0.1599467040388384,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.0118664097204972,-3.15159896843366,0.5197447524925249,-0.9553017574216985,,,
93.0,125.93287358533428,-4.665399884793459,0.9157025907523786,0.13772258301046614,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.0117816183614912,-3.151695109797517,0.519845736874604,-0.9552035616125246,,,
94.0,135.14782084329045,-4.544560113140469,0.8975714788942543,0.14565552299212217,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.0116994627645404,-3.1517905194433165,0.5199469055063279,-0.9551055463234512,,,
95.0,131.08032411885898,-4.568297312152488,0.8961536203938358,0.1392852094461721,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.0116192522842808,-3.151885831445985,0.5200482746046234,-0.9550078262544954,,,
96.0,131.7966058355172,-4.772516003762712,0.8954958687535064,0.14097845236773124,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.0115378316797905,-3.1519810618608295,0.5201499527929055,-0.9549106525903032,,,
97.0,127.7046377744386,-4.7039009057414445,0.9406042905559101,0.12965229642177464,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.0114671196405085,-3.1520743971419694,0.5202522671058573,-0.9548145209707328,,,
98.0,134.4197197685548,-4.521517543284364,0.8945455095500705,0.1098022253588757,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.0113976776129956,-3.1521677431203505,0.5203548303183041,-0.9547188216364646,,,
99.0,130.38700583137035,-4.5272706322187055,0.910407712724906,0.13122594454699268,0.016606625130053773,1.2,0.0002,0.0001,belief_avg_regime,1.0113208593172378,-3.1522622562491707,0.5204570861295901,-0.9546227095729957,,,
100.0,125.97676809264654,-4.40932867433699,0.9435314883839779,0.1516630036409682,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.0112379251116168,-3.1523594375687933,0.5205580105602319,-0.9545248262808216,0.8869266281048469,0.13753416394616833,-0.8339764252398578
101.0,121.80278158899519,-4.82792145657331,0.911240867230085,0.15370668479366112,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.011153619470192,-3.1524580129654973,0.5206589350666424,-0.9544270390969481,,,
102.0,133.00721864397622,-4.537262698516357,0.9212139524522923,0.14027274600530507,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.0110870333490853,-3.152554238018497,0.5207602555846962,-0.9543296901038284,,,
103.0,135.12429036017835,-4.767060525933966,0.8777563410911567,0.15098623511692755,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.0110247404571662,-3.1526490862996916,0.5208621465319606,-0.9542332346288297,,,
104.0,132.13477995468543,-4.482658751870868,0.8961762336346004,0.1387247540481902,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.0109546981141626,-3.1527443110789024,0.5209638092543296,-0.9541363817908142,,,
105.0,129.11493993301042,-4.667243893607473,0.8988501044885471,0.14987623549436702,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.0108844298790203,-3.1528408423310044,0.5210652938644312,-0.9540392757399029,,,
106.0,138.85734231443922,-4.301606311971817,0.8655222751445013,0.1408998934846156,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.010818765221347,-3.1529368343775066,0.5211672009233901,-0.9539428524576972,,,
107.0,131.63793296975308,-4.850174790632929,0.877732318012581,0.13617003746003223,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.0107464978816267,-3.153031690773648,0.5212698225335217,-0.9538478383891794,,,
108.0,124.17105266405306,-4.894660213379986,0.8965389235585108,0.14212639376708006,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.01067051364268,-3.1531254835084646,0.5213726467555212,-0.9537530594060658,,,
109.0,130.96382477034467,-4.882081349610306,0.8641617658646096,0.11084523077062404,0.01834697358378668,1.2,0.0002,0.0001,belief_avg_regime,1.0106061272680105,-3.153218003286388,0.5214761355682025,-0.9536595266690054,,,
110.0,129.20516430530623,-4.999128634496276,0.886863796502129,0.12719443961504115,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.0105441711963514,-3.153308147267414,0.5215806053759274,-0.953568074845614,,,
111.0,132.7521856272486,-4.571506836850613,0.8772016866160761,0.1418681176340202,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.0104694928697995,-3.1533993600182444,0.5216847526297529,-0.9534761390533412,,,
112.0,126.07579934900032,-4.526134630569094,0.8951890371949865,0.14040072639617837,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.0103882733315606,-3.1534922829198244,0.521787947259454,-0.9533826266318035,,,
113.0,127.5721661423384,-4.520985342588796,0.9143145286051808,0.15393380578857138,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.0103058035495738,-3.1535863311252466,0.5218905002412705,-0.9532879496458347,,,
114.0,133.77164309490328,-4.7046572744076,0.8967330539489979,0.1410884522637662,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.0102324063798611,-3.1536791871313143,0.5219934430079266,-0.9531938003185809,,,
115.0,127.65189452656182,-4.668367438091611,0.8998663387821935,0.13472175784065643,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.0101546570105655,-3.1537717589470953,0.5220969808653794,-0.9531008873752042,,,
116.0,136.45958084699564,-4.539399783641163,0.8772337928525534,0.13335860006353314,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.0100807240328515,-3.153863919660689,0.5222009565147536,-0.95300876628893,,,
117.0,135.7995926764113,-4.2562177127764045,0.8857080987746817,0.1278305182643475,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.0100014173611331,-3.153957538630323,0.5223043741148808,-0.9529156774324989,,,
118.0,131.2972402927945,-4.408649753627998,0.8981299085483321,0.12513595582040182,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.009914143490097,-3.154051938589364,0.5224075941077674,-0.9528222658505167,,,
119.0,135.60616382237828,-4.273061140656257,0.8929837091218484,0.14026806102336123,0.020128862667695882,1.2,0.0002,0.0001,belief_avg_regime,1.009834300872393,-3.15414550044637,0.5225109861587308,-0.9527289785637936,,,
120.0,130.88747141285899,-4.399615786662285,0.9057870267899616,0.12690676174800405,0.021905768378210393,1.2,0.0002,0.0001,belief_avg_regime,1.0097491959449991,-3.1542399746686667,0.5226140255081645,-0.9526350635010599,,,
121.0,130.78105078526272,-4.660031046269686,0.895936795207436,0.12941211444998144,0.021905768378210393,1.2,0.0002,0.0001,belief_avg_regime,1.0096621566732589,-3.154333465849018,0.5227177013292763,-0.952542433603328,,,
122.0,134.07612006460567,-4.453112166614228,0.8664914448538259,0.12975569926961716,0.021905768378210393,1.2,0.0002,0.0001,belief_avg_regime,1.0095768088489778,-3.1544270845389693,0.5228212905111442,-0.9524495288305278,,,
123.0,130.38671683663597,-4.722415724824648,0.8935815736095691,0.15417631732021,0.021905768378210393,1.2,0.0002,0.0001,belief_avg_regime,1.0094931066172301,-3.154522034008366,0.5229248399392747,-0.952356612427477,,,
