iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,episodes_per_iter,rho1_asset1,rho2_asset1,rho1_asset2,rho2_asset2
1,0.0,0.7147387198754672,0.7147387198754672,,,0.0,1.51383464424101,-2.4629146923226464,3.292203082541117,1.6795193846134557,1.3686019920050716,3.999565250870589,-2.954279365844526,32,1.0910090908882977,-3.363736363585795,0.647071752750721,-1.3300452069519682
2,0.0,0.7347574559313008,0.7547761919871343,,,0.0,2.1779092769908264,-2.5026077088112055,3.295803809012913,1.2423373892792957,1.4204087971148167,3.9994866423840882,-2.9701244703224567,32,1.0911071958936185,-3.3638360092835433,0.6471713357841209,-1.3301453427048975
3,0.0,0.7123277784411316,0.667468423460793,,,0.0,2.9834863885928744,-2.8416261674209693,3.3635348316209512,1.2428240503237349,1.3333790578214684,3.9997437804508724,-2.97710217284187,32,1.091205556160635,-3.3639360542935126,0.6472712152042309,-1.3302454837505286
4,0.0,0.7372624907903369,0.8120666278379529,,,0.0,0.5451679179061797,-1.8517992502972276,3.2036588453190262,1.998957474124998,1.4324234867663947,3.9990870690270928,-2.9667110754492874,32,1.0913035663021167,-3.3640284909524674,0.6473715555783749,-1.3303355436594124
5,0.0,0.7377512274438851,0.7397061740580784,,,0.0,1.2271438716531657,-2.2286985677944697,3.2698230564512807,1.669381812448317,1.362976480289238,3.9989315837371233,-2.959319676340875,32,1.0914025999071717,-3.364120485885763,0.6474722096327424,-1.3304270293289193
6,0.0,0.7491593216896927,0.8061997929187303,,,0.0,1.8464599752166273,-2.1040123812695786,3.2551835012356314,1.6359269741937965,1.446362990181707,3.9987776639738764,-2.973897260572216,32,1.0915018027136545,-3.364213984975165,0.6475714001699123,-1.33052129144026
7,0.0,0.7536398916610374,0.7805233114891061,,,0.0,1.0034241444593754,-1.9979662063967463,3.2457986151455662,2.0950817569582076,1.3891310214478203,3.998187241093155,-2.8923193763705557,32,1.0916009733140049,-3.3643055690667967,0.6476713403072129,-1.3306137448211801
8,0.0,0.756019513669589,0.7726768677294495,,,0.0,1.047962343190158,-1.803001258020758,3.2535576173400487,1.8251734566880433,1.433051538232902,3.998644829555868,-2.975153070286817,32,1.0917002711018549,-3.364397028438734,0.647770611324604,-1.330699467832541
9,0.0,0.7608524906866114,0.7995163068227906,,,0.0,0.4882227109785036,-1.7715625737753342,3.249074458333367,1.392532913165781,1.407915926131877,3.9995954720330524,-2.954759110298669,32,1.0917982265725368,-3.3644898203925546,0.6478689547925931,-1.330788547914234
10,0.001688523831138879,0.7622952337722243,0.7752799215427402,0.7622952337722243,-0.3377047662277758,0.001688523831138879,0.9245619457510359,-1.9030234693736496,3.2546532429650132,1.611084065950773,1.398650941549938,3.999208691633354,-2.9453877575744576,32,1.0918967669970792,-3.3645824290477067,0.6479673601996718,-1.330877809482966
11,0.001688523831138879,0.773966454128831,0.8314509234415353,0.7622952337722243,-0.3377047662277758,0.0,0.8003524757200662,-1.4839268597599828,3.232874942039511,1.8188104142428076,1.4612887841753426,3.9991092965194692,-2.955157796682011,32,1.0919948154520052,-3.364674111671813,0.6480645827539426,-1.3309689453959876
12,0.001688523831138879,0.7776133068266818,0.7912447189656427,0.7622952337722243,-0.3377047662277758,0.0,1.091813685714096,-1.651233355873639,3.2358929519948796,1.9103113959693374,1.3924628493699711,3.999027653956922,-2.9319193770512024,32,1.0920934722624793,-3.3647645319259905,0.6481617844778481,-1.3310585722512285
13,0.001688523831138879,0.7894899308042536,0.7862346632365094,0.7622952337722243,-0.3377047662277758,0.0,0.5776576460741347,-1.4711114017311588,3.2267699392005467,2.072646689815078,1.4426245892409757,3.998204074044068,-2.9384153512243874,32,1.092192223197786,-3.364852669951036,0.6482602454529924,-1.33114518009752
14,0.001688523831138879,0.7881311392023139,0.7984787118185577,0.7622952337722243,-0.3377047662277758,0.0,0.5532754238674785,-1.533531488245723,3.2127412953269525,1.9765096154256896,1.4161401107141613,3.9993403084565706,-2.953346475489653,32,1.0922914158651553,-3.3649384712779047,0.6483601861547367,-1.3312289381827946
15,0.001688523831138879,0.8022028871315194,0.8804236533501331,0.7622952337722243,-0.3377047662277758,0.0,0.5759160116297634,-1.5322436410540046,3.2178744831658865,1.614837148293535,1.489613728482332,3.997911778916052,-2.9155318058143402,32,1.0923891438090378,-3.3650250274228917,0.6484592374712944,-1.3313125592193888
16,0.001688523831138879,0.7994090936267603,0.778261857871137,0.7622952337722243,-0.3377047662277758,0.0,0.6822804884761229,-1.4577105532685586,3.223610950838108,1.6381108993957223,1.4640357178120378,3.9989272962519253,-2.973485299846494,32,1.092486093440792,-3.365111215176838,0.6485577263133855,-1.3313972705271364
17,0.001688523831138879,0.7895560809673488,0.6819931848949916,0.7622952337722243,-0.3377047662277758,0.0,3.124408609198616,-2.8138537775142716,3.313922231786749,1.0685233770436655,1.3198334301867427,3.999409234224971,-2.9828725909972063,32,1.092580516767224,-3.365202228958803,0.6486551945634872,-1.3314882731943154
18,0.001688523831138879,0.7922859675163328,0.7999757332192918,0.7622952337722243,-0.3377047662277758,0.0,0.6336078864020357,-1.5673951429043014,3.2032681916437173,1.9376356115264741,1.406878871860027,3.998756218799703,-2.9229901205772784,32,1.0926761491930854,-3.365291185535123,0.6487532907743467,-1.3315788414826586
19,0.001688523831138879,0.7921585467185966,0.7982420988454278,0.7622952337722243,-0.3377047662277758,0.0,1.6188351771788323,-1.954145024793309,3.268947789730433,1.3967865069538061,1.4109281418603563,3.9986567148861782,-2.912281798965134,32,1.0927705574151854,-3.3653818549910794,0.6488497702449394,-1.3316736915450667
20,0.0033602737512951446,0.795843055737451,0.8121250117312828,0.795843055737451,-0.30415694426254913,0.0016717499201562656,1.5242716796358473,-1.809073190823708,3.23943329391599,1.8332605433042968,1.4483746632718963,3.997551927845837,-2.936524512695317,32,1.0928645434925386,-3.3654723806186753,0.6489460403214516,-1.3317639569961088
21,0.0033602737512951446,0.7957349554544573,0.8303699206115991,0.795843055737451,-0.30415694426254913,0.0,0.9100803902830585,-1.7312783844172923,3.2068066341585446,1.86191210232692,1.4540588640011631,3.9985687861761177,-2.9398313682893598,32,1.0929583631997486,-3.3655636590034654,0.6490423750460682,-1.3318485424521378
22,0.0033602737512951446,0.7903571179870268,0.7374663442913376,0.795843055737451,-0.30415694426254913,0.0,0.8322664683833039,-2.1539704789132266,3.2713611556368676,1.230206640359202,1.331168580078342,3.999589241136093,-2.9771340778090027,32,1.0930507762597168,-3.365657725373315,0.649137287775175,-1.3319362260285526
23,0.0033602737512951446,0.7852634846585851,0.735298329952093,0.795843055737451,-0.30415694426254913,0.0,1.2093475260989774,-1.9739344913909895,3.263032699180375,1.4112995673564717,1.3956907260681906,3.9991120999765783,-2.9612384174574693,32,1.0931408573715788,-3.365753509688663,0.649229181322888,-1.3320276744831503
24,0.0033602737512951446,0.7823771271163938,0.7696151363966446,0.795843055737451,-0.30415694426254913,0.0,0.8128805306003085,-1.73349701756242,3.2134590138063146,1.9722399807451008,1.4042329712150643,3.999401322020202,-2.9417605486947767,32,1.0932333591874983,-3.36584628146388,0.6493222772923198,-1.3321190493594914
25,0.0033602737512951446,0.7709993687036789,0.7666460692229826,0.795843055737451,-0.30415694426254913,0.0,1.3453454858838478,-2.024301397835875,3.247415010640534,1.4687190511320185,1.3996579530923232,3.999030017642097,-2.9752626848333366,32,1.0933253132714946,-3.3659394922138737,0.6494125849510656,-1.3322120790180856
26,0.0033602737512951446,0.7665732910360876,0.7340010811952254,0.795843055737451,-0.30415694426254913,0.0,1.019089139337219,-1.9670861214397204,3.2805904953461438,1.4535392483474199,1.4015919479848058,3.9988481764106925,-2.978194160925808,32,1.0934176382841898,-3.366034078308971,0.6495034771740673,-1.3323051143874436
27,0.0033602737512951446,0.7775346966204033,0.791607240738148,0.795843055737451,-0.30415694426254913,0.0,1.1525169920047829,-1.990288760959232,3.2349398091575274,1.4440881100355862,1.4122842962170203,3.9994722330122157,-2.988899570711709,32,1.0935097558229896,-3.3661291831157594,0.6495958040921481,-1.332396774880654
28,0.0033602737512951446,0.7721022007022686,0.7456507740379446,0.795843055737451,-0.30415694426254913,0.0,0.6572533708198336,-1.766692011671843,3.233017708643484,1.64751204133794,1.4166110888562904,3.999292545671265,-2.9681520868885745,32,1.0936044362424393,-3.366221445719626,0.6496883625793709,-1.3324859290459525
29,0.0033602737512951446,0.7769970044479033,0.8471901363017742,0.795843055737451,-0.30415694426254913,0.0,2.087590525373388,-1.901612071956361,3.233439441799253,1.641927855036451,1.4244796245691072,3.998438725304736,-2.9320126736999805,32,1.0936976713916235,-3.366313605051927,0.6497822328717568,-1.3325721943975553
30,0.005028813053424314,0.77207125202294,0.7628674874816511,0.77207125202294,-0.32792874797706006,0.001668539302129169,0.5438219278218552,-1.8922033843691524,3.2428012029748734,1.6152621515139054,1.4062048407527277,3.9990875081989654,-2.929198310785251,32,1.0937898194706028,-3.366406624721887,0.6498760556570861,-1.3326595853873135
31,0.005028813053424314,0.760573458358056,0.7153919839627588,0.77207125202294,-0.32792874797706006,0.0,2.258734925234236,-2.4933636188320456,3.29674882487665,1.2225421174804285,1.3177665036844348,3.999420932535202,-2.963945346943132,32,1.0938792518548637,-3.366503549540488,0.649969088503469,-1.3327509385322593
32,0.005028813053424314,0.7713216475792055,0.8449482365028328,0.77207125202294,-0.32792874797706006,0.0,0.6209762620835526,-1.4912603034317164,3.204855255304745,1.5347612603912624,1.4704096050316404,3.999001599121319,-2.962242413434205,32,1.0939665961900285,-3.3666016483589964,0.6500606239969565,-1.3328422656445775
33,0.005028813053424314,0.7769433804562619,0.7915156587226562,0.77207125202294,-0.32792874797706006,0.0,1.2994004071466478,-1.9880935746414703,3.271520502202925,1.5380222176070857,1.3967512461722138,3.9988410852968346,-2.969149303855466,32,1.0940531827598419,-3.366700819410419,0.6501521031572489,-1.3329364538650275
34,0.005028813053424314,0.774101321609453,0.7411945479285559,0.77207125202294,-0.32792874797706006,0.0,1.043773187977242,-2.243082841750476,3.2880175193652974,1.4050178848967074,1.3342871065678985,3.9992054001033663,-2.9729517570157284,32,1.0941392005764532,-3.366803519256048,0.6502442432725681,-1.333029592831426
35,0.005028813053424314,0.7711597399487047,0.7372302526154998,0.77207125202294,-0.32792874797706006,0.0,1.9346116807742504,-2.1927285650541024,3.280942255241733,1.3170305017353465,1.3547796375474128,3.9995258466526864,-2.9627420260713837,32,1.0942238405634412,-3.36690827683883,0.6503361102838594,-1.3331242093118172
36,0.005028813053424314,0.7789415499442017,0.8118191811501968,0.77207125202294,-0.32792874797706006,0.0,1.4259670661190955,-1.9141622007373307,3.23041114064612,1.6959250104089656,1.4486449124489102,3.9987582213306143,-2.976621270206902,32,1.094307347283961,-3.367013990062642,0.6504278826833554,-1.3332206634937396
37,0.005028813053424314,0.7685340693514234,0.6875324348103642,0.77207125202294,-0.32792874797706006,0.0,1.1732218544400432,-2.248978348112216,3.2874009930251438,1.4272550023620991,1.380339135839906,3.9993158660599772,-2.9612151701956018,32,1.0943894802414853,-3.3671206524221557,0.6505214415387913,-1.333320094383194
38,0.005028813053424314,0.7679125152285069,0.7394352328087784,0.77207125202294,-0.32792874797706006,0.0,0.7482131901527431,-2.0036469975806814,3.265812487044654,1.4461383808457104,1.3711016982930768,3.9991919030542147,-2.9783937387006314,32,1.0944702365352654,-3.367227792735835,0.6506148674635113,-1.3334190011741847
39,0.005028813053424314,0.7603845120698114,0.7719101047148205,0.77207125202294,-0.32792874797706006,0.0,1.3681357435643184,-2.1007564217530272,3.244749310440118,1.4400875259133066,1.3837694483407244,3.999258940898416,-2.9863734519310734,32,1.0945507178880494,-3.3673350565195355,0.6507084819262048,-1.3335162112032148
40,0.006697429031657678,0.766138787365777,0.8204102404413067,0.766138787365777,-0.3338612126342231,0.0016686159782333641,1.3794305507523497,-1.9869987093038937,3.238730378113371,1.3332756178171348,1.4224150817277252,3.9989911223564087,-2.9786230373808333,32,1.0946300205081703,-3.3674442182534503,0.6508016543197569,-1.333612429295029
41,0.006697429031657678,0.7681551584771222,0.7355556950762115,0.766138787365777,-0.3338612126342231,0.0,0.8848771570364453,-2.0515338996088874,3.2801143311737917,1.0732805516723383,1.4091198915348713,3.9995479532926064,-2.992691782351945,32,1.0947094329511133,-3.3675539939018226,0.6508940322097476,-1.3337127328322556
42,0.006697429031657678,0.7584700862874805,0.7480975146064152,0.766138787365777,-0.3338612126342231,0.0,0.6098053247168198,-1.822481756002429,3.2452694432558244,1.602542269254046,1.3902224653964395,3.9995198089222583,-2.9689828144884025,32,1.0947898146251827,-3.36766246596796,0.650986895827294,-1.3338114652283315
43,0.006697429031657678,0.7603936508836469,0.8107513046843198,0.766138787365777,-0.3338612126342231,0.0,0.7378187267988975,-1.8420988485490573,3.2507900340735025,1.685048459955493,1.4625939578353213,3.999457345014318,-2.9779913271877216,32,1.094871378825754,-3.3677716491592693,0.651080509166823,-1.333912371372146
44,0.006697429031657678,0.7610558084527554,0.7478161236196419,0.766138787365777,-0.3338612126342231,0.0,1.8201485590214288,-2.4155232323966747,3.2877624298735655,1.3338863155350822,1.336150999095352,3.9989004569059645,-2.980297568405776,32,1.0949510333921513,-3.3678834389054595,0.6511734652051869,-1.3340155926417432
45,0.006697429031657678,0.7631762738436534,0.7584349065244791,0.766138787365777,-0.3338612126342231,0.0,2.210309576398678,-2.4763274070693724,3.309792703315194,0.9070444917438825,1.359708128257716,3.998718867555627,-2.9721453172777585,32,1.0950284024568486,-3.3679972466910013,0.6512649502113765,-1.3341245693340573
46,0.006697429031657678,0.7654382615808436,0.8344390585220992,0.766138787365777,-0.3338612126342231,0.0,0.5204621298551072,-1.699498041132601,3.2266229768017105,1.9593192372897261,1.4307439094471652,3.998963476814649,-2.905666571126692,32,1.095109006190496,-3.3681062431709696,0.6513579575907537,-1.3342323061787018
47,0.006697429031657678,0.775259902814663,0.7857488471485587,0.766138787365777,-0.3338612126342231,0.0,0.5127262204614809,-1.8087434746827853,3.239844157849181,1.6091525174109025,1.40123747101884,3.999356754564378,-2.9761417811454045,32,1.0951890498805414,-3.368213902335682,0.6514507501672752,-1.3343409735328782
48,0.006697429031657678,0.7761587585405987,0.7484237900681339,0.766138787365777,-0.3338612126342231,0.0,1.0064537416054393,-2.2767043819771366,3.289030823642402,1.404841236313508,1.3682639984524774,3.9995509559299256,-2.990568841191456,32,1.0952682613776183,-3.3683236584680354,0.6515434034347181,-1.3344522113121113
49,0.006697429031657678,0.7709492794791657,0.7198153141004909,0.766138787365777,-0.3338612126342231,0.0,1.120480193752574,-2.1971173329768545,3.274969538946044,1.357726065060096,1.3823840603554576,3.9992017602506325,-2.9918719258051247,32,1.0953449678227885,-3.3684354214149947,0.6516366290892773,-1.3345623870595518
50,0.008367354521629062,0.7636577808772886,0.7474952544225365,0.7636577808772886,-0.33634221912271145,0.0016699254899713838,1.4528717496516188,-2.3583646943254646,3.31228297480825,0.9210930264718842,1.3848180231380436,3.999240621484249,-2.97847326329196,32,1.095418285332924,-3.3685496415855014,0.6517286027146676,-1.3346756292225121
51,0.008367354521629062,0.7783595435332316,0.8825733216356397,0.7636577808772886,-0.33634221912271145,0.0,0.5529355842338708,-1.484715836551336,3.192135566415793,1.7402134485541745,1.5514113146722595,3.998625372754504,-2.968715796584468,32,1.0954941816987394,-3.3686599567403634,0.6518225281333021,-1.33478285474375
