iter,mean_reward,mean_terminal,std_terminal,mean_step_reward,mean_terminal_penalty,mean_terminal_center,avg_turnover,outside_frac,center_dist,mean_halfwidth,mean_width_scale,center_resid_l2,actor_loss,critic_loss,loss
11,0.029404951357030557,1.1177650362934939,0.22885399196719602,0.00011668631490885142,0.059136738895131796,1.105378429148527,0.099393808352172,0.3844246031746032,0.09255703738419929,0.06122008084300512,0.986915376642886,0.0,-0.011962855154575758,0.010926191909469014,-0.0053393406034287485
12,0.01925572245676834,1.1448464383852524,0.2537619216020903,7.641159705066802e-05,0.06743702821397721,1.1375500600530088,0.08095507865945549,0.4312996031746032,0.07939956006987137,0.05498779660642085,0.9807930394278549,0.0,0.01625804581220644,0.009134156836633505,0.02198536033919514
13,0.027825039887614055,1.1419552584908805,0.24851952750512904,0.00011041682495084942,0.0651311475682331,1.1285977587377256,0.08188593293390678,0.39223710317460314,0.0795129353790723,0.056720061130533475,0.9860480724815303,0.0,-0.0015394304616672188,0.008747311668568479,0.003994245328358403
14,0.026289923967070687,1.1275447679240571,0.25694378904539267,0.00010432509510742336,0.071269871384182,1.1165000701921461,0.07924441004190183,0.3802083333333333,0.07905159491258018,0.058865904865449986,0.9873928262828972,0.0,0.015349416229113334,0.007842472744442313,0.020430449096077566
15,0.030080666293547068,1.0264101621607122,0.26527855311583237,0.00011936772338709154,0.10050614254429968,1.0157294705413116,0.10002619380772622,0.3757440476190476,0.09532964102576925,0.06611824381943515,0.9907718877377548,0.0,-0.009351945823394813,0.007716351603513118,-0.004334168379563691
16,0.028897978683942192,1.107706606967385,0.2542272000944347,0.00011467451858707219,0.07314953966532849,1.095638260242343,0.10381294044022851,0.40228174603174605,0.09487676155125142,0.06123707017735472,0.9865857009065282,0.0,0.0016309525176540834,0.007056794609698663,0.006318773376749573
17,0.020606789563288215,1.1332299755643296,0.2344329435104662,8.17729744574929e-05,0.059417041166121454,1.1277874358540503,0.10237002251494084,0.4474206349206349,0.09590621565850951,0.06054637346803235,0.9786391027587946,0.0,0.0027549765632145506,0.006384053358926471,0.007106271400843709
18,0.031537972937842794,1.1021336930237147,0.24561867831200723,0.0001251506862612809,0.0699063491769138,1.0884640687091767,0.08336320851707306,0.3792162698412698,0.08217489630430821,0.059547005837707306,0.9863352383070179,0.0,-0.011700080283741993,0.0057030324236876945,-0.007689557843805602
19,0.021696091488167372,1.0954334433100255,0.24556007674056302,8.609560114352131e-05,0.07123391606682883,1.0871705958050875,0.08975074564272217,0.39967757936507936,0.08733342895793222,0.06096552137326201,0.9808397307227078,0.0,0.004519375028477798,0.005149152845939892,0.008252807731984838
20,0.02132399016429408,1.1565693449033878,0.22627793272639574,8.461900858846858e-05,0.053087924641052164,1.1490953038245595,0.08552016365493537,0.39806547619047616,0.08432486996423873,0.05875785380284905,0.9811909139123871,0.0,0.007346378031111356,0.004796408806549841,0.010903227496419959
21,0.022625290002395868,1.1087503118587578,0.23777464568330975,8.978289683490425e-05,0.06486328771569745,1.101333203356365,0.07524746993787298,0.3487103174603175,0.07908754754476606,0.060685864856381874,0.9856878714999574,0.0,-0.008042516521281047,0.004325276416990107,-0.004721460213019725
22,0.0376332094737774,1.0276823767207095,0.2755498391326669,0.00014933813283245,0.10562107713866203,1.0110782146197574,0.11101066358538447,0.4227430555555556,0.09819501139270867,0.060573372599158015,0.9829582261745309,0.0,0.005290013644135401,0.004871152218063248,0.008883844197700844
23,0.027521354647106068,1.098488153199849,0.26383324529091934,0.00010921172479010343,0.07991263636151574,1.0875115012030743,0.09435374500306462,0.43576388888888884,0.08837492749185843,0.056497560547038674,0.9793665186688072,0.0,0.003943437545198101,0.0041495544749825496,0.007176274313867252
24,0.016482925687692076,1.1756832244359168,0.23953748506304492,6.540843526861933e-05,0.05796951232416246,1.1708222041976866,0.07315635487630491,0.3840525793650794,0.07447117351932714,0.054542792863217254,0.9804034840792438,0.0,0.006179209519084775,0.0035320434695092677,0.009103064072002462
25,0.023750849097831477,1.1219289844160052,0.24942480991276852,9.424940118187094e-05,0.06830781927433709,1.113845272690649,0.10836216168291726,0.43452380952380953,0.09745408205592272,0.05988429000848247,0.9814324307438231,0.0,0.015823086277677013,0.004027584511287714,0.0189945290440476
26,0.027113731312501513,1.0972261412982873,0.2548767905174754,0.00010759417187500601,0.07552464437692866,1.0882891067388165,0.11828485479233097,0.43253968253968256,0.10372827982248012,0.0609482468078745,0.9813582382915216,0.0,0.0033620464179499703,0.004129966496162363,0.006584477547576632
27,0.026953810864479115,1.0782142920927333,0.28460543248922304,0.00010695956692253618,0.09583201085285172,1.0677194039238778,0.0818782910005104,0.37797619047619047,0.08182160572074512,0.06026307847327482,0.9862121045692747,0.0,0.002290744883040362,0.003114109759442309,0.005005025645146799
28,0.021510172726799427,1.1308928659093116,0.28011809185160386,8.535782828095011e-05,0.08324194136481196,1.12368385275404,0.08539500123992469,0.40389384920634924,0.08403697050353254,0.05819349441979184,0.980850080989172,0.0,0.011125793124817207,0.0031239526292774636,0.013844834132266106
29,0.013801858740234933,1.1237991167762205,0.2552568683859186,5.4769280715217995e-05,0.07096264346227027,1.120883347059484,0.07463168938650089,0.4040178571428571,0.07577619315162824,0.0552914612033704,0.9831753319497544,0.0,-0.01408572473787834,0.00263418688965648,-0.011611806541889884
30,0.02098328617501012,1.1204182278787078,0.2703092807260273,8.326700863099253e-05,0.07940036570058749,1.1136566293471009,0.09081962208076871,0.3758680555555556,0.08530453568672475,0.05747464722724174,0.9829671094949528,0.0,0.012262475846822645,0.002977918502483588,0.014908085714627525
31,0.025767872793932167,1.105082220377382,0.24735861269069026,0.0001022534634679848,0.07019566816075079,1.095189194936746,0.10910716441004185,0.44506448412698413,0.09866897555864639,0.06078493608144023,0.9814573917953392,0.0,0.0031535478970932864,0.003097374956885812,0.005858683657057019
32,0.02786881611422082,1.0535504705791467,0.2608070505046216,0.00011059054013579691,0.08946778226050955,1.0428742850170563,0.0997360916701654,0.38603670634920634,0.09363071089399785,0.06303464359595913,0.9887559722815398,0.0,-0.0025568714907317626,0.0028616227493196483,3.015417658509237e-05
33,0.025014059504320015,1.1393587017881477,0.23739839463769255,9.926214089015878e-05,0.060035364825372424,1.1284429165331995,0.09213978666567649,0.4202628968253968,0.08528701166836161,0.0546562680030436,0.975989814258454,0.0,0.010445840921394388,0.002665725458910739,0.012934780377599247
34,0.021889193223440358,1.1404691828811748,0.2542854602346624,8.686187787079508e-05,0.0682050134735891,1.1335212726692037,0.09754649601516022,0.42584325396825395,0.08996611927366245,0.05718047341654149,0.9800333919289307,0.0,0.010195129545544072,0.0027208367759494144,0.012711390089737788
35,0.02774434814059523,1.063710586595108,0.29891477276605216,0.00011009661960553662,0.10792484558403014,1.0534390627890757,0.11207214685049105,0.41927083333333337,0.09788405478886594,0.05811229633426543,0.9823911074312505,0.0,0.00523222643106121,0.0029305631229585277,0.007853158211872583
36,0.024944443863051086,1.1663269820991624,0.2128704001529626,9.89858883454408e-05,0.04644767939583254,1.1553481857422292,0.07310954013380222,0.38888888888888884,0.07407090481677042,0.05427890196709177,0.977776047801476,0.0,0.007466452066618511,0.001986968732811848,0.009615381688321984
37,0.017217026707378905,1.1721676241921029,0.2775483487505869,6.832153455309089e-05,0.07780772703728944,1.1667280518706047,0.07950362893192064,0.4205109126984127,0.07773819601197732,0.053687437780466585,0.9770307484174818,0.0,-0.01099216692496376,0.0022036516788858677,-0.008735064381640217
38,0.022152649994348357,1.1261362312675378,0.2747523440450326,8.790734124741414e-05,0.08094470688960265,1.1199251910234482,0.09823910921801476,0.4041418650793651,0.09101932981555083,0.057938464398909185,0.9822379153924625,0.0,-0.002971537476294344,0.0024733535069723497,-0.000579810978866347
39,0.021375114668745303,1.1260761056616242,0.23940241181929922,8.482188360613216e-05,0.06277825693904869,1.1194292089697693,0.08145959662357817,0.37797619047619047,0.08189896941005748,0.05913599126793559,0.983760905019723,0.0,-0.010177053668370867,0.002007875503515349,-0.008018291539128758
40,0.03234814803784563,1.08918068563696,0.27770557587582567,0.00012836566681684775,0.08940130730841822,1.0745336060372295,0.08931380418480687,0.3855406746031746,0.08469482986979376,0.05861521317562604,0.9848633047019435,0.0,0.0037774001030935075,0.0020270917099429286,0.005945578736677263
41,0.021543522567529394,1.0799943625172816,0.29604071311990837,8.549016891876742e-05,0.10204145685217753,1.0728335139279457,0.11526447210844218,0.4206349206349206,0.10147695510530491,0.06141165571963114,0.9844014762577041,0.0,0.010998359540341115,0.002552607915886522,0.013429111457217048
42,0.0227102318571911,1.1409090282259613,0.28006689889204045,9.011996768726626e-05,0.08192921080020465,1.1327851144232066,0.08661288069900233,0.39558531746031744,0.08198839906415811,0.05429049018137805,0.9810389087020599,0.0,0.005704222058794851,0.0020209239385786722,0.00786892992655519
43,0.015028876430112597,1.1599707226260108,0.23509372863302236,5.963839853219284e-05,0.056871404289660935,1.1560006207417954,0.08359702121609222,0.4129464285714286,0.08204209538985605,0.056705070964018583,0.9817165063527753,0.0,0.022327362303975848,0.0018116521282133338,0.024387210318841352
44,0.017503230365126292,1.141108192925409,0.30401254363881386,6.945726335367575e-05,0.09589187163025256,1.13518977396678,0.08124794188674975,0.404265873015873,0.07787224001117302,0.0533971448170875,0.9785380777557822,0.0,-0.007620027115032821,0.0017950637981379064,-0.005568610945873887
45,0.02810299888487959,1.0848452384627083,0.3205554538442459,0.00011151983684476026,0.11601641809400096,1.074394898844998,0.1104303924002975,0.42919146825396826,0.09600381956448663,0.05803045352372269,0.9803040128134433,0.0,0.0009855461178449234,0.0021973705044800416,0.0032379005280487446
46,0.012189808452021065,1.2185955828647306,0.23388347970075415,4.837225576198835e-05,0.05504727777901215,1.215629369337912,0.0656655235518234,0.4150545634920635,0.0667292697674777,0.04747723814114739,0.9759921101831885,0.0,0.008922864872464707,0.001423576537820266,0.010788111705898312
47,0.02857638960353836,1.1188345270611313,0.27968402125776387,0.00011339837144261251,0.08481098574430351,1.1058965976934856,0.08089730475334704,0.3948412698412699,0.0784758000007263,0.05459877152064799,0.9838634335076315,0.0,-0.00823048185190528,0.001580633855662285,-0.006286941394153907
48,0.028358601672666513,1.1324932087384014,0.26600457533485705,0.0001125341336216925,0.07531560096551468,1.1199319766090792,0.09340929427677934,0.40364583333333337,0.08644671929518521,0.05682305802359828,0.9826978666059034,0.0,0.007067538708892423,0.0016612163662605066,0.009051183287117041
49,0.02294930098595161,1.1206125776008922,0.22010884040351453,9.106865470615717e-05,0.05475026445895419,1.1128926533768853,0.07730098356042214,0.37884424603174605,0.08027909294398106,0.059463040396030814,0.9864951943224278,0.0,-0.0034979481763423447,0.001399466104251935,-0.001645412379058793
50,0.022063518828372018,1.0553858286173754,0.30768446917062303,8.755364614433341e-05,0.11558299113349119,1.0498616288965978,0.12063544617788535,0.42646329365079366,0.10407632524495872,0.06078965359617916,0.9810377587648098,0.0,-0.0023619005116055757,0.0019567929192882572,-0.00023083318673807873
51,0.026613544482316173,1.1167026550787236,0.27497442237204195,0.00010560930350125464,0.08254938062977218,1.1047174686598236,0.06576903225856283,0.3559027777777778,0.07004890744030627,0.05601068373051221,0.9861997850678859,0.0,-0.010049662196196728,0.0012077414884110653,-0.00829337849969309
52,0.02339440228607969,1.1839758226688373,0.2023541982547138,9.283492970666543e-05,0.04120399581044855,1.174300110973272,0.07573305619555823,0.4113343253968254,0.0770901902672242,0.05551142760786325,0.9814410170617156,0.0,-0.013840909199430547,0.0012510399406803572,-0.012063150225353845
53,0.018155778337728152,1.170568000964244,0.22049255251983765,7.204673943542917e-05,0.04948320828395409,1.1637404346017084,0.07120210124813081,0.39905753968253965,0.07349027120378562,0.054317504354632465,0.978807494859927,0.0,-0.005811322557751255,0.001140819992858606,-0.0040888611269192
54,0.023465231518004614,1.2148038847136706,0.18459565506379247,9.311599808731991e-05,0.0342947108710463,1.203936900043889,0.06967397899473864,0.4088541666666667,0.07176268709689959,0.05193086287684222,0.978063998976723,0.0,0.0034591749125548856,0.0010715221982685924,0.005146783350746329
55,0.026058856967155587,1.1408651912570473,0.27422072759999133,0.00010340816256807772,0.07869393305053421,1.1299720315567967,0.08426516889719929,0.39446924603174605,0.07951490537271966,0.053946011286822936,0.9802186414847984,0.0,-0.01160833630622349,0.0012573776094108773,-0.009827984553514708
56,0.021311459888586726,1.168755743042379,0.276767906337409,8.456928527216956e-05,0.07757667757122663,1.1613928315694864,0.0769691126478168,0.4105902777777778,0.07354928760253696,0.04931716080311865,0.9769913030716514,0.0,0.013315112996093252,0.0011674517415845617,0.01505030915292248
57,0.02491699705133444,1.0686287793634357,0.263695950251765,9.887697242593031e-05,0.08679395179072219,1.0601085466471538,0.08115852340695456,0.35875496031746024,0.08076721962938851,0.05896214371756306,0.9870472140775823,0.0,0.006060545511840931,0.0010905279689033512,0.007757025772730452
58,0.028241190714961548,1.0260741157886848,0.2893137986342383,0.00011206821712286328,0.11395268727886039,1.0165546312808358,0.1182796465056414,0.400421626984127,0.10596818937103475,0.06663454239169866,0.9892687070593904,0.0,-0.005632667463042149,0.0015133653934778194,-0.0037249626948984886
59,0.022679253594830896,1.1306872202681557,0.2740305310218459,8.999703807472577e-05,0.07989699336627001,1.1230435520740851,0.07451343451909673,0.3540426587301587,0.07605797876776599,0.058029292951447875,0.9848557313779397,0.0,-0.011996826941869893,0.0009960251102563416,-0.01034799484692657
60,0.01900961289455344,1.166143467521751,0.22809454015613911,7.543497180378349e-05,0.053173384040491274,1.1588662913360754,0.07079646107890976,0.40773809523809523,0.07337598700709336,0.05433792676876058,0.9801826656858283,0.0,-0.0005260989722349297,0.0009244125900260771,0.0010867594243298617
61,0.02130301557856271,1.1425773822532233,0.23609109469154482,8.453577610540759e-05,0.05903636202154443,1.1341726543867012,0.09420613208625822,0.4149305555555556,0.08675642752774704,0.05621170516446387,0.9794377034412303,0.0,0.00999645050484979,0.001094913522999344,0.011694355004104881
62,0.021364622885350182,1.156605990922011,0.21263505592156276,8.47802495450404e-05,0.04709670703062671,1.1486741257170363,0.08119971108540111,0.4060019841269841,0.0807847179706081,0.05670230400908016,0.9776915059884765,0.0,0.0052490203976362,0.0009069604865756901,0.0068527572334325035
63,0.019544954531466152,1.157743263181144,0.24094224763250582,7.755934337883395e-05,0.059838798500781824,1.1512151670495963,0.05590103044835191,0.35776289682539686,0.06484082383984334,0.05554853278407072,0.9842689138691093,0.0,0.010706491795820425,0.0007153891340763547,0.01221419351999288
64,0.02605282232244748,1.162539793852242,0.24055636701426955,0.0001033842155652678,0.059270632755736484,1.1528597075867197,0.09077744459297829,0.4285714285714286,0.08544574376695765,0.055023759455139015,0.978702727925765,0.0,-0.02193232803840713,0.0009666005345952838,-0.020299152207240122
65,0.028304038716120077,1.1090828704334932,0.276083145414583,0.00011231761395285744,0.08448782763062274,1.0965135374381125,0.085946384355466,0.3718998015873016,0.08140305634878367,0.057364219842377946,0.9848007169626063,0.0,-0.02923090526024289,0.0009325265606510346,-0.027615012402335624
66,0.025487305796461246,1.1035442660575423,0.30921167638284963,0.00010114010236690972,0.1049155694218703,1.094285316238997,0.10743080869625958,0.458953373015873,0.09446250832351723,0.055684143480164316,0.9757145650587616,0.0,0.004668685620035071,0.0010461144822884081,0.006341225896981875
67,0.023117053034456294,1.1331011957137225,0.26387604149844784,9.173433743831862e-05,0.07410601529182423,1.1259008273038074,0.10333837839195142,0.4255952380952381,0.09410084808108926,0.05966575197431303,0.982521710014317,0.0,0.012676786274777693,0.0009991042518988932,0.014325586394553797
68,0.031568031013042376,1.1056790549636522,0.2506764889720008,0.00012526996433746975,0.07173514279587936,1.0925776250777335,0.08729429159246485,0.3619791666666667,0.08469122390659992,0.06132682026505258,0.9870226347068863,0.0,0.02156399377117498,0.0008345293185067633,0.023130265311843905
69,0.023824547321314084,1.0433893440600817,0.28320866530608885,9.454185444965905e-05,0.10473404565838772,1.0338828369407194,0.09133818837192026,0.3885168650793651,0.08623828257335897,0.05986488583324963,0.9853479016765682,0.0,-0.009157271799956776,0.0008366880570602555,-0.007590090532905778
70,0.026924868099598948,1.0557875307696234,0.31887922013742054,0.00010684471468094822,0.1224811933169718,1.046216716788818,0.11645493691926817,0.4463045634920635,0.10064634779798251,0.058205493305405226,0.9831175834604056,0.0,-0.0013011226927664753,0.001059372640118042,0.000377206748277303
71,0.018517809481498126,1.1737647039059786,0.21050897469312466,7.34833709583259e-05,0.045002319187491556,1.1676142419684958,0.1005861837694,0.4383680555555556,0.09369423815974398,0.059610037858020284,0.9796534394060652,0.0,0.011607327961335985,0.0008447441635554762,0.013178149512492143
72,0.022296953047073978,1.1474722670086104,0.25215835574275736,8.847997240902371e-05,0.06634299910410567,1.138538664467716,0.069335370859089,0.36904761904761907,0.07194334132550294,0.05565887340959792,0.9863625472486592,0.0,0.0027424705654983993,0.0006837546094059623,0.004232561492702814
73,0.025883805022721217,1.0749213597619702,0.2797283136531562,0.00010271351199492546,0.09389259570303295,1.063728289400846,0.082261793594398,0.37028769841269843,0.08051955609254063,0.05909549720609625,0.9889697480659173,0.0,0.0021446793586312857,0.0007306077857858099,0.003657986399382161
74,0.02329675599595646,1.1384208308995902,0.28005990997576335,9.244744442839866e-05,0.08222554724272949,1.1287418578402668,0.07320090253959544,0.3991815476190476,0.07307128013865309,0.052295894857749395,0.9780910396232895,0.0,0.012021974022721392,0.0006343117291175685,0.013486995749955407
75,0.02045817041246431,1.2207171627258764,0.19393237107094882,8.118321592247742e-05,0.038038965380610634,1.2114418514121261,0.06785065375118277,0.4099702380952381,0.06948404086047064,0.05145229931501411,0.9771496352288153,0.0,0.0023695399971555633,0.0006029800126626194,0.0038186824728630863
76,0.014076057951060672,1.1834970758422365,0.2072820348019497,5.585737282166935e-05,0.04323818845739358,1.1803079270548866,0.06780016663258512,0.37103174603174605,0.07179175448142583,0.055817905774634385,0.9833381027444532,0.0,0.0003912043852458535,0.0005619110059512337,0.0018195821123343095
77,0.028729879197282444,1.0431532568262583,0.2714102281747171,0.00011400745713207321,0.09826441280206173,1.0330403291918189,0.1130428536041403,0.4288194444444444,0.1014343128339108,0.06354159429542741,0.9855895767217235,0.0,-0.001562416958162928,0.0007468985380110285,-4.1736461778724425e-05
78,0.01728469206343397,1.1176819985097919,0.24234809764269016,6.859004787076973e-05,0.06550885380037282,1.1155106070545764,0.11685720351302384,0.40885416666666663,0.10525483105508063,0.0649650207102083,0.9819177842725457,0.0,-0.0068784492170260005,0.0007324587459952007,-0.005365151748133059
79,0.018803352763133364,1.134274766937599,0.275118657932285,7.46164792187832e-05,0.08001008220356857,1.1293374247502932,0.08460363843177374,0.4029017857142857,0.08388519955350604,0.05879129479191429,0.9844715594959461,0.0,0.0018585308473788925,0.0006537332959694421,0.00333223363354375
80,0.02465715045640287,1.1000209831653742,0.2771293391952081,9.784583514445584e-05,0.08679647444999106,1.0919061106026209,0.11212588524591313,0.4298115079365079,0.09990605752910953,0.06049034468975544,0.983025656424465,0.0,0.0018609055036608647,0.0007316126778001985,0.0033733556682204948
81,0.027594802740486625,1.155490913427066,0.21878670754314278,0.00010950318547812153,0.04984868218512562,1.14394679611779,0.09542091193406523,0.42683531746031744,0.08961255470422622,0.05917614940796468,0.9801330460332052,0.0,-0.00044936410831726906,0.0006389046224100576,0.0010165205096913262
82,0.028720572136479383,1.0594618472015707,0.28435986562673204,0.00011397052435110867,0.10061150557124776,1.0480893426898426,0.09020579204515208,0.3875248015873016,0.08823520098879056,0.06174760834475265,0.9852784411368611,0.0,0.01754666120530678,0.0005708024733508516,0.01897828733452739
83,0.028613085646681115,1.1229796843913098,0.25890473375779033,0.00011354399066143298,0.07296379017865456,1.1106961121454308,0.10093509467096541,0.41468253968253965,0.09367978843944186,0.06045399533259938,0.9845315031615401,0.0,0.0049546276520215276,0.0006288849199311461,0.006415103269964809
84,0.029091782660284428,1.125805172175114,0.2600318943280366,0.00011544358198525568,0.07312145854379165,1.1139624110541662,0.1022643317251142,0.40773809523809523,0.09231718553973714,0.058670129234246984,0.9836723083539765,0.0,0.01019341368910627,0.0006142448852854794,0.011646374448256891
85,0.025445258648730373,1.0469800581418225,0.2627833907810582,0.0001009732486060729,0.09247021307667039,1.0377912972610048,0.0936067487412975,0.3774801587301587,0.09114544593673679,0.06334105950696306,0.990210586815703,0.0,-0.007204400074372575,0.000568809680629979,-0.005774387562113239
86,0.028679054136465945,1.162458743133321,0.24177534702179082,0.00011380577038280137,0.059864664394637335,1.1491600566567906,0.05805321662334259,0.3315972222222222,0.06272112805694523,0.053129160517122666,0.979703451722812,0.0,-0.007993376291073457,0.0003999938812854297,-0.006647931007325521
87,0.028988688057116286,1.0929906462939358,0.2854051265978692,0.00011503447641712813,0.09290708806893533,1.0805443764787175,0.07623073409718278,0.3499503968253968,0.07599367772706231,0.057349372057931954,0.9873394042391194,0.0,-0.007640626091939136,0.0004695638772212162,-0.006260628233845425
88,0.024957773899695862,1.0780040556386092,0.26320045078242343,9.90387853162534e-05,0.08415748773269845,1.0699389142844358,0.09710383869250164,0.3751240079365079,0.09141387979953523,0.06170760815371143,0.9883526422743334,0.0,0.004997115903766884,0.0005626943610973023,0.006423477929949048
89,0.022187327145185464,1.130616004810943,0.2680032950362768,8.804494898883122e-05,0.07663990493869668,1.1223295831218236,0.06174874327203014,0.36867559523809523,0.06638568399563971,0.051746894793196496,0.9809492620028444,0.0,-0.024096776949261187,0.00039700879258976863,-0.022753433602898426
90,0.021463934285216313,1.106739914644822,0.2541786929181665,8.517434240165204e-05,0.07330425145404268,1.10031452204854,0.1135293072790837,0.4279513888888889,0.10086560764580349,0.061633511797202625,0.9806936554307126,0.0,-0.013825010396251391,0.0005304871697939534,-0.012415111268515775
91,0.017532124768191784,1.1963118240903359,0.23383632173067997,6.957192368330073e-05,0.054693028002074706,1.1908794072890951,0.07347463122526715,0.3723958333333333,0.07334346965368355,0.05465878775645991,0.9797864574633359,0.0,0.010749856775355813,0.000408834394967144,0.012098720677460276
92,0.02467272161637201,1.1039770316535489,0.24816279234990363,9.79076254617937e-05,0.07080518195696495,1.0942961174092876,0.10311343301136541,0.4016617063492064,0.09418405356986387,0.060027061387640454,0.9841251562428391,0.0,0.002848636021046788,0.00047953479619959155,0.0042326372981660535
93,0.02362639511968971,1.208979900377799,0.21042020056021551,9.375553618924489e-05,0.04435729941459653,1.1977990876025069,0.06167978381740957,0.37896825396825395,0.06508208201434831,0.051739930558041464,0.9802243715196028,0.0,-0.006041265548870416,0.00037899983748205125,-0.004707727117864371
94,0.019703220524753165,1.1960654870646295,0.22855982695676524,7.818738303473478e-05,0.05225507489054507,1.1885501891547894,0.0737383350087313,0.37797619047619047,0.0740205259796444,0.05301234034250138,0.9821162665339984,0.0,-0.005161732557994721,0.00035459994098661495,-0.0038406092606561187
95,0.02229691924308635,1.1142219693079936,0.2602568978851992,8.847983826621567e-05,0.0750915234462258,1.1058911477867777,0.06663009402330367,0.35367063492063494,0.0720548947582364,0.05778080181236548,0.9882658517742955,0.0,-0.005246554311295162,0.00037384951306155753,-0.003916035831449821
96,0.022512970906474514,1.0968581251337484,0.29161505414622024,8.933718613680363e-05,0.09567758615562848,1.08810488026138,0.0883458337744251,0.3819444444444445,0.08334974719664846,0.05723501712651259,0.9832630526231634,0.0,-0.004744011898117243,0.00041858696546713775,-0.0033912730675686184
97,0.026057624982948994,1.1472545424009448,0.24629425281992012,0.00010340327374186109,0.06344294226945646,1.1371118192434342,0.08428873268988042,0.3830605158730158,0.08173910745216043,0.05779817219182833,0.9818970485436787,0.0,0.009530682998216198,0.0003896018214020941,0.01086872710909565
98,0.024497141874512747,1.119848187282604,0.27674946909391196,9.721088045441565e-05,0.08301458172564667,1.110754705074,0.08525885263582991,0.3875248015873016,0.0822427378830072,0.05781410243646598,0.9844857292302323,0.0,-0.010930827781059749,0.0004028565617429021,-0.0095863652724594
99,0.021959086278335222,1.1237945049363471,0.24229448722239574,8.713923126323501e-05,0.0645138960162601,1.1156953348377283,0.0862853230254392,0.4020337301587301,0.08470707496597568,0.06001546458218961,0.9829830416550878,0.0,-0.0038342798834658616,0.0003721016916341065,-0.0025053855960131778
100,0.03074885821233481,1.1244291565581674,0.24067346790432054,0.00012201927862037623,0.063634670531602,1.111720059051764,0.08130706756432596,0.3695436507936508,0.08038819550144077,0.05687708304305218,0.9848537897382541,0.0,-6.244327784166257e-05,0.00035121517378457353,0.0012557823346569935
101,0.031009637459394356,1.0207933324539171,0.26124316028331795,0.00012305411690235855,0.1003630184877876,1.0101029051338468,0.11706093614301,0.4052579365079365,0.10440284265682641,0.06556501084160181,0.9865648714879354,0.0,0.003826007113712229,0.0004446566010682633,0.005190779584489103
102,0.020329933425098458,1.1354306441394417,0.21420660772736047,8.067433898848594e-05,0.050053672510310704,1.1285559901606041,0.07651700035701464,0.35441468253968256,0.0776928270568786,0.05843730001237493,0.9858138931887684,0.0,0.004379543641191185,0.00032909804934821106,0.005686313523863975
