iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,episodes_per_iter,lr_theta,lr_phi,rho1_asset1,rho2_asset1,rho1_asset2,rho2_asset2
15,0.005763326239494388,0.6786875031417793,0.8325381431421903,0.6236673760505612,-0.5763326239494387,0.0,2.7468733184139342,-1.2959327432256673,2.540861572719429,1.8897827175952129,1.1811662634657838,2.9974142479819643,-1.985656786587959,16,0.0003,0.0001,1.0923051588748405,-3.3650520208916066,0.6484264751046539,-1.331125064405123
16,0.005763326239494388,0.6667655629039826,0.550845055842286,0.6236673760505612,-0.5763326239494387,0.0,4.771187446121999,-1.6720665728584714,2.588549205997074,1.7588761386696221,0.9715460828800927,2.998567536614237,-1.9972419845260942,16,0.0003,0.0001,1.0923974655171764,-3.365149255134376,0.6485195729997336,-1.3312179300280733
17,0.005763326239494388,0.6556137759377487,0.5221984979316457,0.6236673760505612,-0.5763326239494387,0.0,9.160509768148101,-2.6817118921158842,2.6070941229285287,0.9071292666977152,0.9248666829688358,2.9990704565157875,-1.9984045275817302,16,0.0003,0.0001,1.092483632695088,-3.3652501109785495,0.6486074755898866,-1.3313154377418206
18,0.005763326239494388,0.6471217932551151,0.5760738966870358,0.6236673760505612,-0.5763326239494387,0.0,2.3902970594028283,-1.358189061483848,2.5488850800940006,2.173944316865969,0.9807524691298029,2.9987522669554245,-1.9725449326429598,16,0.0003,0.0001,1.092572416901991,-3.3653481681364275,0.6486985998109462,-1.331407474103869
19,0.005763326239494388,0.6513559750305836,0.711627866376108,0.6236673760505612,-0.5763326239494387,0.0,3.635031348820747,-1.5299239678808063,2.5365020253982156,1.6185554811608298,1.0610204652494521,2.9984575647329956,-1.982599778171094,16,0.0003,0.0001,1.0926596896918195,-3.365445808247988,0.6487900651482499,-1.3315023867539044
20,0.01140503557541514,0.6479907567652884,0.6464940767048359,0.6479907567652884,-0.5520092432347116,0.005641709335920752,4.218454943698247,-1.726362290353914,2.537626889410774,1.6247288210768946,1.002441622341336,2.9976328513946138,-1.967877805462602,16,0.0003,0.0001,1.092743760620227,-3.365543475960524,0.6488826763534745,-1.3315985860712372
21,0.01140503557541514,0.6515933609448459,0.6384001368178175,0.6479907567652884,-0.5520092432347116,0.0,1.950818461976227,-1.5392273286947549,2.5152453037651354,1.9135567466754522,1.043143926257913,2.9986226036040087,-1.9608936960086112,16,0.0003,0.0001,1.0928276362715499,-3.3656410091425735,0.6489757633502811,-1.331691317364241
22,0.01140503557541514,0.653337416508475,0.6733548027369731,0.6479907567652884,-0.5520092432347116,0.0,2.3874733801122057,-1.6707169961619432,2.514304235781409,1.6151249894567898,0.9638454252011595,2.9991824893565493,-1.9812784563987371,16,0.0003,0.0001,1.0929136034899902,-3.365738137319636,0.6490687011488199,-1.3317788898844087
23,0.01140503557541514,0.6547869553110047,0.654327825842165,0.6479907567652884,-0.5520092432347116,0.0,2.675508293945136,-1.5759478414282702,2.5456452663429197,1.7565682759293406,0.9869430252389177,2.998499008667186,-1.9639426095833432,16,0.0003,0.0001,1.0930038360297116,-3.3658300202815705,0.6491645892064847,-1.331868057491897
24,0.01140503557541514,0.6470379929429976,0.6645196273489193,0.6479907567652884,-0.5520092432347116,0.0,1.3104696759126162,-1.0166070456218512,2.5452807145456102,2.5878032390068695,1.0399936218810582,2.9975687474510666,-1.9006970488052486,16,0.0003,0.0001,1.0930888174569322,-3.365915504020112,0.6492607096097625,-1.3319579401564907
25,0.01140503557541514,0.6258880228548329,0.6210384422605423,0.6479907567652884,-0.5520092432347116,0.0,3.6841064850893135,-1.9454450387792273,2.552868727627118,1.5544949931975056,0.9440395128970464,2.997404489154035,-1.9793489354615743,16,0.0003,0.0001,1.0931742960545214,-3.3660045981265836,0.6493558067404945,-1.332047734705046
26,0.01140503557541514,0.6299306807888027,0.5912716351819847,0.6479907567652884,-0.5520092432347116,0.0,3.992813951017479,-1.3856429278901126,2.584493705374765,1.8385695557535244,1.0162038849904391,2.9983032249075277,-1.9789269535894136,16,0.0003,0.0001,1.0932597743441093,-3.3660963295577875,0.6494495044688235,-1.3321377713461542
27,0.01140503557541514,0.6411731738990751,0.6346234290343706,0.6479907567652884,-0.5520092432347116,0.0,4.25820405505606,-1.5495509061331632,2.516969050058634,1.6896322430965953,0.9777859398332167,2.998269372852266,-1.9737267222980364,16,0.0003,0.0001,1.093342834836057,-3.3661895035792644,0.6495431687875658,-1.3322208925846946
28,0.01140503557541514,0.6493389651028367,0.6577318087246512,0.6479907567652884,-0.5520092432347116,0.0,2.993994643390871,-1.227639319695665,2.539042995092298,1.7205291313326696,1.0271769713721919,2.9981228066964496,-1.986907953550852,16,0.0003,0.0001,1.0934247668181263,-3.366284205991451,0.6496368920248946,-1.3322999287402233
29,0.01140503557541514,0.6539953553724903,0.7581917690726429,0.6479907567652884,-0.5520092432347116,0.0,4.780925372458694,-1.6378115008779663,2.5623625751906527,2.0478983735139416,1.0612650593349802,2.9979740632662173,-1.942657380652479,16,0.0003,0.0001,1.0935117235114837,-3.3663792421564454,0.6497268335530808,-1.3323844552629844
30,0.016962566970355454,0.6526646546040125,0.6331870690200574,0.6526646546040125,-0.5473353453959875,0.005557531394940314,2.7676944677876456,-1.7775836402720278,2.567756807829341,1.9378535104522048,0.9933548275667695,2.998119747685463,-1.9925422082143678,16,0.0003,0.0001,1.0936015033608257,-3.3664749138732435,0.6498160609315972,-1.3324726519847603
31,0.016962566970355454,0.6507669426569659,0.6194230173473522,0.6526646546040125,-0.5473353453959875,0.0,5.787377969722148,-1.7996101503275563,2.541771829126092,1.4765870325486103,0.9566772642841241,2.998431530706102,-1.9827244645174202,16,0.0003,0.0001,1.0936900500525906,-3.366574836899462,0.6499068473626003,-1.3325592629126333
32,0.016962566970355454,0.6439220751167842,0.6049061273351573,0.6526646546040125,-0.5473353453959875,0.0,2.448691358308965,-1.2519218906116474,2.5434673385737945,1.9122108409545078,1.0479445021473948,2.9987562668741043,-1.983607488839678,16,0.0003,0.0001,1.0937810279040676,-3.36667307461414,0.6499996054722026,-1.332647588401861
33,0.016962566970355454,0.6354255803574251,0.5693628782485727,0.6526646546040125,-0.5473353453959875,0.0,4.51384268878675,-1.7234189732473797,2.577653549190725,1.6738640155266467,0.9479837276196268,2.998902327434976,-1.9518101331517403,16,0.0003,0.0001,1.0938709889331129,-3.366773002712607,0.6500916673462566,-1.3327353385565983
34,0.016962566970355454,0.6248233123150453,0.5584969469251219,0.6526646546040125,-0.5473353453959875,0.0,3.293812878854689,-1.8576185810884382,2.5849312333080263,1.6925115275278138,0.9214416908952585,2.9987005194958187,-1.9574920808829734,16,0.0003,0.0001,1.093959822836499,-3.3668758356972006,0.6501841343173539,-1.3328252036122188
35,0.016962566970355454,0.6320213172262916,0.6930184913730055,0.6526646546040125,-0.5473353453959875,0.0,1.6033517009369906,-1.5588095541809284,2.5484385140129135,2.044422718144502,0.9806171181992887,2.9995143254632746,-1.9396233553744786,16,0.0003,0.0001,1.0940495867464652,-3.366975245211555,0.650278191797359,-1.3329055918377932
36,0.016962566970355454,0.6371335664394568,0.6423941273136365,0.6526646546040125,-0.5473353453959875,0.0,2.5166193201066394,-1.4226549197534624,2.5660184534189923,1.9193540160834661,1.0163986847672206,2.9980093179500793,-1.9799125644379858,16,0.0003,0.0001,1.0941409523576955,-3.367071597842193,0.6503702114501061,-1.332993946419574
37,0.016962566970355454,0.6312294784398917,0.5755825490387204,0.6526646546040125,-0.5473353453959875,0.0,2.9247519958325423,-1.415262110764751,2.589998510749119,2.125142112425669,0.9979594532687047,2.9984640239903326,-1.904034273058609,16,0.0003,0.0001,1.0942324320640102,-3.367165821544538,0.6504650299872854,-1.3330709826508513
38,0.016962566970355454,0.6266926621717299,0.6123636460430337,0.6526646546040125,-0.5473353453959875,0.0,2.612016838879926,-0.8881814223838874,2.5783219915756974,2.1751054817424356,1.0517206487499307,2.99896380513706,-1.9137989166271572,16,0.0003,0.0001,1.0943223562437323,-3.3672581373495247,0.6505604558706986,-1.3331483059989961
39,0.016962566970355454,0.6127828971832311,0.6190941191876534,0.6526646546040125,-0.5473353453959875,0.0,4.778384118038611,-1.5659681163892665,2.566752216414082,1.8563196042636714,0.9627838600194274,2.99895394829103,-1.9758977774627993,16,0.0003,0.0001,1.0944104357512383,-3.3673511721615057,0.6506569233919418,-1.333224236990902
40,0.02264020983137997,0.6202245672891279,0.7076037700790252,0.6202245672891279,-0.5797754327108721,0.005677642861024516,1.7047690608273456,-1.3208992692888375,2.532757143063903,1.8736332765306343,1.050730347694817,2.997844481026677,-1.9455945154465568,16,0.0003,0.0001,1.0945021489741662,-3.367445348020814,0.6507536004600064,-1.3332958216787807
41,0.02264020983137997,0.6199993177877343,0.6171705223334165,0.6202245672891279,-0.5797754327108721,0.0,3.2228793827777364,-1.4172659618619603,2.5482333064356304,1.4878233579085816,0.9979930075994798,2.998618750287783,-1.9850718543105519,16,0.0003,0.0001,1.094592845993411,-3.3675412695804763,0.6508506239256535,-1.3333692619215112
42,0.02264020983137997,0.6155874864248871,0.5607878137066853,0.6202245672891279,-0.5797754327108721,0.0,2.668362541016405,-1.1518044139315466,2.5677877596454164,2.2154213205646167,0.9465417791706978,2.9991032253883065,-1.970490455564721,16,0.0003,0.0001,1.0946816194612006,-3.3676369870227303,0.6509479751042836,-1.3334437129382881
43,0.02264020983137997,0.6161253578272394,0.5747415922720958,0.6202245672891279,-0.5797754327108721,0.0,2.4198774080413115,-1.5863576606251963,2.551394315178758,2.007233637595474,0.9482153373266092,2.998468236761032,-1.9706735266596345,16,0.0003,0.0001,1.0947730933709978,-3.367732147270913,0.6510452105350129,-1.3335219947964803
44,0.02264020983137997,0.6298777769515127,0.6960211381678552,0.6202245672891279,-0.5797754327108721,0.0,2.370969188327727,-1.4061017535385294,2.5264518023158917,2.1191329246325186,0.9911964623125983,2.996592173594741,-1.9591452645898735,16,0.0003,0.0001,1.094866949307264,-3.3678265424189595,0.651143073578787,-1.3336067560930496
45,0.02264020983137997,0.6241209287477526,0.6354500093354045,0.6202245672891279,-0.5797754327108721,0.0,2.4803806699574382,-1.8161087390528914,2.516205398521803,1.4308137311650437,0.9535042422334475,2.998778973622232,-1.9613726233510664,16,0.0003,0.0001,1.0949590691408813,-3.3679193284609568,0.6512389512562663,-1.3336919800247642
46,0.02264020983137997,0.6227253106960443,0.6284379467965544,0.6202245672891279,-0.5797754327108721,0.0,1.6186630590498279,-0.8587186283645676,2.597979336344629,2.7121705363197344,1.0450522610939987,2.996654300546191,-1.9291571931942677,16,0.0003,0.0001,1.095056567653447,-3.368006380036487,0.6513373462583156,-1.333771549682266
47,0.02264020983137997,0.6288204108088352,0.6365335501666278,0.6202245672891279,-0.5797754327108721,0.0,1.4672746228946085,-0.8912376160228612,2.601689891539282,2.5611075411678654,1.0626332840473753,2.99751509458825,-1.9291232004710908,16,0.0003,0.0001,1.095156151543562,-3.368091697949783,0.6514360415527574,-1.3338529697835577
48,0.02264020983137997,0.6240984344713107,0.5651438826677904,0.6202245672891279,-0.5797754327108721,0.0,1.7838283586837427,-1.8135168536931214,2.583670752492956,1.9982597719945852,0.9295416717249014,2.998734918094423,-1.9449552502251586,16,0.0003,0.0001,1.095254019278535,-3.3681791561508905,0.6515377410831863,-1.3339381837506847
49,0.02264020983137997,0.6340549006988404,0.7186587814629495,0.6202245672891279,-0.5797754327108721,0.0,3.7051189748522444,-1.0206852936823385,2.5534958900325555,2.130525630146532,1.04880526770518,2.996804681432603,-1.9658842345272847,16,0.0003,0.0001,1.0953507832516802,-3.368262372605802,0.6516367079688354,-1.3340296572110752
50,0.02838334630188231,0.6191369920019835,0.558424683110456,0.6191369920019835,-0.5808630079980165,0.005743136470502341,2.5337931111606142,-2.0640303040675385,2.533400327378942,1.2620896468449023,0.9319748705971197,2.9993691984416206,-1.9519505976687808,16,0.0003,0.0001,1.0954475256890497,-3.3683477393429926,0.6517343139815114,-1.3341233363530431
51,0.02838334630188231,0.6343793186892492,0.7695937892060737,0.6191369920019835,-0.5808630079980165,0.0,1.5312327946422801,-0.716940147921112,2.550033769125378,2.5447092959626456,1.1384520161712965,2.9963230877359344,-1.8742790988000697,16,0.0003,0.0001,1.0955442900399353,-3.368429691591712,0.651831561519799,-1.3342097773251629
52,0.02838334630188231,0.6398462013668816,0.6154566404830095,0.6191369920019835,-0.5808630079980165,0.0,1.5734435216806522,-1.3759113920057553,2.538314492985238,1.988474572191539,0.9863040537670943,2.997932971730912,-1.9763566703566413,16,0.0003,0.0001,1.0956422495262907,-3.3685104020412853,0.6519281498509315,-1.3342957255809589
53,0.02838334630188231,0.6421792145029923,0.5980717236332023,0.6191369920019835,-0.5808630079980165,0.0,3.9930555685110263,-1.4333720757477972,2.584836123534811,2.121816586106903,0.9899529110151213,2.9981565113650905,-1.9136662730604639,16,0.0003,0.0001,1.0957405667341935,-3.368591447117605,0.6520259889274179,-1.3343837374887053
54,0.02838334630188231,0.6314934141655618,0.5891631347935498,0.6191369920019835,-0.5808630079980165,0.0,2.034081048259232,-1.4141411112203,2.5919991757322753,2.1477864732819203,0.9935256573140763,2.998657736614885,-1.9802014631022027,16,0.0003,0.0001,1.0958391572037738,-3.3686732842794185,0.652123272880408,-1.3344742137062993
55,0.02838334630188231,0.6239268374800063,0.5597842424798503,0.6191369920019835,-0.5808630079980165,0.0,2.111035655700236,-1.4665963924175136,2.541335590186119,1.914505385240797,0.9170259302602977,2.9992661450731832,-1.978781244380995,16,0.0003,0.0001,1.0959396614632555,-3.3687535081354834,0.652219971513433,-1.334563848912767
56,0.02838334630188231,0.6107221566337716,0.4963911383342074,0.6191369920019835,-0.5808630079980165,0.0,1.9330872850159877,-1.056834307148116,2.580634154158952,2.485311642201653,0.9411978941693397,2.99871753012665,-1.8784438821588951,16,0.0003,0.0001,1.0960388236979846,-3.3688317524640485,0.6523164926611242,-1.3346510432929477
57,0.02838334630188231,0.6198558843146774,0.7278708269756855,0.6191369920019835,-0.5808630079980165,0.0,1.8497130932054138,-1.1402041314330575,2.5537871543825883,2.1014423974966743,1.0592143657608253,2.9973235494041726,-1.971419825488092,16,0.0003,0.0001,1.0961406745168867,-3.3689079401107387,0.6524152957574705,-1.3347316597471715
58,0.02838334630188231,0.6246885565058502,0.6134706045795181,0.6191369920019835,-0.5808630079980165,0.0,4.039628769484093,-1.4356244728423913,2.561692492262331,1.4447504130787783,1.0322054569330885,2.9983528253357825,-1.983867086985969,16,0.0003,0.0001,1.0962421856649633,-3.368986361625383,0.6525110199878753,-1.334816429474181
59,0.02838334630188231,0.6239239416823671,0.7110126332281184,0.6191369920019835,-0.5808630079980165,0.0,3.252278066865241,-1.2727901577406724,2.550606908181065,1.9082359907845534,1.0598257527573272,2.9973628965334864,-1.96675527499387,16,0.0003,0.0001,1.0963420137208941,-3.369065836140418,0.6526070174934366,-1.3349017956680125
60,0.034104678206750304,0.6300472660766352,0.6196579270531378,0.6300472660766352,-0.5699527339233648,0.005721331904867993,3.068062166485532,-1.5822966059890797,2.5323991089819082,1.8635129446059198,0.9637016112338435,2.9982601429077196,-1.9279015075765773,16,0.0003,0.0001,1.0964446101208558,-3.369140973195016,0.6527036647635436,-1.3349832629746172
61,0.034104678206750304,0.6165272733604296,0.634393862044017,0.6300472660766352,-0.5699527339233648,0.0,3.2176291589184642,-1.6099917024907193,2.5627323191266873,1.6057096179404287,0.9669644848511372,2.9978103382765537,-1.9885384777996322,16,0.0003,0.0001,1.096547586531515,-3.369217558341363,0.6527999739614658,-1.3350559253574408
62,0.034104678206750304,0.617227855010656,0.6224624569852737,0.6300472660766352,-0.5699527339233648,0.0,3.9509794536003007,-1.427780344328308,2.576419345164319,1.9380503382998229,0.9350611665106309,2.9985453305965373,-1.9670319974845678,16,0.0003,0.0001,1.0966544169092234,-3.369296393403068,0.6528952977189507,-1.3351333441254372
63,0.034104678206750304,0.6241337066254306,0.6671302397809482,0.6300472660766352,-0.5699527339233648,0.0,1.580597125942141,-1.0088678649257719,2.5393302095572783,2.606047010111742,1.0768528885503792,2.99596421584748,-1.911114200964195,16,0.0003,0.0001,1.0967606637405751,-3.369374164995853,0.6529909411881396,-1.3352105825597076
64,0.034104678206750304,0.6232063718496091,0.5798897870353356,0.6300472660766352,-0.5699527339233648,0.0,3.027625057750246,-1.4302769585537671,2.5567259547613412,1.7157301823796334,0.9770652245556815,2.998157132464423,-1.9881029116352442,16,0.0003,0.0001,1.0968647675198062,-3.3694541053232325,0.6530840278497332,-1.3352907266074032
65,0.034104678206750304,0.6460522834329584,0.7882433583133426,0.6300472660766352,-0.5699527339233648,0.0,1.8333910587391677,-1.3770879125926947,2.498557496753169,1.7787982434444392,1.1184889014908923,2.9966972840415007,-1.9800942922454534,16,0.0003,0.0001,1.0969664274121873,-3.3695375524414297,0.6531777915115101,-1.3353704741627748
66,0.034104678206750304,0.6594491678447368,0.6303599824519914,0.6300472660766352,-0.5699527339233648,0.0,3.3832379922842817,-1.5244731831937617,2.5325726005010267,1.5892369615142954,0.9378889959218093,2.998720532579709,-1.9306904180848594,16,0.0003,0.0001,1.0970677238303927,-3.3696177336111255,0.6532698773902254,-1.33545481649775
67,0.034104678206750304,0.64441920350269,0.577571183555217,0.6300472660766352,-0.5699527339233648,0.0,3.7700367523558045,-1.5616640671056699,2.542027452793712,1.4894141280064694,0.9674428711433153,2.998140790551847,-1.9739793876702465,16,0.0003,0.0001,1.097164421879708,-3.369705356837428,0.6533614979466398,-1.3355380104529886
68,0.034104678206750304,0.6524282750998394,0.693561320551012,0.6300472660766352,-0.5699527339233648,0.0,1.3439788208683174,-1.145713685475366,2.539672935464524,2.2936188066179444,1.064053020984131,2.9991433391571016,-1.9417872326999162,16,0.0003,0.0001,1.0972639634371184,-3.3697903434490852,0.6534549008383365,-1.3356154707510115
69,0.034104678206750304,0.6646833961315686,0.8335638435454101,0.6300472660766352,-0.5699527339233648,0.0,1.7834614932764956,-1.0703272587110468,2.49410139831809,2.044829245450506,1.0925953673002367,2.9966786806216605,-1.9607962091178999,16,0.0003,0.0001,1.0973650268400164,-3.3698716369463284,0.6535524300627658,-1.3356840550433684
70,0.03964331249207586,0.6644063334216882,0.6168872999543344,0.6644063334216882,-0.5355936665783118,0.0055386342853255555,2.6507661051549345,-1.6706146702482911,2.5392595142098893,1.7878147086432112,0.9178114882658499,2.999224783182049,-1.994538414368628,16,0.0003,0.0001,1.097465724223342,-3.369951681752015,0.6536494163556664,-1.335757802692946
71,0.03964331249207586,0.660390949569011,0.5942400235172453,0.6644063334216882,-0.5355936665783118,0.0,2.535136880713352,-1.185190368615753,2.555575554716477,2.065799398096226,0.9748883806484778,2.9976391588770435,-1.9837834165298012,16,0.0003,0.0001,1.0975628177797163,-3.370036157281012,0.6537482320250955,-1.3358221631976057
72,0.03964331249207586,0.6625658590894276,0.6442115521894388,0.6644063334216882,-0.5355936665783118,0.0,2.667687437800627,-1.2628574613178865,2.5313886420694978,1.9828525265159596,1.0100972452069676,2.9984655579532937,-1.9701443789097497,16,0.0003,0.0001,1.097663872858699,-3.370114979436325,0.6538476800203531,-1.3358954217394006
73,0.03964331249207586,0.6796834997801655,0.8383066466883284,0.6644063334216882,-0.5355936665783118,0.0,1.1774710236598784,-0.9781929741782893,2.508589844654452,1.8916037523344245,1.15966427548355,2.9973639334011204,-1.9872793299318214,16,0.0003,0.0001,1.0977590831887885,-3.3701933607160925,0.6539476216791895,-1.3359591513969191
74,0.03964331249207586,0.6988990964426859,0.7720457536605381,0.6644063334216882,-0.5355936665783118,0.0,1.0089908698653136,-0.7938129652124601,2.5406971499055726,2.4503845084896074,1.110162316403398,2.997507397314494,-1.92591843750975,16,0.0003,0.0001,1.097853063975606,-3.3702729633884636,0.6540457149397284,-1.336014251882856
75,0.03964331249207586,0.6669222367542538,0.4684747614290225,0.6644063334216882,-0.5355936665783118,0.0,4.932400127754713,-2.1687814747621896,2.619693205314687,1.511366095427935,0.8235973069006424,2.999329581009744,-1.985798085178573,16,0.0003,0.0001,1.0979476673115394,-3.3703596751325486,0.6541433650638467,-1.336078405831652
76,0.03964331249207586,0.6699692468809,0.6608300837184524,0.6644063334216882,-0.5355936665783118,0.0,1.2630624620863502,-0.8388384776598364,2.5639416251020952,2.4325723660018816,1.1079030404247558,2.997557338651649,-1.952675104509678,16,0.0003,0.0001,1.0980461549964105,-3.370442145683529,0.654241988242098,-1.3361324478259526
77,0.03964331249207586,0.6925707505699756,0.8035862204459743,0.6644063334216882,-0.5355936665783118,0.0,1.370205043775091,-1.2466161562843514,2.488080302971173,1.6995915983444916,1.0920281471341393,2.9962470456933428,-1.9662623108926531,16,0.0003,0.0001,1.0981428788567529,-3.3705251985393017,0.6543391275895143,-1.3361886587183913
78,0.03964331249207586,0.6828485900608772,0.5963397154600265,0.6644063334216882,-0.5355936665783118,0.0,3.8407744772220527,-1.7588243612426826,2.537900412327762,1.1930751880566297,0.9776228986554825,2.998872003682743,-1.9730844644890861,16,0.0003,0.0001,1.0982372896630597,-3.3706076623620898,0.6544324149326217,-1.3362526143656843
79,0.03964331249207586,0.6652459335617364,0.6575372785540035,0.6644063334216882,-0.5355936665783118,0.0,3.743706314044891,-1.199759676537508,2.523339684693382,1.390639577553038,1.0339111871225868,2.999172155042733,-1.972197132176501,16,0.0003,0.0001,1.0983288762751215,-3.370693206014775,0.6545225697169231,-1.3363169160962443
80,0.04516721318109066,0.6490832907295958,0.4552608716329292,0.6490832907295958,-0.5509167092704041,0.005523900689014802,3.750509068094452,-1.756487680945884,2.5724854037173435,1.3663676010137005,0.8456075038301737,2.9994801684253285,-1.9931042959104277,16,0.0003,0.0001,1.0984214983214071,-3.3707782741964176,0.6546138055909753,-1.3363810934818432
81,0.04516721318109066,0.6393937061549488,0.4973441777707748,0.6490832907295958,-0.5509167092704041,0.0,5.920157190535742,-1.7404464570633833,2.597637587377552,1.540353376984016,0.8533481559543745,2.9980882373967273,-1.945154674672741,16,0.0003,0.0001,1.098513911583193,-3.370870455519116,0.6547047238354962,-1.3364531550674115
82,0.04516721318109066,0.650148454339515,0.7517590340350997,0.6490832907295958,-0.5509167092704041,0.0,2.702911348657298,-1.3642671584596795,2.5269889325373374,1.725343089656561,1.0760244975201672,2.996025634681871,-1.9675144511605844,16,0.0003,0.0001,1.098606393602015,-3.370961912887171,0.6547958556204458,-1.3365341577487682
83,0.04516721318109066,0.6312482878990799,0.6493049822839785,0.6490832907295958,-0.5509167092704041,0.0,1.7003875480583006,-1.414990031206638,2.541899480423709,1.9306690603196426,0.9776870664657082,2.9977874480854907,-1.956112987368806,16,0.0003,0.0001,1.0987019182036428,-3.3710507898029576,0.6548878657207559,-1.3366106201562657
84,0.04516721318109066,0.6239154034455272,0.6987169091250107,0.6490832907295958,-0.5509167092704041,0.0,1.4214676420711994,-0.9220116344526192,2.5381749479741105,2.0965844655034847,1.063832526028864,2.9964641016962745,-1.9314707359063559,16,0.0003,0.0001,1.0987991064357145,-3.3711365682042027,0.6549820364391975,-1.3366814956747934
