iter,loss_critic,loss_actor,mean_xT_batch,std_xT_batch,omega,target_z,lr_theta,lr_phi,cov_mode,signal1_asset1,signal2_asset1,signal1_asset2,signal2_asset2,val_mean_xT,val_std_xT,val_mean_sharpe
23.0,130.31393795345673,-4.802771037230659,0.8851495797444114,0.16899817266222342,0.0066607926278984195,1.2,0.0003,0.0001,belief_avg_regime,1.0171437721098477,-3.144831466084164,0.5127837249721617,-0.962065938929859,,,
24.0,119.87439376926164,-5.039903857025873,0.8930573763423448,0.11540870160096302,0.0066607926278984195,1.2,0.0003,0.0001,belief_avg_regime,1.0170668048920821,-3.1449302759554567,0.5128844546433272,-0.9619675123132924,,,
25.0,130.12730788584824,-4.764491970922113,0.9065581507107427,0.17179392694164602,0.0066607926278984195,1.2,0.0003,0.0001,belief_avg_regime,1.0169885867665427,-3.1450290479495564,0.5129851729999972,-0.9618689809231262,,,
26.0,133.5162798165722,-5.1319530463389675,0.8665964895316656,0.16422628438990186,0.0066607926278984195,1.2,0.0003,0.0001,belief_avg_regime,1.0169102422086767,-3.145124930578263,0.5130870006059838,-0.9617723537239662,,,
27.0,126.15649075580484,-4.873980903575736,0.891933281109576,0.15381553655524988,0.0066607926278984195,1.2,0.0003,0.0001,belief_avg_regime,1.016824989430185,-3.1452202953398984,0.5131894315901491,-0.9616768373087959,,,
28.0,127.61902056578212,-5.0463588409687015,0.887843988281817,0.12813764578140271,0.0066607926278984195,1.2,0.0003,0.0001,belief_avg_regime,1.016738517206924,-3.145315535452763,0.5132918928026329,-0.9615812367613591,,,
29.0,125.8831321483274,-5.0954121549972164,0.8977866955511506,0.1600185909828413,0.0066607926278984195,1.2,0.0003,0.0001,belief_avg_regime,1.0166647060235088,-3.1454105789536797,0.5133948503981187,-0.9614864740436819,,,
30.0,130.3693700621207,-4.4459459195286275,0.8865784277936568,0.17707762213117612,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.016587200510904,-3.1455079712950185,0.5134965969092008,-0.9613902690485252,,,
31.0,129.12532606341497,-4.912065177253278,0.8998532324990077,0.13311741168769733,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.016503435402631,-3.145605440318377,0.5135980778477466,-0.9612935800168443,,,
32.0,131.08034310045664,-4.763403626385381,0.8711558139868745,0.10111599953199817,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.0164325150140774,-3.145702206440848,0.5136995121224973,-0.961196569704987,,,
33.0,126.11546520386784,-4.78465177625131,0.8537970334517311,0.12611207610426084,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.016355192536496,-3.1458005902365995,0.5138000233704768,-0.961098469168948,,,
34.0,125.88355892472624,-4.9578747372582965,0.9411158353782996,0.14946093580620384,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.0162715140852585,-3.1458988208054754,0.5139004268853454,-0.961000117559165,,,
35.0,119.09730051107692,-5.532005682209584,0.8613817327929828,0.10762301263024286,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.0161871917098737,-3.145996260323934,0.5140014327196757,-0.9609025653689168,,,
36.0,121.60038630988694,-4.956176298741907,0.9394022611944934,0.14006023273267879,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.0161060763442327,-3.1460942825578306,0.514101945163112,-0.9608042356118253,,,
37.0,131.42787225212507,-4.681278145689766,0.8872067371363467,0.1272462138135891,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.01603067881505,-3.146192254354596,0.5142021141788212,-0.9607052678667807,,,
38.0,130.84257074203305,-4.5042630549769145,0.8920413123529258,0.13180470277376297,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.01595348455944,-3.1462914137795157,0.5143014453176108,-0.9606052917222784,,,
39.0,128.8230927578634,-5.632877707186001,0.8914105432847608,0.12280804286446388,0.009898613857860776,1.2,0.0003,0.0001,belief_avg_regime,1.0158731152353528,-3.1463895560991726,0.5144017830240334,-0.9605068693054527,,,
40.0,129.95859035243507,-5.054342218342969,0.8765864086905628,0.14580734486252048,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0157972334521117,-3.1464867451737364,0.5145022583962955,-0.9604083772539224,,,
41.0,123.55169673480876,-5.031781849207866,0.8640394350210638,0.1355161072866818,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0157263992743082,-3.146583036882003,0.5146027870525366,-0.9603097126068222,,,
42.0,118.69964895084729,-5.259805060511297,0.9401469369068003,0.13970114342887058,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0156566775529645,-3.146678521094544,0.5147036822167079,-0.9602114160468922,,,
43.0,126.03891367206757,-4.889657626089106,0.91490667109971,0.1501076312481174,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0155911449301624,-3.146772163209336,0.5148048177123428,-0.9601131913441758,,,
44.0,126.28330171280322,-4.812580440556332,0.8913777885906741,0.13581104596718202,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0155204756143696,-3.1468673661260613,0.5149049477011645,-0.9600137877250553,,,
45.0,125.75666458828138,-5.304502752281644,0.876000002060217,0.11668349688829312,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0154647184317418,-3.1469606588582004,0.5150060292345365,-0.9599157737059574,,,
46.0,126.19340023033081,-4.847360937610604,0.9171834911479075,0.17401782291446036,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0154047027972941,-3.1470555600584147,0.5151063885039555,-0.9598168524070022,,,
47.0,122.84366972093949,-4.927068769006463,0.8770294585985619,0.10875436053515823,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0153541611482746,-3.1471493169808316,0.5152072297350229,-0.9597184436545575,,,
48.0,125.43666975916454,-5.045754328416392,0.9021246566714805,0.13828535146468895,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0152964641287325,-3.1472434962004154,0.5153077758048327,-0.9596195757048053,,,
49.0,131.9746705121616,-4.661383929395819,0.8651801703146405,0.13070729766167036,0.01313459242938914,1.2,0.0003,0.0001,belief_avg_regime,1.0152432853068079,-3.147338636348098,0.5154077188654496,-0.9595198684502086,,,
50.0,130.2212724890179,-4.988509624989199,0.8910240457149442,0.15613214394709063,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0151841121044207,-3.1474332838861847,0.5155085806097985,-0.9594216493554146,0.8759704494235496,0.11822908409912339,-0.9099888053116048
51.0,126.99695228146228,-5.035402462293554,0.8904751099683301,0.16367779984733463,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0151304113548678,-3.14752711529555,0.5156102911593791,-0.9593247296602073,,,
52.0,131.2272383907362,-5.227705142752632,0.8856683462172863,0.14974037516370156,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0150736461320982,-3.1476179466349525,0.5157133791773758,-0.959230425762699,,,
53.0,128.96572305862438,-4.711986627316808,0.9198976769098801,0.18786953950186747,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0150145854062378,-3.147708565402642,0.5158165074114403,-0.9591359858461843,,,
54.0,118.00976273543736,-5.327543846302902,0.941205336809934,0.14678525882436355,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0149609037309506,-3.147799087249977,0.5159197857368857,-0.9590416134499409,,,
55.0,132.87807951622668,-4.741533309245268,0.9142325037821855,0.1424880430887575,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0149147142805055,-3.1478889817557194,0.5160234542509611,-0.9589477503607488,,,
56.0,123.5383755246784,-5.9341445682096365,0.869507697541579,0.13013437010148635,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0148625031760978,-3.147977011253096,0.5161284062871079,-0.958856836796095,,,
57.0,124.18466816862652,-4.977386953652266,0.8753477386327475,0.11965432692936084,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0148075234715195,-3.1480669651438036,0.5162328579836326,-0.9587650779228801,,,
58.0,126.81799047445102,-4.948828726819565,0.9275911034729142,0.15399749618099187,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0147603922798845,-3.148156138971741,0.5163371874650142,-0.9586728180779618,,,
59.0,116.84714727108039,-5.5859652717550805,0.9028800944339208,0.1321898433384623,0.0162974614865786,1.2,0.0003,0.0001,belief_avg_regime,1.0147044391802886,-3.148244667116109,0.5164419866628461,-0.9585813980201945,,,
60.0,121.48403017446316,-4.819554851918781,0.9053659531031857,0.14409843724867805,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.0146410887182298,-3.1483362179270156,0.5165451546068931,-0.9584877998736905,,,
61.0,131.22376379130384,-4.861137318671776,0.876332800785814,0.13235325726659228,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.0145740073689915,-3.1484289829323013,0.5166481298307108,-0.9583938122076422,,,
62.0,128.97734032441784,-4.938817046162974,0.8992050612547293,0.14836760073403127,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.0145014533293566,-3.1485205251341317,0.5167516437273956,-0.9583006220286119,,,
63.0,119.90831962307368,-4.877270655106979,0.9157404701243964,0.13656724880058807,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.0144241621626002,-3.148612791154074,0.5168540409701974,-0.958205666899989,,,
64.0,129.75369935990966,-4.457342545283507,0.8912002344969662,0.12462732463781268,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.0143369505287039,-3.148708340287608,0.5169553157447403,-0.9581093931188938,,,
65.0,124.31034360057546,-4.8663471668211775,0.8919386369439216,0.1565737180016731,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.0142557824536471,-3.1488049976201893,0.5170560339703585,-0.9580121474757811,,,
66.0,132.868184653665,-4.957954429725264,0.862494329414429,0.15847245996786352,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.014174586128964,-3.148901377021547,0.517157369817475,-0.9579157787930469,,,
67.0,128.78305067634992,-4.796856927558852,0.8878146462698424,0.12397683052550998,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.0141039351649115,-3.148997821573282,0.5172587651561078,-0.9578192881558399,,,
68.0,124.62763345773101,-4.975171149440773,0.8988590408002584,0.13970381386624872,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.014030944892455,-3.14909587254943,0.5173589467845057,-0.9577211362475665,,,
69.0,121.25650194759098,-4.951425496963003,0.8991963054020153,0.13784870585317024,0.0193520662496574,1.2,0.0003,0.0001,belief_avg_regime,1.013962149702752,-3.149194344479723,0.5174586878673885,-0.957622167187379,,,
70.0,128.6821555950898,-5.173169688454779,0.9009112515020169,0.14836219052112148,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.0139061307582544,-3.149290591423959,0.5175588556607353,-0.9575234915675498,,,
71.0,131.7868055066598,-4.719563184174419,0.924342166636338,0.1608520165349435,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.0138428424221624,-3.149387161107754,0.517659596189325,-0.9574257545407703,,,
72.0,122.28216369488969,-4.943064071097128,0.9075290338061093,0.1280914044693411,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.0137733154981603,-3.149483630189177,0.51776030098239,-0.9573278314349273,,,
73.0,126.59233632218547,-4.825443794867284,0.8922866057468547,0.15623917902818804,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.013722946278987,-3.149580163198271,0.5178611969397672,-0.9572301224464763,,,
74.0,121.92260040720723,-5.069757398850809,0.8542675890137825,0.12986351540287058,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.0136656252117506,-3.149675550560204,0.5179629320018402,-0.9571337963155733,,,
75.0,128.42592553378327,-4.506503205278317,0.8764111174545416,0.14289709768214093,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.013602843752339,-3.1497740278356523,0.5180630484106216,-0.9570355497230653,,,
76.0,121.16040814262865,-5.1185947012846365,0.9194994232680871,0.1472802744280097,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.0135401386690064,-3.1498728816360426,0.5181632082521553,-0.9569372127963484,,,
77.0,124.8601706131302,-4.894129452624627,0.9311068386461139,0.12465867011700285,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.013468780602531,-3.1499730288973757,0.5182631328515414,-0.9568385827895073,,,
78.0,127.37532774022921,-4.751813967587001,0.8931674566972773,0.13160717301130395,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.0133929435411664,-3.150070160031815,0.5183635628249371,-0.9567403848573406,,,
79.0,133.2856064273501,-5.017806939159753,0.9137586160731475,0.16525219300256247,0.022374812373686718,1.2,0.0003,0.0001,belief_avg_regime,1.0133070498460057,-3.150166041593684,0.5184648295687099,-0.9566436230949913,,,
80.0,125.50562275431062,-4.8382760011152195,0.9283238324784784,0.13667350250946167,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.013217428954662,-3.150264515611881,0.5185651815808123,-0.9565457078741433,,,
81.0,126.88032055692031,-5.227219975868973,0.8717712924976032,0.13366603789523063,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.0131352160245803,-3.1503614923784125,0.5186666933186111,-0.9564497142615177,,,
82.0,125.07406383655577,-4.893188531289291,0.8779538558163347,0.16746209348458396,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.013068849334405,-3.150457202483839,0.5187684130060604,-0.9563537403933005,,,
83.0,128.9423316740161,-4.613810512667404,0.9147148213548693,0.12655743955361695,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.0129980487340715,-3.15055475137998,0.5188690048999214,-0.9562561988520358,,,
84.0,128.19948535074198,-4.908240052576019,0.8973881909390513,0.13348374069158425,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.0129205989501473,-3.150653621796004,0.5189696617936408,-0.95615880748734,,,
85.0,129.6634488214212,-4.733687287536927,0.924320308882725,0.1380604927973755,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.0128425086250894,-3.150754346883457,0.5190701583828021,-0.9560612184855394,,,
86.0,126.98971162981957,-4.637952519798519,0.9431084963129344,0.16077353786587753,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.0127580948194392,-3.1508544023477096,0.5191709683111675,-0.955963998528674,,,
87.0,124.38339796308145,-4.6338904145933935,0.9065993864359199,0.14025174963922063,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.012669984114937,-3.150955406291886,0.519270922091641,-0.9558655264511393,,,
88.0,134.22075588253654,-4.886045978925798,0.8606742453736171,0.12942606828728734,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.0125769872764712,-3.151056760258755,0.5193709505357379,-0.9557671244918835,,,
89.0,122.6325717159269,-4.821707720947057,0.9058595043254271,0.1314725308308413,0.025244566273308983,1.2,0.0003,0.0001,belief_avg_regime,1.012481835203172,-3.1511603025559896,0.5194703048720773,-0.9556679032189099,,,
90.0,136.55354577340722,-4.705479686527154,0.8498487291051751,0.14624582124993693,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0123945052841614,-3.1512616078171587,0.519570362769516,-0.9555694615884206,,,
91.0,126.06016533206443,-4.589468928923204,0.9426247518625548,0.1334760171851425,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0123086434022164,-3.15136212755631,0.5196708651532599,-0.9554715338622521,,,
92.0,133.48930741796977,-4.153060529417663,0.9005419701926851,0.16199620797733094,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0122261190516555,-3.15146330805637,0.5197707380534272,-0.9553725956769218,,,
93.0,124.90980416143933,-4.7465744737434505,0.9477557698255479,0.13822140128974628,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0121548575228965,-3.151563480405221,0.5198703475948852,-0.955272993704044,,,
94.0,130.30078252042642,-4.4842624274049,0.9402340741347119,0.13691458742446772,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0120805215344117,-3.1516640037651444,0.5199698305178767,-0.9551731407107812,,,
95.0,128.51900853280105,-4.5565938084053155,0.9088934104828962,0.13080277084786787,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0120187058200114,-3.15176329549278,0.5200698090802702,-0.955073855821343,,,
96.0,128.2354633424938,-4.899107795147367,0.893377571095076,0.11437156195332224,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0119524945929397,-3.1518601937964608,0.5201703790794868,-0.9549752726378296,,,
97.0,124.30227728516503,-4.67584505573695,0.9209692958959268,0.12729272699127475,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0118758357700892,-3.151958234528662,0.5202706231397582,-0.9548763411391887,,,
98.0,139.5020618552041,-4.415439671764792,0.9098443264751397,0.11565489039705855,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.01180001200017,-3.1520549585465254,0.5203711746531299,-0.9547776629184986,,,
99.0,126.83304972851899,-4.817721851600128,0.9285373546351741,0.13015006402523238,0.02843019957759424,1.2,0.0003,0.0001,belief_avg_regime,1.0117198268561232,-3.1521508212632416,0.5204725869472983,-0.9546804644972328,,,
100.0,125.99928538812286,-4.464606307650361,0.9641114582534994,0.16926363282895845,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.0116431546397204,-3.152247579407898,0.5205729614758554,-0.9545817344578422,0.8959051005509275,0.15070239812599617,-0.7638076817229833
101.0,117.60722699448138,-5.201640392852344,0.9017171521424023,0.14424819377718828,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.0115573045587427,-3.1523450049928536,0.5206730087800518,-0.9544825779493538,,,
102.0,129.8187995467867,-4.525930595454946,0.9518909887724105,0.14988915826700006,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.0114745715714655,-3.1524436828640097,0.5207726622772688,-0.9543828318696853,,,
103.0,131.59971559927754,-4.95204619915541,0.8505327262096902,0.1346282687309729,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.0114057356679282,-3.1525407459786146,0.5208732982721599,-0.954284592344836,,,
104.0,129.07690027424678,-4.445663876653085,0.894191579267692,0.14866454728381698,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.011332996282782,-3.1526400575030236,0.5209730992827779,-0.9541853111034337,,,
105.0,121.95764509829846,-5.10776253906025,0.9318916074615031,0.16169144551029566,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.011253822948885,-3.1527404893899584,0.521072766798791,-0.9540858984936719,,,
106.0,138.9114871189824,-4.293659865089452,0.889454581855667,0.14061153796302808,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.0111837686017244,-3.1528413775120803,0.5211725254998021,-0.9539865312474034,,,
107.0,126.03163643338836,-5.128288336469616,0.8799708208106055,0.12666201080647915,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.0111195468682,-3.152941681418764,0.5212733099292322,-0.9538888921366079,,,
108.0,117.78289694404054,-5.1249692256902355,0.9209447494745266,0.16602397136160477,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.0110531302501347,-3.153041376457819,0.5213745084107776,-0.9537917926465501,,,
109.0,126.90961242790505,-5.562242382745504,0.8460920047137461,0.11695688797016193,0.03120245893846937,1.2,0.0003,0.0001,belief_avg_regime,1.011003740470575,-3.1531369540004888,0.5214774912356727,-0.9536984586855671,,,
110.0,119.97994026621652,-5.334141711825545,0.8774925215150626,0.13758619958733806,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.0109669194455968,-3.153230501618431,0.5215814417098286,-0.9536067507759907,,,
111.0,130.25978427885727,-4.949186329344455,0.8950246082931761,0.12153134312248673,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.0109222965239555,-3.153324374736771,0.5216857369034078,-0.9535155950002547,,,
112.0,121.67156075796014,-4.45006077314721,0.8951307928114248,0.12281738075965765,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.010874189687425,-3.1534234015146216,0.5217878387732108,-0.9534218011576554,,,
113.0,120.19199349967609,-4.771928057797464,0.918832662092564,0.15249606815734143,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.0108216800899708,-3.1535249406058616,0.5218896175132305,-0.9533275312884503,,,
114.0,132.9473535254267,-4.8498057929781515,0.9042648026030315,0.1529130330313897,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.010767893818867,-3.153623524839735,0.5219920904731639,-0.9532339925401577,,,
115.0,124.47391182300288,-5.052067601169997,0.9252268630782408,0.15411644948287925,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.0106988452428352,-3.153721450793067,0.5220951706120629,-0.9531415929323809,,,
116.0,137.3400662365159,-4.421837363483071,0.8765536786463641,0.14265657472384666,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.01063334391926,-3.153818344196282,0.5221990560523301,-0.9530504817240945,,,
117.0,124.94146955235804,-4.41630298701191,0.9112042679421483,0.1425563230377329,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.0105763951710973,-3.153916932070559,0.5223017112392702,-0.9529573489806712,,,
118.0,120.65346698965269,-4.848887088615205,0.9056067264503136,0.10488806203299109,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.0105156536419238,-3.1540165716675364,0.522403719254813,-0.9528630332722463,,,
119.0,133.92487865836586,-4.500722071792991,0.8895105497760121,0.1273130882367855,0.03420112601133162,1.2,0.0003,0.0001,belief_avg_regime,1.0104618635369749,-3.154118442986203,0.5225054414364981,-0.9527682610015542,,,
120.0,130.74123573811366,-4.410109843176597,0.9369409551301029,0.12825526110477414,0.03701575477211223,1.2,0.0003,0.0001,belief_avg_regime,1.0104002967009382,-3.1542214456801525,0.5226070068132447,-0.9526732114439779,,,
121.0,125.1946355162588,-5.112664457950779,0.8605657196011929,0.11678261055283869,0.03701575477211223,1.2,0.0003,0.0001,belief_avg_regime,1.0103463746404298,-3.1543208443392654,0.5227099247050299,-0.9525805066863359,,,
122.0,133.24951827691808,-4.556694013357571,0.848752953145634,0.11940514574216092,0.03701575477211223,1.2,0.0003,0.0001,belief_avg_regime,1.010291924365887,-3.1544202819426435,0.522812715543475,-0.952487317990019,,,
123.0,119.58631629729335,-5.128573248958837,0.89173859702815,0.14850944291382107,0.03701575477211223,1.2,0.0003,0.0001,belief_avg_regime,1.0102491584492004,-3.154515344803512,0.5229161119199414,-0.9523946694790475,,,
