iter,loss,mean_terminal,std_terminal,avg_turnover,avg_gross_lev,gap_l2_pen,mean_utility,mean_lower_gap,mean_upper_gap,lr,val_loss,val_terminal,val_utility,val_turnover,val_gross_lev,val_gap_l2
35,-0.08590861242197181,1.1631125009998338,0.43629033280663987,0.07949864799424017,1.7254310864625428,0.03932995454187661,0.08596600935637898,0.12860421947825,0.1411430415248259,0.0005,,,,,,
36,-0.13993970455231394,1.2236680920706504,0.43602064323696155,0.0718549853521037,1.7326009943522642,0.04035724029252302,0.13999336162733642,0.13073312563044298,0.14230367601961894,0.0005,,,,,,
37,-0.15916043054641194,1.2393097721873036,0.41393820317796254,0.07343535212679592,1.7300479299561773,0.04025076320930572,0.15921485120940698,0.1305471904763477,0.1418627009274723,0.0005,,,,,,
38,-0.09626411712663668,1.1754330299291074,0.41479957389551125,0.07718852014410338,1.7336808758259905,0.03787129877450078,0.09632042690845473,0.12542016230323347,0.13993194794155622,0.0005,,,,,,
39,-0.11918638114730697,1.196944863586899,0.4361873073254798,0.07540621285773116,1.7337635063325454,0.039167996077979376,0.11924181356875994,0.1282834782708857,0.14052740709988198,0.0005,,,,,,
40,-0.16321996045245685,1.2684885209981096,0.4780613907047507,0.07489929444123641,1.7312852964463046,0.03878399313879779,0.16327511079257334,0.12753097278822245,0.1398957100548694,0.0005,,,,,,
41,-0.1278923997979959,1.2150645120618464,0.44839100587971364,0.0749697845204848,1.7398735412671946,0.0382983783183082,0.12794766640945202,0.1263902010399084,0.14012934836086333,0.0005,,,,,,
42,-0.111777167178713,1.1870565501787067,0.41727761517131706,0.07875846300825368,1.7348748686571964,0.03814714447467078,0.11183427663034842,0.1258867382692266,0.13943940551383321,0.0005,,,,,,
43,-0.09904128899037402,1.1661517101349328,0.3879478363957091,0.06904418370531643,1.7568606148963295,0.037880524125582085,0.0990937584936169,0.12497676567949487,0.14008930071026376,0.0005,,,,,,
44,-0.15587805656736342,1.2703639097859913,0.5243156260671241,0.07307928159146834,1.7462298669836358,0.038353992186700124,0.15593244204675086,0.1262674074592508,0.13956899635708112,0.0005,,,,,,
45,-0.19868939111272294,1.3071249671513674,0.49260481557002,0.0707337127430396,1.7458905516665848,0.03852837421051289,0.1987426021583532,0.12657624649309504,0.13991576813855874,0.0005,,,,,,
46,-0.11867370180824666,1.1929992853786326,0.4063988408074501,0.07564773408664997,1.7410516722001108,0.037561427429802,0.11872931180628629,0.12417939822839491,0.13890771266827778,0.0005,,,,,,
47,-0.08667887580237552,1.1640302220529841,0.4373683485630044,0.0830493805155995,1.7380337738315617,0.03740691236277684,0.08673815489949524,0.12385932377672444,0.13834090545737512,0.0005,,,,,,
48,-0.17981646941959367,1.2656671232572243,0.44084136323244383,0.06840595352969775,1.7567201116365858,0.03636375906968291,0.1798686032350656,0.12129555576973074,0.13853114052112556,0.0005,,,,,,
49,-0.12255487722597985,1.1992989698672496,0.4263477361279922,0.07239122071581333,1.7535405119627332,0.037801002867731574,0.12260898625148607,0.12443700293827442,0.13918973894071762,0.0005,,,,,,
50,-0.1443735612931387,1.252164812734143,0.5437174927444566,0.08213479123455264,1.7329341706444648,0.03752126658330449,0.14443233324312824,0.12400791963448507,0.13779687254453313,0.0005,-0.12204503935632456,1.202983977374304,0.12210320715449552,0.08072921215165403,1.7442864139808016,0.03603279553001665
51,-0.17011494220195167,1.2588176820123786,0.4232251391449299,0.07720140161214675,1.7417602398598537,0.03646394011076582,0.17017132514455746,0.12142272096864891,0.1373286654054242,0.0005,,,,,,
52,-0.17566045092722327,1.2615201662562057,0.4425351816762267,0.0703945254293023,1.7562048336759974,0.03678222488984128,0.17571357806052357,0.12191519048635238,0.13810634416814319,0.0005,,,,,,
53,-0.10022436836592079,1.1664511507446569,0.38190155190289765,0.07403283597896498,1.7607352455725518,0.03714202573691588,0.10027936355662335,0.12262456900348342,0.13810965091636648,0.0005,,,,,,
54,-0.1460126949669226,1.2396402300707106,0.4825822937270574,0.07096786872648733,1.7644961092598237,0.03545415445644353,0.146066178403923,0.11847028923679132,0.13726594716159668,0.0005,,,,,,
55,-0.14223714960626385,1.2289045229998532,0.4494399850459727,0.08039014446246118,1.743864747801016,0.03755009441006833,0.1422951588269172,0.12374320829287883,0.13737605865221475,0.0005,,,,,,
56,-0.1982839966144393,1.3162121426535196,0.5266386120558755,0.06786041659427121,1.7660486868175913,0.03609892042117749,0.19833594829880885,0.11994694287556809,0.1372432616736542,0.0005,,,,,,
57,-0.09983518832040678,1.1760580001931173,0.43341158103783184,0.07025810159954154,1.7764138496327382,0.03478629005893835,0.09988842937260345,0.11625548577687755,0.13725312034080964,0.0005,,,,,,
58,-0.06915661087139699,1.1457597445842616,0.42317652090813473,0.08472258364339758,1.7470441704163266,0.03639038227579336,0.06921680650874562,0.12030384491221893,0.13649014031440623,0.0005,,,,,,
59,-0.13830990895086323,1.2237702300597717,0.4419365519065461,0.08179569048245713,1.7433952118308245,0.037173416247973726,0.13836861248238524,0.122430051217088,0.13654765107212233,0.0005,,,,,,
60,-0.1791951480286119,1.2827919700246944,0.49407471160815714,0.071106681916213,1.7665209715705075,0.036651162078627446,0.17924873309090647,0.12065922234326065,0.13730618881389645,0.0005,,,,,,
61,-0.1282868881743665,1.197993302654172,0.3982993985813503,0.07991231545554844,1.7583744639626433,0.03671939375157171,0.1283447952706714,0.12075946227970617,0.13695598701424666,0.0005,,,,,,
62,-0.13794057551167202,1.209358152166383,0.38740421414504583,0.066340118477298,1.7830235356453576,0.03581599198170787,0.13799193396618692,0.11787313621864015,0.13772387095955466,0.0005,,,,,,
63,-0.18183901964936078,1.2788110983066467,0.45544152733921417,0.062207307005835946,1.7901231888039415,0.03523816940268133,0.18188837691644574,0.11613589785255216,0.13780533710944498,0.0005,,,,,,
64,-0.12567451424191095,1.2139314154447658,0.45026862332496254,0.07850949679326655,1.7583905926996686,0.035858222256817965,0.1257317114784572,0.11797451873547063,0.13644658318064073,0.0005,,,,,,
65,-0.11867560941477655,1.213023199349659,0.4918013245023114,0.07857813149168442,1.7649101403570986,0.03624333459202671,0.11873291001527189,0.11865996055902474,0.136673045420374,0.0005,,,,,,
66,-0.13651116857312434,1.2199519807515085,0.4367430258765337,0.07811797509376797,1.7631303362917798,0.03628884744673834,0.1365682217525086,0.11852736494685309,0.1367250794215405,0.0005,,,,,,
67,-0.16722088120342643,1.2495248765593059,0.42439872766736253,0.07194479758678532,1.7766760885416084,0.03610022006153185,0.16727498136530583,0.1174400809120974,0.13732450950750202,0.0005,,,,,,
68,-0.1789657503077527,1.276705006699297,0.4804378061851168,0.06293330123299898,1.794977413781373,0.03607332789920298,0.179015527465786,0.1167956206119285,0.13832268244073492,0.0005,,,,,,
69,-0.1390323622967587,1.2271364046745696,0.44676920317839675,0.07520319185864473,1.7685133797166,0.03696953034751106,0.13908801872178866,0.11912571381600998,0.1372786744442165,0.0005,,,,,,
70,-0.15161603307614163,1.255962291065791,0.5223371830475187,0.07730753661399388,1.7663031649515344,0.03657219356759976,0.1516727155980338,0.11792143677253449,0.13703574527914458,0.0005,,,,,,
71,-0.14985699429362145,1.2434429329232992,0.46720031027128983,0.07941610442219278,1.763618151454164,0.03722465199652099,0.14991471077386703,0.11919083799672493,0.13709593869625902,0.0005,,,,,,
72,-0.09098539573166442,1.1687199017357734,0.41852077779101793,0.07689201669226155,1.7737901666197267,0.03591033022312567,0.091041938744979,0.11515372733559981,0.1372955538324688,0.0005,,,,,,
73,-0.1480801954252932,1.2472370858378143,0.48659325069995624,0.07714155557108346,1.7688705065840504,0.03592395823090751,0.14813681414772684,0.11534419603092387,0.13659955297393195,0.0005,,,,,,
74,-0.17687582267926555,1.2719264126509766,0.4503451235321711,0.07399395734837255,1.764198246526652,0.038717154058074355,0.1769308488119456,0.12191230016890262,0.13683119747936806,0.0005,,,,,,
75,-0.1737928666434272,1.274170936213989,0.47473553655718115,0.06927158292355387,1.7854171437187676,0.03501302468576739,0.173845706736573,0.11206026190148657,0.13748471756652222,0.0005,-0.09221028264812699,1.1551087249494283,0.0922676510117647,0.07850896129741422,1.7741145329795471,0.0372737659235126
76,-0.18727767523783878,1.2680487752135579,0.40677926542091164,0.05967034301346393,1.7997549315076848,0.03677239790197036,0.1873258756826396,0.11541447379720182,0.13894994133576033,0.0005,,,,,,
77,-0.13525381067765585,1.222311383277876,0.4599078686452566,0.07427188278985772,1.777259407972004,0.03820262285461749,0.13530910123935902,0.11864542933526886,0.13765018996804648,0.0005,,,,,,
78,-0.15673108552468829,1.2300056006455864,0.3909758053207065,0.0768562184050263,1.7708234986220686,0.0408226131390418,0.1567876300950084,0.12385866846999108,0.1374931123344258,0.0005,,,,,,
79,-0.15844453648777557,1.2535716157863597,0.48539335376212356,0.07625190733632377,1.7729649287858027,0.03937287655626621,0.15850078581949717,0.11971664376154559,0.138037307338627,0.0005,,,,,,
80,-0.21988253148026654,1.3072126966822923,0.40044920491731434,0.06631563713421929,1.790136550613671,0.040683613989390674,0.21993399750047976,0.12129251381976819,0.1393325918195431,0.0005,,,,,,
81,-0.19794200385932337,1.3002461917111727,0.463794341601075,0.07692451474220571,1.7648019545245583,0.04363932151409676,0.19799855052945486,0.12697071215056238,0.13778627767780194,0.0005,,,,,,
82,-0.12529869616143288,1.2172152677808183,0.4529296511236562,0.07193027115144367,1.783786617549906,0.041704778328889164,0.1253529162109674,0.12167800615201008,0.13907939248901618,0.0005,,,,,,
83,-0.15673664455455882,1.2387966211956696,0.4054096836075913,0.08271564755501287,1.7654647684927687,0.0435379427959994,0.15679609240544923,0.12472865010714845,0.1378071437849778,0.0005,,,,,,
84,-0.16293582254393207,1.2495308105663614,0.4316820779380939,0.07448723935910291,1.7801752411943423,0.045992607454578054,0.1629913278420981,0.1280436630710719,0.13915849393501212,0.0005,,,,,,
85,-0.10863691330413898,1.2054006489684133,0.5043715002498614,0.08072342018048964,1.7676256242432302,0.04333873722680362,0.10869538465784391,0.12263381237775228,0.13887937396981476,0.0005,,,,,,
86,-0.21998076256229748,1.3212632998617648,0.4617433279433103,0.06226605824184232,1.796168854310583,0.04378159369324867,0.22003029509589847,0.12213797613747908,0.14008955304803866,0.0005,,,,,,
87,-0.12761473621574995,1.2295166733221703,0.49775531692092007,0.0803345958789804,1.7699512296553177,0.04315453272404726,0.12767303457131324,0.12098421038110593,0.13938713210548198,0.0005,,,,,,
88,-0.11603577510652062,1.1873986708103887,0.4016564956175337,0.08311228319205272,1.7577254935223827,0.04897783845241596,0.1160953982814364,0.13191063528716823,0.13962775870263705,0.0005,,,,,,
89,-0.13784052564048088,1.2239680249766463,0.4481026737896491,0.07315966621500083,1.7845001596469572,0.04450513499340086,0.1378953955265348,0.12242673128888999,0.14115860188550816,0.0005,,,,,,
90,-0.14481141507569587,1.2311358835706245,0.4481887384557167,0.0804347317825745,1.7715277258069675,0.043921196727173116,0.14486978693081248,0.12175357504107462,0.14054718966961957,0.0005,,,,,,
91,-0.19558558946719218,1.281925705230402,0.40685518760310335,0.06535674114068096,1.7953382069481165,0.04402796498942532,0.19563666149948192,0.12078842727515698,0.14293788207589478,0.0005,,,,,,
92,-0.15232737008450697,1.2336163922174501,0.4245387600827476,0.07345210101485163,1.7816000109794907,0.04569134022765142,0.15238236904852648,0.12371694179932735,0.14220328565108398,0.0005,,,,,,
93,-0.15939207837813488,1.246132239422974,0.4345513505653149,0.07705041937004768,1.7746669349381003,0.04743287895463536,0.15944882458595883,0.12685351683242907,0.14225478083726512,0.0005,,,,,,
94,-0.15801155918569906,1.2318540769614672,0.39883476962381165,0.0664242062278031,1.799736241961058,0.042353927875372926,0.15806319219051135,0.11634444272392351,0.14452508367851005,0.0005,,,,,,
95,-0.09020715270290901,1.175345425730188,0.46415636642227853,0.08053558153638922,1.771454389308428,0.04436994210699625,0.09026557873699136,0.12026194333540693,0.14346552813644436,0.0005,,,,,,
96,-0.1595525381624918,1.2632381426420292,0.5026938093661417,0.07328736826054807,1.785563158395708,0.04730498128530282,0.15960751052801883,0.12439119341786423,0.1448438839933307,0.0005,,,,,,
97,-0.17489948155621843,1.2816363694925057,0.4967169770246207,0.06539694124282527,1.795836348059125,0.04535470325713686,0.174950591937353,0.12007383348415518,0.14594721904664085,0.0005,,,,,,
98,-0.14592391816861489,1.2410866500258488,0.48342204651211645,0.08068260259937385,1.770895081521801,0.047841188364098806,0.14598244683261344,0.124686819022717,0.14535222205705955,0.0005,,,,,,
99,-0.1638712208395632,1.2688570217015922,0.5154231727407803,0.07465620148801225,1.777155597353429,0.05279652405455466,0.16392684846152128,0.13314592185022026,0.14596034549372508,0.0005,,,,,,
100,-0.17624196257397237,1.286791732458822,0.5263871626829038,0.06541404567319256,1.8005223334605882,0.04661420660335329,0.1762931409622096,0.11948096600700991,0.1495406374884032,0.00025,-0.1101245984049807,1.1856524004434716,0.110185853171962,0.08616564918418482,1.7674285946892874,0.049765644233176295
101,-0.10171306892003049,1.1802360796034859,0.43992287335167296,0.09101242049931652,1.7566015853744723,0.0518982034319896,0.10177666012816822,0.130408779852159,0.14702507960701222,0.00025,,,,,,
102,-0.1421067970574455,1.2206414459163688,0.43567663295175446,0.07337150123734919,1.7870713390502972,0.048287849826828,0.14216183639995292,0.12225085845835926,0.15035603452430177,0.00025,,,,,,
103,-0.13499597652764034,1.2237719573815236,0.45617589309281475,0.07385361545980444,1.784113404833633,0.048678878066465855,0.1350512312581992,0.12242443672698165,0.15059961554816995,0.00025,,,,,,
104,-0.13574042418658258,1.2375536043051756,0.5110308673082519,0.07814578121920726,1.77683894503288,0.04909299374688799,0.13579775639657998,0.12334538071181364,0.14979902995574285,0.00025,,,,,,
105,-0.14173283866928038,1.235677173173391,0.4644780636752937,0.07193374724899274,1.788057760423643,0.04706280908595124,0.14178715674859999,0.11857148994596717,0.15160359080959437,0.00025,,,,,,
106,-0.13905866558753807,1.217899215160025,0.4134676649267157,0.08036125224325243,1.7694894206948464,0.05044778974418662,0.1391170455857641,0.12485344939188203,0.15094417498492488,0.00025,,,,,,
107,-0.14628241158490618,1.2267329413138506,0.42543161043591027,0.07498664571790714,1.784034933703944,0.04818080327125612,0.1463382270651349,0.11933681601005683,0.15297460184103517,0.00025,,,,,,
108,-0.1185509296995641,1.2093075930758737,0.4774162340031934,0.07695059522860495,1.78963939783266,0.049052059407646745,0.1186077919117508,0.11985249930082575,0.15390391597968128,0.00025,,,,,,
109,-0.15329256773977973,1.2355920916939038,0.4270359465777608,0.06957968318540926,1.7941064668588023,0.05073074964569737,0.15334580595353747,0.1223241308502375,0.15525532864378977,0.00025,,,,,,
110,-0.12275041501676023,1.2093237917435595,0.4583502122670906,0.07243938734331484,1.7903186629097028,0.051297482412021984,0.1228050508718851,0.12296742704317234,0.1552097612696547,0.00025,,,,,,
111,-0.15948600707432325,1.2410281029871306,0.42033166104201164,0.070035215376253,1.79313258944584,0.04980824254745081,0.15953945409033135,0.11948998245999123,0.15580749769559837,0.00025,,,,,,
112,-0.16806473857515433,1.2420110843674284,0.3884081910497338,0.06959635837454207,1.7918035772754128,0.05095906308994039,0.16811796438074522,0.12123523639309959,0.1569293973272981,0.00025,,,,,,
113,-0.15436288828325695,1.235625189511364,0.41194147013096366,0.07702728153186283,1.7783981244698346,0.053579450243642676,0.15441972169977,0.12603753445360427,0.15612932177075495,0.00025,,,,,,
114,-0.12534738996773642,1.2151068341332172,0.44506907860626443,0.07432833462650942,1.789051467199923,0.05245867512460018,0.1254029692364729,0.12267945685274981,0.15804790699073534,0.00025,,,,,,
115,-0.14557179500433676,1.230763514049038,0.4503961852619238,0.08208127726801974,1.7717347291523962,0.05670357882027897,0.1456311200260505,0.13108588999528992,0.15652195455920154,0.00025,,,,,,
116,-0.12340682940016412,1.2223271231554778,0.4926584929326521,0.08061629341006635,1.777276962466415,0.05328197623791988,0.12346544313625621,0.12317685895977472,0.15885513248587113,0.00025,,,,,,
117,-0.17076291528407786,1.2639949807732558,0.45098218599936896,0.06228510424302406,1.8104383445466201,0.049820429927687926,0.1708126604239441,0.11422701752514275,0.16317567212524847,0.00025,,,,,,
118,-0.1462955779822166,1.2354640125611118,0.4502864814580004,0.07889546513543935,1.7792372222666348,0.053103567538642996,0.14635334912268236,0.12106154986026169,0.1607410798178351,0.00025,,,,,,
119,-0.17846952970378538,1.2606910459009968,0.4142643232066235,0.07094283846431615,1.7917513001311,0.056755203249307704,0.17852348618805136,0.12648100641814158,0.16256266885804949,0.00025,,,,,,
120,-0.13100301688698684,1.2105055122830783,0.4190668584007963,0.07117512617672977,1.7990884399329485,0.052725096751623055,0.13105712258544205,0.11739896077392087,0.16535836029232254,0.00025,,,,,,
121,-0.08286635021140339,1.1554515763207838,0.3999694141981498,0.08610986364035841,1.7635263220605748,0.05709834905756389,0.08292761138993474,0.126779016166483,0.16212730865517,0.00025,,,,,,
122,-0.1507676898536587,1.2449628449456998,0.47975370034946485,0.07814722600425567,1.7747410913741262,0.058473886600739794,0.15082509561644059,0.12817375947003623,0.1636766763489997,0.00025,,,,,,
123,-0.15256713372187516,1.2405859474701764,0.448991817978111,0.07947496581299299,1.7782219821718992,0.05806280172946571,0.15262523405262068,0.1258586813106037,0.16573825657451075,0.00025,,,,,,
124,-0.19582360550675657,1.293791275778435,0.4658348714692253,0.06464782611332295,1.807590096630787,0.05483118240247551,0.1958745536326036,0.11663230871387892,0.17054581997240859,0.00025,,,,,,
125,-0.14036340655097287,1.2371314396155246,0.47311501140153506,0.08476384112805149,1.765307268818312,0.05817123161236743,0.1404240232565412,0.12540757956099796,0.16622303282952888,0.00025,-0.08750575761461966,1.1739412139279546,0.08756758997645116,0.08709992567479646,1.771116220607305,0.057123678801252305
126,-0.16678382757995314,1.2691309846654284,0.4788186296243186,0.06760503607775423,1.8037923779490872,0.05630999666560276,0.16683623112173818,0.11811212658771791,0.17146855239914605,0.00025,,,,,,
127,-0.13310548853865525,1.2204343760705272,0.4749105328276398,0.07401119404879544,1.7895793958783286,0.058876762622204155,0.13316097869726468,0.12345493813562006,0.17059726487743485,0.00025,,,,,,
128,-0.12808459197414612,1.2246298058915885,0.48218441876888385,0.0753826783951379,1.785009813554159,0.06068129605318849,0.12814074022443978,0.12633447090166972,0.17029510956765978,0.00025,,,,,,
129,-0.14605491765607814,1.2225097842278339,0.40524423987217295,0.07363037620908279,1.789412690001434,0.05895390793053598,0.14611021651016204,0.12271873970420993,0.17182741637939014,0.00025,,,,,,
130,-0.18712422071376653,1.3000374783719983,0.5300631300032569,0.07318478651103039,1.7838225387343316,0.0599310373791175,0.18717925064278315,0.12341865996673883,0.17217205473046604,0.00025,,,,,,
131,-0.1061063999292161,1.1740264480561238,0.39202716335375676,0.079813328749925,1.7782702385286693,0.05991144974903883,0.10616468841047386,0.12328108932063148,0.17252359053598465,0.00025,,,,,,
132,-0.14682203551401857,1.2364018646831179,0.45195287295840725,0.0721686059836257,1.7970003888266892,0.06054907175681942,0.1468766953116162,0.12276502810434271,0.1740986507885383,0.00025,,,,,,
133,-0.1706368299046872,1.2754011356736024,0.5029328565927351,0.08043867270522148,1.7724367263162892,0.061071331745962305,0.17069538432162046,0.12481809398729551,0.17227459464394745,0.00025,,,,,,
134,-0.14642058018799942,1.23376375307218,0.4528556527408501,0.07552469460232873,1.7863134004185717,0.06093730068048617,0.1464768150423116,0.12249840960153663,0.17550078614786202,0.00025,,,,,,
135,-0.14493770455246086,1.2361804361519986,0.4612316813433906,0.07165364246478739,1.7950366834763627,0.06082477957609848,0.1449920899883238,0.12098033122756947,0.17671291625411623,0.00025,,,,,,
136,-0.14355541867452537,1.2397753865111447,0.4738989010970795,0.08093179351444794,1.7702200096692104,0.060632904697634174,0.14361419310042628,0.12154265052244798,0.175487510435064,0.00025,,,,,,
137,-0.19543764521548515,1.3007260636716893,0.48873964538618414,0.0729854453996146,1.7853877696444347,0.06353192014998335,0.19549262713508292,0.12566940578314226,0.17692112943527283,0.00025,,,,,,
138,-0.15301794105043073,1.2555117184359985,0.493885826841263,0.07332039270095098,1.7888575271867042,0.060692316593655815,0.15307309674521902,0.11873140123371823,0.1791863547284555,0.00025,,,,,,
139,-0.14190131335113138,1.2202625859988814,0.4264185341195768,0.07195007353280625,1.7977133031686803,0.06252490651193943,0.1419558907699946,0.12014835259449366,0.18149617382529462,0.00025,,,,,,
140,-0.18108096876414642,1.2727820008263784,0.435702682100659,0.07134748774188138,1.7889894708824872,0.06268419794948066,0.1811351592447057,0.11943751357890228,0.18258524089403472,0.00025,,,,,,
141,-0.1236692351542076,1.2053019432783505,0.431228963479299,0.08293524323773513,1.7714739044510903,0.06582100114922086,0.12372907572488248,0.12651966568128015,0.1801677450684925,0.00025,,,,,,
142,-0.14225567456732469,1.2149204482811136,0.38799948601301354,0.0791519836635243,1.7738700490642394,0.06750206141855881,0.14231366428026127,0.12847579057650887,0.18112296826330335,0.00025,,,,,,
143,-0.1370325203192495,1.2433379118811207,0.5176050137492183,0.0710709860866148,1.7934930216846214,0.06615223552328314,0.1370866522648649,0.12260780493174027,0.18553728174713477,0.00025,,,,,,
