iter,mean_reward,mean_terminal,std_terminal,avg_turnover,outside_frac,center_dist,mean_halfwidth,mean_width_scale,center_resid_l2,loss
28,-0.056407884248893064,1.1398251195640956,0.22975392926654742,0.08023076953850142,0.40128968253968256,0.08314347161795921,0.06270472868044077,0.9843818487177005,0.0,5.428866284492425
29,-0.02783902996333799,1.1980052237836267,0.1668383973526016,0.07080221393793157,0.40625,0.07457153840912062,0.05596616637782123,0.9787946980194685,0.0,-2.0545847066088516
30,-0.057094722082469726,1.166371929728708,0.23656685095824137,0.08365190735763367,0.3993055555555556,0.08256002928493139,0.05588317255351728,0.981960669065135,0.0,-3.865096681884648
31,-0.07650792786243892,1.1489806240248104,0.2718546507557691,0.1197159113451482,0.5416666666666667,0.10259295796131311,0.05664199171060843,0.9729169548760481,0.0,2.2335955948463564
32,-0.048738553134229035,1.0747611619418973,0.18180700364970911,0.10164053070995749,0.3685515873015873,0.09930921639616164,0.06905741827797748,0.9947652447610024,0.0,-1.3539087075057838
33,-0.08020098659248183,1.074117784520562,0.2536821917645585,0.11550921926373076,0.44642857142857145,0.10173378548443286,0.060995708024268014,0.9801736364356279,0.0,5.286334798114582
34,-0.12255291242082986,1.0764569180040968,0.32755155214375553,0.13198914233330122,0.47718253968253965,0.1126902179337779,0.06132468962062303,0.9813748233034841,0.0,-3.5819239075545983
35,-0.15520186495552962,1.1277770562773957,0.3872798876207893,0.10269322922293177,0.4593253968253968,0.0832223579413255,0.04271759060034465,0.9695211754049322,0.0,8.336524094557623
36,-0.02857848407501918,1.1482853123691945,0.16094742979702223,0.06720456947060155,0.3601190476190476,0.07364244597675768,0.05868801902639262,0.9848115009031947,0.0,-7.97525708215778
37,-0.07314372299287503,1.2173386186531665,0.2698946003462742,0.08141460893083333,0.42063492063492064,0.08089199480526287,0.05640383090695386,0.9753260313672851,0.0,10.002933602988461
38,-0.04712725135654586,1.1602974308292113,0.21342670254160934,0.08112174891451493,0.3794642857142857,0.082213177672422,0.0579963833515529,0.9838888110875093,0.0,-3.622890653878578
39,-0.09824674061981988,1.01170744911985,0.25058462822540833,0.13517475634364196,0.4295634920634921,0.11729053644143736,0.06794739390105227,0.9864649629730862,0.0,10.104081998740861
40,-0.14748048267572678,0.9048409973143935,0.2456860716633423,0.1281521751428829,0.4285714285714286,0.10966031993973357,0.06653244823703347,0.9937938410563696,0.0,6.857049585905356
41,-0.03856862289589265,1.1434753454306454,0.18807867056555824,0.09539728494221275,0.46775793650793646,0.0890036319489532,0.05605321043858577,0.9719151532460255,0.0,5.414035882808013
42,-0.08742016904300584,1.100239426123248,0.27833073301880795,0.09085551885912832,0.37896825396825395,0.08832058175164917,0.06005082895687085,0.9793851133712976,0.0,-6.181861004873932
43,-0.04629393003820694,1.1285679631649574,0.2029566312092415,0.09609775900552397,0.3953373015873016,0.09378139914763219,0.06392815488179082,0.9839775043798415,0.0,8.802344334156793
44,-0.08592354185068217,1.1518316382673266,0.28914244029314085,0.07157340407175877,0.39037698412698413,0.07024000366622497,0.05132904015004433,0.9718939425258506,0.0,4.020281240916771
45,-0.1668048840991389,1.0297812870005958,0.3712552677659475,0.10363245218881906,0.3908730158730158,0.09018800844138104,0.056705182300472744,0.9873695963007456,0.0,11.629484980318562
46,-0.019962722405402228,1.2997704517511102,0.10004288761716958,0.03467786971469704,0.39186507936507936,0.04820768761550248,0.043220640851376155,0.9699940140934884,0.0,7.352717031482814
47,-0.06543963035349562,1.163588858637742,0.2532071466965206,0.08223161878446267,0.404265873015873,0.07747522861445061,0.05370648652350652,0.9804255610027819,0.0,-0.8574361238074475
48,-0.07117093487526388,1.1346053930610456,0.25863967263079257,0.11334737373259687,0.4652777777777778,0.09629225248708617,0.0526692199184219,0.975777223840701,0.0,3.63471581094031
49,-0.061691105840350695,1.1092339384113927,0.23119824373044853,0.094920602638432,0.3998015873015873,0.09073281327251285,0.06081595035316354,0.9849890814207658,0.0,-0.6330745716630136
50,-0.1253885495707659,1.0108012270344442,0.29931985212994816,0.13312508885649818,0.4310515873015873,0.11537165349698328,0.06927773781895363,0.9879942716299377,0.0,-1.837566754690992
51,-0.06768742010838066,1.1703035627240648,0.25846768022616895,0.07358937085972943,0.4146825396825397,0.0732251510314765,0.05178642580151895,0.9786908007435975,0.0,-4.5359903359996085
52,-0.02088134727253363,1.1689432540998974,0.14112698468623955,0.0614526552390479,0.3338293650793651,0.06884775358401996,0.06013677252831641,0.9922056403066792,0.0,6.1973038059895185
53,-0.03524496284448316,1.1689402037801169,0.18514926924852423,0.07660567799648163,0.40128968253968256,0.08136894588614024,0.05979012818793078,0.982476251833613,0.0,10.840209958859072
54,-0.04135547151445575,1.139240382788833,0.1940714827861328,0.11527426460447869,0.4211309523809524,0.10518037808051035,0.06614963238586409,0.9861504828123676,0.0,-6.408879453295216
55,-0.1135496235152174,1.014794098051349,0.28151091879109075,0.09799581606287024,0.38938492063492064,0.08899698366408919,0.059746357377504465,0.9848754196846741,0.0,1.3806731931423888
56,-0.022394659246247877,1.276713859046946,0.12848985592790266,0.05716369935505061,0.40575396825396826,0.0629813334272668,0.048076501720445794,0.9777023005990548,0.0,1.185017110509534
57,-0.16802352722004302,0.9619025969071355,0.333666231225872,0.11860011851817863,0.3913690476190476,0.09923348235979321,0.05924331573221674,0.9882918518878384,0.0,-14.004440943060539
58,-0.07920144485991129,1.0338453964547076,0.2271433304779562,0.11298782062570291,0.39186507936507936,0.10435887955769574,0.06768399642807023,0.989965096185125,0.0,5.135142079161488
59,-0.07873317366004823,1.110735558433972,0.26601697902944726,0.08069921766186858,0.3387896825396825,0.08061681628549179,0.060488728396562295,0.9861189534013324,0.0,6.648627019039933
60,-0.05086492607931799,1.1291164499992652,0.21410382625868998,0.07122901028374692,0.40079365079365076,0.07711954418060979,0.05890274778177236,0.984360306130929,0.0,-9.702105488609055
61,-0.10324971599870089,1.0102745577540844,0.2593337088835399,0.12941454281371673,0.44642857142857145,0.11289025437017838,0.06582476187495376,0.9851572190481988,0.0,1.013224819188896
62,-0.05154358325453758,1.1687968912217437,0.2248776317402642,0.09204901869597437,0.4117063492063492,0.0868557301752785,0.055315309407250136,0.9777087967482683,0.0,3.811691669792318
63,-0.030557474880716164,1.249838469920801,0.16755178840188367,0.054817336287024496,0.3804563492063492,0.06398816298192092,0.052656897675939715,0.9809847505100489,0.0,-3.9803402443624063
64,-0.03200887692370517,1.1748235105572293,0.17712995597313075,0.0959477532973247,0.42013888888888884,0.09456865224086528,0.06188385990945825,0.9792544683996701,0.0,7.945132125204253
65,-0.09237729668513454,1.0671368554931804,0.27335815611921027,0.09550781031465005,0.3382936507936508,0.08768295607649579,0.06285145609178602,0.9898684870784566,0.0,-6.988731904614108
66,-0.17476270207636962,0.9965896892638003,0.3652217785983913,0.13724043773103187,0.4598214285714286,0.11424913201872554,0.06267082848597608,0.9797453432116378,0.0,-8.434830404815573
67,-0.06793537288644938,1.121100213268262,0.24841537098202207,0.13585282964565415,0.44742063492063494,0.11877572429645142,0.0700829748247501,0.9847308634556216,0.0,-5.4538309722840035
68,-0.04032079450136169,1.1521262454872643,0.19500999494953078,0.06408553335366199,0.31646825396825395,0.07229488223316921,0.06118355236048166,0.9922292301424842,0.0,4.169512744449076
69,-0.12990372236262168,1.011291368613937,0.3070712861910419,0.0919656921952168,0.3759920634920635,0.08506463018800176,0.059381034769041316,0.988203658770909,0.0,2.4787631494021096
70,-0.031481345276598044,1.20583419943242,0.17733388676048578,0.0978387861196739,0.4553571428571429,0.09074223821115829,0.05734682750455726,0.9745583371361315,0.0,0.5138722744015588
71,-0.016045686861322364,1.2359090012960268,0.12147522581680721,0.07868769667267331,0.42509920634920634,0.07834880733026761,0.05536556707965612,0.9777553765161782,0.0,-6.1047307805961175
72,-0.07200670700911968,1.1537635259328682,0.2643272507233394,0.06364249900970917,0.3953373015873016,0.06658233737347735,0.051619903270683665,0.9800433290273425,0.0,0.937274616507244
73,-0.1297601054863478,0.9819173928374398,0.2867055666350555,0.11061325955640566,0.3948412698412699,0.09912414052749718,0.06495002466605398,0.991577264582959,0.0,7.300199625520657
74,-0.0851843680474294,1.0754843145938893,0.26397009704751756,0.08059922726648064,0.3983134920634921,0.07997337961573761,0.05645594787548265,0.9840088810514414,0.0,7.017436027385881
75,-0.0227845706661352,1.2755552918441062,0.13067504941834582,0.08377936057912047,0.4965277777777778,0.08115051948848584,0.05180598928672857,0.9664801003478767,0.0,5.268928034877358
76,-0.08882691642346004,1.0482197033645217,0.25649494727324806,0.08770096737098315,0.3556547619047619,0.08557881263084127,0.06345643389174534,0.9911826912957868,0.0,10.949507509609331
77,-0.10114007267124334,1.031504072636424,0.26972058715109587,0.09332174842110139,0.3993055555555556,0.08862727025642694,0.06313151623516387,0.990115885841197,0.0,1.3455376379921515
78,-0.0298329267852655,1.153475806321117,0.16633828839986087,0.10716861263753216,0.42113095238095244,0.10086771932864502,0.06338013877004324,0.9831423735937551,0.0,0.8534002002770383
79,-0.06254521866924385,1.1447113029088472,0.2439023957307648,0.10117751495071779,0.43452380952380953,0.09971895247176352,0.0670597877438272,0.9791738098088267,0.0,-1.4177701251654256
80,-0.0687192316699035,1.12524470019693,0.251258585567253,0.11663218898104874,0.45535714285714285,0.10561045210900064,0.061668046293862286,0.9740848507825555,0.0,-0.9890040300620792
81,-0.07093661357827273,1.1778539431797244,0.2654169658209246,0.10289409299056308,0.5104166666666666,0.0926495242639161,0.05594082428483282,0.9705305231170436,0.0,-3.9780635217323437
82,-0.12880101514766026,1.049584649905419,0.3258469542647053,0.10661561640649451,0.39632936507936506,0.09779192284076565,0.06304141230115756,0.9830256429011659,0.0,-7.9426963042511405
83,-0.033706641903510894,1.2275501702915803,0.18151482038780142,0.07209817156637048,0.43700396825396826,0.07730170478966847,0.05586930269459091,0.9782552914737044,0.0,4.004807143765701
84,-0.136714955798553,0.9607385431812049,0.28190230768743435,0.1149470704271153,0.3462301587301587,0.1012680854998681,0.06496927314817152,0.9970139659787767,0.0,-1.4137675873492528
85,-0.06169760933157115,1.0925330793164472,0.2239385413241011,0.08806594624740371,0.3625992063492064,0.08967911159642711,0.0657858576940924,0.9903533521673079,0.0,0.6717938749287525
86,-0.1308560626893019,1.0335071423501077,0.3211482384209426,0.1047263920486485,0.37896825396825395,0.09101408424627423,0.05887546129426957,0.9853904253273675,0.0,-1.4776118129026286
87,-0.09277110849447681,1.0601737609299753,0.2705914473186636,0.09225271987906958,0.35416666666666663,0.08916409549522285,0.06327015994823085,0.9922492036825612,0.0,2.689566882682725
88,-0.04119048831107867,1.165800252183679,0.2000521571000391,0.0850627150477282,0.38244047619047616,0.08278222715954481,0.055148224467966134,0.9833113075338106,0.0,4.1205175720972465
89,-0.05905186816483028,1.1780022203371496,0.2420081937760269,0.044343919971113616,0.38244047619047616,0.055578287487888386,0.048141869038265464,0.9800813051932299,0.0,3.434479490260684
90,-0.11109775862895899,1.053006203379189,0.2991497658096335,0.10711882956046043,0.35962301587301587,0.09851994614064442,0.06735781965693913,0.9868262086470493,0.0,8.617208965205199
91,-0.017480500591069315,1.3084509555737953,0.07562334841965124,0.026300057357638185,0.33283730158730157,0.039588682636049574,0.04487447780420334,0.9760019116806524,0.0,-5.323924415961499
92,-0.030792996491595916,1.1714286186609235,0.17313772743100503,0.08972807071384752,0.42212301587301587,0.08484466414611438,0.05676072407065648,0.9807679127306335,0.0,3.0767915003180306
93,-0.06034965827449765,1.1538961360340285,0.24129668875039467,0.06280483041502824,0.4176587301587301,0.0662960342827293,0.05201313269775524,0.9782215254643212,0.0,0.9032838719178666
94,-0.02663022870475879,1.237729170081266,0.1587663013039533,0.06804281472973304,0.39285714285714285,0.06882216407231234,0.04983499493833646,0.9795810997957106,0.0,0.8651880221740221
95,-0.04725784219568877,1.1149585102503259,0.20006445765513886,0.05702759841075329,0.36656746031746035,0.06946521209039737,0.061243399820161415,0.993245906514653,0.0,-4.368630428624144
96,-0.20338349249558013,0.9180667068128274,0.3519902139097279,0.15479118060785582,0.41468253968253965,0.12265768552639897,0.06718342149743756,0.9931420385805525,0.0,-1.668256435440547
97,-0.07906811053195731,1.107392456142897,0.26550320780117154,0.086533297615801,0.36458333333333337,0.0850556874227725,0.0591695904336956,0.987481829050769,0.0,-6.147965111667598
98,-0.07566983235776242,1.1504985569952675,0.2705909080109892,0.05009028805010521,0.2951388888888889,0.05844875466305344,0.05613025368361666,0.9867060803001244,0.0,2.6064887116892974
99,-0.07006785740768401,1.0902333411770804,0.24087162144706215,0.08091997590592614,0.36458333333333337,0.08087825149389039,0.0598730391073659,0.9846719639638069,0.0,1.2747717697023213
100,-0.04599729634737165,1.1999419912273346,0.21446979503499775,0.06122569982596758,0.3472222222222222,0.06551081555864123,0.05117780349418666,0.9812126556304314,0.0,1.5515465637722101
101,-0.060389655084141194,1.1115150373890592,0.22925982307391232,0.10887778077661556,0.45238095238095233,0.10114536442316183,0.062247009639233276,0.9755253176337031,0.0,-12.7381085830919
102,-0.034128653495307644,1.1299105675984369,0.17092725049252497,0.07028890777090759,0.34970238095238093,0.07470723253996372,0.05725129463433777,0.9867212278682127,0.0,5.022894949619691
103,-0.05701962310329465,1.2090138663204915,0.23861762993804744,0.04404253266215275,0.34672619047619047,0.05609696081193566,0.05065206053855961,0.9823914118290554,0.0,6.632888915657448
104,-0.0646728868110665,1.095048039770753,0.23164190651759245,0.08929462169578425,0.39037698412698413,0.09002161996412847,0.06538431213027313,0.9864209409682669,0.0,5.074344538467875
105,-0.07377285769831755,1.1419017272909318,0.2653251748450197,0.09594102739669148,0.3948412698412698,0.09129999101114168,0.057553268605213634,0.9777715229504926,0.0,8.584379781026174
106,-0.029289678370515708,1.245726944030407,0.16492035944708505,0.0490147852988361,0.3923611111111111,0.05714952626532267,0.04889873058199746,0.9760695512312787,0.0,-3.8938273179777063
107,-0.10230194750780103,1.0025002081407537,0.25158652532151926,0.13290809139411083,0.4722222222222222,0.11316320453967191,0.061910528298806895,0.9800077699936641,0.0,-5.509821834994755
108,-0.114724241372896,0.9908556979284078,0.26642616666514307,0.09848899375819248,0.37896825396825395,0.09276820606403632,0.06375443634361151,0.9918342103415387,0.0,1.946575286178705
109,-0.06031365622390994,1.1260109795949271,0.23417788342071857,0.06637477127959557,0.4330357142857143,0.0696266994648343,0.05162542669276002,0.977866215011736,0.0,3.2264353249464337
110,-0.04470093085848455,1.1390767412055371,0.2024581126958054,0.10079838529006249,0.41815476190476186,0.09531559212513756,0.0639855952994984,0.9851514334259082,0.0,6.214647497895155
111,-0.11261210457811272,1.0379005979524925,0.2938296929072234,0.08373589487745664,0.37103174603174605,0.07937982568831611,0.05399984245881522,0.983282827127859,0.0,4.494231432500725
112,-0.05732719396454964,1.226734945012383,0.23793368126378092,0.043718086532842156,0.3373015873015873,0.05384662401902589,0.04920774148888021,0.9826089933865174,0.0,-2.405180736298136
113,-0.08920071011206375,1.1057167283028095,0.28339261597673554,0.06926476238224225,0.3382936507936508,0.06975908249684376,0.05595909718379721,0.9889494733830076,0.0,-3.5320939862977268
114,-0.06226642916749539,1.1944653099742224,0.24947103313574093,0.09010451058736246,0.4880952380952381,0.08349083518504949,0.05277339745226094,0.9731355951052028,0.0,5.4628664964124605
115,-0.10714068896352376,1.0514858616231448,0.2916920288004183,0.07812027996738774,0.36904761904761907,0.07546317416690772,0.056399370081973293,0.9894086288738538,0.0,-5.9825006168107615
116,-0.1268526309612187,1.0108417170085657,0.30178100493064697,0.15866319141207735,0.4538690476190476,0.13225895547610178,0.06956430126566122,0.989969156050477,0.0,6.572466833895425
117,-0.02467318368408665,1.2367956080200022,0.15270647306032903,0.03601815071261362,0.3864087301587302,0.045789108931905236,0.041351204197673824,0.9739543530970163,0.0,-3.3754160354697986
118,-0.07040578842391647,1.2263695194490891,0.2640273411371265,0.0678110919550606,0.39236111111111116,0.06590600712903483,0.04674555197226818,0.9791768151755463,0.0,2.496781451373192
119,-0.09632885787761174,1.0837882595521435,0.28779105138918365,0.0724428113441748,0.38244047619047616,0.07632746218233333,0.06012134502680591,0.9830699770262809,0.0,2.5419364758188983
120,-0.025732218167779233,1.1884961390645006,0.15999962297254305,0.052500103120092845,0.3462301587301587,0.0623173461077818,0.05517687966984467,0.9830640471722512,0.0,-2.7082453806022477
121,-0.08115417318900368,1.068449059891977,0.2526826534325201,0.1085948301371718,0.42807539682539686,0.09902597495464457,0.06339195456731052,0.9858634610259625,0.0,6.0335267627847085
122,-0.09157720137193114,1.1910324082273687,0.302484352768421,0.10954250627319126,0.45535714285714285,0.09298550687014409,0.04865687366664806,0.9681432407454329,0.0,1.4847378688408686
123,-0.12421443220571435,1.040190338115313,0.3141262551491302,0.13102501083537055,0.42807539682539686,0.11312609960927258,0.06640915738509781,0.9871009627724465,0.0,-4.76130545101943
124,-0.019184960442507747,1.1756588271323714,0.13635419959039016,0.0722094733415837,0.3025793650793651,0.08073692777548189,0.06430510268136735,0.9960208150595996,0.0,6.482905278030731
125,-0.16868112865396745,0.8823668068252344,0.2603656721758257,0.16343266436432025,0.4513888888888889,0.13256330921329945,0.07085723869631066,0.9917812619650643,0.0,-2.951085942436649
126,-0.09339429143074349,1.0255307497735218,0.2509078957628756,0.11286186536145662,0.4221230158730158,0.09978425666568083,0.06214116943886128,0.9855758283739419,0.0,-0.8469230174299639
127,-0.1269292430567784,1.0782002269005782,0.33480450763050934,0.1278055512122271,0.46378968253968256,0.10976584816788251,0.061448225243255786,0.978094716876031,0.0,0.3475959354795891
128,-0.15441278637373573,0.9872285360186972,0.33036508666774844,0.12904720837373002,0.3963293650793651,0.1107227458782602,0.06620233046158183,0.9886579020013923,0.0,5.05871349634782
129,-0.08579937016615351,1.071410305454349,0.2631806615669352,0.10831146620787205,0.341765873015873,0.09829967057673025,0.06994605747144235,0.990361136311407,0.0,-6.826534018554101
130,-0.19096153478339498,0.9166691006947243,0.3326937575041929,0.1441773458147218,0.38839285714285715,0.11855072332847047,0.0661129613638204,0.9930828185667322,0.0,7.265270214888773
131,-0.10957752779430514,1.0395446141858051,0.2895368663184759,0.14008345519813636,0.4677579365079365,0.11725973708786258,0.0631281233201487,0.987645173626092,0.0,-2.133244555710924
132,-0.09644703049024475,0.962481083480953,0.20007947117548747,0.11867714084382207,0.345734126984127,0.10725095670607163,0.07139396530670265,0.9965560111932675,0.0,-2.3319458618085314
133,-0.06605950972211089,1.2010720765722607,0.25701821019907145,0.04581865905374374,0.3740079365079365,0.05744605884096592,0.05007582847482231,0.9778205752789302,0.0,-6.609449488125211
134,-0.14358251220779839,1.0468465399311366,0.3465927435431006,0.12830273546144494,0.4444444444444444,0.10778833469582944,0.060080818536884815,0.9805683348141622,0.0,4.073338859169876
135,-0.0291157606212947,1.23755492041732,0.1664493573845915,0.048026809419635955,0.4246031746031746,0.05686413383974723,0.04572094357119637,0.9725437398932115,0.0,2.9566900093185224
136,-0.05046292408476634,1.1952791416610824,0.2245899320568716,0.054860056013152345,0.3511904761904762,0.06114776532198799,0.050265060447704235,0.9789185810888132,0.0,-7.168302206843451
137,-0.047407545456426475,1.1385265012859844,0.20887449440342012,0.0907367046364958,0.4196428571428572,0.08700736735521507,0.05697942596823452,0.9816730992225542,0.0,2.3419650451852103
138,-0.07061714341576703,1.1079920229310072,0.24930237778938,0.08625972030905928,0.3839285714285714,0.08433932800451933,0.058436027876940085,0.979409679786759,0.0,5.903484798119194
139,-0.1224074642775565,1.0195999039367436,0.2997720294122258,0.10340024895013313,0.3536706349206349,0.09496132990424008,0.06477099430357591,0.9919339663648635,0.0,-2.2922549662391267
140,-0.0584795252373853,1.0726871231972286,0.2055990190579411,0.08783116112569182,0.3427579365079365,0.08682933629127863,0.06331233540326778,0.9928865582240918,0.0,3.033484644893665
141,-0.03282975188348127,1.2284409052992482,0.17894375314394315,0.08134615697641542,0.37351190476190477,0.07749541102946302,0.05300986732536388,0.978824318260724,0.0,3.893888387810655
142,-0.10073225552835545,1.160097402853871,0.31486511122915667,0.09882602314041354,0.44047619047619047,0.09048447777872459,0.05818890218263363,0.9790674183950402,0.0,-2.022214889622628
143,-0.041796659215008664,1.220963831209612,0.20336464047622327,0.057065147128687335,0.4489087301587301,0.06766281458941989,0.0533446039094115,0.9720319254967428,0.0,-5.289669125758818
144,-0.04565406970670581,1.2323706585789989,0.2112018233109451,0.07809694299049115,0.478670634920635,0.07491941926362287,0.047884313437446646,0.9693783266002562,0.0,-4.03476319304412
145,-0.12045345769067506,0.9646112467810668,0.2550403743502414,0.07584022679651345,0.3179563492063492,0.07672125649438932,0.06144122639503784,0.9940509666241157,0.0,-0.40627877394268397
146,-0.09021545917589516,1.1347793170499245,0.29319229473405495,0.0905403723245872,0.42807539682539686,0.08550507249141781,0.055374251395509944,0.9792894691560796,0.0,3.2756390026996405
147,-0.04843791182122209,1.1718727218522758,0.2182813964707543,0.07747960129025856,0.408234126984127,0.08280800810593769,0.06152344846828376,0.9822609869718347,0.0,1.1720409430845842
148,-0.029174315004073158,1.2019064991705082,0.17079426297445124,0.08016767906645927,0.35565476190476186,0.08076346524817764,0.0617800708933437,0.985825745963778,0.0,-3.5490471177755745
149,-0.08487679829686195,1.072355715338499,0.2618849649943953,0.09439972472212574,0.3645833333333333,0.08805540480840829,0.0606502588725059,0.9846662346590103,0.0,-2.3930395160973923
150,-0.09252537081787407,1.113072761114648,0.29149446985773686,0.0649333318095208,0.3883928571428571,0.07005312021666422,0.05485185723140903,0.9815938005969741,0.0,5.85179306332474
151,-0.02921218937160042,1.2304621550571835,0.16817920941921602,0.0595791421385697,0.36607142857142855,0.06428114815806027,0.04824192016942687,0.9745879201580854,0.0,3.803600556739812
152,-0.029548393281034188,1.3159846967748576,0.12686978913468144,0.04695084410698226,0.37996031746031744,0.050049478517494396,0.03887183730009726,0.966488759439199,0.0,-7.439043897239856
153,-0.022053175772625735,1.2211335222686275,0.14699166646156223,0.06393650406962109,0.3447420634920635,0.07276665310331074,0.05801512601433388,0.9843049015863172,0.0,1.8520629253907808
154,-0.05216252958350539,1.2041680586614847,0.22835314070645013,0.10076364320356465,0.4330357142857143,0.08967318580725264,0.053001262696122875,0.9734608045570594,0.0,-2.0491449067331806
155,-0.03172341320402143,1.1718905089849234,0.1758785652627823,0.09033990037855118,0.38888888888888895,0.08971463837177814,0.0628561285050259,0.9856980204802932,0.0,4.416468648004879
156,-0.02521554756301808,1.1905885150358302,0.15851489366550792,0.056462911031240556,0.3576388888888889,0.06446559710863278,0.0518030964880255,0.9831690247619493,0.0,-7.9082002681697485
157,-0.06410332036906295,1.1618956637493825,0.25030257675054574,0.06042818030708951,0.36111111111111116,0.06215133340144771,0.05078671559535825,0.9841933840242918,0.0,1.6994895936782064
158,-0.10831689280524617,1.0920207246365745,0.31089768236066945,0.12822189237896486,0.45634920634920634,0.10760173426252438,0.05801536344062441,0.9813179598987007,0.0,0.7148662040354403
