iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,rho1_asset1,rho2_asset1,rho1_asset2,rho2_asset2
11,0.0019234954139575595,0.07500703983704433,0.046075004314459454,0.0765045860424405,-1.9234954139575595,0.0,9512.206019512032,14.6331220026679,6.824671023160811,2.171373546349282,0.9037780877055518,8.0,-7.0,1.0902120348739635,-3.363637583125246,0.646241887155623,-1.330591221912727
12,0.0019234954139575595,0.059691636637361135,0.029438643494009945,0.0765045860424405,-1.9234954139575595,0.0,11291.00947478036,10.162890512744298,7.288633582511807,1.2897178718402436,0.5577876915309271,8.0,-7.0,1.0901528998834837,-3.3637029393755076,0.6462179075233133,-1.3306300160132922
13,0.0019234954139575595,0.06010738239405052,0.04188437132652768,0.0765045860424405,-1.9234954139575595,0.0,2695.1183785553253,9.327743499119372,6.616041472089156,2.2129798774907616,1.0286058995104985,8.0,-7.0,1.0900957494285093,-3.363763776006735,0.6462208443810233,-1.3306469068135192
14,0.0019234954139575595,0.07659297790572712,0.1664163521999424,0.0765045860424405,-1.9234954139575595,0.0,282.37668377062664,2.7672729607957813,6.147063827167498,2.7352633952218697,1.3881611150176552,7.999999999837486,-6.999999999607137,1.0900323323390473,-3.36381901787108,0.646257972215493,-1.3306381418358668
15,0.0019234954139575595,0.07069950343050355,0.06533258761549823,0.0765045860424405,-1.9234954139575595,0.0,5504.502204090045,4.3745638445324335,7.262608160189385,1.4413877529013324,0.5708471801605931,8.0,-7.0,1.089969362592091,-3.3638887070067436,0.6462967798985055,-1.3306510412371297
16,0.0019234954139575595,0.07510283653653271,0.0600175144501046,0.0765045860424405,-1.9234954139575595,0.0,7211.039428442554,5.7802482558977095,7.158299313364492,1.7689078095662902,0.5909468235651564,8.0,-7.0,1.0899175222369875,-3.3639516716459767,0.6463192650976995,-1.3306701031552934
17,0.0019234954139575595,0.07830466707475273,0.05555222257255622,0.0765045860424405,-1.9234954139575595,0.0,3852.1560040747586,10.16214672266101,6.67894311451073,2.1376620718333648,0.9678598802424826,8.0,-7.0,1.0898643894572637,-3.3640154398793176,0.6463314223853681,-1.3306805147808571
18,0.0019234954139575595,0.07863873978487236,0.08293217341358534,0.0765045860424405,-1.9234954139575595,0.0,169.93938554771367,1.4319993520413516,5.761329713317385,2.990785544629506,1.8803312189164278,8.0,-6.999999999999561,1.0898001535278528,-3.364083603932723,0.6463605112474594,-1.3306669759580445
19,0.0019234954139575595,0.07583993625812599,0.06149875345774029,0.0765045860424405,-1.9234954139575595,0.0,919.6095167245335,7.595308813907289,6.511435262701825,1.8944409923968817,1.056805686133278,8.0,-6.999999999999998,1.0897475213971302,-3.3641299344542173,0.6463812514549914,-1.3306623627588592
20,0.0038477551015032455,0.06886185016117907,0.07947087876736654,0.06886185016117907,-1.931138149838821,0.001924259687545686,2397.225205083089,8.686188696095297,6.627330560128349,1.9511324672714285,0.977393075190707,8.0,-6.9999999999996225,1.0897024836568188,-3.364170190320592,0.6463993056685009,-1.330655480645915
21,0.0038477551015032455,0.07226975511322589,0.08015405383492752,0.06886185016117907,-1.931138149838821,0.0,161.56340392868287,3.351767386064328,6.120692465134435,2.2708724250202246,1.3967151250244945,7.999999999999986,-6.999999999990873,1.0896542162762075,-3.3642135650607625,0.646426904366012,-1.3306408096403046
22,0.0038477551015032455,0.09804580222780926,0.2871991146398437,0.06886185016117907,-1.931138149838821,0.0,258.48543171495163,2.476167558914246,6.300576712262469,2.5323273823446097,1.1923291318618485,7.999999999954572,-6.999968853908484,1.0896059440819763,-3.3642562683717583,0.6464588159198529,-1.3306254580305026
23,0.0038477551015032455,0.09433490712561995,0.004775420304634627,0.06886185016117907,-1.931138149838821,0.0,26481.620652828784,15.490438134181598,7.530927530576686,0.9867062476384999,0.32685636391264977,8.0,-7.0,1.089557972928235,-3.364297463797288,0.6464926481971484,-1.3306068897083738
24,0.0038477551015032455,0.08585333659742375,0.08160064691798041,0.06886185016117907,-1.931138149838821,0.0,1946.6768265747355,4.979504154829675,6.708844690211403,2.059984731315358,0.9867288349432362,8.0,-6.999999999998039,1.0895017453181601,-3.364341533920668,0.6465365102314423,-1.3305756722531727
25,0.0038477551015032455,0.11006612867735358,0.3074605084147965,0.06886185016117907,-1.931138149838821,0.0,1701.6250111401905,3.5279381195244603,6.789845511331364,2.0685504936273116,0.8650898634742452,8.0,-6.999999999999689,1.089469192506615,-3.36437809181552,0.6465530036360929,-1.3305521652320347
26,0.0038477551015032455,0.10493400066285305,0.008696234305099311,0.06886185016117907,-1.931138149838821,0.0,20647.6718995501,16.115790474191638,7.3094466832291225,1.6014414756161568,0.47104033392163835,8.0,-7.0,1.0894356175015796,-3.3644095571737447,0.6465736690796645,-1.330529524804444
27,0.0038477551015032455,0.11908107058681636,0.19702292181218936,0.06886185016117907,-1.931138149838821,0.0,137.82968916954718,-0.4550137221211325,6.560797939107125,2.6355843426675607,1.0312039218589097,7.999999999993524,-6.99999740867006,1.0894026476639038,-3.364429628144957,0.6465851701603627,-1.3305094406967464
28,0.0038477551015032455,0.11702343401172977,0.062355807662719365,0.06886185016117907,-1.931138149838821,0.0,5546.822925042034,4.330726901479578,7.276075088130507,1.0499616016071769,0.5531144147680058,8.0,-7.0,1.0893654864326843,-3.364468833310956,0.6465742743091011,-1.3305330353481584
29,0.0038477551015032455,0.1372503624150907,0.2637680374913496,0.06886185016117907,-1.931138149838821,0.0,146.8238245888725,1.3571158911643064,6.298630815513816,2.4885847499020213,1.180039468518496,7.999999985675197,-6.9999999547065865,1.089330358201951,-3.3645175212340166,0.6465414796021126,-1.3305541336076918
30,0.005766598228648553,0.12990591645810262,0.0060264191974859415,0.12990591645810262,-1.8700940835418973,0.0019188431271453072,22699.718175221173,16.32137064711127,7.310275897219366,1.5625040886916453,0.41638256969495113,8.0,-7.0,1.08929559271282,-3.3645620887105503,0.6465019435653324,-1.330572159948786
31,0.005766598228648553,0.1251799546936665,0.03289443619056617,0.12990591645810262,-1.8700940835418973,0.0,10168.575103420864,15.266000422745572,6.604105453162271,2.0948895099879774,1.1292925823766202,8.0,-7.0,1.089251679533229,-3.3646064282299677,0.6464710162267823,-1.3305901122109007
32,0.005766598228648553,0.10851983977001253,0.12059796540330406,0.12990591645810262,-1.8700940835418973,0.0,766.3112285898895,4.184029927916716,5.9426735842969425,2.062998585031069,1.931577861080759,8.0,-6.999999999129909,1.0892082512148527,-3.364636321415993,0.6464345786374814,-1.330590639341742
33,0.005766598228648553,0.1115332788299203,0.03490981090371226,0.12990591645810262,-1.8700940835418973,0.0,14320.799813093245,10.985964721890936,7.378665246281544,1.2848274509031163,0.41187813663347234,8.0,-7.0,1.089173153804182,-3.3646747178299563,0.646400739319815,-1.3305981719367914
34,0.005766598228648553,0.10344389682219275,0.000706826840705096,0.12990591645810262,-1.8700940835418973,0.0,24229.729126639577,16.61721030684847,7.427973928148548,1.2029454794776806,0.39127191345137796,8.0,-7.0,1.0891409591985926,-3.3647212384038943,0.6463773579937365,-1.3305955694281082
35,0.005766598228648553,0.07929090183347523,0.06593055852762114,0.12990591645810262,-1.8700940835418973,0.0,2370.3567439471053,7.757336949254106,6.788891522477949,1.7050141781534536,0.8724647957004306,8.0,-7.0,1.0891083054982953,-3.3647718614617763,0.6463663073343315,-1.330590000612786
36,0.005766598228648553,0.0883389247526347,0.09917646349669422,0.12990591645810262,-1.8700940835418973,0.0,869.3118210723868,5.617872835102411,6.411271608332626,1.9541236128865478,1.1029147648771274,8.0,-6.999999980907788,1.0890700813974674,-3.3648183180333815,0.6463684982750214,-1.3305936355961734
37,0.005766598228648553,0.08634120422058683,0.1770457164917105,0.12990591645810262,-1.8700940835418973,0.0,2865.6265120440116,4.447008833251903,6.909508682544385,1.7785540610438377,0.7505608950719541,8.0,-6.999999999999703,1.0890370918860433,-3.3648773818421107,0.646374303950522,-1.3306007759668281
38,0.005766598228648553,0.08790796801926395,0.07802344564949054,0.12990591645810262,-1.8700940835418973,0.0,3796.708331159489,7.298915428801196,6.975102239332389,2.203405534397645,0.7574428224716783,8.0,-6.999999999999901,1.0890137409218799,-3.364922390762356,0.6463777369684088,-1.3306098969910807
39,0.005766598228648553,0.06369884776111458,0.021676834909855884,0.12990591645810262,-1.8700940835418973,0.0,8480.786852403162,13.937932863503146,7.08851967692634,1.7143434675543154,0.6170795956712514,8.0,-7.0,1.0890046917032457,-3.364960680033277,0.6463682585172472,-1.3306301263748583
40,0.007682435814683671,0.1112122839565856,0.48116078115219624,0.1112122839565856,-1.8887877160434143,0.001915837586035118,87.30074820457556,-1.6230003226541976,5.2694585075610085,2.400794271214178,2.81560013738865,7.999999922050222,-6.9999045846195935,1.0890463933788437,-3.3649237272774886,0.6463152225428501,-1.3306748204930159
41,0.007682435814683671,0.112696308030421,0.04773467692892004,0.1112122839565856,-1.8887877160434143,0.0,9915.02647234977,9.490090104769234,7.212168521387237,1.4852989329441966,0.4964069955340957,8.0,-7.0,1.0890773376653535,-3.364892301050928,0.6462769963471379,-1.3306993359075538
42,0.007682435814683671,0.12953593424015927,0.2889942275006868,0.1112122839565856,-1.8887877160434143,0.0,26.591084187826606,0.15120405148849292,6.306508303881572,2.6159444644473506,1.1130230215615808,7.999999947973641,-6.99963746685744,1.0891096911118134,-3.364866941219319,0.6462368910422426,-1.3307269540417552
43,0.007682435814683671,0.12868048608284105,0.02635532933053034,0.1112122839565856,-1.8887877160434143,0.0,12443.290113205945,15.274754131132807,6.946206749061229,1.8526120539446842,0.7233706959881848,8.0,-7.0,1.0891317913329497,-3.364848340693932,0.6462044040498653,-1.3307464434897833
44,0.007682435814683671,0.14295466210589564,0.14344858707125052,0.1112122839565856,-1.8887877160434143,0.0,1715.4106550695235,3.3035228900266316,6.796912367915652,2.0324479381441645,0.8150013994916626,8.0,-6.99999999846407,1.0891437720201036,-3.364835183259385,0.6461659041084504,-1.3307691609834584
45,0.007682435814683671,0.1472194047888409,0.10857798535707379,0.1112122839565856,-1.8887877160434143,0.0,1457.009760372726,1.6261981040956648,6.932582586670715,2.0090055909367814,0.7167461055492599,8.0,-6.999999377570804,1.0891502885504587,-3.364833209387295,0.6461372503544679,-1.3307899121914206
46,0.007682435814683671,0.14304207800676433,0.05740319567592869,0.1112122839565856,-1.8887877160434143,0.0,2714.742979146307,9.301874796270312,6.630049252477849,2.386719319000383,0.9137464647710416,8.0,-6.999999999999737,1.0891551423067833,-3.36483365674328,0.6461123439973336,-1.3308079807996827
47,0.007682435814683671,0.1268507792855797,0.015132729279864202,0.1112122839565856,-1.8887877160434143,0.0,11001.389956487623,14.602364236554699,7.013055322941088,1.8691701191330277,0.6813839047931717,8.0,-7.0,1.0891631553976466,-3.3648308594687624,0.6460883206573529,-1.330818997373633
48,0.007682435814683671,0.12598427980532956,0.06935845084698908,0.1112122839565856,-1.8887877160434143,0.0,7001.297520905679,10.208935513156502,6.962387085057513,1.9383006195773507,0.7253794506404276,8.0,-7.0,1.089166238184427,-3.364829525635414,0.6460683231951475,-1.3308319998725262
49,0.007682435814683671,0.12764581255126947,0.03829216236925484,0.1112122839565856,-1.8887877160434143,0.0,13201.00243882839,15.099883109849296,6.904759212143627,1.2745987688103166,0.8255259504901024,8.0,-7.0,1.0891620867266298,-3.3648416592011703,0.6460393705072378,-1.3308698712602265
50,0.009598731282167622,0.07958359947653888,0.0005386504048905461,0.07958359947653888,-1.9204164005234612,0.001916295467483951,29810.698734954065,15.721592074124015,7.463110265130105,1.45761202771364,0.34647274736686107,8.0,-7.0,1.089157325488555,-3.364846040228463,0.6460179545872812,-1.3309006028180221
51,0.009598731282167622,0.09474995479182031,0.1993982300817343,0.07958359947653888,-1.9204164005234612,0.0,665.37251398996,-0.006786358354401865,6.609139237689276,2.2251385631927496,0.8830927127314081,8.0,-6.999999999924579,1.0891489778141386,-3.3648530470943014,0.6460044546585977,-1.3309226546598834
52,0.009598731282167622,0.08195812311609141,0.16107591074339778,0.07958359947653888,-1.9204164005234612,0.0,3679.300830834492,5.092262255724493,6.852680063138683,2.183384857991822,0.7639679916280184,8.0,-7.0,1.0891387905191958,-3.364861365710031,0.6459981066991294,-1.330943087265652
53,0.009598731282167622,0.08089813422469774,0.01575544041659373,0.07958359947653888,-1.9204164005234612,0.0,10406.215696651625,11.591491261837113,7.306020080079837,1.6714719262655968,0.4499040203198654,8.0,-7.0,1.0891341360843867,-3.3648661383734515,0.6459938427576348,-1.3309604251500438
54,0.009598731282167622,0.10926245901344947,0.4270918349587676,0.07958359947653888,-1.9204164005234612,0.0,11.532993448111544,-1.3112800600477017,5.683709460535964,3.0848569624971813,1.67370608030613,7.999996502217543,-6.993465874502071,1.0891446534717146,-3.364863713787192,0.6460015911534158,-1.3309373163371967
55,0.009598731282167622,0.11280105245212439,0.14396391974382322,0.07958359947653888,-1.9204164005234612,0.0,668.9264196583866,5.3816150419535065,6.172522513717678,2.8350174309048,1.4945519925399662,8.0,-6.999999988876853,1.0891553703949373,-3.364860917094925,0.6460005933458649,-1.3309192346777439
56,0.009598731282167622,0.1199147480848812,0.12854015200349672,0.07958359947653888,-1.9204164005234612,0.0,4647.963507390891,5.72999648329516,7.093185754925856,1.8451632799578148,0.5931063849201086,8.0,-6.999999999999999,1.0891601379695839,-3.3648615294718422,0.6459948570675914,-1.3309032677640358
57,0.009598731282167622,0.12451331181162503,0.06111836654730256,0.07958359947653888,-1.9204164005234612,0.0,10880.850820689284,12.919981507334738,6.976728890753859,2.2451506519819833,0.6673577845644346,8.0,-7.0,1.0891681887520217,-3.3648585976867866,0.6459942001223897,-1.3308904568740247
58,0.009598731282167622,0.13794466336965644,0.20367196642730329,0.07958359947653888,-1.9204164005234612,0.0,835.9070015366256,2.9551699103199134,6.2219290499584705,2.7507279801753715,1.1703187989132926,7.999999999999998,-6.999999999999998,1.0891751988958376,-3.3648570777149236,0.6459999891837149,-1.3308786932305483
59,0.009598731282167622,0.1453793703486828,0.1126392321595182,0.07958359947653888,-1.9204164005234612,0.0,4517.694203786921,5.307070062348432,7.035951289762346,2.1380702148064916,0.6293516870144342,8.0,-7.0,1.0891908038362133,-3.364857773543578,0.6460162049885076,-1.3308661801466226
60,0.011505860912447144,0.1753629045603453,0.300373992521516,0.1753629045603453,-1.8246370954396547,0.0019071296302795217,1270.9317952522051,4.446674680724803,6.649415507771311,2.277760422324942,0.8896172724328695,8.0,-6.999999999999842,1.0892127769077267,-3.364863038103422,0.6460295939778354,-1.3308573606815217
61,0.011505860912447144,0.15584354466237627,0.004204631102043522,0.1753629045603453,-1.8246370954396547,0.0,24528.049013146196,15.150249049389195,7.5132948749821695,1.2598728395070624,0.2990473315974887,8.0,-7.0,1.0892311374706973,-3.3648675610938468,0.6460450127951045,-1.3308470162809185
62,0.011505860912447144,0.15992949142022714,0.2019353783219064,0.1753629045603453,-1.8246370954396547,0.0,3170.9750690294754,3.4800992642983504,6.984750838484055,1.7891029374691647,0.662593802372497,8.0,-7.0,1.089252796492661,-3.3648605155420688,0.6460629540191922,-1.3308349943007103
63,0.011505860912447144,0.1590753645166097,0.007214171380419609,0.1753629045603453,-1.8246370954396547,0.0,11313.849240095355,17.76636999997446,6.551582374778207,2.5278130145612416,0.9761362650469176,8.0,-7.0,1.0892783263624162,-3.364859130237205,0.6460690557311992,-1.3308252657286135
64,0.011505860912447144,0.11825453708217848,0.018883560614455095,0.1753629045603453,-1.8246370954396547,0.0,25081.368990900428,13.969489997164525,7.4865277937740355,1.300608103921447,0.3126637713922445,8.0,-7.0,1.0892949623272727,-3.3648612559607716,0.646076796522338,-1.3308170323086521
65,0.011505860912447144,0.12911965146657495,0.25261506358778796,0.1753629045603453,-1.8246370954396547,0.0,645.1723553801979,3.056023918319594,5.892374482047225,2.3604351375078982,1.6905950601794288,7.999999999999997,-6.999999999986506,1.0893181460668806,-3.3648667366126204,0.646093184870639,-1.3308109982625855
66,0.011505860912447144,0.12524136721420281,0.08975730947977546,0.1753629045603453,-1.8246370954396547,0.0,2065.00338632826,5.916857062750123,6.60852241886326,2.1805185686740365,0.8786404508153078,8.0,-6.999999999997726,1.089330709022144,-3.3648756427550253,0.6461033245125285,-1.3308156013602404
67,0.011505860912447144,0.12103947820298107,0.019099476435085208,0.1753629045603453,-1.8246370954396547,0.0,19449.70824573866,15.656684856379522,7.213634727394606,1.6797559202201542,0.5230145527853086,8.0,-7.0,1.0893420575874107,-3.3648787173357246,0.6461088573720418,-1.3308171156029127
68,0.011505860912447144,0.11625990250993441,0.1558762094968366,0.1753629045603453,-1.8246370954396547,0.0,2844.6602052294065,3.5521001417591935,6.968403798354685,1.9841178213169368,0.658988216973903,8.0,-6.999999999820081,1.0893530871103017,-3.36489331491006,0.646126892353006,-1.330815987850362
69,0.011505860912447144,0.10809507583663899,0.030990965426564203,0.1753629045603453,-1.8246370954396547,0.0,9200.987621132848,15.13826601306165,6.863101895993669,1.97169507272672,0.747117029872583,8.0,-7.0,1.0893624533709185,-3.364905953527266,0.6461469939745312,-1.3308174234028882
70,0.013414391008119076,0.07886571579638021,0.008080392118928175,0.07886571579638021,-1.9211342842036199,0.0019085300956719325,22480.497008172435,16.023810637647077,7.183265381072375,1.561340097016661,0.5041160177098665,8.0,-7.0,1.0893689811534282,-3.364925269938295,0.6461465044040995,-1.3308324538472904
71,0.013414391008119076,0.08070788812931101,0.022626354431351376,0.07886571579638021,-1.9211342842036199,0.0,8732.562244038263,11.944595714261398,7.228839671766489,0.9634166489485622,0.48379389089121994,8.0,-7.0,1.0893785807075373,-3.3649246730523807,0.6461499526642276,-1.3308214055489984
72,0.013414391008119076,0.06060169539527405,0.0008734509815367486,0.07886571579638021,-1.9211342842036199,0.0,23316.713076287,17.695361071602434,7.194819226817037,1.4460362062528518,0.5085819515111535,8.0,-7.0,1.08938431688081,-3.3649332851742875,0.6461546209541735,-1.3308084015741741
73,0.013414391008119076,0.0648398985842491,0.049596203270170065,0.07886571579638021,-1.9211342842036199,0.0,8884.590607654905,11.78050385323286,7.0924527083520195,2.0932562185470736,0.5149252552298292,8.0,-7.0,1.0893899058550862,-3.3649407867847687,0.6461665512204646,-1.3307969929132657
74,0.013414391008119076,0.06451661003005019,0.01565067507246604,0.07886571579638021,-1.9211342842036199,0.0,5095.3280164008365,13.417726490181241,6.7055243701255645,2.4103796055804763,0.8951394796105306,8.0,-7.0,1.0893949915873204,-3.3649508903324348,0.6461714675876309,-1.330789171016283
75,0.013414391008119076,0.05249258102514205,0.13237477353870666,0.07886571579638021,-1.9211342842036199,0.0,4900.356665852995,5.754729157361487,7.136196270734878,1.8948813031128915,0.554411228170937,8.0,-7.0,1.0894046604010834,-3.3649587623124932,0.6461675536727618,-1.330784719704286
76,0.013414391008119076,0.05295992907036501,0.09443078993200509,0.07886571579638021,-1.9211342842036199,0.0,5802.634795156633,10.507421779489968,6.984489939532576,0.9690431327805358,0.6778869559466641,8.0,-7.0,1.089413357713235,-3.3649769961084877,0.6461712502923728,-1.3307746298584586
77,0.013414391008119076,0.052683319312371246,0.01633337885514749,0.07886571579638021,-1.9211342842036199,0.0,6264.496982251832,11.761283119846679,7.061543510467806,1.743994366000771,0.5537368929286369,8.0,-7.0,1.0894241700911467,-3.3649837989405538,0.6461670726923241,-1.3307695062652916
78,0.013414391008119076,0.03874420867797587,0.01648510315288292,0.07886571579638021,-1.9211342842036199,0.0,3661.7009988574,8.698611788347366,6.758787859723579,2.3246629809713637,0.9646628800030255,8.0,-7.0,1.0894269534841488,-3.3649844620755536,0.646167114365417,-1.3307714635031231
79,0.013414391008119076,0.09702794741279627,0.6138283527747681,0.07886571579638021,-1.9211342842036199,0.0,21.348993411798162,-0.058106349905984754,5.763138473106409,3.319578956809795,1.4356591825505935,7.999449255460641,-6.9801675314740415,1.0894381715605166,-3.364993859139255,0.6461732103310817,-1.330754169993131
80,0.015322397186710034,0.0967090751378021,0.004891669368986423,0.0967090751378021,-1.9032909248621979,0.0019080061785909583,22182.607998388128,16.235244581817344,7.305269108740538,1.7970920130907349,0.41939201616346833,8.0,-7.0,1.0894557284794548,-3.3650051007214077,0.6461837934300761,-1.3307363694767673
81,0.015322397186710034,0.09652326606036765,0.02076826365700706,0.0967090751378021,-1.9032909248621979,0.0,7631.412730794116,14.66174174574285,6.7287092802607456,2.4904297467423033,0.9837182215745253,8.0,-7.0,1.0894726812328916,-3.3650208413668428,0.6462178634740455,-1.3307235324177675
82,0.015322397186710034,0.09712987799520836,0.006939570329943721,0.0967090751378021,-1.9032909248621979,0.0,22615.108115573246,17.363063328523975,7.300047516964767,1.4949088898434715,0.39153015862233037,8.0,-7.0,1.08949124316081,-3.3650363911448955,0.6462443435119588,-1.3307057073934174
83,0.015322397186710034,0.09484411762171155,0.026738599535202044,0.0967090751378021,-1.9032909248621979,0.0,13907.987452965182,10.293729212778977,7.235312335553294,2.1744739475325536,0.5654073919616968,8.0,-7.0,1.089495848666103,-3.365052451704115,0.646281033966545,-1.3306869157516585
84,0.015322397186710034,0.09415176088695487,0.008727107724899182,0.0967090751378021,-1.9032909248621979,0.0,11815.262093026939,14.146465927871153,6.841417847148431,2.367231579005103,1.0808095192296128,8.0,-7.0,1.0895071059312313,-3.365063185775039,0.6463203426234936,-1.330675936245118
85,0.015322397186710034,0.09333149188881767,0.12417208355733476,0.0967090751378021,-1.9032909248621979,0.0,12459.929881413424,5.70720688708111,7.383118632420207,1.5481536799833915,0.353565752356055,8.0,-7.0,1.08950986525003,-3.3650632804852783,0.6463652635365761,-1.330657446967107
86,0.015322397186710034,0.08832254288285236,0.04434129987235189,0.0967090751378021,-1.9032909248621979,0.0,6866.9788879930975,12.546683916077487,6.943170398198018,2.1645751855415427,0.7066316382427371,8.0,-7.0,1.0895195272558258,-3.365061364198751,0.6464048616528514,-1.3306431614421586
87,0.015322397186710034,0.0870142458010191,0.0032504080368149944,0.0967090751378021,-1.9032909248621979,0.0,23784.675106583738,16.64616328245699,7.207368321770799,2.0860673073247984,0.5119896294225037,8.0,-7.0,1.0895403756389241,-3.36506000779133,0.6464619474430474,-1.3306298088411808
88,0.015322397186710034,0.08966948360577826,0.04303748120047436,0.0967090751378021,-1.9032909248621979,0.0,11824.809119402455,13.455910970123677,7.075126877727367,1.7661625254182134,0.54258994554542,8.0,-7.0,1.0895607563497385,-3.36506304665487,0.646516766191642,-1.3306094484049753
89,0.015322397186710034,0.035796486211045066,0.07509837882743622,0.0967090751378021,-1.9032909248621979,0.0,623.7118189093549,5.56343973920712,6.269112905208274,2.9330298561395987,1.2759522761409727,8.0,-6.999999999993442,1.08957437266357,-3.3650639123132127,0.6465705880362449,-1.3305928482682627
90,0.017229537604939008,0.10065142502889501,0.6534410575474858,0.10065142502889501,-1.899348574971105,0.001907140418228974,24.05423538369688,-0.16094682468108654,6.123630442684722,3.202277480863083,1.3452182345986115,7.999999994957826,-6.999650807614731,1.0896001551835963,-3.3650570448956474,0.6466306183096613,-1.3305781613227656
91,0.017229537604939008,0.10309390169944568,0.04519303036251372,0.10065142502889501,-1.899348574971105,0.0,8539.411140935501,13.743934998709639,6.7458854857966015,2.3176492927092034,0.7892527129838934,8.0,-7.0,1.0896143325962855,-3.365054741851723,0.646688982829434,-1.3305636396865337
92,0.017229537604939008,0.10791875524251002,0.05518810576058722,0.10065142502889501,-1.899348574971105,0.0,902.451364296637,6.282443567146692,6.109674980241841,3.3910782732414813,1.4699261160182182,8.0,-6.999999999999892,1.0896265841232176,-3.3650547274440727,0.6467322796911295,-1.3305553863014827
93,0.017229537604939008,0.1107399067427246,0.05495011453734783,0.10065142502889501,-1.899348574971105,0.0,2731.4558097256054,12.25397251580403,6.302481945556521,2.984158717155612,1.437877724744703,8.0,-7.0,1.0896413920173083,-3.365054790087109,0.6467571918927715,-1.3305496756332964
94,0.017229537604939008,0.11111782928514373,0.012506333149090405,0.10065142502889501,-1.899348574971105,0.0,17102.859915770852,14.808949545383216,7.3088398295966925,1.598766678971565,0.4211606437190563,8.0,-7.0,1.0896439066831904,-3.3650550430567163,0.646756990315505,-1.3305581357969407
95,0.017229537604939008,0.1178338331953459,0.19133212265935653,0.10065142502889501,-1.899348574971105,0.0,1088.577274926626,3.10914860526821,6.538020416389216,2.6683524904398723,1.216689593214092,8.0,-6.999999998996536,1.089634713833353,-3.3650557455823167,0.6467612247862435,-1.3305679630528984
96,0.017229537604939008,0.135119609514992,0.21719906306881304,0.10065142502889501,-1.899348574971105,0.0,390.80838144019583,1.8957471110692463,6.487980824024032,2.0025781908940274,0.9343795651487538,7.999999999637533,-6.99999999855183,1.0896339710189051,-3.3650618181668492,0.6467708069465741,-1.3305807117866735
97,0.017229537604939008,0.13698565217798317,0.021910834666726678,0.10065142502889501,-1.899348574971105,0.0,7412.410558994015,13.861727455086566,6.977092688842571,2.14828137235809,0.5910882894077755,8.0,-7.0,1.089628151823888,-3.365068678761059,0.6467876652233554,-1.3305956425835277
