iter,mean_reward,mean_terminal,std_terminal,avg_turnover,outside_frac,center_dist,mean_halfwidth,center_resid_l2,loss
54,-0.01631833390267587,1.078590126689139,0.039723753162516647,0.031923364531161263,0.5628720238095238,0.025119553370412585,0.012243003040776005,0.0,-7.599535998959205
55,-0.024552026423128127,1.0657235235602993,0.0807579983535172,0.04130215274965375,0.5767609126984128,0.03065258672781237,0.013178763333951458,0.0,2.904969630534808
56,-0.01776509913244554,1.0761259788420772,0.04919680898810445,0.03581574166063095,0.574280753968254,0.02694178695311073,0.011957158277173113,0.0,-1.9785874029071178
57,-0.029954756632599434,1.0490214796990207,0.08461821931668266,0.04450037849799189,0.597718253968254,0.0330554106331335,0.014314433903430146,0.0,6.171298351118577
58,-0.0257533108424857,1.0601425217850329,0.07869686543843878,0.05028941882294273,0.6321924603174602,0.037343165361140615,0.016076346504242743,0.0,-4.397600717845787
59,-0.023662473683168664,1.0602436114378673,0.06426994273561215,0.04531566738493055,0.6029265873015874,0.03363975942842823,0.014454462678641793,0.0,-4.497694140214886
60,-0.02346316058734955,1.0612649249676862,0.06492872664027713,0.04368718595148025,0.595734126984127,0.03187035106702983,0.012988699056236216,0.0,-1.3424551970523662
61,-0.019161839403982264,1.0728728034208164,0.05477695951675178,0.03960885737739954,0.550719246031746,0.029558678018649465,0.012791082994374207,0.0,1.2628334147215685
62,-0.03913797872133101,1.0403207099632317,0.11679256420973336,0.0433632167524269,0.5751488095238095,0.03271172002753708,0.014585351447138826,0.0,8.693361791912004
63,-0.04511979646085284,1.0245138601466168,0.11968463218062556,0.06175149670235045,0.5968501984126984,0.04337083976844461,0.01638420404686035,0.0,0.9409581297171544
64,-0.017049898530275734,1.076925871437438,0.043619461354327406,0.04071572136657079,0.5854414682539683,0.02990483328698624,0.012449996182027894,0.0,0.32199314757009356
65,-0.027536647909793627,1.0577991743146624,0.08553112348263561,0.047117732585667316,0.5969742063492063,0.03426675592344032,0.014040501378230458,0.0,1.8639828109688543
66,-0.029911164687638138,1.0593501194047397,0.10064181922132194,0.03812227645946452,0.5793650793650793,0.028252332505966888,0.012340891647090783,0.0,-5.64955493744472
67,-0.0238254329484004,1.0662156723661775,0.07698822395643677,0.039384453158817626,0.5840773809523809,0.029227287438562996,0.012572642272295886,0.0,2.6860348936524225
68,-0.023025004128201534,1.0595104169627936,0.057338304703168974,0.045213015495128184,0.6192956349206349,0.03383895593118149,0.014673428974053687,0.0,9.03701491361117
69,-0.05637245917149708,1.0145737552854426,0.14828879574180293,0.06786115642190989,0.6231398809523809,0.04683574034908076,0.016518974405246762,0.0,3.683846169823105
70,-0.02337064646187307,1.0638775512697853,0.06957963361187783,0.03986449885048529,0.5782490079365079,0.029493153850424066,0.012551962516787762,0.0,3.6992202845409037
71,-0.015594541692473474,1.0811156543424025,0.038223736735676805,0.037726828140341145,0.5690724206349207,0.028082016136258763,0.012048844349511777,0.0,-1.2534016025871084
72,-0.02402675526601032,1.0575894414496392,0.06120447760895088,0.0480399395761791,0.5850694444444444,0.03466695248365881,0.013953959928354649,0.0,-0.38647026519944117
73,-0.030541894446871384,1.04216500783904,0.07503339054328488,0.04812533394104958,0.6123511904761905,0.03661041213182582,0.016422602284880974,0.0,-4.463858327512404
74,-0.028565595946261207,1.0522930881746708,0.0821478188711401,0.04477960242572253,0.5875496031746031,0.03310545954345144,0.014172115311158872,0.0,2.5231453833063737
75,-0.01703303901214477,1.0763873374731714,0.04186822990255455,0.03103804514632501,0.5477430555555556,0.023874845435845837,0.011184035897088274,0.0,5.649861887120691
76,-0.01973870376231083,1.0704111230185678,0.05427178571782967,0.03853319208136988,0.5807291666666667,0.029807831567860363,0.01426893580564403,0.0,-2.55739266305632
77,-0.030559362693237786,1.0600398792900583,0.10474028501057445,0.043364366191248206,0.6242559523809523,0.032137224677998365,0.013549306287290269,0.0,-2.4013686583845173
78,-0.026655684802807174,1.0610006423954583,0.08564381698833799,0.05039074399435857,0.595734126984127,0.036054907113967735,0.013969848657636324,0.0,-0.7753394957179105
79,-0.026961782508761502,1.0558395339485864,0.07861006638211675,0.052940713598142584,0.6111111111111112,0.03768384583430848,0.014496147898066256,0.0,-1.6359879746147528
80,-0.022095914827704136,1.0697711085561727,0.07166833792558602,0.040103979522518374,0.5838293650793651,0.029999224751420375,0.012966606126265955,0.0,0.5935836632567122
81,-0.013479987409886051,1.0863823230246537,0.023895834126724826,0.02742381915814104,0.5750248015873016,0.021728806737346243,0.010530268895479974,0.0,-6.875623835151871
82,-0.03418898450579888,1.0372339963901749,0.08772806036089763,0.049565254859408214,0.6277281746031746,0.0369305044446117,0.015849242707659687,0.0,0.36838171580152507
83,-0.02763238185251529,1.0590182684779204,0.08807118274186805,0.040558307233990794,0.5900297619047619,0.029857149899755537,0.01259683683992388,0.0,-2.48208081802037
84,-0.020249409008611045,1.0745377556377882,0.06714636437073665,0.03822350642825011,0.5689484126984127,0.028615028902340665,0.012713284421428439,0.0,-4.088639994688557
85,-0.03710584070655397,1.037331516332536,0.10317366489507893,0.05433284076259651,0.5935019841269842,0.03936281775877898,0.016398589651385524,0.0,3.331618396022638
86,-0.03795385323738143,1.0357551323665775,0.10477345414493561,0.04583637806038802,0.5611359126984127,0.03358778835224921,0.014168525588991926,0.0,1.0795158583405757
87,-0.024743262895584157,1.0558812002943485,0.0630320114464585,0.04700502078430627,0.6186755952380952,0.034646677217129676,0.014464612537986896,0.0,-0.6813153580506616
88,-0.01966098905719877,1.0704250077877593,0.05358461020103223,0.040460810229165076,0.5970982142857143,0.030732629740915004,0.013964273265239613,0.0,-1.4284892286550248
89,-0.0408845596214516,1.03669913951431,0.11923669144221029,0.0446370900440681,0.5877976190476191,0.03318810813515734,0.014474047272134891,0.0,-0.893809297909194
90,-0.028553286617232623,1.0561928331745212,0.08872871793766389,0.05235597443839358,0.5750248015873016,0.037180711932867164,0.014432582860835833,0.0,3.6553351296677254
91,-0.015096443493854193,1.0806040792412368,0.029000993086812865,0.035328496791579005,0.5730406746031745,0.026958018544608615,0.012469531710680406,0.0,-2.2461926295541548
92,-0.018435962125019235,1.0727652687611524,0.04740554072677045,0.04749806433514446,0.6044146825396826,0.034684556794527886,0.014146597148097895,0.0,-2.5762765584364336
93,-0.028854675303671994,1.0612254299277435,0.09796067580887925,0.040322934986292636,0.5606398809523809,0.03022269582663709,0.013431217953927595,0.0,5.453227515922502
94,-0.01698831991747313,1.0762571431870498,0.0409392880402533,0.03197440606004225,0.5590277777777778,0.025197353369396103,0.012396935464437835,0.0,2.9057757402324715
95,-0.025152409102534797,1.0534416966700595,0.060605881130332065,0.056607896189859404,0.6094990079365079,0.04059408504039735,0.01629625382358968,0.0,-4.723773099542101
96,-0.023710654132821585,1.0604594784719201,0.06510834803996393,0.0531345451333965,0.6077628968253967,0.038825980212686725,0.016246148807254827,0.0,-1.157412011276438
97,-0.02092234726070684,1.0665445642783085,0.055785248381989914,0.04437547991784519,0.5985863095238095,0.03304875845633706,0.014271548819904318,0.0,3.1614559959871786
98,-0.021487067981762965,1.0647304599099108,0.0564731750973745,0.04543592542845868,0.6168154761904762,0.03312615657061218,0.013533808213431638,0.0,7.77513154650486
99,-0.02639229688472127,1.0567916221406857,0.0767050024159127,0.04521599561020275,0.5873015873015873,0.03266422161242236,0.013015183044850501,0.0,6.683833988747128
100,-0.02305626948340149,1.0648239639533363,0.06916436049088114,0.03559113798851124,0.5539434523809523,0.02732394811495912,0.012619676105310002,0.0,-5.1306458465542555
101,-0.04222481794834016,1.0387772126785126,0.12740498733028707,0.055117545145675045,0.5969742063492064,0.03907406562131119,0.014832357378231223,0.0,3.2146074804498617
102,-0.03485978596521497,1.0459177930297545,0.10544410585894957,0.04972598396751749,0.5969742063492064,0.03602687039479742,0.014728126327740617,0.0,-2.159198837521354
103,-0.03685941180317865,1.0496095225418194,0.11934033724218808,0.06010274044773006,0.6164434523809523,0.04214095450895366,0.015490268689816641,0.0,-5.329868362682906
104,-0.017919260320091758,1.0748603938891936,0.04753250785014396,0.039202198346164945,0.6014384920634921,0.029394024999953347,0.012753838197602894,0.0,1.1548396074763874
105,-0.015716061517798217,1.079814429706749,0.035657961398322405,0.029214626342720797,0.556671626984127,0.02282328169323418,0.011007195499063118,0.0,0.2269811538515192
106,-0.03311325725335655,1.0445428149268075,0.09458499279735501,0.06272795439885406,0.6318204365079365,0.043941616383039346,0.016265041997903996,0.0,-1.9439344420839273
107,-0.03886164491267063,1.045570685000396,0.12252849293704601,0.05339397591638029,0.5959821428571428,0.03850595783501294,0.01544698668523636,0.0,5.244356577538816
108,-0.02602033981982667,1.052736200034657,0.06583094287334892,0.04493307633463991,0.6116071428571428,0.0337516468600669,0.014937813097313943,0.0,-0.6676661985998799
109,-0.025462789613802633,1.0603342273773395,0.0771768201697758,0.03864728840419098,0.5861855158730159,0.029100877794634737,0.012947414297467246,0.0,-1.4829081864976237
110,-0.028725243595518774,1.0541377595910193,0.08631019880866615,0.0507976643711089,0.6160714285714286,0.03640808580842059,0.014353649035892443,0.0,8.746194260184994
111,-0.023687644920952735,1.0625065069924704,0.06916056897930457,0.04108763605934368,0.5828373015873016,0.03014215318236497,0.012639966077518588,0.0,-2.516980199842903
112,-0.025151919104978826,1.059618602380938,0.0737901233736442,0.03791067879850194,0.5928819444444444,0.02923822665464236,0.013706163602966856,0.0,0.4965724954810546
113,-0.022484607349609005,1.0613270634679093,0.057047559309542376,0.03938442447351484,0.5762648809523809,0.02969072758870556,0.013076286499972516,0.0,-3.080798265994911
114,-0.02672503081962352,1.0564426881123041,0.07820696275397956,0.038044583996685845,0.5966021825396826,0.027807508931639538,0.011460608068382745,0.0,-3.231765777905873
115,-0.027132857757805655,1.0603057413898993,0.08728328516491572,0.04004178014788904,0.5825892857142857,0.029694553898763867,0.012628162412832315,0.0,-4.83421398327289
116,-0.017843121053618727,1.0765128154115304,0.05093168263499622,0.030828061548326013,0.552703373015873,0.02378962644988497,0.011017952314049175,0.0,7.4487060044419735
117,-0.040551536959085005,1.0363745523093841,0.11738078985562563,0.050348739763399375,0.5959821428571428,0.03675006458560563,0.015076324086747533,0.0,-3.2363138359228953
118,-0.026119840991504918,1.0576828591049168,0.07658767785325532,0.046404881878725275,0.5767609126984128,0.03422805275672171,0.01453701843215497,0.0,-6.272826592633607
119,-0.03510602776137099,1.042041703580427,0.10077303386123382,0.047793441353695246,0.5612599206349207,0.03493141433434781,0.014387390127560185,0.0,2.0977181775440195
120,-0.03348113456963718,1.0400789124870196,0.08891782913624709,0.04828547538228349,0.6020585317460317,0.035739257992218505,0.015351643990977553,0.0,-6.298838691006124
121,-0.028354674744717725,1.0574125020757987,0.08957388112856145,0.047172073554485994,0.595858134920635,0.03445824850513085,0.014190709755911631,0.0,-4.640096765790422
122,-0.01733960168048696,1.0795004170080684,0.053098513908183945,0.029000254892208685,0.5631200396825397,0.022851621434741596,0.011184087724007792,0.0,1.9355003018073778
123,-0.022412984565664644,1.0670218561097609,0.06877352552524484,0.04835448867701288,0.6024305555555556,0.03501377568714129,0.013914086895636366,0.0,4.800203945593736
124,-0.037930568201921214,1.047272061434322,0.12085009302189087,0.05323352654995726,0.6170634920634921,0.03828351719589186,0.015138428119477968,0.0,-4.877633785361024
125,-0.038610116252977944,1.0375148624241137,0.11049296954975585,0.05477223463105518,0.6204117063492063,0.03915585616469443,0.015349114617087782,0.0,-4.521434975654266
126,-0.02244230078825081,1.0623081343093617,0.05901907243325704,0.04370957517059525,0.5998263888888888,0.03278939719348327,0.01451089471332153,0.0,-8.023331877003955
127,-0.019558278969759674,1.0758321185942417,0.06434761997902688,0.039815870005069934,0.5915178571428572,0.02938188586732016,0.012423439698124376,0.0,1.7585402478418053
128,-0.026861457730017142,1.0572746420924748,0.08056630772342761,0.05163308123248045,0.6215277777777778,0.037691538185414826,0.015391549703422252,0.0,-2.423020488278137
129,-0.023137088994473497,1.0646311310888186,0.06937116349161894,0.04181035875313699,0.5709325396825398,0.03161011602416662,0.01410724760522661,0.0,4.186252330410035
130,-0.016947617933785707,1.0778943338514093,0.04514226653807465,0.04350913693175314,0.5772569444444444,0.031858526924049585,0.013135702767992592,0.0,6.426350496923465
131,-0.020491961479877426,1.0652894363850798,0.04842546365733572,0.03827848818343204,0.6003224206349207,0.028894426364195785,0.012918352416240508,0.0,-6.163839882444081
132,-0.023302951670374668,1.061001002746823,0.06310491607621374,0.04341050033172346,0.636780753968254,0.03305685423247657,0.014700723643652162,0.0,-3.175017476608541
133,-0.03450313996704435,1.047585815295894,0.10617464983708204,0.054246784288574115,0.5984623015873016,0.03831689600639193,0.014374648431624604,0.0,-0.7175447754666632
134,-0.03369796907938636,1.045869774264836,0.09970878895169545,0.053130207642940186,0.6220238095238095,0.03835370366935403,0.01521373383419834,0.0,0.8988162445468103
135,-0.02739259097129569,1.053688373879377,0.07736600696193845,0.049129024128790194,0.6015625,0.035394419281526465,0.014047072490046863,0.0,-1.1430885887049398
136,-0.0339972421826219,1.0456733842985027,0.10089865147138638,0.04476715180700294,0.5963541666666666,0.03321757093597161,0.014170612134185651,0.0,-10.91015166125358
137,-0.023356695257133537,1.0645406880017905,0.07076347963536903,0.044989311754018046,0.5716765873015872,0.032465757127569585,0.01285300882336993,0.0,-1.2904529404362513
138,-0.016647748944951277,1.0789885216172694,0.04476573516180896,0.03834215374385841,0.5814732142857142,0.029055951990119816,0.013127701007881971,0.0,8.893331152794252
139,-0.01904998048961603,1.072997126489382,0.05403934316460558,0.031908961519979746,0.574156746031746,0.025202159726768425,0.012324118423698429,0.0,2.946112240211895
140,-0.01972237744642827,1.0722558800724016,0.05834224258932511,0.03433860749328463,0.5843253968253969,0.026290164930123403,0.012129590647912213,0.0,-5.638185562223282
141,-0.016391183780299537,1.0802461268416037,0.04527906407891291,0.039542226132685196,0.5823412698412698,0.029240203766665196,0.012439597246760317,0.0,-3.701567142988921
142,-0.02358113197208926,1.0642667963487316,0.07181663733879896,0.04747712190079842,0.5709325396825397,0.034618306684680224,0.014216557321838501,0.0,4.054099761468218
143,-0.03957957096643969,1.0425920404136195,0.12166472465465134,0.03952737350357982,0.6021825396825397,0.02996810537575752,0.013427265674353152,0.0,0.5071164164331111
144,-0.01847164419629837,1.0720830263206786,0.04592267458480828,0.04621233308521652,0.5849454365079365,0.03337062270474857,0.013215672076130499,0.0,-1.0234898204881582
145,-0.035550075866326,1.0355268788039969,0.09218822197206555,0.05921401999249705,0.6378968253968254,0.042335799333276865,0.01650489946975768,0.0,-0.7134346488932487
146,-0.03036138871264546,1.0477577182260174,0.08475657114877129,0.04099209694191406,0.6138392857142856,0.030928909139685372,0.013717952864849722,0.0,-5.104478706712315
147,-0.034033902655594576,1.055067480889525,0.11414231274985796,0.04258088004210854,0.5849454365079365,0.03114789364789733,0.013110559200874242,0.0,-0.6936707069730539
148,-0.016496140106169926,1.0785950546700778,0.041916337573892355,0.03676627418123985,0.6071428571428571,0.02821083186400284,0.012829685703814014,0.0,4.048704426881157
149,-0.021848851950986445,1.063147096529509,0.0558581664815711,0.04374282576361274,0.5962301587301588,0.03215936215312297,0.0134673391668006,0.0,-7.162898118666259
150,-0.023034345583113763,1.0599362200317546,0.0584506896804534,0.04545257897947824,0.6026785714285714,0.03346887281769622,0.014151104170098686,0.0,-0.2172588056435986
151,-0.03480496289265621,1.0484533187340723,0.10880517584168285,0.046312520196220286,0.5949900793650793,0.033973400016929056,0.014085319718614904,0.0,1.645350641300445
152,-0.037018701926064275,1.045372455848384,0.11449464841513016,0.04480487714009664,0.5791170634920635,0.0327261732885031,0.013640950607312192,0.0,2.100409450526536
153,-0.01447383245270683,1.08285735761214,0.027412292627520405,0.03749637478300444,0.5788690476190477,0.028079250133093658,0.012280410074698017,0.0,-0.13996828170453252
154,-0.014799470746770294,1.0848225920967032,0.03916165797623825,0.029339808107698387,0.5333581349206349,0.02289805794484917,0.011030211289894776,0.0,-2.7520619693399837
155,-0.014064810065430089,1.0834185761315864,0.02176193176727144,0.045108468940598154,0.6259920634920635,0.032445385210051816,0.01288355778771828,0.0,-2.451951263299053
156,-0.020300295600926048,1.0678435423615578,0.05324440163420604,0.03988336294090917,0.5649801587301587,0.02956381873948471,0.01264983220207677,0.0,1.8457774003139644
157,-0.02930078603812782,1.052575015348645,0.08698655033208061,0.0543929128408545,0.6097470238095237,0.03924076776963688,0.01602586254032723,0.0,0.4655588192514545
158,-0.027711856605858547,1.0584039341163924,0.08753519710461409,0.03554371777739523,0.5580357142857143,0.027719098988290718,0.013367182898019253,0.0,0.9902015744203889
159,-0.02062971500393019,1.07032994114309,0.06176885007813977,0.03227280685545618,0.5535714285714286,0.024209376508134574,0.010528100445396638,0.0,6.54860885862852
160,-0.020581212310233212,1.0655845902105854,0.050136911765454636,0.04154816187793561,0.5999503968253969,0.031082723245516943,0.013968885731864299,0.0,1.0583255524004809
161,-0.03086089668341384,1.0537059937014708,0.0972571869043092,0.04619964415613595,0.5958581349206349,0.034319420318276124,0.01468153890147363,0.0,-5.560090021178482
162,-0.02837761983749201,1.0586249673221029,0.09160087320989627,0.04620167712107218,0.5700644841269842,0.033323606943265305,0.013447344391257322,0.0,0.4925882927186091
163,-0.0324877904819177,1.053488322684379,0.1049862795420483,0.043521870836682394,0.5900297619047619,0.031983606108274734,0.013284585737149118,0.0,1.3229947533137814
164,-0.02211605244825684,1.0631117573273157,0.05811765193330788,0.051159610183225096,0.613343253968254,0.03696256553246139,0.014680222451971361,0.0,3.8193252859215967
165,-0.04086404177839208,1.0433807193633113,0.12780627023443816,0.044179064768164716,0.5611359126984127,0.03271674488836933,0.014153009470235896,0.0,0.5252864296043785
166,-0.03493584167865883,1.0417842442376588,0.09951691467891274,0.054592627365397384,0.6205357142857143,0.038882883084863144,0.014749126343515604,0.0,-1.0933947509103186
167,-0.01758937446121793,1.0766729199407046,0.048783253123034546,0.043841670717339,0.5880456349206349,0.03189554103782964,0.012990711219096042,0.0,3.1928356676088296
168,-0.021493104173762448,1.0653050904589274,0.05788251478196754,0.033916195512094266,0.5812251984126984,0.026907494129264894,0.013237695148910301,0.0,2.7612782654240604
169,-0.03502104465621063,1.0376944707388644,0.09315556788229756,0.05176145444142357,0.6125992063492063,0.03750719342836649,0.015201781313684555,0.0,3.3328223421187313
170,-0.03354094923466731,1.0472224563374288,0.10099490772855078,0.0469513328896944,0.5939980158730159,0.034297303180912744,0.014127352105745037,0.0,-2.1087487256899298
171,-0.03151590411579397,1.0517459478682385,0.09765572252718668,0.054055450098691095,0.6267361111111109,0.03938758196247213,0.0161500939492011,0.0,2.0202952902980873
172,-0.02072979581844856,1.068599859737134,0.05885404792660987,0.04459271311827753,0.5789930555555556,0.032618794775645055,0.013624147026520988,0.0,2.305274927725876
173,-0.022593170561661217,1.0687164272981278,0.07319695417360893,0.0396864516902037,0.5757688492063493,0.02888475327034282,0.011756767939224035,0.0,-3.684283227590236
174,-0.019548959809879266,1.069660732076286,0.05060271778264095,0.03477273929948982,0.5856894841269842,0.02666783582731677,0.012221246396977239,0.0,4.733664447037085
175,-0.04582216311571796,1.030080625906702,0.1301905120331733,0.04571447399030952,0.5622519841269841,0.033771729203185455,0.01438379050069771,0.0,-3.3981494742982417
176,-0.021224675944773164,1.0640471829096674,0.05235940669999744,0.03507360948712422,0.5740327380952381,0.02670157204394419,0.012095866337210971,0.0,6.167431404590017
