iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,episodes_per_iter,rho1_asset1,rho2_asset1,rho1_asset2,rho2_asset2
1,0.0,0.2634026351841574,0.2634026351841574,,,0.0,6.038021385501711,-0.09393281383169355,42.99720540192455,-3.930888634025337,3.607266922119949,2843.8288885703028,-2032.528004874303,16,1.091909089653275,-3.362636368023106,0.645971754616248,-1.3309451867916844
2,0.0,0.18388181258145864,0.10436098997875984,,,0.0,9.960925804048301,-0.09860155541037725,46.51530388689092,-1.4291292431862939,3.9133800142239403,3571.1984038626288,-1927.97227865446,16,1.0928331134990774,-3.3626823657003273,0.6451014992319165,-1.3317717701056409
3,0.0,0.18768427145701738,0.1952891892081349,,,0.0,5.58073597579313,-0.09858726685821492,136.7568661101509,-33.19977839029297,3.4896648267682986,17640.71680291034,-9893.412360609851,16,1.0934089223533365,-3.3624733586346265,0.6451981254446814,-1.331820884327594
4,0.0,0.2103869521630564,0.2784949942811734,,,0.0,7.136671788305291,-0.10879745042991568,35.7162545722184,8.931108405061357,3.621818202740047,2092.8814173584706,-556.274034699188,16,1.0940781514391322,-3.3622462182628716,0.6453070941964647,-1.332056018772468
5,0.0,0.22998219313283652,0.30836315701195705,,,0.0,5.865221057152991,-0.10796127813413209,311.4618617889821,-222.80621246146126,3.6011803958237874,63069.21973000784,-60236.967144370115,16,1.0945191648120836,-3.361891036459446,0.6451204861211113,-1.332277237016524
6,0.0,0.21269889030825442,0.12628237618534388,,,0.0,7.561635654141606,-0.0960356326240911,56.8936253130392,-5.659844451704677,3.876764009171504,4298.384440330987,-3077.0067204217858,16,1.0945118690845068,-3.361746047996395,0.6454757520855601,-1.3323664448738721
7,0.0,0.20305112085730123,0.14516450415158208,,,0.0,11.500079003984556,-0.09990597416622726,40.818606941269415,4.474732498491816,4.024663840249496,2081.997221694783,-400.45201850928686,16,1.0947363444475184,-3.361742538952122,0.6460696044079058,-1.3324659130079168
8,0.0,0.25205098961029304,0.5950500708812356,,,0.0,7.878823455968111,-0.08198391059226716,67.14255236152897,-0.958755148360471,3.931826869751673,6796.237654331833,-1934.6897083233623,16,1.095244670093533,-3.3614251171251843,0.6466761065727645,-1.3324570270458291
9,0.0,0.23147684981079886,0.06688373141484558,,,0.0,6.6213840655428315,-0.11219776662711814,477.79993985360613,431.50713986664783,3.6044511652864824,111236.50918267579,-884.7185606800783,16,1.09571135108428,-3.3609608349066353,0.6471125195354125,-1.3326047710847528
10,0.0,0.24132962850097422,0.3300046367125525,,,0.0,12.29801952273709,-0.0942158838753534,43.70043259735747,0.36803312656805626,4.049263074965178,2495.5256737704613,-1167.6536771386047,16,1.096292004293123,-3.3605548152261076,0.6475054202598751,-1.3322395503236641
