iter,loss_critic,loss_actor,mean_xT_batch,std_xT_batch,omega,target_z,lr_theta,lr_phi,cov_mode,signal1_asset1,signal2_asset1,signal1_asset2,signal2_asset2,val_mean_xT,val_std_xT,val_mean_sharpe
39.0,205.4490497107918,-4.429461798855739,0.8252812466794038,0.13660369583184684,0.010666659289362319,1.2,0.0003,0.0001,belief_avg_regime,0.9085985294809896,-2.8167156014080796,0.4328214643207699,-0.7122158629514175,,,
40.0,222.79639039406067,-4.724969858849068,0.8204888118568905,0.13661191509529408,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.908509159153411,-2.8168086808273674,0.4329217311726227,-0.712120689463206,,,
41.0,214.935361656091,-4.649845498285208,0.8444206628688256,0.14688190698799172,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9084207919876442,-2.8169009482630645,0.4330219823739748,-0.7120245696066435,,,
42.0,220.3456228857735,-4.467736541666335,0.8666922124355674,0.12567841990316797,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9083309268916063,-2.8169923752825072,0.43312229516448036,-0.7119293280510606,,,
43.0,212.69645469693177,-4.948733927579709,0.8776805271301327,0.14813354636994439,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9082410018562548,-2.8170811843434973,0.4332227037894193,-0.7118350586723002,,,
44.0,221.97195862042378,-4.792585863223845,0.8676388189087465,0.1390098585789259,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9081511260374244,-2.817171463150187,0.43332292535776074,-0.7117382024392404,,,
45.0,213.8290155807161,-4.4540448431082025,0.8204936414149984,0.12192694764545417,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9080629415788961,-2.8172593215448027,0.43342333183696174,-0.7116438538884439,,,
46.0,223.6100762206337,-4.310454892505447,0.8689744208142733,0.1404996998026583,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9079728823785641,-2.817349438657145,0.4335235771317306,-0.7115476213166497,,,
47.0,219.6959611647911,-3.7493544913362595,0.844566291702273,0.09969443976126034,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9078839377227814,-2.8174397795919717,0.4336239057264861,-0.7114522434171402,,,
48.0,222.90558218537046,-5.310654229180136,0.8624387823302039,0.12981900069600388,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9077959907965064,-2.817531389676648,0.43372412457983295,-0.7113550449281676,,,
49.0,229.89894881823,-4.477150248866243,0.8213069541375555,0.13700198021280208,0.014320369489806015,1.2,0.0003,0.0001,belief_avg_regime,0.9077076529636565,-2.817624865951129,0.43382415287706017,-0.7112554701280119,,,
50.0,208.9047458347473,-4.5513021129520475,0.8431050628950069,0.17331189489652896,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9076185550092121,-2.8177171566384898,0.4339242859595821,-0.7111572401919523,,,
51.0,206.94193718388902,-4.800025899393952,0.8460236472233118,0.16116145588691055,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9075312767804354,-2.8178079036802726,0.4340246066399638,-0.7110615836430304,,,
52.0,202.35648575897787,-4.2864632356624215,0.8483882553318581,0.13758533001682297,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9074414684816509,-2.8178935140354584,0.434125118708556,-0.7109699630795968,,,
53.0,220.57898158293045,-4.616833931813293,0.857935462667407,0.1649357623624506,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9073549132414197,-2.8179799091270774,0.4342256863430539,-0.710878444576799,,,
54.0,206.63974981891218,-4.758842864025442,0.890902109348475,0.1478359655120068,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9072722054597819,-2.8180631816318753,0.43432645187138086,-0.7107897234943393,,,
55.0,224.78768563499983,-4.195945444287367,0.8558649903801481,0.14217454292649312,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9071862557828547,-2.818146867920117,0.4344272300891061,-0.7107017199232185,,,
56.0,206.38347444081114,-3.828047457789567,0.8187416512781752,0.1390023529524932,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9070987720673933,-2.818228390823009,0.43452815635629083,-0.7106171333277721,,,
57.0,218.24636499986983,-4.740624422421658,0.8524821532866083,0.138561389412344,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.90700675127737,-2.818314071536446,0.4346289009195324,-0.7105309875871643,,,
58.0,213.09301132807818,-4.790034669287068,0.8730920327702159,0.13767430689597637,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9069177402693013,-2.818399849318725,0.43472967009730895,-0.7104442398248518,,,
59.0,200.08207583707372,-4.824102932334135,0.8068155733781401,0.1091807725761169,0.017931699275552826,1.2,0.0003,0.0001,belief_avg_regime,0.9068289739828127,-2.8184832928959884,0.4348305655676953,-0.7103594892508727,,,
60.0,218.67376204479393,-5.276552062517403,0.8386466001775623,0.133978834683445,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.9067446596158649,-2.818569819344848,0.43493117174816787,-0.710270103701973,,,
61.0,214.99288891242017,-4.699078679421438,0.8251813725615169,0.13336656680371217,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.9066565041144624,-2.8186594297753755,0.43503163625642727,-0.7101792987724886,,,
62.0,210.60406758604535,-4.281892682088765,0.8436759831826841,0.13193324189744884,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.906570563017736,-2.8187471100691854,0.4351322382547475,-0.7100899315311414,,,
63.0,218.39329032157804,-4.833078128033257,0.8708212559510523,0.10599476770018558,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.9064829302977501,-2.8188343786366277,0.4352325680244214,-0.7099965626873588,,,
64.0,227.94676572097018,-4.968957232175786,0.8451167715017701,0.12878710085678047,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.9063920888370633,-2.8189275435256906,0.43533255385838815,-0.7098998234980202,,,
65.0,223.6325550470537,-4.85070431514464,0.8602528456918761,0.14732227235449977,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.9063045349799441,-2.8190242767179257,0.43543236709033867,-0.7098004141150445,,,
66.0,204.580677296671,-4.558816244474483,0.8212358608910821,0.1615568728216662,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.906216976463039,-2.8191174212098558,0.4355323980541056,-0.7097038691595771,,,
67.0,213.50180598395616,-4.730372916017906,0.8124716282556352,0.10620180128326857,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.9061297734177404,-2.8192103148120213,0.4356325477807417,-0.7096086160072143,,,
68.0,216.66839669311753,-5.160556083093346,0.8458637111152542,0.12167513755950071,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.9060409751410461,-2.8193074989886253,0.43573223393434907,-0.7095084592157216,,,
69.0,212.90969993450324,-4.890878515726071,0.8607469055701993,0.14597339363153256,0.02154413116753842,1.2,0.0003,0.0001,belief_avg_regime,0.9059499969355743,-2.819403692033688,0.43583199928155825,-0.7094091372003722,,,
70.0,221.3656540318036,-4.496810625411451,0.838742611336283,0.12349292889818012,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9058625962495938,-2.819495973089975,0.4359319279370014,-0.7093107425420311,,,
71.0,210.07341523987023,-4.678361322606291,0.8323478840495891,0.1545959692900175,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9057784091814938,-2.819587960784268,0.4360320412399544,-0.7092144306283863,,,
72.0,202.83346764217043,-4.84366209514836,0.8491271540951557,0.11517616316219544,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9056953907452644,-2.8196788469545644,0.43613224545889007,-0.709118637961847,,,
73.0,219.5231639939771,-4.484109742383524,0.8458340115269307,0.14834313416879652,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9056169510645923,-2.819769972137024,0.4362325741868548,-0.7090239197220941,,,
74.0,207.57314467733403,-4.513008994637204,0.7994890210670296,0.12169850294296924,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9055413822196205,-2.8198589962275884,0.43633308072157473,-0.7089313488743803,,,
75.0,223.4674122493397,-4.761862515529618,0.8462557160470218,0.13205897360899543,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9054641537135777,-2.819953432298332,0.4364330434370007,-0.7088331076243901,,,
76.0,219.84221028275007,-4.282453600537194,0.8432719696029345,0.1428648509511311,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.905388173357819,-2.8200497320405304,0.4365329934918999,-0.7087341453741868,,,
77.0,211.50616675343878,-5.097449038835835,0.8699434753015802,0.12234893665010696,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9053063869909016,-2.8201477061201685,0.4366328679254569,-0.7086349265788299,,,
78.0,214.8591970126963,-4.310931346485535,0.8714220947779313,0.16207617476639916,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9052226197360976,-2.820242779471681,0.43673282070818414,-0.7085362725495485,,,
79.0,214.06721510791,-4.7387089873796855,0.8333300150312746,0.13344110218405228,0.025156634056849803,1.2,0.0003,0.0001,belief_avg_regime,0.9051384171301191,-2.8203363489312157,0.4368328817972928,-0.7084386575128029,,,
80.0,219.94701447679165,-4.408455207876175,0.8921096126628338,0.1289090239265673,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.9050550845485629,-2.8204324794741162,0.43693288380962164,-0.7083399806283733,,,
81.0,210.04563540979996,-4.555118132799599,0.8320286259391433,0.12091390925684276,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.9049736437169074,-2.8205271559525587,0.4370330587431136,-0.7082433236329281,,,
82.0,215.83196263396994,-4.405886170421629,0.8122560990474527,0.13861637143514122,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.9048940044596928,-2.820622447757197,0.4371332679483532,-0.7081465829728327,,,
83.0,212.97807883755337,-5.388315881804852,0.8764157230542475,0.1380913024657789,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.9048081581440065,-2.820719402701032,0.4372333151794405,-0.7080486826745512,,,
84.0,206.22968496135212,-5.047509075873002,0.8278060090021957,0.10248393471247029,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.9047251127199564,-2.8208158808421135,0.43733348098887903,-0.7079518294407655,,,
85.0,219.18601289240655,-4.765884563530789,0.883637524287614,0.15027294695374466,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.904642622042151,-2.820914876228658,0.43743360123498143,-0.7078542611708918,,,
86.0,213.98250716092357,-4.412058442412619,0.9077313842474843,0.13636295646604743,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.9045638086770845,-2.821010405982452,0.4375339137408603,-0.7077587759546508,,,
87.0,227.03590769516126,-4.760261799396847,0.8572587284025105,0.10907158075405009,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.9044882096270559,-2.8211080401191015,0.4376339509892503,-0.7076594587710368,,,
88.0,228.35438837811745,-4.4681911254869435,0.8331471833613144,0.1138419807881242,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.904412429765716,-2.821207447694077,0.43773391347348045,-0.707558979072162,,,
89.0,212.44978930889988,-4.969761583712418,0.8787695925742036,0.14553863199337874,0.028502337438191326,1.2,0.0003,0.0001,belief_avg_regime,0.9043390254850631,-2.8213086066760273,0.4378338820375006,-0.7074582509072953,,,
90.0,215.23529271588876,-4.099595686589024,0.8259206895894438,0.14594898757282715,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9042654163789784,-2.821406319575021,0.43793404995490454,-0.70736020564039,,,
91.0,204.77615620541513,-4.558508221019872,0.9148969116505817,0.1944977204360824,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9041944079404627,-2.8215006880120255,0.4380344400883873,-0.7072651620511271,,,
92.0,214.6176574562595,-4.96420645739552,0.8524502487617857,0.1467039138937271,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.904125213393063,-2.8215959343751567,0.43813482020451255,-0.707169480792812,,,
93.0,221.31621646325908,-4.5888190388113115,0.890358247429968,0.15281947894396966,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9040616637340376,-2.8216943516983917,0.43823493047711654,-0.7070701857703126,,,
94.0,213.70465700857724,-5.106316305617142,0.8756118130468573,0.12587039850315354,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9039931112962717,-2.8217967421458505,0.4383348544041381,-0.7069693909295511,,,
95.0,205.37772427320348,-4.389510737554243,0.8818432233546691,0.132491243760177,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9039187964798145,-2.82189744104569,0.43843483577737835,-0.7068698525936394,,,
96.0,217.63731332745402,-4.13197960606283,0.8541640228470013,0.1244374409901489,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9038476681283751,-2.8219973144211115,0.43853485692320865,-0.706770008401206,,,
97.0,210.43975359615996,-4.94545860603354,0.8674972913904306,0.14171492093008048,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9037766387226147,-2.822095953494663,0.4386349102306025,-0.7066700229804931,,,
98.0,223.22726541453596,-4.115598780825859,0.8744149542839477,0.12096230827015178,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9037053286891681,-2.8221927636407256,0.43873504830746063,-0.7065707538957158,,,
99.0,203.59609871305173,-4.782008623679367,0.8852660516972229,0.14835622553030983,0.03204558568091487,1.2,0.0003,0.0001,belief_avg_regime,0.9036315926594187,-2.8222879410886406,0.43883530957894107,-0.7064734066781498,,,
100.0,231.6405382286306,-4.293222453075499,0.9033133807356566,0.16680238612799897,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.9035596837647019,-2.822386560605485,0.43893510241002587,-0.7063708329880228,0.8112773182979033,0.12108411598007343,-1.328738457787111
101.0,213.85991663655355,-4.517988290368037,0.8489553368608622,0.1445315020716171,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.903490577003515,-2.822485448369933,0.43903479707412085,-0.706266372645099,,,
102.0,217.77729697109243,-4.509618166763524,0.8881379659688586,0.12803167417727734,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.903413878165558,-2.8225843331162914,0.43913452399772124,-0.7061634494644475,,,
103.0,218.40293966934365,-4.004776827315851,0.8161333128920168,0.1423678155814214,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.9033366304557034,-2.8226829278516368,0.4392343925857404,-0.7060623476898835,,,
104.0,216.1963540865214,-5.195389235950886,0.8447330195620577,0.12422302869371384,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.9032638596114033,-2.8227871028092637,0.4393341017514071,-0.705959515401831,,,
105.0,214.26535693009134,-4.47480211042566,0.8578203159856741,0.14600253751515155,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.9031978102453512,-2.8228888735570314,0.4394339370108612,-0.7058573266859169,,,
106.0,221.6003390963761,-4.76587132976909,0.830708198763557,0.13129772550155508,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.903129958462265,-2.822990057838097,0.43953377933835813,-0.7057549077621929,,,
107.0,211.35558339909144,-4.167120947702941,0.8124820138957143,0.12187520858218157,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.9030678728047404,-2.823091336366283,0.4396337568156195,-0.7056538578413343,,,
108.0,210.18624400121007,-4.863287664345037,0.8551774018033156,0.14683615940978798,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.9030058704630521,-2.823193154706947,0.4397337112038758,-0.7055521671812042,,,
109.0,209.8692254286137,-3.3719180429224984,0.8393130606450583,0.12995621415123787,0.035300642898598356,1.2,0.0003,0.0001,belief_avg_regime,0.9029478952123795,-2.823289734355966,0.4398340114947885,-0.7054565001584029,,,
110.0,207.02671053690491,-3.9413401423481407,0.8377246983285257,0.12646277501341613,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9028917986648384,-2.8233830201800103,0.43993455486812316,-0.7053644083250138,,,
111.0,217.57079768940457,-4.176397696908959,0.8568815604853826,0.12009679712895692,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9028362911989203,-2.8234745182194696,0.440035185630037,-0.7052728672023528,,,
112.0,229.2695453669159,-4.879320321490733,0.8510519254021678,0.11369599196121655,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9027799957415806,-2.8235756631900433,0.4401352503467042,-0.705176113057314,,,
113.0,211.25265827314604,-4.441456677860655,0.8863388677454792,0.16166208985909108,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9027283783710618,-2.823677820353322,0.4402353366479293,-0.7050789011256118,,,
114.0,209.29239522784675,-4.5176166256186026,0.8431294729369205,0.1106415020334504,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9026729245477574,-2.823779874595918,0.44033551379675284,-0.7049829442094251,,,
115.0,210.11866736018584,-3.8751865350518138,0.8524441848756192,0.11507384742576199,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9026173091411993,-2.823880293663608,0.4404358155451463,-0.7048881584745739,,,
116.0,214.67075727775514,-4.045867207489052,0.8263427485867725,0.12859990343480565,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9025603971716388,-2.8239796798841996,0.4405362939252828,-0.704796098374048,,,
117.0,210.47727374315463,-4.7471442601392635,0.8891983060013265,0.14978020139257694,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9025097574654866,-2.8240804569338884,0.4406366194460731,-0.7047013373298179,,,
118.0,219.81557726653796,-4.36102500505262,0.8672214808762445,0.1404862390186825,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.902456793344043,-2.824179551706432,0.4407369787363122,-0.7046064685176157,,,
119.0,215.2289900906359,-4.205270865088017,0.8429836648091814,0.11972225710762925,0.03873954801579747,1.2,0.0003,0.0001,belief_avg_regime,0.9024041728547878,-2.8242822661898868,0.4408372810915476,-0.7045109459845921,,,
120.0,214.415057402128,-4.815336866792933,0.873224360532137,0.10240335976626883,0.04209287877173635,1.2,0.0003,0.0001,belief_avg_regime,0.9023501293483857,-2.824387417728987,0.44093751582047574,-0.704414551224745,,,
121.0,200.7370291316767,-4.20170887723758,0.8432734734384291,0.12095391610782918,0.04209287877173635,1.2,0.0003,0.0001,belief_avg_regime,0.902300143444158,-2.824486967330695,0.44103801746467053,-0.7043219279305488,,,
122.0,209.04828099360685,-4.899243466103278,0.8126638555847255,0.1290879656058842,0.04209287877173635,1.2,0.0003,0.0001,belief_avg_regime,0.9022495205438377,-2.8245882754088623,0.44113841552067623,-0.704227610595782,,,
123.0,205.99473671509946,-4.556783402193149,0.8319140926075208,0.12015179795285386,0.04209287877173635,1.2,0.0003,0.0001,belief_avg_regime,0.902199700727189,-2.8246843143996694,0.44123896277811714,-0.7041346112995452,,,
