iter,loss,mean_terminal,std_terminal,avg_turnover,mean_lower_gap,mean_upper_gap,anchor_pen
142,0.020012955703044233,1.114312463912626,0.11223591721062039,0.008254680765265672,0.6711534659521702,0.5421512916516645,0.6544606944472761
143,0.03396424055629171,1.0887317517990929,0.1466647915104212,0.008826754277988333,0.6649776581263467,0.5376963442903979,0.6422967551974268
144,0.01903744620776197,1.123802734868037,0.11469984637623652,0.008131672098293463,0.6781830887236632,0.5514750091147504,0.6723656334078121
145,0.034910307561159926,1.0474545600194687,0.10752536841213403,0.008833232214845256,0.707409197801503,0.5455224734497166,0.6965821792613484
146,0.028134957797584577,1.0597139379058595,0.09149787675851052,0.00806237144819817,0.7335108513364648,0.5557792332157853,0.7485475693975134
147,0.021937659082798662,1.1021307877280395,0.11078057148023546,0.006777755746981732,0.75983932881013,0.564578324321982,0.801635988300973
148,0.0190745648164167,1.084624318001734,0.07532794748082225,0.0058180979143897405,0.7788679725032907,0.5669152336325719,0.8289905026382096
149,0.027307116840406143,1.0633345510960361,0.09240862426320363,0.006194613974147781,0.7876469413286454,0.5663847393386624,0.8412346409207505
150,0.030165806203940375,1.0436357705601105,0.07498647285829374,0.006037464080760736,0.8034605275868085,0.5689571217499669,0.8702537980159241
151,0.025827706536733542,1.0698538903830435,0.09380259226015403,0.005474840587341724,0.7891844822132488,0.5699875221013695,0.8529553299260182
152,0.02680301080400685,1.0704323229739927,0.09962204904382749,0.005478032995902538,0.7858105936101665,0.5723924689108664,0.8519718540448544
153,0.019197651166239893,1.0935358509400563,0.08814177122452027,0.005340702193449643,0.7967959476980645,0.5785479364290187,0.8872359439291069
154,0.01989025629471633,1.0859857136917452,0.0824713166665719,0.005531455927288091,0.7661058766002605,0.5786291055657615,0.8394928369041916
155,0.019897167301563906,1.0822302458155888,0.07704990842124713,0.007353196495277894,0.7615975563150208,0.5782022120023658,0.8341071668946838
156,0.016519273099809165,1.1079361758456905,0.08923205174326938,0.005895247968223683,0.7132019534618828,0.5679280929216655,0.752710756118282
157,0.02366970138506167,1.0791515936525886,0.09481339974290627,0.006640529732098447,0.6842434177686019,0.5505395014554773,0.6914276781238431
158,0.03032507240377668,1.0807700471289703,0.12663480809081568,0.007480633934259032,0.6521501644592974,0.5528278620056051,0.6543548801675211
159,0.021245799672517135,1.1131536829533735,0.11674712494356024,0.009003810449042984,0.6350273350770852,0.5703687704461587,0.6462189491763148
160,0.034634889166351684,1.0876555709562066,0.1481364106399261,0.009870870943216762,0.6119284512598503,0.5458099866719531,0.5935140095171625
161,0.028494114669926525,1.1030771483930621,0.1379518825564793,0.010278743682812511,0.6147449036760801,0.5448529408658246,0.59074861746548
162,0.026827538655101433,1.1037203046446973,0.13224209682362484,0.007830875591666689,0.6316784106662827,0.5540563675163144,0.6195586949091871
163,0.026423364697193818,1.0866439975644107,0.11618650904486069,0.00868305470105909,0.6636130237386457,0.5508855285121701,0.6579347028391085
164,0.027097599087775343,1.092026412083626,0.12393024529989248,0.007178444819859693,0.7093812456524475,0.5693138497383641,0.7341925532902294
165,0.0193504487886447,1.1023023096554048,0.09862913545042828,0.004092554266002359,0.7329465043104268,0.546623160849059,0.7381117601139906
166,0.031374121576689534,1.054598568835789,0.10070093710891928,0.00732990281977699,0.7836572330505394,0.5705672960865019,0.8453675465450676
167,0.020731930460481995,1.0908726601413774,0.09343362704859633,0.005795302380392737,0.8022612750958918,0.5775773383895554,0.8751619002611082
168,0.02327533886504187,1.0637634483575036,0.06796787962041062,0.004332155548968092,0.833026943850966,0.5694155286272824,0.909760459597036
169,0.0288528273849746,1.0478384019891653,0.07484330634700169,0.004620881475494195,0.8436216499698892,0.5779438446120555,0.9353408933717673
170,0.027600965675423528,1.064653807798362,0.09583889779325676,0.0040436762504045265,0.8414226545883815,0.5785460420890554,0.9323592546414066
171,0.024650486005893237,1.0558310683602885,0.061396333290737175,0.004627774884143041,0.8389904740267377,0.5700419710100797,0.9166763932598652
172,0.023632837489284145,1.0745482020787243,0.08832394035928051,0.005480260750711306,0.8036439398297777,0.581691318452008,0.8808518626306546
173,0.021281532492583945,1.0705008181617548,0.06650441590159545,0.005422732908430605,0.7779939060698065,0.5770561700424153,0.8323432848823116
174,0.02060041008724517,1.0832440131630232,0.08296486939579518,0.006331636681756106,0.7447213031080437,0.5785985331375442,0.7894843442571308
175,0.029017929553051713,1.0792937935441165,0.11987844923754229,0.005486753525869592,0.7103694625530749,0.5584461415515338,0.7161193095744656
176,0.024576007936517888,1.0690871093716323,0.08580054316414296,0.006573188173436271,0.6989955865534204,0.5512118994910762,0.6951660840753886
177,0.03458133216091783,1.06586640392426,0.12850396307283166,0.009213989422813509,0.6821199478700173,0.5475315587577667,0.6702804986156238
178,0.02368775449842253,1.0820262031479162,0.09846285017309514,0.007435365443293589,0.6875409615200311,0.54667980860059,0.675695250731509
179,0.028576754656056143,1.0869973691560144,0.1254242981835914,0.006938484097953016,0.6982145372297239,0.5467481804444587,0.6896701944963447
180,0.037704377756257804,1.0553805622430215,0.12925368496185302,0.00985277239133401,0.7264220522512017,0.5540657117338881,0.7322813050388973
181,0.027219161172989483,1.0693875933948496,0.10036980492290005,0.005892403728477737,0.7616827236818784,0.5645229395741895,0.7957026981083924
182,0.028238237601470463,1.0556570890680703,0.08549683929436847,0.007186477500702015,0.8023421442130472,0.5739985862547399,0.8646565833971633
183,0.025886924556405573,1.064795374111076,0.08667479019154693,0.004373021088369706,0.8268299444873879,0.5712673350049657,0.8974141880462574
184,0.02270027806124432,1.0709910032226453,0.07719981556265738,0.004741621101464431,0.8412974014130098,0.5742849604761444,0.924036677350266
185,0.024994983345015022,1.0618929573980007,0.07633604559661267,0.004169754551229685,0.83225947780961,0.5724388646765848,0.9006651686526304
186,0.024918794278155763,1.069504771596289,0.08829530700419363,0.0047546374417532875,0.8178371866508655,0.5756672785371222,0.8897376561256833
187,0.030579930329588497,1.073192351987081,0.1200397610004088,0.005844417841382177,0.8024416175093108,0.5612554867576645,0.8436209614349037
188,0.034506894847038797,1.0413390974061958,0.09616316226731399,0.007165485910191287,0.7799496699270474,0.5512852015181469,0.7909357199826196
189,0.02098781810865817,1.0793388787449665,0.07965174129566754,0.006054763502728457,0.7590863290683212,0.5600448007834767,0.7825727120156032
190,0.02394833860482836,1.06329096182507,0.07194889592626624,0.00646918925657406,0.7523603459647363,0.5513934142050821,0.7586467184863701
191,0.022177831520737486,1.0809255021338626,0.08900788387487993,0.005518521685475288,0.7234058708580313,0.5458630629560542,0.7117356509517683
192,0.020075940845416404,1.1011505592571933,0.10113698217032484,0.006494427177335581,0.698206221002436,0.5558154803638571,0.6954532055279359
193,0.02411523597616693,1.0730535817536309,0.08902671767732163,0.006828884136733107,0.690490615651042,0.5459424304996858,0.672575260506475
194,0.03686963345004558,1.0598667457811206,0.13098171101651704,0.009019196944220313,0.6884675992159074,0.5444771284005844,0.6707669431391725
195,0.022285084024916482,1.0885945462863105,0.0989794977882238,0.008038030010839445,0.6927683489394182,0.5620687079755211,0.6892989534362678
196,0.022055776670492917,1.090691413657669,0.10014510002045429,0.006808665560171424,0.707680530891129,0.5665678559962466,0.7155989866716346
197,0.023974527080178634,1.0626432252742446,0.07089982422560773,0.006753827224212856,0.7279752786538692,0.5638877297194079,0.7410461467044012
198,0.024641769871748164,1.0896496084712555,0.11127774995106332,0.006080284723210918,0.7344220655395768,0.5700457979586864,0.7574304230637486
199,0.02064910415373735,1.0765125127083344,0.07291450566887438,0.006868532473912844,0.7480954093668538,0.5629207720252432,0.7655096671785067
200,0.02268785397360825,1.083286227395149,0.094770805328875,0.006145077100317509,0.7566156614123405,0.5605446911691025,0.7809863816751161
201,0.032703135080015336,1.0484057735002255,0.09816667184243383,0.006701601944014786,0.7670528242857468,0.5567387998877704,0.7892850938633651
202,0.020459373698111114,1.0986932595919106,0.10056417372832407,0.0066029434193141485,0.747281918548206,0.5661871062107724,0.7656206491921453
203,0.021273129810868957,1.0903789631609908,0.09579503163466131,0.0048783898101967225,0.7398538476249741,0.5568964932635094,0.7479161751357992
204,0.023049895836450732,1.0783989346938458,0.09046206967642256,0.005819438634009054,0.7352908413853363,0.5541304551449611,0.7387126408322533
205,0.02588492270581725,1.0747350751033542,0.10055462939447588,0.0076960990781429406,0.7315180582795626,0.5630578962264409,0.7469170471640503
206,0.025895460786871598,1.0767253260171321,0.10305714387105551,0.005850139522337034,0.7234526823464573,0.5454922894980272,0.721904989074549
207,0.026971851807733482,1.096642151486859,0.12733222610607453,0.005651322404246502,0.7112873271702919,0.5463000773007258,0.6985983093535284
208,0.02589379152178633,1.080116070123183,0.10696062542804577,0.007296144191611353,0.7301759337121023,0.5561796977391553,0.7376334292639736
209,0.016617613911092313,1.0976755683229693,0.07789525004649325,0.005741967050161174,0.7282952118721663,0.5607773903434043,0.7391264620916684
210,0.021151196557991588,1.0767981203241774,0.07673068284912156,0.0060375963308869525,0.7543627152933572,0.5688990135962577,0.7885811551237217
211,0.022494311811212933,1.0852823472318232,0.09618252865061212,0.005485558494566313,0.749958460007087,0.565337403469724,0.7760757845251656
212,0.026695058626658393,1.060913340634207,0.08524687335500584,0.005827806132610211,0.7574434009126012,0.5553778962158709,0.7710259018526632
213,0.01890331323263233,1.0766173745622014,0.059960871143515254,0.005589692048371531,0.7705667504373608,0.5540398874648966,0.7914521237061218
214,0.019007456749645796,1.0942157510859203,0.08793238967476304,0.005747554215956602,0.757092754537301,0.5687045792849647,0.7929672319953257
215,0.02348861691747014,1.0908574063982712,0.1072022252834325,0.005823725986908679,0.7559277271170781,0.5601227173208915,0.7837034765127613
