iter,loss,mean_terminal,std_terminal,avg_turnover,mean_lower_scale,mean_upper_scale,width_anchor
62,0.05656644817596575,1.1553772215814662,0.23361313551154614,0.09190237407727085,1.0008073365680539,0.9997220210969805,1.587386401814684e-05
63,0.02511795266962759,1.2603139078296643,0.1465608748996567,0.045305539764853214,1.0005204422292158,0.9995612574919195,9.514058954731163e-06
64,0.03618917511498154,1.1539516281090139,0.18457677207846535,0.09583177706625819,1.0005958764259897,1.0000883140301928,1.377702652399816e-05
65,0.1022205095077183,1.03155076088575,0.27174482456622445,0.0966992264516883,1.0004711892740026,1.00018417010062,1.1367102044596868e-05
66,0.12454608159362635,1.0736990522014875,0.32953606131089735,0.11847491701176326,1.000199462351421,1.0001443789571902,1.3647452431173655e-05
67,0.0783660919079418,1.1310432619249453,0.2713133240200856,0.11445078543706576,0.9995139070606163,1.0008451704204466,1.4039116212973756e-05
68,0.06969876435103955,1.097191125275916,0.24316452042693862,0.08426513083363653,0.9992728457028492,1.000635633014726,1.1563454412740268e-05
69,0.11215265134143065,1.0470080342852632,0.29790268601100495,0.08199470512787486,0.9999270609678007,0.9999356021129792,9.943560006021105e-06
70,0.08555682167147592,1.109324749345572,0.2780911992895334,0.10034177243478892,0.9999919783388764,0.9999521089529936,1.0546794160712539e-05
71,0.045408955621686176,1.1967311898436939,0.2130684698681439,0.0765992908090373,1.0001087892033582,0.9994292901867872,9.764989605096135e-06
72,0.06636080949819706,1.1393576653411954,0.2503661794580722,0.07615459256199585,1.0001681306793577,0.9995040916020691,9.292889496891808e-06
73,0.1407076889714096,0.9380817172693878,0.2685263458460209,0.11252975683547473,0.9999927546219752,0.9994929003496194,1.0372943993584e-05
74,0.09729781574263069,1.090513117480136,0.29207934294046045,0.0761586111610748,0.9999075828873243,0.999386726113576,9.572618105935132e-06
75,0.03413767583486065,1.2668994209922473,0.17222673089554413,0.0758988414494319,1.0000564590200542,0.9998053071083581,9.64707965057392e-06
76,0.05183849726029894,1.177582296948905,0.22657421747988088,0.06938013576925467,0.9998822977041872,1.0005207341397586,6.782359150702015e-06
77,0.11944363532753768,0.9826499762682036,0.2687052524598426,0.11080951157660074,1.000090985535091,1.0006014826273424,8.981181750783966e-06
78,0.06326605982744612,1.0898498481115064,0.22612582631059325,0.1319239242618943,0.9999984085817684,1.000364123856888,1.1454173933708256e-05
79,0.1048280521237582,1.078716658815197,0.3001970976030099,0.10987053643014415,0.9998945820545833,1.0001202374824287,1.0586553786491809e-05
80,0.06945786710293361,1.1313001531232723,0.25443683215935897,0.12435839396131182,0.9999398640499839,0.9998297970052736,9.658275797945637e-06
81,0.049509037518261106,1.2155223103942607,0.22196398897758646,0.07887167279174362,0.9997976408740312,1.0000111747130593,8.299544320915669e-06
82,0.10895348070228987,1.0579907384905305,0.297971083802235,0.10163201102656622,0.9994082237537294,0.9997406008658722,8.356554641203468e-06
83,0.0702909776767817,1.162410936861785,0.262446116256212,0.09302115677850545,0.9998901236359143,0.9997919689487091,7.6071203871805086e-06
84,0.09995839025327487,1.0629128841726916,0.2848954657270741,0.09640793494391872,1.0004598572467207,0.9995906487005751,8.653557859625177e-06
85,0.06124566892296622,1.1201530128248929,0.23424358688375138,0.07720117590353973,1.0004794665812227,1.0001915894141131,6.95658589226266e-06
86,0.07921008553397337,1.1399831866180952,0.2749690841791544,0.07627332848022385,1.000593263913585,1.000305260552566,7.0391132068150675e-06
87,0.08348680198038384,1.0929464388573655,0.2683771088565996,0.07271211689874556,1.0001832602006857,1.0003581028184896,6.4468836999397105e-06
88,0.0779298299600219,1.092300944953727,0.2575474022107706,0.09894864861498388,0.9998343664289939,1.0004167760772638,7.911664533004998e-06
89,0.05954278499695406,1.1628222265058783,0.2411649840174112,0.04503161736873218,0.9996214443733391,1.0002149802027356,4.863885564856215e-06
90,0.11451814017010084,1.0419677506035394,0.29923878939774956,0.12990018684076002,0.999689668831551,0.9999595502629414,9.524056501956677e-06
91,0.026321180763059112,1.1985974262445773,0.162231725246266,0.07745886963700785,0.9998051326115248,0.9997590573907866,8.087353976418027e-06
92,0.043370178467131884,1.1356583950730625,0.19806628387854433,0.10412551895648985,1.0000394414915101,0.9995084993910855,8.353310164739024e-06
93,0.05839344750300448,1.1575404629157777,0.23788773672489735,0.0655018543295264,1.000187485677433,0.9992972291515916,5.992950396664851e-06
94,0.06379818374157761,1.1939767373437151,0.252511063682002,0.0820935796011761,0.9998603981517505,0.9997067477048934,6.676673495509174e-06
95,0.041104309166629494,1.1820422572604854,0.2019449871530354,0.047638602291126736,0.9995712074693692,1.0005247465395406,5.080609126510918e-06
96,0.14298125917854623,0.9681993763326762,0.29874681097165967,0.1070132395268627,0.9999075410112842,1.0005966396590185,7.298024938456833e-06
97,0.05877605593840101,1.1735282855763238,0.24098805542334237,0.08633690240103858,1.0000346678571796,1.000613282802392,6.141714841552116e-06
98,0.08599744835474112,1.14528945640149,0.28810438437426683,0.07308596897745753,1.0003515556554292,1.0001228990448836,6.847822133933497e-06
99,0.07984464415555581,1.0594993657502103,0.24516147895981558,0.09368128991158459,1.0002840130960875,0.9997257861344002,6.516519852160985e-06
100,0.0768970729943688,1.0937188127513826,0.25612754316805836,0.08760239879914627,1.000171316195169,0.9993079421825211,6.3862087518601484e-06
101,0.1023587295996558,1.0482870709464955,0.2816767891501517,0.11532685604889534,0.9998699674466601,0.9996436458683458,1.0321172314565003e-05
102,0.05448314213779047,1.1242392573519804,0.22077904696347875,0.08574737063112822,0.9994897146235497,0.999921789202975,6.443310906990415e-06
103,0.09281693205091382,1.1145233543645188,0.292421994547307,0.07284404739033432,0.9996124047433098,1.0003220507052353,5.2206794916490255e-06
104,0.06780051868296182,1.1447020102686378,0.2544456336955249,0.08470695831345226,0.9999625111635347,1.0005930566347079,7.050791473307427e-06
105,0.06648585364917675,1.1508654551591446,0.253123643392008,0.08521845568504788,1.0005491849426842,1.0001990431845829,7.130841431091605e-06
106,0.03731171983803944,1.2042766963781963,0.1931149329929891,0.054652896412475366,1.0002442948114831,1.0002271664807072,5.236124148583933e-06
107,0.06042595336058115,1.1277078246760357,0.23494624781448178,0.08046799518245029,0.9999494320680545,0.999842231959089,5.538540646733859e-06
108,0.09924142244402255,1.0249920168330993,0.2619418859609307,0.08974895354381848,0.9999682334522,0.9994789703423468,7.665110715417644e-06
109,0.05445932018227829,1.1636960077830634,0.2305239408326845,0.06486851236794013,0.9997224393655766,0.9997513178732415,5.303435988567624e-06
110,0.06868641229311727,1.137994533634491,0.25464030136636495,0.07891655961222668,1.0000570383709346,0.9999096619513934,5.135395983407579e-06
111,0.09215670678944421,1.0960705256660979,0.2852285226142482,0.08752528362293427,1.000581143181272,0.999846705187377,6.1041416293836e-06
112,0.04495581503896619,1.2154600792323809,0.21146336573252467,0.05488399627858884,0.9999229900287916,1.0004857172937744,4.59421672103323e-06
113,0.09274885563607749,1.1223758003587085,0.2944881616624124,0.08806742097336981,0.9995474243872783,1.0005910845615635,6.1906819313467e-06
114,0.0987759362930196,1.0940743323402113,0.2958980110747878,0.1006145341529483,0.9997303209952857,1.0000833423013398,5.6265832339870264e-06
115,0.07269342266790611,1.0990527300906716,0.25000605656069935,0.0671976671528868,0.9999813942653075,0.9996840895862268,4.304872772869097e-06
116,0.07444206688414526,1.1130256492059094,0.2586067888280886,0.11486144254926711,0.9998394474196659,0.9997627391955458,5.796011613441383e-06
117,0.11434632501425145,1.0769866032171485,0.31498247981985644,0.10523902668912588,1.0002295139324489,0.9995663078472405,6.663272993605633e-06
118,0.07410664918199941,1.1401015966518049,0.26555371232816616,0.08700190373782718,1.0002387497703138,0.9998445555587077,5.632706595333261e-06
119,0.09344786576932355,1.0931583637989764,0.2864134580209736,0.0972108436383346,1.0002429824991501,1.0000013664518361,6.160767964994916e-06
120,0.058316684159705034,1.1184924540483094,0.22731729026090725,0.07887185537349276,0.9997373295316234,1.0003324970981078,5.366107653606606e-06
121,0.08670540382311802,1.0872265593545563,0.27200641859873476,0.11202659426987349,0.9998199197706658,1.0004031012850292,6.314919652278888e-06
122,0.09791479543245167,1.1110842894489736,0.3000145387184571,0.10805644873930319,0.9999807806596949,1.0001206305143384,6.8407209164116255e-06
123,0.11997344950864186,0.988045277465113,0.27394997356426853,0.12494292966520737,0.9998558980617044,1.0001167812640936,5.708793743893048e-06
124,0.028819360097250453,1.1741732396979376,0.16778648655376152,0.06468583681181435,0.9999259501560371,1.0000373900066555,3.3479494662243395e-06
125,0.1404815348421954,0.9848828835441048,0.3069301107936248,0.116408164616849,1.0005907695637737,0.9995380942131586,6.813810934133344e-06
126,0.06272783873003576,1.0829595349423402,0.22142565726834684,0.0834644944888963,1.0001814422365598,0.9997850266917545,4.657240304200668e-06
127,0.1120287571651405,1.0839515175188104,0.3139449875962058,0.09596094813362013,1.0000202156338918,0.9999127744818307,5.1642171753032155e-06
128,0.1397342587842448,1.0195481951356353,0.3273703532334136,0.11835425344901646,1.0000098304527105,1.0000761892770744,5.672926805668164e-06
129,0.07277478791512339,1.0881142357809992,0.24547162183865553,0.09876797716383948,0.9995922082052335,1.0003385836920438,4.655215365517901e-06
130,0.10923680905620033,1.0771130950876837,0.30681519043703825,0.11280820894080093,1.0000380091167371,1.0000038367003095,5.657435560392009e-06
131,0.11550128233771148,1.051806612552731,0.3058430161192722,0.12390880781376701,1.000045208039303,1.0001282418648325,5.174568169236176e-06
132,0.1312938770718895,0.9916943510605265,0.2964836817967108,0.11814310516028452,1.0001182302000868,0.9998795926709788,6.012006107361788e-06
133,0.11433896183947934,1.037828056177846,0.29671395385163263,0.09858597582003553,0.9999252571450233,0.9997297856499696,5.206615461411094e-06
134,0.08284451039771974,1.1695668747538221,0.2862137146359166,0.09624593747211528,0.9998951710209761,0.9997705949885389,4.483978030404027e-06
135,0.05215549365224649,1.183926793392838,0.22780937014941813,0.07849710585478678,0.9999418086960936,0.9998795188812286,3.655373538814106e-06
136,0.10284710043192705,1.0877996756631587,0.3004299290819459,0.08685366916535003,1.0000220888846094,1.0000085413569892,4.536245169353527e-06
137,0.05090997941491563,1.140211679705679,0.21756675815205498,0.09200156933601394,0.9999071090930685,1.0003417651275845,4.191850454966556e-06
138,0.05156813969409409,1.1632776613797624,0.22409722768522095,0.09520717957402038,1.0000980885779562,1.0002352395281888,4.2084152926264175e-06
139,0.09842444739852439,1.0419722980812276,0.27101965467655303,0.10577756777746461,1.0000688002996916,1.0001288095288716,3.9603797966456096e-06
140,0.04684241880999168,1.1519706936613587,0.21103452513590532,0.0786878672216722,0.9999556653342471,1.000088012911013,3.3743283585730294e-06
141,0.07798188650346198,1.1130779772525856,0.2653797210048862,0.10636424183718525,1.0000645030870783,0.9997640496076375,5.21443287494655e-06
142,0.08068010431147095,1.17757859808078,0.28315604243101916,0.07851661604233245,1.0001505123218297,0.9996802493936014,4.068225062392933e-06
143,0.08406255652551362,1.1389550653321523,0.28343610918308754,0.08387512327607899,0.99997856943748,0.9998575849376194,4.448806471039894e-06
144,0.057582018421064494,1.1905283041761618,0.23977543197341766,0.08682816568329851,0.9999182742156821,1.000144075138019,4.762124613631501e-06
145,0.07530588639315326,1.0895350312673484,0.2512037826009193,0.07048779042648048,0.9998628132153176,1.000186835171144,3.668303763440885e-06
146,0.06468846512797259,1.1666840517076698,0.25214772693681115,0.07261850899388143,0.9997130529352309,1.0004157758883552,3.651795469232174e-06
147,0.03466204722183985,1.19462846372559,0.18609986948600699,0.06981143588032304,0.9999192393262266,1.0002402794305694,3.2397183714638457e-06
148,0.06102200446108216,1.173288757752388,0.2455778221467504,0.09812790516520087,1.0002522018714606,0.9998266827369542,4.726833057994734e-06
149,0.08578059507519334,1.1338942297346093,0.2853253833101511,0.09186844349574716,1.0004879181313666,0.9994455030225895,4.785172806484758e-06
150,0.10231093900397033,1.033162816670281,0.27290338438440354,0.08295710534636477,1.000097704517617,0.9996547004996317,3.605411465882643e-06
151,0.019478492553156656,1.2379180917665975,0.13431557430564037,0.07403042647327673,0.9998486178463094,0.9999817839430402,3.736888255232773e-06
152,0.07637185048582212,1.2156083115435814,0.27591338900513984,0.06502869747145681,0.9998046192372773,1.000130118225755,3.286427898765728e-06
153,0.042530808648094914,1.1627007252617165,0.20282883641833638,0.07218989644217871,0.9996849470760424,1.0004463834276653,3.5869276709322094e-06
154,0.08080858268533156,1.1367269609809814,0.2771372654071264,0.1098592904187035,0.9999096845679432,1.000236784657429,4.134128930881062e-06
155,0.06061056088423704,1.1232417103295522,0.23392023674266393,0.09656481830827718,1.0001033453669743,1.0000730340682107,4.869336074236404e-06
156,0.040587608649435475,1.2146388797706607,0.20093103331529474,0.07524763224117924,1.000139707466567,0.99973049857905,3.169934352975733e-06
157,0.08094403960802225,1.1137265543686232,0.2711105012598185,0.06240944243450687,1.0000551129607111,0.9995852171174242,2.8293562114930105e-06
158,0.0663188028684313,1.1555688607393642,0.25366244184899717,0.09942655970391445,0.999840689390538,1.0000061885139382,4.232763741011688e-06
159,0.0571377649631268,1.0994595423386007,0.2168624717949278,0.11598236947488477,0.999796578488191,1.0002373963497808,4.966335731298632e-06
160,0.10967876157494091,1.050199368250739,0.2953616323276705,0.08253254297995896,1.0000222768739282,1.0002040893141506,3.845119713875126e-06
161,0.09393469258019531,1.0743956931229972,0.27956789898683954,0.09130263348623616,1.000066540166734,1.0001662834480278,4.05302273451016e-06
162,0.11386604790225455,1.0800839142276568,0.31541422964449317,0.09480049290947813,1.0002054213083058,1.000042798328906,4.401306547470721e-06
163,0.06638732673136699,1.0850014205282394,0.23057019674147353,0.09381709999599061,0.9999476623349517,0.9999923530978254,3.782544234171727e-06
164,0.1406870376473004,0.947345988547543,0.2772236146766794,0.13083760739937167,0.9999467048496218,0.9999626304254621,5.560987817858093e-06
165,0.03611525176539673,1.2080929173229216,0.18986764712714618,0.0710680506222342,1.0001201101019155,0.9997644734689661,3.3029002578615623e-06
166,0.051465252532355725,1.160229627555137,0.223346229296732,0.07435771821645833,1.0001785849068443,0.9999153361849986,3.1866884199306647e-06
167,0.047106926331925245,1.1756198488363803,0.2156675609608796,0.07812506052079476,1.0002468250445347,0.9998656283500343,3.7710349569538296e-06
168,0.041556076783582876,1.1770795045551439,0.20256033857278366,0.08777880776199438,0.9998491111784822,1.0002122161268827,3.6909424458576287e-06
169,0.038788106023631884,1.1866958575297464,0.19649702991758877,0.06010247545521166,0.9997918724670787,1.0001664656586637,2.3050329305790925e-06
170,0.06053085314124147,1.1697493476084018,0.2441633225321974,0.0629161304335018,0.9997737049931178,1.0001031534865399,2.3101162318259637e-06
171,0.06950440016027863,1.138415607944551,0.25634300285739947,0.06964721625167772,1.000049806856086,0.9997866701069511,2.7701490685254697e-06
172,0.07275765108693732,1.0968655518487576,0.24924066206198842,0.07925144897966847,1.0001376396727855,0.9997701513736725,2.9066377702391892e-06
173,0.04201375378232271,1.15155989860645,0.19916647748175406,0.07268009197374213,1.000089740627486,0.9998879940752651,2.4606815266528414e-06
174,0.0826627354545163,1.098384749216312,0.26895545619590167,0.1073360760600034,1.0000083789614194,0.9999614943740767,3.884513893205632e-06
175,0.041689046688433505,1.1641841019900598,0.20101304430407715,0.05705167613998688,0.999823351642346,1.0001498073063457,2.4157782181591543e-06
176,0.03621769491876658,1.2273038331721753,0.18834055893979534,0.06251085793213212,0.99986091869556,1.000195310112496,2.947111808177842e-06
177,0.11025644004469921,1.045748252165037,0.29404558047968593,0.10289125376033562,0.9999290957051262,1.0001354649322811,3.4934922732564857e-06
178,0.06118835411294059,1.123807730747083,0.2353360657706054,0.07989736949810783,1.0000588813948474,0.9999703383503274,2.8366644906936916e-06
179,0.0726336515504551,1.174087663369796,0.2682576685097097,0.07445379374540068,1.000111700074574,0.999858367856226,2.564655278100696e-06
180,0.11869253986105513,1.0341690636845788,0.30198113206597166,0.11499253153437874,1.0001173134679737,0.9999174737225145,3.629796004765801e-06
181,0.07497180718603424,1.0975515289359494,0.2539214229204453,0.09327424325949606,1.0001508585247236,0.9998651069009125,2.894472897891111e-06
182,0.05855670222159597,1.1468366237586256,0.23607272201879195,0.07878461601996295,0.9999373536749231,1.0001364156479506,2.7566852230393986e-06
183,0.04950787792468195,1.1803626261678364,0.22163534535288074,0.07721663433451922,1.0000146820959612,1.0000558663989567,2.516396710413577e-06
184,0.05380227934826124,1.1695063793252203,0.22993996574493306,0.07776179943288862,0.9999350754055367,1.000068108800264,3.0599622893836337e-06
185,0.04256370615265204,1.2138067595392248,0.20584716091845556,0.07321536454732738,1.000019494234851,1.0000440157006998,2.5885489529949562e-06
186,0.06270592875798711,1.1328994635707295,0.24125384431675168,0.08693998387266676,0.9999538542376372,1.0000125815160457,2.93712797746977e-06
187,0.10511577290663265,1.0887411370801723,0.3045278485896018,0.08193423620465519,1.000118052967998,0.999901739728408,2.776180820557314e-06
188,0.08819245932232928,1.1092800948140487,0.28277611639496314,0.05860758308407683,1.0000124936464043,0.9997893697991969,2.612196350968166e-06
189,0.06562724031847608,1.0948558965764956,0.23360633832827313,0.12610790595366067,0.9998999295709446,1.0000037161620068,3.652659987973427e-06
190,0.06614464254003578,1.1740993517216978,0.25587844173592156,0.057342117546710696,0.9999505192619387,1.0000557776024943,2.201359606618374e-06
191,0.04113679892047411,1.1802865451206337,0.20186172307733935,0.06280420882924885,1.0000423691561418,0.9999344498921442,2.3373440853935897e-06
192,0.07022443637694081,1.140465871790009,0.2582249017474367,0.08148678318440772,1.0000757030977145,1.0000579789503032,2.407274380979274e-06
193,0.03819868926717261,1.1776884486790036,0.19416708461836663,0.07785671025572993,0.9998473977371879,1.0001353055679676,2.7195627199759397e-06
194,0.05727875849083218,1.1602472794498728,0.23600521350751966,0.06536493905312486,0.9999914683945934,1.000008179287077,1.889696575164094e-06
195,0.07731332966460121,1.1434397065691346,0.27223928658096197,0.10346195212585345,1.0000205185803441,0.9999627824107248,3.3713504460985337e-06
196,0.060881606886230996,1.1936083468616467,0.24665913844219348,0.07728129827253516,1.0001918381735977,0.9998623328208663,2.307934479898415e-06
197,0.06032937233123534,1.1095901755049224,0.2283755896483165,0.10728560697903956,0.9999345947740851,1.0000181803475792,2.6018788395567196e-06
198,0.09698811189144227,1.0822739191098139,0.28832039259907905,0.12367795519630093,1.0001930850485126,0.9998555836768144,3.298119254589682e-06
199,0.08086297844478828,1.1856160646814584,0.2840000863163473,0.09530869791835937,0.9999731609266446,1.0000998041655498,3.1821847551670477e-06
200,0.10489030102327,1.0740060837517218,0.29835516547248836,0.10981462523056748,0.9999744881982278,1.0001142323294943,2.9327575934642773e-06
201,0.0701970459307388,1.1197011720091488,0.2524858840933038,0.08759477366763153,0.9999036125147309,1.00006777778172,2.2487657250575792e-06
202,0.041802865638937314,1.2163990145037826,0.20379870742444564,0.07517733945404395,0.9997115038152231,1.000194313498361,2.481436724174241e-06
203,0.0819466602806786,1.1356180722543687,0.27892938464953365,0.09360951115076302,1.0000953491300097,0.9999336255595863,2.603946740567423e-06
204,0.027089363512484452,1.1668222547389526,0.16120974111717246,0.07232718935317073,1.000141901074917,0.9998687940224444,2.010081174602082e-06
205,0.055777002382854345,1.1073355266034752,0.217233203028228,0.12418106097037576,1.0001673194164713,0.9998105951880121,3.325509580431812e-06
206,0.06514831056615152,1.1147804127409913,0.24059491902100444,0.05830124722460073,1.0001712979831812,0.9998459221153941,1.7454832064256293e-06
207,0.07976686453254722,1.1697823502422011,0.28080908059331683,0.055814432820403,0.9998914511737782,1.0000741665330901,1.8431998305479194e-06
208,0.104345693897027,1.049621162724275,0.28588786872255395,0.08657427209207894,0.9998223905984029,1.0001587487756187,2.571390383261479e-06
