iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,episodes_per_iter,rho1_asset1,rho2_asset1,rho1_asset2,rho2_asset2
31,0.011364125937353578,0.7131089690226043,0.6837220918838903,0.7227592503543906,-0.3772407496456095,0.0,10.748104744584193,-4.051419773206311,2.602296640189765,1.3665928282015842,1.0093694836231055,2.999962229142464,-1.9825889984659635,32,1.1000629802607658,-3.3723230312039756,0.6561441827112469,-1.3382744500993153
32,0.011364125937353578,0.7230278521595405,0.8022315825587654,0.7227592503543906,-0.3772407496456095,0.0,3.736703214888409,-2.491484751740925,2.5523615142940868,1.6008447345365036,1.137471544117777,2.999942103476086,-1.9809539277032626,32,1.100355802968393,-3.372592599729874,0.6564352776049766,-1.3385112412708013
33,0.011364125937353578,0.7320146242469575,0.7501890985741595,0.7227592503543906,-0.3772407496456095,0.0,7.403095483756184,-3.227973576245979,2.5880059509206674,1.610333609679019,1.0785022101630692,2.9998976302722147,-1.9849648167299252,32,1.1006477082204862,-3.372861327946053,0.6567279694308518,-1.3387511783094326
34,0.011364125937353578,0.7266756942586998,0.679506084622173,0.7227592503543906,-0.3772407496456095,0.0,7.29528583167092,-3.8068766159201006,2.597739333344026,1.5200102322268472,0.9963803312165935,2.9999618633369343,-1.9638362729091545,32,1.1009395281795846,-3.373138530109964,0.6570232259133616,-1.3389814022745243
35,0.011364125937353578,0.7230735513090781,0.6777923852498182,0.7227592503543906,-0.3772407496456095,0.0,8.37844876362444,-3.5479183134012926,2.601598578216224,1.4632154196676068,1.0224450558680929,2.9999801171146596,-1.958977798647974,32,1.1012293658123817,-3.3734191284360846,0.6573180460533922,-1.3392115405461658
36,0.011364125937353578,0.728443637202436,0.7343017607872732,0.7227592503543906,-0.3772407496456095,0.0,6.243244298111387,-2.9456510415150263,2.573263381078143,1.7666677408367404,1.0948504602673688,2.999944592836572,-1.9859524007764104,32,1.1015196021280396,-3.37370060578784,0.6576131824167375,-1.3394416295604636
37,0.011364125937353578,0.7147614406584722,0.6244062658434077,0.7227592503543906,-0.3772407496456095,0.0,6.698705433504922,-3.3025253427181123,2.5978838638468877,1.5961717848854944,1.0533415711958252,2.999969835555151,-1.9633420727864808,32,1.1018093131382043,-3.373979897013404,0.6579126391151148,-1.339679502960566
38,0.011364125937353578,0.7137119214123027,0.6807886344920359,0.7227592503543906,-0.3772407496456095,0.0,4.838027180276964,-3.0260105381882085,2.574050070359949,1.6590631747146285,1.0471485110749574,2.9999170092814778,-1.9885686623988632,32,1.1020993020386871,-3.3742568361414262,0.6582118965002837,-1.339909751384698
39,0.011364125937353578,0.7053086821856998,0.7156065941477165,0.7227592503543906,-0.3772407496456095,0.0,6.574038101105994,-3.174008656813708,2.5795622001132332,1.6724022972943726,1.059221428483962,2.9999015536230047,-1.9864397399222171,32,1.1023917572825617,-3.374529495235176,0.6585133995473983,-1.3401262587705844
40,0.015171537126453999,0.7101311128230648,0.7527666300714078,0.7101311128230648,-0.38986888717693524,0.003807411189100421,6.194569365239996,-2.834092029848631,2.5677797544531717,1.5928491806517107,1.0792264547255248,2.9999296590417472,-1.9656934329148399,32,1.102682710422945,-3.374805253750327,0.6588152003234476,-1.3403307267922693
41,0.015171537126453999,0.7132068605973645,0.7144795696268875,0.7101311128230648,-0.38986888717693524,0.0,4.967993801914033,-2.9160922201195425,2.5784444069880434,1.4374230292608754,1.1008573849088328,2.999954020859003,-1.9952332459653248,32,1.1029747163053072,-3.375077311325406,0.6591146013508795,-1.3405447268592863
42,0.015171537126453999,0.7019026442609467,0.6891894191945886,0.7101311128230648,-0.38986888717693524,0.0,3.981895203876158,-2.5012629485861333,2.565179276626556,1.8381067240135485,1.0619983175468892,2.9999625555615466,-1.9701705460816286,32,1.1032696288217372,-3.37534213557974,0.6594156473902238,-1.340748135271155
43,0.015171537126453999,0.698797838977397,0.7191410457386609,0.7101311128230648,-0.38986888717693524,0.0,3.955251706302076,-2.5485087602552996,2.5764406732955356,1.9232692966554543,1.0931325573820212,2.999970698535106,-1.944644886112111,32,1.103570594680845,-3.375604901710801,0.6597214686487909,-1.3409549312359237
44,0.015171537126453999,0.7011964977334398,0.7034926721826009,0.7101311128230648,-0.38986888717693524,0.0,7.740887844968947,-3.2599629500313574,2.5798936125816927,1.661464579316069,1.020840878714285,2.999840866513013,-1.9594458317271024,32,1.1038678122070782,-3.3758683033501504,0.6600252286343329,-1.3411613483506568
45,0.015171537126453999,0.7054859788648773,0.7206871965641941,0.7101311128230648,-0.38986888717693524,0.0,9.308458932869176,-3.4515063052705965,2.5929604980748158,1.3829609163417953,1.0294379452819582,2.999876469836972,-1.9586817556677085,32,1.1041588908490683,-3.376132360699969,0.6603236117335999,-1.3413856762174003
46,0.015171537126453999,0.7056393914953774,0.7358358870922737,0.7101311128230648,-0.38986888717693524,0.0,3.926388944057128,-2.493697104767101,2.5643158156629084,2.1220419577309935,1.0636643540986452,2.999913952461314,-1.864793598699893,32,1.1044602230391436,-3.3763807068402873,0.6606276301854764,-1.3416076651802138
47,0.015171537126453999,0.7168875079761935,0.7368874306515683,0.7101311128230648,-0.38986888717693524,0.0,3.1243356394268615,-2.3206267731910426,2.5599957168312164,1.9079442981052461,1.0681855470633081,2.999967861125242,-1.9728305992415371,32,1.1047633618475137,-3.376618000793615,0.6609356800027882,-1.3418241912557438
48,0.015171537126453999,0.7160951871597538,0.6728654263276399,0.7101311128230648,-0.38986888717693524,0.0,5.068960586754068,-2.8831215071385023,2.589717025593654,1.7735114334200563,1.032862494389712,2.9999741732836127,-1.9684346646724702,32,1.1050657243526558,-3.3768587239308148,0.6612421112968552,-1.3420387802899614
49,0.015171537126453999,0.710206375225176,0.6567184748019388,0.7101311128230648,-0.38986888717693524,0.0,4.94000127973483,-2.639738026032937,2.579192061930679,1.7767275109520444,1.0603124582852046,2.999952565903448,-1.996570716727669,32,1.1053632633911612,-3.377099854625986,0.6615491945667952,-1.342243830064243
50,0.019039753068637692,0.7040576928191399,0.6912798060110457,0.7040576928191399,-0.3959423071808602,0.0038682159421836934,5.676399554905417,-2.9505580960188995,2.581888119708311,1.4374234436521651,1.0404372003995783,2.9999671272495783,-1.9579664144436215,32,1.1056549512833207,-3.3773412671932386,0.6618530685016976,-1.3424532716767437
51,0.019039753068637692,0.7146445910991586,0.8203485524270758,0.7040576928191399,-0.3959423071808602,0.0,1.817440939388602,-1.6210001607168518,2.5309980742501126,2.182105449450638,1.1981227882220065,2.9998906788687116,-1.8852465503695321,32,1.1059534545741552,-3.3775706325932173,0.6621639189643527,-1.3426402704725389
52,0.019039753068637692,0.7120716529106661,0.6634600373096634,0.7040576928191399,-0.3959423071808602,0.0,5.085007093146589,-2.6952496027577966,2.58017428947141,1.860477224758542,1.047882917629361,2.9999459016947885,-1.96972058159064,32,1.1062553572149467,-3.377801544104158,0.662471169501145,-1.3428253615528127
53,0.019039753068637692,0.7098102242539038,0.696526759171038,0.7040576928191399,-0.3959423071808602,0.0,6.214860475089848,-2.799850891458318,2.575337074372828,1.840270852409905,1.0537912476150055,2.999867063815284,-1.9161635637814038,32,1.106560741111241,-3.378030869666403,0.6627748124190924,-1.343013953572141
54,0.019039753068637692,0.7015689068004803,0.6210794976483669,0.7040576928191399,-0.3959423071808602,0.0,5.083153677454844,-2.6343358661245846,2.5791479763042258,1.9421556253450174,1.0196390464637743,2.99995681448558,-1.8870140935426538,32,1.1068669650022966,-3.3782554284052777,0.6630800099813089,-1.343188113841405
55,0.019039753068637692,0.6990386538345842,0.6953846669052313,0.7040576928191399,-0.3959423071808602,0.0,4.14240448135784,-2.469796796047186,2.570647861410662,1.8804117513398344,1.0792921027662776,2.999917370778593,-1.9744044812438637,32,1.107166729182665,-3.378476777479169,0.6633884211347434,-1.343346966929568
56,0.019039753068637692,0.6893383971208034,0.6388333199544651,0.7040576928191399,-0.3959423071808602,0.0,4.998477403981698,-2.6960606211065046,2.587486210291912,1.9524399168693654,1.018618656861376,2.999893607242223,-1.936474192078491,32,1.1074712165309137,-3.378690942675176,0.6636942312326485,-1.3435157050150568
57,0.019039753068637692,0.6868188752357454,0.7116922118009897,0.7040576928191399,-0.3959423071808602,0.0,2.6232478612756815,-2.0969968968415267,2.552216180057716,2.014989038455116,1.0739001335957867,2.999925426065583,-1.9382001043905577,32,1.1077785063122234,-3.3789008470862147,0.6639949579958834,-1.3436746490438831
58,0.019039753068637692,0.6986714906669846,0.7913915806400325,0.7040576928191399,-0.3959423071808602,0.0,3.9885552983384667,-2.13270722526107,2.55203704109055,1.5997064245776054,1.1842209242063737,2.999910522377944,-1.9071522699861538,32,1.1080761861181818,-3.3791154589956434,0.6642982625892808,-1.3438310404755325
59,0.019039753068637692,0.7036211985356922,0.7062155534890131,0.7040576928191399,-0.3959423071808602,0.0,5.0395515448559784,-2.4344785347929383,2.5681345671534332,1.8714918919126615,1.0837706440945818,2.9999526866637476,-1.9155767513105944,32,1.1083763031685467,-3.379330698474489,0.664605302839178,-1.3439619420967766
60,0.022929081011365093,0.7079004056457036,0.73407187711116,0.7079004056457036,-0.39209959435429653,0.003889327942727401,4.506979617998589,-2.5293126714960725,2.5604915824806698,1.85782032063825,1.0628412196573978,2.999896795400331,-1.9047520667421427,32,1.1086776794065176,-3.379539235822457,0.6649127355694282,-1.3440904730508374
61,0.022929081011365093,0.6944533496774014,0.6858779927440536,0.7079004056457036,-0.39209959435429653,0.0,5.704210129163542,-2.5695915719122477,2.5816370724903592,1.7667990991959714,1.0626690321371184,2.9999211945647914,-1.971626792101417,32,1.1089793680662448,-3.379751199553192,0.6652160630825192,-1.3442269812512941
62,0.022929081011365093,0.7022955072116124,0.7418816126517737,0.7079004056457036,-0.39209959435429653,0.0,5.290288017277501,-2.3872171730534335,2.590762025376172,1.892541453733219,1.085407303797476,2.9999342472677455,-1.918764589558191,32,1.1092800265120484,-3.3799666071898606,0.6655148618743973,-1.3443832638976683
63,0.022929081011365093,0.7094118360009505,0.7676900470644179,0.7079004056457036,-0.39209959435429653,0.0,3.388163184328641,-2.0793917108786673,2.5445208960733674,2.205794996929463,1.1182948927864977,2.9998651120435804,-1.9030558355528615,32,1.1095855329423066,-3.3801735292980957,0.6658231092139173,-1.3445237645385093
64,0.022929081011365093,0.7146095096053628,0.673056233692491,0.7079004056457036,-0.39209959435429653,0.0,5.115200396732156,-2.548968553540205,2.5811230108043715,1.816819855531938,1.0569151746352325,2.999917469452077,-1.9533750777964327,32,1.1098870488183474,-3.380383349003159,0.6661259442258183,-1.3446622555252745
65,0.022929081011365093,0.7208609926330679,0.7578994971822826,0.7079004056457036,-0.39209959435429653,0.0,2.43865727729039,-1.9798578557836035,2.557333390750405,1.9679653713217053,1.0970212156768622,2.999869839626425,-1.9863837373908613,32,1.1101931841918626,-3.3805870019638764,0.6664301091511131,-1.344786124755812
66,0.022929081011365093,0.7244706930851728,0.6749303244755136,0.7079004056457036,-0.39209959435429653,0.0,4.6672544981716495,-2.654839661934239,2.5850436690705703,1.6693805811702664,1.0111735192036866,2.999973247825804,-1.9002125751243686,32,1.1104916703873853,-3.3807997384582302,0.6667300726895266,-1.3449236791392196
67,0.022929081011365093,0.7204221790678709,0.6712070716279712,0.7079004056457036,-0.39209959435429653,0.0,4.4704144683068865,-2.3681752889958667,2.573906304749413,1.7487503989806665,1.0666345592627389,2.999815212914792,-1.9387066797781891,32,1.110785904524867,-3.3810192970823225,0.6670253557831003,-1.3450671172528812
68,0.022929081011365093,0.7177906867401576,0.7650766573628991,0.7079004056457036,-0.39209959435429653,0.0,2.987734833726253,-1.885494348800707,2.5635019162665795,2.058488200900679,1.1286712014172013,2.999862432654296,-1.9475635101702324,32,1.111076637933641,-3.3812383087262976,0.6673231716795087,-1.3452038467029952
69,0.022929081011365093,0.7257721995583557,0.7860306816709945,0.7079004056457036,-0.39209959435429653,0.0,3.0331441463944495,-1.9683954435310949,2.5460129809767453,1.8474804643568854,1.1003851162437654,2.999841444572014,-1.9486670554683154,32,1.1113689038950267,-3.38145241783874,0.6676185778584293,-1.3453330193111297
70,0.02676209110483634,0.7251466680412988,0.727816561940591,0.7251466680412988,-0.3748533319587013,0.003833010093471246,7.38587940032537,-2.594169544808386,2.5719934630141563,1.688326961492352,1.0378863074936988,2.999938055439561,-1.9754240137052195,32,1.1116581267427008,-3.3816671844703476,0.6679097144330407,-1.3454853309890682
71,0.02676209110483634,0.7189220886015598,0.623632198346664,0.7251466680412988,-0.3748533319587013,0.0,8.140545971378378,-3.060396508298769,2.600165991758835,1.6596317097532756,1.0225899860785976,2.999956368575773,-1.9469045835156915,32,1.1119443365493162,-3.3818844390147342,0.6681993973095348,-1.345643711795763
72,0.02676209110483634,0.7100250989335397,0.652911715971572,0.7251466680412988,-0.3748533319587013,0.0,3.405712200149171,-2.0050332662645403,2.560074331858723,2.0516424935742767,1.0659028793696033,2.9998727096949285,-1.9436294802591876,32,1.1122370197635716,-3.382096423513854,0.6684918837792787,-1.345798694403096
73,0.02676209110483634,0.7162875924377572,0.8303149821065925,0.7251466680412988,-0.3748533319587013,0.0,2.35491656286988,-1.7232226690582622,2.5455139634182626,2.1144714781172818,1.1553323543305294,2.9998461765702933,-1.8612417570634985,32,1.1125361030012628,-3.3823005270662,0.6687870594039939,-1.3459455674631464
74,0.02676209110483634,0.7186740668577298,0.6969209778922165,0.7251466680412988,-0.3748533319587013,0.0,3.4076819134884104,-2.089958658585931,2.563393889945433,2.0876812663208324,1.0631048942422177,2.999865789943742,-1.9517173167639192,32,1.1128458053933623,-3.382501123784105,0.6690857210877452,-1.3460737761827455
75,0.02676209110483634,0.7039984436309538,0.6111432649145236,0.7251466680412988,-0.3748533319587013,0.0,5.208598601315961,-2.6584015933701552,2.5867976949031455,1.9226076764824616,0.9918214559566118,2.999945545622513,-1.9352729182576334,32,1.1131550756057882,-3.382703319700284,0.6693805222998601,-1.3462172637955416
76,0.02676209110483634,0.7057328671899892,0.6922745600658682,0.7251466680412988,-0.3748533319587013,0.0,2.329319346138541,-1.6594183807866456,2.5581043467214544,2.2250157788814464,1.0906401681424809,2.9999197894383887,-1.949638102040133,32,1.1134611954240008,-3.382900631512692,0.6696803773132415,-1.3463665080928233
77,0.02676209110483634,0.7115516588863476,0.7293949885915543,0.7251466680412988,-0.3748533319587013,0.0,2.5520836710975443,-1.818947115572633,2.5628086959006415,1.6927038720087364,1.0800703559596458,2.9999121697711093,-1.9807676276968287,32,1.113757702908941,-3.3831040387966778,0.6699817348285646,-1.346501471450322
78,0.02676209110483634,0.6947022316746463,0.5965823852458855,0.7251466680412988,-0.3748533319587013,0.0,4.631070304418234,-2.2977030729936345,2.5915546221426577,1.5340539417423584,1.0519056757423437,2.999915313234779,-1.9554166597139573,32,1.1140428721102735,-3.3833134311121484,0.6702750738578632,-1.346651927411322
79,0.02676209110483634,0.6918741624705713,0.7577499896302451,0.7251466680412988,-0.3748533319587013,0.0,4.412520905600761,-1.9176498936746313,2.5607944026163962,1.857335665398534,1.1214818719348316,2.999931812149467,-1.9459074227191258,32,1.1143246885854414,-3.383518668467088,0.670565979947711,-1.3468070488994561
80,0.030698675937088363,0.690805305957681,0.7171279968116888,0.690805305957681,-0.4091946940423191,0.003936584832252024,3.3922080092561346,-1.9053553808035715,2.5670820588671392,1.8070138824856312,1.0874668855258607,2.999928502474488,-1.8595781543362047,32,1.1146099653260033,-3.3837214101844406,0.6708589324637054,-1.3469614246526063
81,0.030698675937088363,0.6888452325026286,0.6040314637961406,0.690805305957681,-0.4091946940423191,0.0,7.081688071998423,-2.7935192036561105,2.6030275262121325,1.6644888152428936,0.9795405352657416,2.999964943080724,-1.917630697959331,32,1.114893309215911,-3.3839315890573785,0.6711536985015767,-1.3471199118559551
82,0.030698675937088363,0.7041731448209522,0.8061908391548069,0.690805305957681,-0.4091946940423191,0.0,3.344957584229786,-1.6644920661543805,2.5626994566438763,2.0040701159845495,1.125752633082941,2.9999035264333576,-1.9288229076122687,32,1.1151803185952882,-3.3841440324815606,0.6714497709635552,-1.3472805255103437
83,0.030698675937088363,0.6976806875580539,0.7653904094776096,0.690805305957681,-0.4091946940423191,0.0,3.743404440783661,-1.912580868263601,2.5631959333463126,1.7627152939862265,1.0791159459992552,2.999939801152882,-1.9506868602550385,32,1.115458552633433,-3.3843594110539637,0.6717399339236949,-1.3474534642512115
84,0.030698675937088363,0.699802345261536,0.7181375549270369,0.690805305957681,-0.4091946940423191,0.0,3.0350514885881474,-1.8014001785546172,2.569249582733893,1.9504519961738465,1.0865840590484215,2.999727852908432,-1.9383845108987097,32,1.115730786747446,-3.3845731438888267,0.672028357638825,-1.347610752766106
85,0.030698675937088363,0.7133424997980814,0.7465448102799782,0.690805305957681,-0.4091946940423191,0.0,2.455231171263502,-1.5380947271104661,2.5578214329277955,2.0330330478011884,1.1308052458780926,2.9996744496520096,-1.9121386669984466,32,1.1160104248555591,-3.3847782996991516,0.6723069813484311,-1.3477886175993412
86,0.030698675937088363,0.7162812701981227,0.7216622640662818,0.690805305957681,-0.4091946940423191,0.0,5.49640443267551,-2.011503212605538,2.57991662320416,2.228409975524756,1.0858313240469544,2.999885083727898,-1.751366684336453,32,1.1162945174676646,-3.384978492904094,0.6725791570154833,-1.3479604391049982
87,0.030698675937088363,0.7288260186787784,0.8548424733981104,0.690805305957681,-0.4091946940423191,0.0,1.7962598671734769,-1.374783263572644,2.538005287975425,2.333751144923088,1.1812098988792232,2.99976419090627,-1.8573472290836177,32,1.1165842332610196,-3.385167970657188,0.6728609639466145,-1.3481273468387722
88,0.030698675937088363,0.7487975218475001,0.796297416933102,0.690805305957681,-0.4091946940423191,0.0,1.7754111168971822,-1.4430064027321226,2.549804476587428,2.037627523237458,1.1270189290027215,2.999759603115211,-1.9144171069847542,32,1.1168809252130711,-3.3853479330673326,0.6731539770429821,-1.348252013635485
89,0.030698675937088363,0.7483728809269131,0.7535035804243759,0.690805305957681,-0.4091946940423191,0.0,2.476754134830071,-1.6100155751374379,2.5728443278747504,2.3682593243653747,1.063900536502745,2.9998501710993035,-1.8639909257439404,32,1.1171804013150524,-3.385520531210151,0.6734589607340885,-1.348356966508572
90,0.03447134345061374,0.7473208464564586,0.7066076521071434,0.7473208464564586,-0.3526791535435415,0.003772667513525379,3.3002916238338162,-1.9153874202927583,2.586135515333144,1.7580021341883147,1.071547593135107,2.999905347337572,-1.9088795755179342,32,1.117487633628593,-3.3856885732846553,0.6737630341619374,-1.3484565573822214
