iter,loss,mean_terminal,std_terminal,avg_turnover,mean_utility,mean_lower_gap,mean_upper_gap,lr
44,-0.13236779188369982,1.1849830458710582,0.2959958912926716,0.04283117399225406,0.13241062305769205,0.4340637311255919,0.5783592695837843,0.001
45,-0.08456236298541862,1.133217640744691,0.2969298744572802,0.05503638669750808,0.08461739937211614,0.4325557710814379,0.5701588786027296,0.001
46,-0.18571179229838863,1.2300051390616478,0.22631816120400472,0.031759201356261424,0.1857435514997449,0.4195830882129177,0.6177043765973982,0.001
47,-0.10218791451540435,1.1432082117052507,0.2627677607119105,0.040074950849023364,0.10222798946625337,0.40825318628536583,0.6299695621461061,0.001
48,-0.09853637092538253,1.1338411208669346,0.2458809245165283,0.04778240861484848,0.09858415333399739,0.408615754670549,0.6242217210352956,0.001
49,-0.09974069026336804,1.1233568693199558,0.20071504941519763,0.03672092822432348,0.09977741119159236,0.389848681607824,0.6481721089982437,0.001
50,-0.06500018298136881,1.1150011327491696,0.3099401764187533,0.06679708321282647,0.06506698006458163,0.42930287488488106,0.5957149250442221,0.001
51,-0.11031771366512319,1.151649231419251,0.26430378179263736,0.03094958851752579,0.11034866325364073,0.3866410521873889,0.6796558685494063,0.001
52,-0.16172457997167392,1.1968453572811644,0.218517891119521,0.03815572417213665,0.16176273569584604,0.39833502229505136,0.6550789490133575,0.001
53,-0.15146032160430645,1.1900259508235043,0.239999088674548,0.038296381695316926,0.15149861798600178,0.40325606906110845,0.6564164215200456,0.001
54,-0.19113291920922754,1.2277552237075433,0.200578110449369,0.03386285399600446,0.19116678206322357,0.3968530372869532,0.6746981725910441,0.001
55,-0.13357830710893145,1.176093304641976,0.26422022835089654,0.04192432309961609,0.13362023143203108,0.39875478143793774,0.6809506655247023,0.001
56,-0.15625446579458663,1.2065404458679783,0.27832668931717286,0.038830076113760124,0.1562932958707004,0.39492833792913773,0.6900332523377963,0.001
57,-0.06658489354272557,1.1029233961871667,0.26594006128599784,0.04140186162501075,0.06662629540435058,0.36419429585103025,0.7338689738673722,0.001
58,-0.01610994913471857,1.0548250532641723,0.27115215917510455,0.06215576031449718,0.016172104895033082,0.3650283804425323,0.7223741472182155,0.001
59,-0.1291910839939816,1.1795654338539459,0.28316736913180596,0.03755544926318564,0.12922863944324478,0.3592452587301102,0.7437435405321084,0.001
60,-0.1446665403930513,1.1817778565574726,0.23951561941346136,0.03563102095229979,0.1447021714140036,0.36676137925120833,0.7499803334727299,0.001
61,-0.12460421555290221,1.1617455314184602,0.2432418445839305,0.047154706187246945,0.12465137025908946,0.36728845597710624,0.7415202055080212,0.001
62,-0.1594345604308734,1.1953436289049002,0.22323989105874412,0.035671772045574465,0.15947023220291898,0.36927101978169624,0.7566420996359465,0.001
63,-0.1329701643963646,1.1716759143725528,0.24695231420591715,0.02702265693950822,0.13299718705330413,0.317558668935516,0.8282115934916183,0.001
64,-0.17093942786283828,1.2185870250203898,0.2618109287025073,0.04254050815522646,0.17098196837099353,0.36988002141375576,0.7688249642465337,0.001
65,-0.1056953853644895,1.1531529067941326,0.29457062197267986,0.044790696283604825,0.1057401760607731,0.33342840004279783,0.8304617713108315,0.001
66,-0.08259361542445984,1.1350304191626448,0.31055335124270766,0.054291894260392215,0.08264790731872022,0.36842586514068904,0.7923729633023904,0.001
67,-0.13468342271017172,1.1788879767944067,0.26642667705102246,0.05206297242976735,0.1347354856826015,0.34240299971606836,0.8318377569683789,0.001
68,-0.11896915511700251,1.163475427288856,0.28805543386925936,0.04412281700325761,0.11901327793400578,0.31209471711793,0.8737334129931076,0.001
69,-0.04962313254612005,1.0992542391861588,0.31922914694042104,0.045436854151626,0.04966856940027167,0.3263785924062085,0.8832155823687525,0.001
70,-0.0312724766669242,1.0971798020571244,0.34828347601467613,0.061114020693175355,0.031333590687617374,0.3245161442604854,0.8841658908257641,0.001
71,-0.15577258521939483,1.1970365770807958,0.24572995173709633,0.051059959188303417,0.15582364517858313,0.33852428183793315,0.8736067819053461,0.001
72,-0.1464475376365202,1.1905459352297327,0.26798614524894554,0.032865023321550446,0.14648040265984175,0.29302899658379455,0.9626039877550283,0.001
73,-0.04809788560967629,1.0954351806654485,0.2990483700961476,0.041196386535821666,0.04813908199621211,0.28210550888709973,0.9907876627285495,0.001
74,-0.13961287002314546,1.2046748011080441,0.34364798512499245,0.03847632472174555,0.1396513463478672,0.32621139862463067,0.9779243150486245,0.001
75,-0.20722413685460597,1.2555250253747272,0.24344806059989835,0.03532544191112945,0.2072594622965171,0.3198657270884979,0.9788302297041874,0.001
76,-0.1799235682098668,1.229387432996257,0.2662551611936133,0.032584736810443285,0.17995615294667724,0.28852854882215995,1.0541131145162423,0.001
77,-0.03792708506232763,1.0844309563647445,0.30896253493608017,0.05370038495618387,0.0379807854472838,0.31250585279491333,1.0033411150216305,0.001
78,-0.1279981151200189,1.1801145610979349,0.3064464472630857,0.060165429625224795,0.12805828054964413,0.3459230795419599,0.9803181700789572,0.001
79,-0.1200772303852051,1.1801978130149302,0.3214686849405503,0.040838436789944345,0.12011806882199504,0.30069442908456456,1.046429481309798,0.001
80,-0.06845010375433784,1.110584769228438,0.28114571919482284,0.05738970505843439,0.06850749345939627,0.3048752152708478,1.0553326135414811,0.001
81,-0.14566015139274674,1.1896558174511807,0.2727909618592379,0.045866066845513365,0.14570601745959227,0.3133296320358797,1.0453035052514132,0.001
82,-0.04462063262243644,1.0908742138662704,0.2935636545876133,0.039172369262359154,0.04465980499169882,0.28099271583538354,1.1159655859488877,0.001
83,-0.09529172253015473,1.1417333200923225,0.28178413627817417,0.05062057476682982,0.09534234310492158,0.2899126119841663,1.1083970375000347,0.001
84,-0.14300263565094973,1.2082990650936363,0.3494195942722179,0.048140969545275136,0.14305077662049498,0.2923472461085653,1.1519923737474627,0.001
85,-0.06608431908523327,1.1201271806501036,0.3498001063642189,0.044647798694718174,0.066128966883928,0.2633986408881884,1.186931592681608,0.001
86,-0.17965157908054055,1.240602101302113,0.31904786167095717,0.025974548921803016,0.17967755362946233,0.28982448634010993,1.1967420734317429,0.001
87,-0.11712617943598107,1.1787471287774829,0.348129093440611,0.034572928436622165,0.1171607523644177,0.24792736948366195,1.2449024926327246,0.001
88,-0.0627355013145505,1.1170259520229164,0.32687251025559066,0.048634253059815946,0.0627841355676103,0.2733514057340592,1.1872967859908443,0.001
89,-0.17564442994100385,1.2451713233977486,0.3579666368363998,0.023864790918719125,0.17566829473192253,0.2586956304687924,1.246526307409986,0.001
90,-0.10767040104426276,1.161367774018418,0.3306905837409629,0.054959380839300825,0.10772536042510207,0.3397720419758894,1.1020536284070723,0.001
91,-0.203117075576789,1.2749203089203207,0.3331557968478576,0.03813435847399285,0.20315520993526298,0.27545232105191225,1.225073378655335,0.001
92,-0.11557146065502026,1.1734242884005768,0.32962385238324726,0.0489753952829311,0.11562043605030321,0.29899384767406123,1.1717309771285693,0.001
93,-0.2145867539991018,1.2686258794866498,0.2617240112685464,0.027775691519291296,0.21461452969062106,0.24844280660756995,1.2376995150258505,0.001
94,-0.20249516804782136,1.2653611295947669,0.2977225126550568,0.03620191231577173,0.2025313699601371,0.24259822861032404,1.265717066003103,0.001
95,-0.1157760774772005,1.1720028176212198,0.32362073672313724,0.032304006343954764,0.11580838148354446,0.22256965716241045,1.2655129081917948,0.001
96,-0.13733094909137747,1.2162620309345837,0.4040492103473802,0.041179419148462765,0.13737212851052594,0.2726489761899342,1.2499976595179847,0.001
97,-0.16311298811414965,1.2366812825959035,0.36656954501401795,0.04003324500387128,0.16315302135915352,0.28406238816675256,1.226491794903117,0.001
98,-0.11633213806154882,1.1913962528031299,0.3859607365551004,0.04210351918109868,0.11637424158072991,0.27493817352709055,1.2334462570735523,0.001
99,-0.1367075965405306,1.1971926863702458,0.3471403734283751,0.044652001253865314,0.13675224854178447,0.3126664934649036,1.1637376585834394,0.001
100,-0.15101421641942978,1.2143551645134845,0.3596449970613806,0.043200468770458106,0.15105741688820024,0.2566413078020293,1.2316594685856779,0.001
101,-0.026936317360316545,1.0850731857443292,0.35570313074529064,0.06022260235943838,0.02699653996267599,0.33012924412480427,1.1635857698069043,0.001
102,-0.16141928347227125,1.2172213754123407,0.3207896311106847,0.03858294756304012,0.16145786641983428,0.24974279392362148,1.280457490087676,0.001
103,-0.03824164453887272,1.117163530489836,0.3893846331370564,0.05324951642981073,0.03829489405530253,0.2699202794711745,1.2347336298977853,0.001
104,-0.11923528370464959,1.2108805950633863,0.4417528260398051,0.04429253839189444,0.11927957624304147,0.3015714360273881,1.2024969530511602,0.001
105,-0.14461339646371496,1.2306641020562932,0.40987524153895627,0.04437105490041515,0.1446577675186154,0.3306983341003045,1.1936645217722281,0.001
106,-0.08842323972495371,1.1535743583560536,0.3656536317745111,0.04224484639286062,0.08846548457134659,0.2748991864628232,1.2076212253276366,0.001
107,-0.16765759609415964,1.2382661029750075,0.3804087259474437,0.03750741294186179,0.1676951035071015,0.24660902054330344,1.2546444711059264,0.001
108,-0.05296494277649689,1.1016976530845097,0.32560694891915826,0.05121942838526218,0.05301616220488215,0.2493940862427368,1.2412622251833136,0.001
109,-0.2114319826823142,1.2725796825515228,0.29946497662569665,0.03290876684312786,0.2114648914491573,0.3229627779542169,1.1838517403581363,0.001
110,-0.09614729463178859,1.150626921792568,0.3268592134960846,0.04778475175866327,0.09619507938354727,0.3307688431158404,1.1704774820081691,0.001
111,-0.1378413490352486,1.2005266650592115,0.34720956337594516,0.04394435771074232,0.13788529339295938,0.3190397112898037,1.1846048543141507,0.001
112,-0.19022995248861774,1.255553134011947,0.32269449642414283,0.028170350780141885,0.19025812283939791,0.2490596274597958,1.2513848438089366,0.001
113,-0.13631754830518222,1.19623074762014,0.319726360764984,0.05058414328815753,0.1363681324484704,0.3721934665339728,1.1141891153859496,0.001
114,-0.06661117256825762,1.1457667259116162,0.40910163041819336,0.050819407932425495,0.06666199197619005,0.39407628452921695,1.0875209317935053,0.001
115,-0.13358731815693067,1.1881530935776654,0.32826353373284745,0.04237959386645942,0.13362969775079714,0.38066698808878013,1.1193025126728184,0.001
116,-0.18502573326727892,1.2457028313007723,0.3010414950752493,0.04611790028455,0.18507185116756347,0.4739072024734736,1.0371005074025936,0.001
117,-0.12026411764622522,1.1924321680530916,0.3692451484188814,0.03829236522974491,0.12030241001145495,0.3905372525453138,1.1244078459946056,0.001
118,-0.1682540354602703,1.2318723774331268,0.3341696099423514,0.04100802096942324,0.16829504348123975,0.3761623079163319,1.1282134086415918,0.001
119,-0.17596927698850803,1.241669640965559,0.3395541345591142,0.034882131501447956,0.1760041591200095,0.4442043485023466,1.0881012609810812,0.001
120,-0.1755221897147143,1.2297908302336926,0.2938236971178017,0.024837774452771674,0.1755470274891671,0.38182910554812155,1.0971373590116607,0.001
121,-0.15202986603992386,1.2272456683816733,0.3685286702798526,0.03707350885349818,0.15206693954877737,0.5144451310257068,1.0196825962953318,0.001
122,-0.1849112809825414,1.252407770146987,0.3438663405722577,0.04181033153432505,0.1849530913140757,0.6249005602443414,0.9660479025618136,0.001
123,-0.1340564537247052,1.191156680636296,0.35015666087429914,0.030637108443902585,0.13408709083314913,0.7114683702029143,0.8980211610320152,0.001
124,-0.082404186830009,1.1584877130089204,0.38186765955799323,0.02187371948211331,0.0824260605494911,0.6550018279642871,0.9166986106174149,0.001
125,-0.08558981169642003,1.1588962857388614,0.3663185845665376,0.01635061444851672,0.08560616231086854,0.89892293573743,0.7967237141387338,0.001
126,-0.025553813418011554,1.111144756918057,0.36994691416097597,0.01405069161986748,0.02556786410963144,1.0592715705264026,0.7438199631358743,0.001
127,-0.07169129656014825,1.1869665994110405,0.4699160913911515,0.013830341709556522,0.07170512690185779,1.589775327699022,0.47545515277640205,0.001
128,-0.10504871782848149,1.1522765907121582,0.32365426057689317,0.011390466988622781,0.1050601082954701,1.536266308347959,0.43891704295345985,0.001
129,-0.16947217731302938,1.2379145803109595,0.3755418655650846,0.009455457839077627,0.16948163277086845,1.588968181399579,0.40261960689307263,0.001
130,-0.027833983843687234,1.1006818749587124,0.3967501023988286,0.00933513059028367,0.027843318974277522,1.805074941331374,0.36402336601169094,0.001
131,0.0016857690576016077,1.064992881827775,0.338892832135179,0.00851464131678001,-0.001677254416284829,1.9649749304672295,0.3558876239579888,0.001
132,0.042713947671581834,1.01837076947611,0.357934306657143,0.009021220043881313,-0.04270492645153795,2.0796033435465393,0.3042277202823232,0.001
133,-0.01910184523426374,1.0738734211341643,0.3395196344360792,0.009489618079165929,0.01911133485234291,2.1402872457807423,0.29194385867954376,0.001
134,-0.12150481485815295,1.1740668962444247,0.3280584640429528,0.007887701132506156,0.12151270255928544,1.947390679238355,0.3282977785627811,0.001
135,0.04728187079723198,1.0703958241558509,0.35760879847707827,0.008092585107378227,-0.0472737782121246,2.1916125020872155,0.3167870983616401,0.001
136,0.023747128934384056,1.0224477398618177,0.2670796093689455,0.0068196175635950335,-0.02374030931682046,2.107244464747689,0.3435957140401885,0.001
137,-0.0803177527298661,1.1406789937614619,0.35129093444951986,0.00857635593986402,0.08032632908580599,2.196846966349075,0.32522474434837684,0.001
138,0.021594767999768304,1.0191759552422548,0.27094047642404234,0.008295647378219534,-0.021586472352390078,2.288268631233569,0.3116673202238299,0.001
139,0.15601046307346858,0.9529309436571239,0.38623355566121875,0.009271421100621804,-0.15600119165236798,3.1179930167231342,0.22732944436530458,0.001
140,0.006866155793195643,1.0754751714415587,0.421148275639557,0.007812768302588115,-0.006858343024893056,2.604497688970704,0.2779000896616898,0.001
141,-0.07308457579843758,1.12059004420174,0.3190820925476408,0.00683925411519766,0.07309141505255279,2.326466764829248,0.32135475823203113,0.001
142,0.03267832759531968,1.0748474543348796,0.42688166936552663,0.0074998612109904205,-0.032670827734108704,2.4732839285406416,0.32334815593758093,0.001
143,0.6405218540968877,1.109551206474391,0.46864404375346425,0.009292431793039789,-0.6405125616650946,2.5558503690051104,0.3460678307540821,0.001
144,-0.18251390423502897,1.2480801684660479,0.3716234830272158,0.007421453769294524,0.18252132568879825,2.2237785660909433,0.3358939991825202,0.001
145,-0.03236267265025057,1.0748273580766625,0.3151431757962996,0.0071614942872965034,0.032369834144537875,2.273129916607843,0.3449345420313912,0.001
146,0.08186622065077119,1.016635700773798,0.3491533269105749,0.008153732463409545,-0.08185806691830778,2.9632532475487543,0.28745883486661133,0.001
147,0.015533628771737723,1.0878639720403023,0.4503068943261961,0.00822141273756138,-0.015525407359000196,2.7016919850741536,0.3111811488625006,0.001
148,-0.039769321572306296,1.103803461215362,0.33285028918308723,0.007217356667904876,0.039776538928974196,2.371851634733659,0.36809870382624343,0.001
149,0.07120469044653975,1.0545006219987754,0.35252230332571544,0.016109461474937532,-0.07118858098506481,2.807060006901569,0.3678785472457523,0.001
150,-0.0038334079124743396,1.0406326024055033,0.26535748411843,0.007894787109556965,0.0038413026995838973,2.370273895045205,0.39054963424428474,0.001
151,-0.08450795857791239,1.1261078717601132,0.28377416506192266,0.006822222064707495,0.0845147807999771,2.041124615482482,0.47011471864558596,0.001
152,-0.09372605275710014,1.145998124071204,0.3061097705764602,0.007436599058973731,0.0937334893561591,2.1978874436597886,0.45141437631501236,0.001
153,-0.05574037964472485,1.1311304923714731,0.4062921860435724,0.008584894820873299,0.05574896453954572,2.508483204261137,0.40139118329926643,0.001
154,-0.099200975822696,1.1666176587468962,0.37234441577086314,0.008462527202190791,0.09920943834989819,2.4029606156190564,0.4429278000252876,0.001
155,-0.056033753469579076,1.0971012213782663,0.32120298484886906,0.009381780502637348,0.056043135250081706,2.3113363982223056,0.4392952182181503,0.001
156,0.057741218910772586,1.091543188343401,0.44841514941079735,0.008165243225822096,-0.05773305366754675,2.653460042651382,0.5143648369929514,0.001
157,-0.00794623836986947,1.0533320788964298,0.2969842752861897,0.007209669913270968,0.00795344803978274,1.8613094414945608,0.593027558996269,0.001
158,0.09667267854740014,0.9620479230610791,0.2957478770688741,0.008692059233860825,-0.09666398648816629,2.4707489795226527,0.4986021404940004,0.001
159,-0.08662966373388159,1.1743755007884231,0.43780972734192547,0.01070694091604045,0.08664037067479763,2.5105176817461596,0.465624962006191,0.001
160,-0.12628884174595623,1.1647077908197465,0.2804826161551158,0.00809668765987287,0.12629693843361608,1.9262483302251232,0.6270440303573939,0.001
161,-0.06459540073080339,1.0969855497629273,0.24657275329930084,0.008159304837590961,0.06460356003564097,1.9445073313593926,0.628669406507897,0.001
162,-0.09893002234127213,1.1655566511792805,0.3773358841736711,0.00831227134630409,0.09893833461261843,2.111422004762313,0.6095266464232156,0.001
163,-0.019282822085823798,1.0609856192374618,0.2955243661165379,0.008852923885880711,0.019291675009709672,2.218406093227195,0.6001368129197391,0.001
164,-0.10095770726038653,1.153468920648269,0.34240719191250996,0.008546753413172641,0.10096625401379969,1.8457628432608058,0.6944102566742667,0.001
165,-0.1122299369953724,1.1464872525501524,0.24147319567643663,0.005484189364586408,0.11223542118473699,1.5779592978983985,0.7986283596599479,0.001
166,-0.009896400785364606,1.0341494629292503,0.21798615213995104,0.008051287906326542,0.009904452073270942,1.8672128095533365,0.7086617900892773,0.001
167,-0.17194827002815083,1.2149779832947027,0.2577166110724085,0.007054779803144711,0.17195532480795395,1.6251005367537292,0.8034248540486951,0.001
168,-0.060898470020611425,1.088843509905796,0.23070628499470958,0.006682016588181787,0.060905152037199595,1.7696954555552924,0.7751364272910966,0.001
169,-0.04443884309101772,1.0711216975484832,0.235534601451327,0.006956026485488459,0.0444457991175032,1.7076751259188945,0.7782263114544565,0.001
170,0.005213982723196776,1.0828812793820783,0.32655196455788177,0.00671568675762243,-0.005207267036439155,1.7746089371622842,0.7716403883770016,0.001
171,-0.01163901481535122,1.0522154002936035,0.26077010103276704,0.007123563944283646,0.011646138379295502,1.7713771890521937,0.7657233327943602,0.001
172,-0.08897501685636289,1.132840051950315,0.30625035303513215,0.008333570181180779,0.08898335042654408,1.8883946200244597,0.7320216385361769,0.001
173,-0.06836448648732746,1.1023442844111098,0.26156390287044695,0.007972373976034626,0.0683724588613035,2.05139631217545,0.718047842419558,0.001
174,-0.11009408823296624,1.1548103664346518,0.3014399554289125,0.008775409386857197,0.1101028636423531,2.0491282994234776,0.7066897487305301,0.001
175,-0.08791515729960822,1.128531527741306,0.30316181659923996,0.00669494580235838,0.08792185224541058,1.7136289727431784,0.7928883699152875,0.001
176,-0.007657445819393956,1.0363420763309634,0.24658813737321214,0.008174996525888916,0.00766562081591984,2.195918482266027,0.7061073036820145,0.001
177,-0.01366352329633451,1.0628957963555508,0.25768175890085926,0.007881170216681712,0.013671404466551178,1.9834012641468024,0.7554897108807688,0.001
178,0.031519234044382845,1.00290091784467,0.24115506993739494,0.00838126736178395,-0.031510852777021044,2.0600965375449047,0.7445474175021102,0.001
179,-0.045586568260008065,1.070647548128832,0.22150491893063673,0.007360905588389069,0.04559392916559646,1.8566022231060482,0.7763628887974487,0.001
180,0.01515601878975763,1.0193133019531246,0.2709734814610332,0.008141920570270657,-0.015147876869187362,1.804603254324217,0.8008431628316739,0.001
181,-0.06013310874094765,1.0907185232633736,0.2443381568386426,0.007668422859113347,0.060140777163806766,1.7954070132196358,0.817434054436075,0.001
182,-0.0708038537126686,1.0896210373259003,0.1735732690270267,0.007611758652520891,0.07081146547132114,1.7326916478872803,0.8326149818233137,0.001
183,-0.05682444592449157,1.073860748490903,0.1827340261204101,0.0067455072343055155,0.05683119143172588,1.5945961532250104,0.8558595153363509,0.001
184,-0.04971833958296511,1.0823248620244943,0.24959862229416235,0.007406127047407611,0.04972574571001252,1.7398100828085292,0.849324843650956,0.001
185,-0.06433904814615395,1.0890284524393468,0.2197482670875932,0.00678362619408061,0.06434583177234802,1.6979892651429904,0.8575333895664803,0.001
186,-0.09619175422017788,1.1218504368749427,0.21312767360997306,0.007145914060558789,0.09619890013423844,1.676275557373242,0.8534967436749366,0.001
187,-0.13018738040003927,1.16796693419731,0.2715188252488779,0.006510111000891412,0.13019389051104016,1.5888875255396386,0.8812216384548848,0.001
188,-0.04415349955773668,1.0757093275208738,0.2536617069547406,0.006450158609049859,0.044159949716345744,1.4428733756281467,0.9139123532557096,0.001
189,-0.026926116230392746,1.0625861997594739,0.2640360612804206,0.007590601261184294,0.026933706831653942,1.8160408433799606,0.8331319547244329,0.001
190,-0.010010933108508247,1.024139632962286,0.1687304660171074,0.006733565223889725,0.010017666673732138,1.6618067697734005,0.8670470196161914,0.001
191,-0.059398405919986824,1.081531919854597,0.2166272033485952,0.006395091768840504,0.05940480101175567,1.5422238452695245,0.8904785244225256,0.001
192,-0.07520272446124562,1.1062746254815132,0.24146170285143448,0.007896538444038308,0.07521062099968966,1.7893022053515748,0.8451438917336237,0.001
193,-0.027434772072542787,1.068643524048284,0.26462802740247676,0.0072974295232107475,0.027442069502065996,1.635503298368031,0.8809185620841825,0.001
194,0.01085757726314665,1.0106427458262321,0.20464565085850206,0.0077550351706450965,-0.010849822227976012,1.6900770524006354,0.8694344579032769,0.001
195,-0.09785521115396043,1.1296422594730722,0.23490916893040387,0.008391220780943833,0.09786360237474137,1.5662898113484005,0.9035572368153706,0.001
196,-0.07135158433795487,1.1111615143196207,0.2659305085614437,0.008931780759014553,0.07136051611871388,1.5255655187310162,0.9090895760664316,0.001
197,-0.007822016142506587,1.017543946219967,0.13710740663969687,0.009045693436411196,0.007831061835943,1.5800066525183145,0.8832137284307507,0.001
198,-0.05748571812840032,1.087367770180539,0.24087982517024734,0.009225252178526187,0.05749494338057884,1.4958365761216466,0.9016609242635506,0.001
199,-0.025080800282142688,1.0492302194609016,0.2105013666194341,0.008469218106869267,0.025089269500249558,1.50975296646457,0.917383029537418,0.001
200,-0.07768166605642822,1.1155660780823426,0.2510051760825577,0.009265612376082682,0.07769093166880431,1.5021662833811344,0.9220042812163498,0.001
