iter,train_mean_terminal,train_mean_utility,actor_loss,critic_loss,entropy,val_mean_terminal,val_std_terminal,val_mean_utility
0,1.1122947381809354,0.08428743159480898,-0.026640621945261955,0.003605898004025221,1.6743967533111572,1.11692894436419,0.17091514194788784,0.09898448507004588
1,1.208778178319335,0.16777342348325885,0.014004895463585854,0.0018837052630260587,1.6772783994674683,,,
2,1.200430991128087,0.15798208080124196,0.000931059941649437,0.0016094337916001678,1.6862543821334839,,,
3,1.2317021554335952,0.17668938238701365,-0.03883490711450577,0.0016957528423517942,1.68107008934021,,,
4,1.1703911712393165,0.1296145657070238,-0.03337763622403145,0.0015685540856793523,1.681921124458313,,,
5,1.151524250395596,0.11366957799504071,0.030651595443487167,0.0016191828763112426,1.6926528215408325,,,
6,1.1401305524632335,0.10008993262618338,-0.04135536402463913,0.001690601115114987,1.6953752040863037,,,
7,1.2038075998425484,0.1652301186124792,0.008397132158279419,0.001558322343043983,1.6968820095062256,,,
8,1.1490780049934983,0.10747979282296427,0.0032430398277938366,0.001867608050815761,1.6950509548187256,,,
9,1.1160447038710117,0.08044105796650876,-0.004354735836386681,0.0016969955759122968,1.6871068477630615,,,
10,1.1810564370825887,0.13872260000106967,-0.0019998117350041866,0.0016773984534665942,1.6866647005081177,,,
11,1.1589810997247696,0.1246333707120195,-0.014077986590564251,0.0017843113746494055,1.6844713687896729,,,
12,1.1573183378204703,0.11974351009333664,0.016777200624346733,0.001794499228708446,1.676918864250183,,,
13,1.207165420986712,0.16031933215765842,-0.000472155399620533,0.0016106026014313102,1.6642988920211792,,,
14,1.1724605597555637,0.13792055364375527,0.012339135631918907,0.0015312408795580268,1.6707916259765625,,,
15,1.1131358770653605,0.08011744809995282,0.009580081328749657,0.0016470624832436442,1.6625745296478271,,,
16,1.1291326005011797,0.09853630150464987,-0.0017956576775759459,0.0016693390207365155,1.6650009155273438,,,
17,1.1832350604236126,0.13755071013003847,-0.008521954528987408,0.0017832067096605897,1.6580374240875244,,,
18,1.158545850776136,0.12837924553749736,-0.03311038017272949,0.001749316230416298,1.6632155179977417,,,
19,1.1405733292922378,0.1091368219119466,-0.03225639835000038,0.0015190637204796076,1.6654624938964844,,,
20,1.1547115864232183,0.12250011726778248,-0.011190313845872879,0.001485118642449379,1.6637991666793823,,,
21,1.1579928332939744,0.1191856432095498,0.016581907868385315,0.0016837966395542026,1.6635417938232422,,,
22,1.0724934805184603,0.0400810189938725,-0.028389733284711838,0.0016835903516039252,1.6692183017730713,,,
23,1.1611569095402956,0.12317887480922296,0.008964038453996181,0.0017381712095811963,1.6680700778961182,,,
24,1.1745516620576382,0.13716363776560228,0.007860993035137653,0.0015400853008031845,1.6704881191253662,1.1213665083050728,0.1736416119423787,0.10273084117976368
25,1.1800516992807388,0.14008552482300668,-0.013432614505290985,0.0016218546079471707,1.6727951765060425,,,
