iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,phi1_asset1,phi2_asset1,phi1_asset2,phi2_asset2
22,7.433770499498173e-05,0.4074839074031084,0.07176642512408223,0.5132459001003654,-1.4867540998996347,0.0,0.004341419486786444,-0.030292907652902087,44.69956476926129,0.09971567940077937,2.6239149614470807,5402.587763638539,-1452.7652214776044,-0.0003054028443537149,5.9312605426314236e-05,-0.0003376952073641192,-0.00014063750290015155
23,7.433770499498173e-05,0.4812631596524021,1.5452709491195549,0.5132459001003654,-1.4867540998996347,0.0,0.0110385492339787,0.017494713037073277,4.150579574337458,0.8984182077032261,2.654991814920425,25.220979746942977,-11.679079289137011,-0.0003249883140413677,5.2874802176387153e-05,-0.0003523041584618117,-0.00014503949618294832
24,7.433770499498173e-05,0.5837032406260806,3.8871819517270865,0.5132459001003654,-1.4867540998996347,0.0,0.025986976777635153,0.1429961876317222,30.034278172119173,6.977026407522099,2.659959471899981,6007.91127816245,-916.2693471343192,-0.000354825659405321,3.172760228270886e-05,-0.0003613715891597067,-0.00014412606262867163
25,7.433770499498173e-05,0.608659083433441,1.4502438818414798,0.5132459001003654,-1.4867540998996347,0.0,0.0046669983904385265,0.00970706752488522,23.24695819625022,1.5719164988532515,2.66352284482352,6426.388492727321,-422.20334707684293,-0.00038502737999732313,9.691167486561898e-06,-0.00037075606756504386,-0.00014423394951683388
26,7.433770499498173e-05,0.6001493077785055,-1.8457857373818762,0.5132459001003654,-1.4867540998996347,0.0,0.018230539269294972,-0.024648918429206683,9.449526112455457,3.4423269473860008,2.664109777800565,2701.571222977732,-122.57753883124491,-0.0004107718909418393,-7.682002841419532e-06,-0.00037603334091483695,-0.00014545118792801674
27,7.433770499498173e-05,0.5401584452402466,-0.5774303734402914,0.5132459001003654,-1.4867540998996347,0.0,0.006571496374681852,-0.0007566243996035751,122.15766890903068,-46.34181387087567,2.671236384645697,94832.80624006674,-76513.50271342028,-0.00043645314497697493,-2.5840265978901813e-05,-0.0003824343019968021,-0.00014809949557398545
28,7.433770499498173e-05,0.47772827183192235,-0.5611536710025301,0.5132459001003654,-1.4867540998996347,0.0,0.001511671858738261,-0.0067457044952064565,201.40982410675971,-132.11367039341275,2.6966623066880957,178821.30784247268,-178820.30784247268,-0.0004590882620072647,-4.002561150923876e-05,-0.0003878158397538229,-0.00014763008100461843
29,7.433770499498173e-05,0.6387205740210262,1.2357656783629718,0.5132459001003654,-1.4867540998996347,0.0,0.002224532712339892,0.005305908865027338,29.607485852872507,0.7141206200503514,2.6337245190341814,4641.577978623338,-1480.3999829659801,-0.00048085886794132463,-5.4050648816401056e-05,-0.0003929204724338255,-0.00014757378035877762
30,7.433770499498173e-05,0.8368909812786338,4.212923328885939,0.5132459001003654,-1.4867540998996347,0.0,0.05804907511592477,0.08318191867588562,1.948622235317266,0.969966506374005,2.6679024281227552,26.4258129090719,-7.018820010107165,-0.0004948755835912781,-6.17516009503387e-05,-0.0003904952760044404,-0.00014162230465381557
31,7.433770499498173e-05,0.9122184935690474,1.9946469726203735,0.5132459001003654,-1.4867540998996347,0.0,0.012161436764768139,0.02437512304677186,4.981751609072144,1.0186032961200986,2.6127609866044508,28.195870137839943,-25.00676546370528,-0.0005110972501935665,-7.173483829790265e-05,-0.00038923518524403,-0.00013702014484200822
32,7.433770499498173e-05,0.7249256983099552,0.3155271521054018,0.5132459001003654,-1.4867540998996347,0.0,0.004627117207699596,0.024483843039131425,59.134657274108214,-6.181592561278559,2.703028412987609,5785.807174450559,-4849.787912533964,-0.0005297207853958493,-8.462313081769535e-05,-0.0003913718767133613,-0.000135777291766277
33,7.433770499498173e-05,0.808213985208632,-0.20407817926664645,0.5132459001003654,-1.4867540998996347,0.0,0.0014986144333529938,0.03037559615035654,69.10849850254566,-15.50202440171965,2.648131743169932,34607.72204953206,-21513.179816549364,-0.0005466000777031021,-9.548238821936967e-05,-0.000394178359441092,-0.00013363042097901858
34,7.433770499498173e-05,0.9149293280413137,0.557293136103781,0.5132459001003654,-1.4867540998996347,0.0,0.010576624413816255,-0.028882992221558004,7.909174468417338,0.8241490145029646,2.740562918533749,176.13778951873465,-95.06522791384,-0.0005662377872689843,-0.00010872036748466775,-0.0003969966875105264,-0.0001302777586981452
35,7.433770499498173e-05,0.8679813028734055,-1.3579514991354777,0.5132459001003654,-1.4867540998996347,0.0,0.004285267857533972,-0.020560716417696703,46.699368080549355,-1.3388155519245661,2.7010579204032985,14362.919632159439,-2194.510939367481,-0.0005818852428098399,-0.0001165235974513588,-0.00039873504184838467,-0.00012595667003842146
36,7.433770499498173e-05,0.6227182845760393,-1.3004717743798808,0.5132459001003654,-1.4867540998996347,0.0,0.0059207083961748605,0.041417229066052004,21.565802898840904,1.9459315882294461,2.711288249538768,1622.91898951907,-374.57104532066865,-0.0005936966966806173,-0.00012179442551630201,-0.0003945662342285683,-0.0001157735958575727
37,7.433770499498173e-05,0.5097677344682012,-0.8614833836162206,0.5132459001003654,-1.4867540998996347,0.0,0.012383265779796485,0.00465012052483311,12.58120690862834,2.0467966738195553,2.638040788200994,2263.1689856391986,-202.9762815993479,-0.0006105616288450884,-0.00013277716682571426,-0.00039702839066265154,-0.00011155138908465496
38,7.433770499498173e-05,0.6499392832528657,-0.3958439034084681,0.5132459001003654,-1.4867540998996347,0.0,0.008870222101817538,-0.061366201712510046,14.922433727235708,0.9609931745778686,2.7587144910614145,1149.125088650954,-1148.125088650954,-0.0006284341317003106,-0.000145563741091492,-0.0003992777461177689,-0.00010765852231929344
39,7.433770499498173e-05,0.474067537800265,0.13468003958689445,0.5132459001003654,-1.4867540998996347,0.0,0.002954187769897396,0.06635992589705453,20.665079313598923,1.7170191354097715,2.6985508655250303,2015.525816468099,-207.76326149286353,-0.0006478552492539132,-0.00016043607430607236,-0.0004078097373607686,-0.00011007153151558375
40,0.00014818272183807348,0.6117835304783642,3.503599356094918,0.6117835304783642,-1.3882164695216357,7.384501684309175e-05,0.02278312407775414,0.004584688932502399,3.131875638698149,1.0161740271767052,2.6791788768107323,14.590564891672742,-7.937317889707694,-0.0006527132777427574,-0.0001585272502280237,-0.00042476815374374675,-0.00012057138683005389
41,0.00014818272183807348,0.5917131617775546,0.02956288561000224,0.6117835304783642,-1.3882164695216357,0.0,0.010904297948424901,-0.053405075410015906,14.875634584526574,-2.4121457322708872,2.709664883103438,3075.451792990949,-3074.451792990949,-0.0006568763790730222,-0.00015501076603407512,-0.00044428771071707647,-0.00013258093800888013
42,0.00014818272183807348,0.8396618656700188,5.030740502973366,0.6117835304783642,-1.3882164695216357,0.0,0.04065661671262492,0.07375026016399322,2.2329187451132455,0.898252829257693,2.7171865223712226,9.972183332560352,-7.421039389670103,-0.0006650226771741054,-0.00015584553656576656,-0.00047059607808796827,-0.0001512889214311832
43,0.00014818272183807348,0.9093679749255097,2.939393134229372,0.6117835304783642,-1.3882164695216357,0.0,0.06670881087160195,0.02262611719955467,1.9495209716325972,1.018246611401682,2.660213792818203,19.02690586729314,-10.519879894057457,-0.0006886897225110727,-0.00017373278600777865,-0.0004967388131127541,-0.00017045051936766237
44,0.00014818272183807348,0.765639039514558,1.012603243508051,0.6117835304783642,-1.3882164695216357,0.0,0.012969845225541163,-0.023022638877747244,4.025885571821173,0.9389064220728891,2.6849215667558997,23.85699419369888,-11.04371230712647,-0.0007134668840602843,-0.00019135994361475285,-0.0005178543497265564,-0.00018717072091553065
45,0.00014818272183807348,0.7350134812472047,0.8377327164944125,0.6117835304783642,-1.3882164695216357,0.0,0.006156758101725877,0.07061896662232883,23.222177185141263,3.3643091783507466,2.6395241868919506,3345.5812801365614,-1106.1738371839338,-0.0007385979057409133,-0.00021021507905072596,-0.0005415655650322308,-0.00020519785373745276
46,0.00014818272183807348,0.7432754245307557,-1.6805468717108554,0.6117835304783642,-1.3882164695216357,0.0,0.00445260000009718,-0.007352537653348581,153.7738743329874,121.86149332983895,2.6457186101533257,158015.72924036346,-3525.407698477182,-0.0007624507833703249,-0.00022849172946589239,-0.0005619837338425186,-0.00022075234744351184
47,0.00014818272183807348,0.9023451536463453,2.6039642088715014,0.6117835304783642,-1.3882164695216357,0.0,0.04330198728239319,-0.012824540498490548,2.424008215792086,1.0210053206639607,2.7055871809523,20.79001402902861,-8.635535232900578,-0.000788701169880166,-0.0002487992582510428,-0.0005875457908388168,-0.00024272913034215988
48,0.00014818272183807348,0.9998116719591055,1.388176695252676,0.6117835304783642,-1.3882164695216357,0.0,0.01789747186700167,-0.016571058834405978,3.4305720471282504,1.0347567941074653,2.730433996544073,21.956318094311882,-11.902543371533767,-0.0008137319756293536,-0.00026877057620255566,-0.0006104163350115182,-0.00026212391493744304
49,0.00014818272183807348,1.1637137456290014,4.513807151760891,0.6117835304783642,-1.3882164695216357,0.0,0.11050232885000251,0.06077826703308593,1.685561658265071,1.0172559121765457,2.803340052511863,16.092568088695565,-9.790678153894312,-0.0008501168604159641,-0.00030065162584208636,-0.0006245388245027557,-0.00027512679569508176
50,0.00014818272183807348,0.9820981138963292,0.5806106942324955,0.6117835304783642,-1.3882164695216357,0.0,0.0025074081001103714,-0.1375533067900499,86.52334439185226,0.4341108408190556,2.661413791215101,21671.073442480083,-12681.840024808454,-0.0008852084875918365,-0.00033205920753100014,-0.0006367999747289687,-0.0002854045994029259
51,0.00014818272183807348,0.9720854649942787,1.7943939945793574,0.6117835304783642,-1.3882164695216357,0.0,0.007372251366647523,-0.019418024848329943,5.787794448491409,0.9268373835421335,2.662751623197302,30.88001415934368,-21.67498642191565,-0.0009195524351118469,-0.00036317293941361107,-0.0006475686820727342,-0.0002945475353145612
52,0.00014818272183807348,1.0432045446358902,1.7379087449376374,0.6117835304783642,-1.3882164695216357,0.0,0.022425058983105317,0.03176486572624312,2.9084838904826946,0.9727822406339819,2.627015773876347,15.924610801418444,-7.323012641914392,-0.0009505040477181495,-0.00039132958393293596,-0.0006601052314995395,-0.0003048663456098038
53,0.00014818272183807348,1.048220793222533,-0.10375320753379554,0.6117835304783642,-1.3882164695216357,0.0,0.000873107116449117,-0.03455419610916445,54.74033447451159,2.3346195309818087,2.6732516625948537,9444.938743128365,-1402.5485935647175,-0.0009791210203365893,-0.00041774901221170097,-0.0006710633524211073,-0.0003139126739560667
54,0.00014818272183807348,1.006326753621371,-0.28058765591946105,0.6117835304783642,-1.3882164695216357,0.0,0.011520831536010964,0.009967162115294546,64.71639601137609,-7.423644847521458,2.6904574978929836,37213.17845497573,-14173.985270763658,-0.0010073429340693761,-0.0004435227123748839,-0.0006819903922965399,-0.0003236452212752717
55,0.00014818272183807348,1.0501678833971178,-0.48112890362053634,0.6117835304783642,-1.3882164695216357,0.0,0.0031786508290905383,-0.018127328859786972,28.570211703388534,-1.0548779494447986,2.7077364188482114,2489.761073041493,-455.2251793696113,-0.0010301690029022538,-0.000462288411351404,-0.0006922351790582256,-0.00033268371540224375
56,0.00014818272183807348,1.2289139321070732,2.27444919981923,0.6117835304783642,-1.3882164695216357,0.0,0.008295495167430687,0.027366481919627452,10.97454218185432,0.5908962477468601,2.6660587104872246,290.01667271602605,-289.01667271602605,-0.0010532969095128162,-0.0004820710793522514,-0.0007100943578977262,-0.0003483165996196158
57,0.00014818272183807348,1.3543935614242735,1.6481092027277804,0.6117835304783642,-1.3882164695216357,0.0,0.016923172509292834,0.016048564133662936,3.5778555048754503,0.9404458054713377,2.7054711265958957,20.143860004143626,-14.764884020753978,-0.0010793491614011692,-0.0005054605964606826,-0.000727992318984154,-0.00036449418488251835
58,0.00014818272183807348,1.5382447422461687,3.281179713029434,0.6117835304783642,-1.3882164695216357,0.0,0.0192669352062807,0.02411327633211888,3.9745656313656785,0.8884875335369482,2.710687330566834,72.89367758569932,-36.81440710015795,-0.0010987449205454762,-0.0005221778054775876,-0.0007531115648640813,-0.00038709419936745114
59,0.00014818272183807348,1.814740327345514,5.664591741573804,0.6117835304783642,-1.3882164695216357,0.0,0.06544751670068978,0.05621031845596011,2.3424705455427555,0.924625414045336,2.6252264072501985,20.19139918637508,-10.34022466962708,-0.0011190265628077943,-0.0005400227850039701,-0.0007485371457469794,-0.00038209048544470084
60,0.00021587855280426425,1.7529368385183592,2.2675295795518218,1.7529368385183592,-0.24706316148164076,6.769583096619076e-05,0.0074432709673784726,-0.018311874113777177,9.70216902389236,0.6071758429860509,2.6949163428874967,397.6431643522552,-92.86898992213234,-0.0011359239276110937,-0.0005498607912458389,-0.0007527778012385414,-0.0003862142524690565
61,0.00021587855280426425,1.7770912286059555,0.5126506873619331,1.7529368385183592,-0.24706316148164076,0.0,0.002946648741642352,-0.016804181216203137,51.125455318838135,4.940980447129223,2.651944423391337,13479.579759351565,-5408.922642073154,-0.0011520892009311446,-0.0005581364867723883,-0.0007603534783230663,-0.00039389356375678684
62,0.00021587855280426425,1.6693092175807522,2.875100282469287,1.7529368385183592,-0.24706316148164076,0.0,0.013751040043243831,0.0609307771925742,4.472016358413712,1.0641457191586101,2.7136874942758022,48.52261045651492,-17.59889456959798,-0.0011651221574969367,-0.0005630090578867226,-0.0007628487450789144,-0.0003966823700117269
63,0.00021587855280426425,1.5600645568224794,0.7544999190639198,1.7529368385183592,-0.24706316148164076,0.0,0.0031198758421279674,0.005096515186832128,55.12095339562965,-19.371116708716357,2.705816311540443,26407.642432728142,-26406.642432728142,-0.0011782051136634871,-0.0005687116713151958,-0.0007638438874270579,-0.0003970839113543244
64,0.00021587855280426425,1.6004090187813378,1.8194924826852217,1.7529368385183592,-0.24706316148164076,0.0,0.012671936130544447,0.014141612949084309,13.16432317922137,0.7874896110256175,2.6347913671574124,2480.78853429066,-2479.78853429066,-0.0011958050096754463,-0.0005794403673670244,-0.0007781986297812055,-0.00041041140564009954
65,0.00021587855280426425,1.5373666337350491,-0.42311498443136175,1.7529368385183592,-0.24706316148164076,0.0,0.010575375638982793,-0.044329254224491264,22.008519398468586,-5.637210106414082,2.675011156497177,8111.455413276266,-8110.455413276266,-0.0012095694498329436,-0.0005825270653231065,-0.000791335533928384,-0.0004201265469229249
66,0.00021587855280426425,1.4874302215089803,-2.679275116232231,1.7529368385183592,-0.24706316148164076,0.0,0.02036075478213282,0.023025677217141657,15.852838454372657,-4.029524412768097,2.6297921220119664,3442.1165744963782,-3441.1165744963782,-0.0012235280236008016,-0.0005834973933571568,-0.0008040305415117473,-0.0004277629097615292
67,0.00021587855280426425,1.4348112290620654,1.5515843599332064,1.7529368385183592,-0.24706316148164076,0.0,0.01368757180721199,-0.09246690606619913,4.51570819194224,1.0068771827499903,2.61474487933087,35.60575557606713,-27.302178415990227,-0.001235094687880156,-0.0005833440251886002,-0.0008181379619001047,-0.0004365199455686114
68,0.00021587855280426425,1.4088129197256223,0.8682105085238059,1.7529368385183592,-0.24706316148164076,0.0,0.00733498111471569,-0.019354683520619906,13.90112992140373,-1.5959996300168722,2.6679623681138693,2119.513520549654,-811.9163516432593,-0.0012506266697812978,-0.0005876434553460154,-0.0008343288678245651,-0.0004479819479262242
69,0.00021587855280426425,1.186715505176471,0.0718588607778739,1.7529368385183592,-0.24706316148164076,0.0,0.0020629799580645734,-0.028610401978326563,47.65624846724402,5.003288369195955,2.71852005639058,6931.7918580481,-2854.054850993975,-0.0012671025530152642,-0.0005938916230644127,-0.0008480379616020681,-0.00045685882769243595
70,0.00021587855280426425,1.224917444237232,1.3446494754477132,1.7529368385183592,-0.24706316148164076,0.0,0.012119858700525572,0.032573369532516105,3.939496668101056,0.8678306301911536,2.6487553951474663,21.415930532654325,-13.546841712934018,-0.0012893518000966673,-0.0006068881997032683,-0.0008608935016084416,-0.00046542016986226653
71,0.00021587855280426425,0.9975273861451068,-2.753407167263147,1.7529368385183592,-0.24706316148164076,0.0,0.01620408525664704,-0.04267955285348321,251.48454566254367,-58.15713937021707,2.6866560122474383,286180.0900660282,-75130.84524868583,-0.00131520824502569,-0.0006217587911170666,-0.000873071386143139,-0.0004734455987600858
72,0.00021587855280426425,0.8841421245862339,-0.5297964862398218,1.7529368385183592,-0.24706316148164076,0.0,0.00711009602876718,-0.019082082441141075,26.466414014315454,4.572092358436067,2.7414549331376894,8865.7019172731,-932.0918443130425,-0.001337141593893518,-0.0006322774088848568,-0.0008814430193730345,-0.00047702620390405843
73,0.00021587855280426425,0.8175584775654384,-1.4354261479497012,1.7529368385183592,-0.24706316148164076,0.0,0.0017034127717428704,0.04557879128017008,49.78276451862531,-5.1659173506954374,2.6440200573918804,4822.232116614132,-4821.232116614132,-0.0013596577778130657,-0.0006444354683170759,-0.0008893012515339682,-0.0004805360509637434
74,0.00021587855280426425,0.8704711385958646,0.7776655646890596,1.7529368385183592,-0.24706316148164076,0.0,0.02232963827125185,0.002010328873169969,3.1901885178655327,1.058391923348528,2.6482056923321133,17.679432006975013,-9.522037944384444,-0.0013805214362319874,-0.0006559458633436299,-0.000896201065275377,-0.00048413425577170026
75,0.00021587855280426425,0.9773036173825052,1.6555206721122733,1.7529368385183592,-0.24706316148164076,0.0,0.0046597458267643825,0.027805400432144668,67.41770181349428,-4.779082245713648,2.6916765774224527,24647.85363407455,-13893.272976146864,-0.0013974022315604497,-0.0006646270630761336,-0.0009022600773790882,-0.0004876162100710672
76,0.00021587855280426425,0.8937693247828143,0.6037633478254159,1.7529368385183592,-0.24706316148164076,0.0,0.012719092486499361,0.02458701749753027,4.5623902968879015,1.024079207557564,2.7554745666798226,31.99606508225396,-13.53678818178491,-0.0014100355510424415,-0.0006635008029532331,-0.0009067345043872401,-0.0004871139960160227
77,0.00021587855280426425,0.8307026833709651,0.3867763744907962,1.7529368385183592,-0.24706316148164076,0.0,0.0017324373915543565,-0.05709718501617402,76.98834250251953,41.18139498820897,2.6529101575036313,46856.72186695246,-1169.9212002597546,-0.0014219126180656948,-0.0006623030346981514,-0.0009130797805294493,-0.0004884192942469414
78,0.00021587855280426425,0.7440231622593418,1.5475892907969688,1.7529368385183592,-0.24706316148164076,0.0,0.00516332785826524,0.021969153661141175,27.76242701869911,3.538026047640139,2.7084481224121406,2730.802218219637,-532.5771305646088,-0.0014336036558443518,-0.0006618255247424565,-0.0009158691497653775,-0.00048614646809817526
79,0.00021587855280426425,0.6109998185768115,3.0041248679231964,1.7529368385183592,-0.24706316148164076,0.0,0.047970727494744354,-0.012383232891516209,2.021661176816015,0.9842199983541918,2.677831740363877,13.961651641509121,-8.456943779510206,-0.0014397447346963508,-0.0006570538467104836,-0.0009317682373218741,-0.0004971330447649218
80,0.00028331978337814786,0.6970034591376167,3.9876023907679268,0.6970034591376167,-1.3029965408623831,6.744123057388362e-05,0.02897519261705481,0.07903466264245833,5.656291253686716,0.9999806327123267,2.6632837915869274,97.08089425537962,-46.42610818871819,-0.0014495535309748623,-0.0006587247832364836,-0.0009394091624032243,-0.0005016735018719499
81,0.00028331978337814786,0.6518306731304313,-0.3908050327817776,0.6970034591376167,-1.3029965408623831,0.0,0.0023917557892008025,0.002686409637257165,37.86640311142805,1.230144207140499,2.622467996099446,3307.1946440009287,-1368.5710540153987,-0.0014584696141654006,-0.0006605252243387068,-0.0009483630061972973,-0.00050825026516448
82,0.00028331978337814786,0.38773172589194627,-2.4068786623004113,0.6970034591376167,-1.3029965408623831,0.0,0.010375389654873864,0.08182899914919278,35.218801986606664,-8.624821361331268,2.643375871497956,11158.163299935846,-11157.163299935846,-0.0014621920939167205,-0.0006574319214155533,-0.0009595119686637587,-0.0005173345880574319
83,0.00028331978337814786,0.27580699448514745,-1.483994709072059,0.6970034591376167,-1.3029965408623831,0.0,0.005258777067064282,-0.014085167234096828,36.635324292260336,13.586769640301565,2.658474623581684,15637.444712842273,-537.4562411593099,-0.0014672692326509725,-0.0006557946670018406,-0.0009686895200697491,-0.000524040024384472
84,0.00028331978337814786,0.09686402379662028,-1.7593669310853193,0.6970034591376167,-1.3029965408623831,0.0,0.004186450699121614,0.015087448663930574,16.57667666497885,-0.5775333645562438,2.6160242011597634,2219.1398438901524,-2218.1398438901524,-0.0014735202958316331,-0.0006557840844673297,-0.0009805181835103446,-0.0005333143014103429
85,0.00028331978337814786,0.25194450281916314,2.6784945960194944,0.6970034591376167,-1.3029965408623831,0.0,0.0066506024365117515,0.15378959357559618,69.2888695537013,-23.65103530420862,2.5569924318535517,22557.73537190107,-22556.73537190107,-0.001478552994229173,-0.0006552856839258559,-0.0009912207549383342,-0.0005412496781604833
86,0.00028331978337814786,0.4966197319792885,2.2142294669702767,0.6970034591376167,-1.3029965408623831,0.0,0.02523153193845042,0.07106455581299528,3.1069304596077147,0.8011539250706444,2.672737325995911,21.84584829431686,-16.36209180079775,-0.0014913606090180822,-0.0006625016186048525,-0.0009989847223029443,-0.0005470897010172058
87,0.00028331978337814786,0.46744520411489104,0.9680938026452569,0.6970034591376167,-1.3029965408623831,0.0,0.005238945531717614,-0.07947410649882367,15.493067442058381,-4.656521967690837,2.670328711348692,4210.06417570651,-4209.06417570651,-0.0015064151153613282,-0.0006724274723366161,-0.001007382416643,-0.0005535486662655413
88,0.00028331978337814786,0.5388199828422593,2.2957060830711717,0.6970034591376167,-1.3029965408623831,0.0,0.02164331533490898,-0.04134401971263614,4.893616682267384,1.1626225470811273,2.681139759403046,102.98645117716319,-35.26437467891733,-0.0015291752988134412,-0.0006900487047420325,-0.0010104393970772475,-0.0005555150639750375
89,0.00028331978337814786,0.5003429961233501,-0.6976808736003131,0.6970034591376167,-1.3029965408623831,0.0,0.0020246066044576198,0.03116946006470102,27.872571057281398,-0.3485486578229042,2.6199541794382197,2470.124962597859,-1030.594201088421,-0.0015517406721847248,-0.0007074697047815847,-0.0010161957238367745,-0.0005603959950956396
